# File Name: \\wsl.localhost\Ubuntu\home\john\projects\CAN_paper\fig_2\data\JG045A TMCC1 Gen3 EvaGreen.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 6 System
# Block Type: 384-Well Block
# Instrument Name: 278860576
# Instrument Serial Number: 278860576
# Heated Cover Serial Number: 278154452
# Block Serial Number: 278033142
# Run Start Date/Time: 2020-11-05 10:11:48 AM EST
# Run End Date/Time: 2020-11-05 12:23:07 PM EST
# Run Duration: 131 minutes 18 seconds
# Sample Volume: 10.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Melt Stage Number: 3
# Quantification Cycle Method: CT
# Analysis Date/Time: 2023-08-07 06:02:02 PM EDT
# Software Name and Version: Design & Analysis Software v2.6.0
# Plugin Name and Version: Primary Analysis v1.7.0, Standard Curve v1.6.0
# Exported On: 2023-08-07 06:05:19 PM EDT
"Well","Well Position","Sample","Quantity","Target","Dye","Task","Reporter","Quencher","Amp Status","Cq","Cq Mean","Cq Confidence","Cq SD","Quantity Mean","Quantity SD","Auto Threshold","Threshold","Auto Baseline","Baseline Start","Baseline End","Tm1","Tm2","Tm3","Tm4","Y-Intercept","R2","Slope","Efficiency","Standard Deviation","Standard Error","Omit"
"26","B2","1.0E7","1.0E7","BP160_GC10","SYBR","STANDARD","SYBR","None","Amp","13.46019103508026","13.166260531814773","0.8146254401646711","0.4156805041131613","","","true","0.17000934761381004","true","3","8","65.89485931396484","74.08710479736328","","","36.7205","0.9896593644613207","-3.3466","98.97869181244141","0.7389992418730797","0.09875292757766972","false"
"28","B4","1.0E7","1.0E7","BP160_GC20","SYBR","STANDARD","SYBR","None","Inconclusive","14.426441965052458","14.764274829121426","0.8699700395898748","0.47776781818170316","","","true","0.2247059681631393","true","3","8","69.72671508789062","","","","37.2053","0.9832607306448845","-3.1611","107.17904186325397","0.8909948448843884","0.11906419439068473","false"
"29","B5","1.0E7","1.0E7","BP160_GC20","SYBR","STANDARD","SYBR","None","Amp","15.102107693190394","14.764274829121426","0.9141495529254853","0.47776781818170316","","","true","0.2247059681631393","true","3","9","69.85884857177734","","","","37.2053","0.9832607306448845","-3.1611","107.17904186325397","0.8909948448843884","0.11906419439068473","false"
"31","B7","1.0E7","1.0E7","BP160_GC60","SYBR","STANDARD","SYBR","None","Inconclusive","65.52763036148247","66.4221869505543","0.3513879541772585","1.2650940605748717","","","true","0.2638810773869539","true","3","53","83.46855163574219","","","","1.3985","0.552280030104648","8.4597","-23.82850897934633","15.779431895332163","2.4086759249035405","false"
"32","B8","1.0E7","1.0E7","BP160_GC60","SYBR","STANDARD","SYBR","None","Inconclusive","67.31674353962613","66.4221869505543","0.3753105338224859","1.2650940605748717","","","true","0.2638810773869539","true","3","55","83.46855163574219","","","","1.3985","0.552280030104648","8.4597","-23.82850897934633","15.779431895332163","2.4086759249035405","false"
"34","B10","1.0E7","1.0E7","BP160_GC80","SYBR","STANDARD","SYBR","None","Inconclusive","83.05743703015426","83.38148191995413","0.6743752365501745","0.4582686779700503","","","true","0.10380432188788172","true","3","73","83.86495971679688","","","","14.7763","0.2886245782845503","7.4271","-26.65721247786853","22.844124733967117","3.886682519724966","false"
"35","B11","1.0E7","1.0E7","BP160_GC80","SYBR","STANDARD","SYBR","None","Inconclusive","83.70552680975398","83.38148191995413","0.6579586396110663","0.4582686779700503","","","true","0.10380432188788172","true","3","74","83.60069274902344","","","","14.7763","0.2886245782845503","7.4271","-26.65721247786853","22.844124733967117","3.886682519724966","false"
"37","B13","1.0E7","1.0E7","BP280_GC70","SYBR","STANDARD","SYBR","None","Amp","16.57768327495591","47.63106361067811","0.34589355006534367","43.916111628308336","","","true","0.1405856919812463","true","3","11","86.90531158447266","","","","26.237","0.04885286793145391","2.2863","-63.47361597840994","21.792651026944466","2.9121654890126245","false"
"38","B14","1.0E7","1.0E7","BP280_GC70","SYBR","STANDARD","SYBR","None","Amp","78.68444394640032","47.63106361067811","0.1377620576548063","43.916111628308336","","","true","0.1405856919812463","true","3","60","86.6409912109375","","","","26.237","0.04885286793145391","2.2863","-63.47361597840994","21.792651026944466","2.9121654890126245","false"
"40","B16","1.0E7","1.0E7","BP280_GC30","SYBR","STANDARD","SYBR","None","Amp","15.069690621579838","15.069690621579838","0.6958201483053884","","","","true","0.30112860742619285","true","3","9","75.14323425292969","","","","18.8583","0.0396289281268947","1.8574","-71.05251886181507","22.358226210291473","3.7328573254840482","false"
"41","B17","1.0E7","1.0E7","BP280_GC30","SYBR","STANDARD","SYBR","None","No Amp","Undetermined","15.069690621579838","0.0","","","","true","0.30112860742619285","true","3","89","69.46043395996094","73.29302215576172","89.41632080078125","84.26214599609375","18.8583","0.0396289281268947","1.8574","-71.05251886181507","22.358226210291473","3.7328573254840482","false"
"43","B19","1.0E7","1.0E7","BP500_GC40","SYBR","STANDARD","SYBR","None","Amp","17.031054110196507","35.988562065243855","0.6789455219585063","26.80996485882379","","","true","0.4036370650066456","true","3","10","78.44718933105469","","","","35.0644","0.045594355790249404","-1.2748","508.7790144629998","13.363492879499015","2.3810291355084976","false"
"44","B20","1.0E7","1.0E7","BP500_GC40","SYBR","STANDARD","SYBR","None","Amp","54.9460700202912","35.988562065243855","0.7083011349038855","26.80996485882379","","","true","0.4036370650066456","true","3","47","71.70712280273438","","","","35.0644","0.045594355790249404","-1.2748","508.7790144629998","13.363492879499015","2.3810291355084976","false"
"49","C1","1000000.0","1000000.0","BP160_GC10","SYBR","STANDARD","SYBR","None","Amp","16.715404719100974","16.903357313529128","0.9124924812055092","0.26580510812348035","","","true","0.17000934761381004","true","3","11","65.89485931396484","71.97297668457031","","","36.7205","0.9896593644613207","-3.3466","98.97869181244141","0.7389992418730797","0.09875292757766972","false"
"50","C2","1000000.0","1000000.0","BP160_GC10","SYBR","STANDARD","SYBR","None","Amp","17.09130990795728","16.903357313529128","0.915579949180591","0.26580510812348035","","","true","0.17000934761381004","true","3","11","65.89485931396484","","","","36.7205","0.9896593644613207","-3.3466","98.97869181244141","0.7389992418730797","0.09875292757766972","false"
"52","C4","1000000.0","1000000.0","BP160_GC20","SYBR","STANDARD","SYBR","None","Inconclusive","18.166743228424416","18.520270767922078","0.8753155376752623","0.4999634410299346","","","true","0.2247059681631393","true","3","12","69.72671508789062","","","","37.2053","0.9832607306448845","-3.1611","107.17904186325397","0.8909948448843884","0.11906419439068473","false"
