,Experiment,Well,Target,lg10_Copies,Outlier,WellPosition,Copies,Reporter,Sample,Task,Comments,CT,Reaction,Cycle,Fluorescence,Corr_Fluorescence
15379,JG034,251,GC55 - HEX,7.0,False,K11,10000000.0,HEX,,STANDARD,,20.669191,257,10,0.0008054755676014709,-0.0006647848640568554
15380,JG034,251,GC55 - FAM,7.0,False,K11,10000000.0,FAM,,STANDARD,,13.547973,256,11,0.006916341321079291,0.00762391509488225
15381,JG034,251,GC55 - HEX,7.0,False,K11,10000000.0,HEX,,STANDARD,,20.669191,257,11,0.0021974256100145044,0.0004806348297279328
15382,JG034,251,GC55 - FAM,7.0,False,K11,10000000.0,FAM,,STANDARD,,13.547973,256,12,0.013166076611107929,0.017980771139264107
15383,JG034,251,GC55 - HEX,7.0,False,K11,10000000.0,HEX,,STANDARD,,20.669191,257,12,0.0019875238231307104,-0.00016101196524687111
15384,JG034,251,GC55 - FAM,7.0,False,K11,10000000.0,FAM,,STANDARD,,13.547973,256,13,0.024777520097802472,0.038193102926015854
15385,JG034,251,GC55 - HEX,7.0,False,K11,10000000.0,HEX,,STANDARD,,20.669191,257,13,0.0017865310080478385,-0.0007927196566015482
15386,JG034,251,GC55 - FAM,7.0,False,K11,10000000.0,FAM,,STANDARD,,13.547973,256,14,0.045222215501295134,0.07464203983545303
15387,JG034,251,GC55 - HEX,7.0,False,K11,10000000.0,HEX,,STANDARD,,20.669191,257,14,0.00305203242071675,0.00021163071505725384
15388,JG034,251,GC55 - FAM,7.0,False,K11,10000000.0,FAM,,STANDARD,,13.547973,256,15,0.08084526564850741,0.13899065554141998
15389,JG034,251,GC55 - HEX,7.0,False,K11,10000000.0,HEX,,STANDARD,,20.669191,257,15,0.004446012693585166,0.0013593153562396765
15390,JG034,251,GC55 - FAM,7.0,False,K11,10000000.0,FAM,,STANDARD,,13.547973,256,16,0.13662429822242703,0.24038845300674438
15391,JG034,251,GC55 - HEX,7.0,False,K11,10000000.0,HEX,,STANDARD,,20.669191,257,16,0.008819022240244672,0.005830480717122555
15392,JG034,251,GC55 - FAM,7.0,False,K11,10000000.0,FAM,,STANDARD,,13.547973,256,17,0.21250232293196614,0.3787306547164917
15393,JG034,251,GC55 - HEX,7.0,False,K11,10000000.0,HEX,,STANDARD,,20.669191,257,17,0.013265761208704914,0.010383900254964828
15394,JG034,251,GC55 - FAM,7.0,False,K11,10000000.0,FAM,,STANDARD,,13.547973,256,18,0.3054992582770362,0.5485395193099976
15395,JG034,251,GC55 - HEX,7.0,False,K11,10000000.0,HEX,,STANDARD,,20.669191,257,18,0.019393410783208095,0.016812585294246674
15396,JG034,251,GC55 - FAM,7.0,False,K11,10000000.0,FAM,,STANDARD,,13.547973,256,19,0.3998280315939744,0.720796525478363
15397,JG034,251,GC55 - HEX,7.0,False,K11,10000000.0,HEX,,STANDARD,,20.669191,257,19,0.027103892133268206,0.02500711940228939
15398,JG034,251,GC55 - FAM,7.0,False,K11,10000000.0,FAM,,STANDARD,,13.547973,256,20,0.4833553369496443,0.8731990456581116
15399,JG034,251,GC55 - HEX,7.0,False,K11,10000000.0,HEX,,STANDARD,,20.669191,257,20,0.035730408122085194,0.03422360494732857
15400,JG034,251,GC55 - FAM,7.0,False,K11,10000000.0,FAM,,STANDARD,,13.547973,256,21,0.5530716329978957,1.0002152919769287
15401,JG034,251,GC55 - HEX,7.0,False,K11,10000000.0,HEX,,STANDARD,,20.669191,257,21,0.04365725594021598,0.04265952110290527
15402,JG034,251,GC55 - FAM,7.0,False,K11,10000000.0,FAM,,STANDARD,,13.547973,256,22,0.6058318339164779,1.0960640907287598
15403,JG034,251,GC55 - HEX,7.0,False,K11,10000000.0,HEX,,STANDARD,,20.669191,257,22,0.051885673121646936,0.05143187567591667
15404,JG034,251,GC55 - FAM,7.0,False,K11,10000000.0,FAM,,STANDARD,,13.547973,256,23,0.6416762787791394,1.16081964969635
15405,JG034,251,GC55 - HEX,7.0,False,K11,10000000.0,HEX,,STANDARD,,20.669191,257,23,0.05848707430155777,0.0583890900015831
15406,JG034,251,GC55 - FAM,7.0,False,K11,10000000.0,FAM,,STANDARD,,13.547973,256,24,0.6680966210314546,1.2082525491714478
15407,JG034,251,GC55 - HEX,7.0,False,K11,10000000.0,HEX,,STANDARD,,20.669191,257,24,0.06297722280278113,0.0629909411072731
15408,JG034,251,GC55 - FAM,7.0,False,K11,10000000.0,FAM,,STANDARD,,13.547973,256,25,0.6881376176418335,1.2439594268798828
15409,JG034,251,GC55 - HEX,7.0,False,K11,10000000.0,HEX,,STANDARD,,20.669191,257,25,0.06750244620647708,0.06763191521167755
15410,JG034,251,GC55 - FAM,7.0,False,K11,10000000.0,FAM,,STANDARD,,13.547973,256,26,0.7025632465664798,1.2693445682525635
15411,JG034,251,GC55 - HEX,7.0,False,K11,10000000.0,HEX,,STANDARD,,20.669191,257,26,0.06991395928409219,0.0699147880077362
15412,JG034,251,GC55 - FAM,7.0,False,K11,10000000.0,FAM,,STANDARD,,13.547973,256,27,0.7142420569548728,1.2896807193756104
15413,JG034,251,GC55 - HEX,7.0,False,K11,10000000.0,HEX,,STANDARD,,20.669191,257,27,0.0726184132455721,0.07252447307109833
15414,JG034,251,GC55 - FAM,7.0,False,K11,10000000.0,FAM,,STANDARD,,13.547973,256,28,0.7261296966318037,1.3104007244110107
15415,JG034,251,GC55 - HEX,7.0,False,K11,10000000.0,HEX,,STANDARD,,20.669191,257,28,0.07385135083027902,0.07349248975515366
15416,JG034,251,GC55 - FAM,7.0,False,K11,10000000.0,FAM,,STANDARD,,13.547973,256,29,0.7338365998937314,1.3234360218048096
15417,JG034,251,GC55 - HEX,7.0,False,K11,10000000.0,HEX,,STANDARD,,20.669191,257,29,0.07651207469629234,0.07605338841676712
15418,JG034,251,GC55 - FAM,7.0,False,K11,10000000.0,FAM,,STANDARD,,13.547973,256,30,0.7443918827682636,1.3417069911956787
15419,JG034,251,GC55 - HEX,7.0,False,K11,10000000.0,HEX,,STANDARD,,20.669191,257,30,0.07875646775115912,0.07814981788396835
15420,JG034,251,GC55 - FAM,7.0,False,K11,10000000.0,FAM,,STANDARD,,13.547973,256,31,0.7548862030554586,1.3598659038543701
15421,JG034,251,GC55 - HEX,7.0,False,K11,10000000.0,HEX,,STANDARD,,20.669191,257,31,0.08166415846664628,0.08098623156547546
15422,JG034,251,GC55 - FAM,7.0,False,K11,10000000.0,FAM,,STANDARD,,13.547973,256,32,0.7654834463491474,1.3782141208648682
15423,JG034,251,GC55 - HEX,7.0,False,K11,10000000.0,HEX,,STANDARD,,20.669191,257,32,0.08442139841996614,0.08365480601787567
15424,JG034,251,GC55 - FAM,7.0,False,K11,10000000.0,FAM,,STANDARD,,13.547973,256,33,0.7749758400280745,1.3945313692092896
15425,JG034,251,GC55 - HEX,7.0,False,K11,10000000.0,HEX,,STANDARD,,20.669191,257,33,0.08599279679243223,0.0850004181265831
15426,JG034,251,GC55 - FAM,7.0,False,K11,10000000.0,FAM,,STANDARD,,13.547973,256,34,0.7836026946744465,1.4092576503753662
15427,JG034,251,GC55 - HEX,7.0,False,K11,10000000.0,HEX,,STANDARD,,20.669191,257,34,0.0871595114653116,0.08589456230401993
15428,JG034,251,GC55 - FAM,7.0,False,K11,10000000.0,FAM,,STANDARD,,13.547973,256,35,0.7930333475202408,1.4254614114761353
15429,JG034,251,GC55 - HEX,7.0,False,K11,10000000.0,HEX,,STANDARD,,20.669191,257,35,0.09044738954712776,0.08915513008832932
15430,JG034,251,GC55 - FAM,7.0,False,K11,10000000.0,FAM,,STANDARD,,13.547973,256,36,0.8029208955019821,1.4425050020217896
15431,JG034,251,GC55 - HEX,7.0,False,K11,10000000.0,HEX,,STANDARD,,20.669191,257,36,0.09302263002554603,0.09162065386772156
15432,JG034,251,GC55 - FAM,7.0,False,K11,10000000.0,FAM,,STANDARD,,13.547973,256,37,0.8137073173778651,1.4612008333206177
15433,JG034,251,GC55 - HEX,7.0,False,K11,10000000.0,HEX,,STANDARD,,20.669191,257,37,0.09442410345160832,0.09277670085430145
15434,JG034,251,GC55 - FAM,7.0,False,K11,10000000.0,FAM,,STANDARD,,13.547973,256,38,0.8204200116356664,1.472408652305603
15435,JG034,251,GC55 - HEX,7.0,False,K11,10000000.0,HEX,,STANDARD,,20.669191,257,38,0.09461924599735265,0.0925869345664978
15436,JG034,251,GC55 - FAM,7.0,False,K11,10000000.0,FAM,,STANDARD,,13.547973,256,39,0.8295128409522698,1.487991452217102
15437,JG034,251,GC55 - HEX,7.0,False,K11,10000000.0,HEX,,STANDARD,,20.669191,257,39,0.09719387206392258,0.09505177289247513
15438,JG034,251,GC55 - FAM,7.0,False,K11,10000000.0,FAM,,STANDARD,,13.547973,256,40,0.8381496830863545,1.5027360916137695
15439,JG034,251,GC55 - HEX,7.0,False,K11,10000000.0,HEX,,STANDARD,,20.669191,257,40,0.09962480589865694,0.09735631197690964
15440,JG034,251,GC55 - FAM,7.0,False,K11,10000000.0,FAM,,STANDARD,,13.547973,256,41,0.8468114290859047,1.5175265073776245
15441,JG034,251,GC55 - HEX,7.0,False,K11,10000000.0,HEX,,STANDARD,,20.669191,257,41,0.10198599063182547,0.09958303719758987
15442,JG034,251,GC55 - FAM,7.0,False,K11,10000000.0,FAM,,STANDARD,,13.547973,256,42,0.8559304593442998,1.5331575870513916
15443,JG034,251,GC55 - HEX,7.0,False,K11,10000000.0,HEX,,STANDARD,,20.669191,257,42,0.10457576328613488,0.10206477344036102
15444,JG034,251,GC55 - FAM,7.0,False,K11,10000000.0,FAM,,STANDARD,,13.547973,256,43,0.8674828047908762,1.5532612800598145
15445,JG034,251,GC55 - HEX,7.0,False,K11,10000000.0,HEX,,STANDARD,,20.669191,257,43,0.10603857104279664,0.10328924655914307
15446,JG034,251,GC55 - FAM,7.0,False,K11,10000000.0,FAM,,STANDARD,,13.547973,256,44,0.877304785564322,1.570184350013733
15447,JG034,251,GC55 - HEX,7.0,False,K11,10000000.0,HEX,,STANDARD,,20.669191,257,44,0.10642423468864345,0.10331202298402786
15448,JG034,251,GC55 - FAM,7.0,False,K11,10000000.0,FAM,,STANDARD,,13.547973,256,45,0.8852275871807661,1.5836164951324463
15449,JG034,251,GC55 - HEX,7.0,False,K11,10000000.0,HEX,,STANDARD,,20.669191,257,45,0.1081103945089559,0.10478567332029343
15450,JG034,251,GC55 - FAM,7.0,False,K11,10000000.0,FAM,,STANDARD,,13.547973,256,46,0.8927457658372138,1.5963048934936523
15451,JG034,251,GC55 - HEX,7.0,False,K11,10000000.0,HEX,,STANDARD,,20.669191,257,46,0.11137743601504577,0.10802299529314041
15452,JG034,251,GC55 - FAM,7.0,False,K11,10000000.0,FAM,,STANDARD,,13.547973,256,47,0.9026392155162399,1.6133593320846558
15453,JG034,251,GC55 - HEX,7.0,False,K11,10000000.0,HEX,,STANDARD,,20.669191,257,47,0.11289826562103765,0.10931219160556793
15454,JG034,251,GC55 - FAM,7.0,False,K11,10000000.0,FAM,,STANDARD,,13.547973,256,48,0.912768992501922,1.6308481693267822
15455,JG034,251,GC55 - HEX,7.0,False,K11,10000000.0,HEX,,STANDARD,,20.669191,257,48,0.11383732734732795,0.10995236039161682
15456,JG034,251,GC55 - FAM,7.0,False,K11,10000000.0,FAM,,STANDARD,,13.547973,256,49,0.9212223631896483,1.6452555656433105
15457,JG034,251,GC55 - HEX,7.0,False,K11,10000000.0,HEX,,STANDARD,,20.669191,257,49,0.11640922863091828,0.1124141663312912
15458,JG034,251,GC55 - FAM,7.0,False,K11,10000000.0,FAM,,STANDARD,,13.547973,256,50,0.9271205583683354,1.6549662351608276
15459,JG034,251,GC55 - HEX,7.0,False,K11,10000000.0,HEX,,STANDARD,,20.669191,257,50,0.11722059954698846,0.11291187256574631
