,Experiment,Well,Target,lg10_Copies,Outlier,WellPosition,Copies,Reporter,Sample,Task,Comments,CT,Reaction,Cycle,Fluorescence,Corr_Fluorescence
19874,JG069J,115,FAM,-inf,False,E19,0.0,FAM,JG073N_115,UNKNOWN,,24.039412,220,38,-0.35686314736843056,0.7371795773506165
19875,JG069J,115,HEX,-inf,False,E19,0.0,HEX,JG073N_115,UNKNOWN,,21.897299,221,38,0.38536142619791686,0.9274144768714905
19876,JG069J,115,FAM,-inf,False,E19,0.0,FAM,JG073N_115,UNKNOWN,,24.039412,220,39,-0.31970008867784805,0.7931763529777527
19877,JG069J,115,HEX,-inf,False,E19,0.0,HEX,JG073N_115,UNKNOWN,,21.897299,221,39,0.46207249778322873,0.9888666868209839
19878,JG069J,115,FAM,-inf,False,E19,0.0,FAM,JG073N_115,UNKNOWN,,24.039412,220,40,-0.2826305611106112,0.8490283489227295
19879,JG069J,115,HEX,-inf,False,E19,0.0,HEX,JG073N_115,UNKNOWN,,21.897299,221,40,0.5296261677487268,1.0428506135940552
19880,JG069J,115,FAM,-inf,False,E19,0.0,FAM,JG073N_115,UNKNOWN,,24.039412,220,41,-0.24560363874206476,0.9048144221305847
19881,JG069J,115,HEX,-inf,False,E19,0.0,HEX,JG073N_115,UNKNOWN,,21.897299,221,41,0.5856706701216559,1.0874484777450562
19882,JG069J,115,FAM,-inf,False,E19,0.0,FAM,JG073N_115,UNKNOWN,,24.039412,220,42,-0.21306351376254576,0.9536581039428711
19883,JG069J,115,HEX,-inf,False,E19,0.0,HEX,JG073N_115,UNKNOWN,,21.897299,221,42,0.6312181018375218,1.1234854459762573
19884,JG069J,115,FAM,-inf,False,E19,0.0,FAM,JG073N_115,UNKNOWN,,24.039412,220,43,-0.18046252421346906,1.0025960206985474
19885,JG069J,115,HEX,-inf,False,E19,0.0,HEX,JG073N_115,UNKNOWN,,21.897299,221,43,0.6748440988021994,1.157955527305603
19886,JG069J,115,FAM,-inf,False,E19,0.0,FAM,JG073N_115,UNKNOWN,,24.039412,220,44,-0.15129514386879483,1.0462210178375244
19887,JG069J,115,HEX,-inf,False,E19,0.0,HEX,JG073N_115,UNKNOWN,,21.897299,221,44,0.7130969485611763,1.188043475151062
19888,JG069J,115,FAM,-inf,False,E19,0.0,FAM,JG073N_115,UNKNOWN,,24.039412,220,45,-0.11953223632939995,1.0938621759414673
19889,JG069J,115,HEX,-inf,False,E19,0.0,HEX,JG073N_115,UNKNOWN,,21.897299,221,45,0.7464565347423076,1.2141408920288086
19890,JG069J,115,FAM,-inf,False,E19,0.0,FAM,JG073N_115,UNKNOWN,,24.039412,220,46,-0.09107504535457746,1.1363884210586548
19891,JG069J,115,HEX,-inf,False,E19,0.0,HEX,JG073N_115,UNKNOWN,,21.897299,221,46,0.7743419686653934,1.2357738018035889
19892,JG069J,115,FAM,-inf,False,E19,0.0,FAM,JG073N_115,UNKNOWN,,24.039412,220,47,-0.06599075310211759,1.173695683479309
19893,JG069J,115,HEX,-inf,False,E19,0.0,HEX,JG073N_115,UNKNOWN,,21.897299,221,47,0.8021399915590984,1.2573355436325073
19894,JG069J,115,FAM,-inf,False,E19,0.0,FAM,JG073N_115,UNKNOWN,,24.039412,220,48,-0.04078480875430127,1.2111912965774536
19895,JG069J,115,HEX,-inf,False,E19,0.0,HEX,JG073N_115,UNKNOWN,,21.897299,221,48,0.8299229587069402,1.2788848876953125
19896,JG069J,115,FAM,-inf,False,E19,0.0,FAM,JG073N_115,UNKNOWN,,24.039412,220,49,-0.02166455092466547,1.239270567893982
19897,JG069J,115,HEX,-inf,False,E19,0.0,HEX,JG073N_115,UNKNOWN,,21.897299,221,49,0.8499558710424572,1.2941138744354248
19898,JG069J,115,FAM,-inf,False,E19,0.0,FAM,JG073N_115,UNKNOWN,,24.039412,220,50,0.0,1.2712864875793457
19899,JG069J,115,HEX,-inf,False,E19,0.0,HEX,JG073N_115,UNKNOWN,,21.897299,221,50,0.873776107410176,1.3124314546585083
