,Experiment,Well,Target,lg10_Copies,Outlier,WellPosition,Copies,Reporter,Sample,Task,Comments,CT,Reaction,Cycle,Fluorescence,Corr_Fluorescence
17298,JG034,275,GC55 - FAM,6.0,False,L11,1000000.0,FAM,,STANDARD,,16.882715,288,10,0.0010376387675587705,-0.0008329223492182791
17299,JG034,275,GC55 - HEX,6.0,False,L11,1000000.0,HEX,,STANDARD,,20.674597,289,10,0.0010783762737064404,-0.0003978729364462197
17300,JG034,275,GC55 - FAM,6.0,False,L11,1000000.0,FAM,,STANDARD,,16.882715,288,11,0.0014164985490235408,-0.0008892333135008812
17301,JG034,275,GC55 - HEX,6.0,False,L11,1000000.0,HEX,,STANDARD,,20.674597,289,11,0.0016908380322663826,-0.00019796995911747217
17302,JG034,275,GC55 - FAM,6.0,False,L11,1000000.0,FAM,,STANDARD,,16.882715,288,12,0.0021854378221757725,-0.0002285301743540913
17303,JG034,275,GC55 - HEX,6.0,False,L11,1000000.0,HEX,,STANDARD,,20.674597,289,12,0.0015416695209130124,-0.0008477609953843057
17304,JG034,275,GC55 - FAM,6.0,False,L11,1000000.0,FAM,,STANDARD,,16.882715,288,13,0.0037877162080821565,0.001963952789083123
17305,JG034,275,GC55 - HEX,6.0,False,L11,1000000.0,HEX,,STANDARD,,20.674597,289,13,0.0017848697586209424,-0.0010598155204206705
17306,JG034,275,GC55 - FAM,6.0,False,L11,1000000.0,FAM,,STANDARD,,16.882715,288,14,0.0062378285346893474,0.005714858882129192
17307,JG034,275,GC55 - HEX,6.0,False,L11,1000000.0,HEX,,STANDARD,,20.674597,289,14,0.0025784895149858415,-0.0006578081520274282
17308,JG034,275,GC55 - FAM,6.0,False,L11,1000000.0,FAM,,STANDARD,,16.882715,288,15,0.010837601670365165,0.013417105190455914
17309,JG034,275,GC55 - HEX,6.0,False,L11,1000000.0,HEX,,STANDARD,,20.674597,289,15,0.0029419141232786285,-0.0007357373251579702
17310,JG034,275,GC55 - FAM,6.0,False,L11,1000000.0,FAM,,STANDARD,,16.882715,288,16,0.02019693153166567,0.029868002980947495
17311,JG034,275,GC55 - HEX,6.0,False,L11,1000000.0,HEX,,STANDARD,,20.674597,289,16,0.003900396606688177,-0.00014980488049332052
17312,JG034,275,GC55 - FAM,6.0,False,L11,1000000.0,FAM,,STANDARD,,16.882715,288,17,0.03686189787989186,0.05974755808711052
17313,JG034,275,GC55 - HEX,6.0,False,L11,1000000.0,HEX,,STANDARD,,20.674597,289,17,0.007087016944542133,0.002921894658356905
17314,JG034,275,GC55 - FAM,6.0,False,L11,1000000.0,FAM,,STANDARD,,16.882715,288,18,0.0648213184741134,0.11038771271705627
17315,JG034,275,GC55 - HEX,6.0,False,L11,1000000.0,HEX,,STANDARD,,20.674597,289,18,0.010790224079056453,0.0065699112601578236
17316,JG034,275,GC55 - FAM,6.0,False,L11,1000000.0,FAM,,STANDARD,,16.882715,288,19,0.10947782426909171,0.1917191594839096
17317,JG034,275,GC55 - HEX,6.0,False,L11,1000000.0,HEX,,STANDARD,,20.674597,289,19,0.017693541898529574,0.013788052834570408
17318,JG034,275,GC55 - FAM,6.0,False,L11,1000000.0,FAM,,STANDARD,,16.882715,288,20,0.17563549413535248,0.3125723898410797
17319,JG034,275,GC55 - HEX,6.0,False,L11,1000000.0,HEX,,STANDARD,,20.674597,289,20,0.030113383211877107,0.027160566300153732
17320,JG034,275,GC55 - FAM,6.0,False,L11,1000000.0,FAM,,STANDARD,,16.882715,288,21,0.2599378674498165,0.4667778015136719
17321,JG034,275,GC55 - HEX,6.0,False,L11,1000000.0,HEX,,STANDARD,,20.674597,289,21,0.04765142214646472,0.04624307155609131
17322,JG034,275,GC55 - FAM,6.0,False,L11,1000000.0,FAM,,STANDARD,,16.882715,288,22,0.34783703341717326,0.6275945901870728
17323,JG034,275,GC55 - HEX,6.0,False,L11,1000000.0,HEX,,STANDARD,,20.674597,289,22,0.07258038148607937,0.07357107847929001
17324,JG034,275,GC55 - FAM,6.0,False,L11,1000000.0,FAM,,STANDARD,,16.882715,288,23,0.42794556984573817,0.7740912437438965
17325,JG034,275,GC55 - HEX,6.0,False,L11,1000000.0,HEX,,STANDARD,,20.674597,289,23,0.09968577458742274,0.10332716256380081
17326,JG034,275,GC55 - FAM,6.0,False,L11,1000000.0,FAM,,STANDARD,,16.882715,288,24,0.493408622912345,0.8936676979064941
17327,JG034,275,GC55 - HEX,6.0,False,L11,1000000.0,HEX,,STANDARD,,20.674597,289,24,0.12352620984024887,0.1294407844543457
17328,JG034,275,GC55 - FAM,6.0,False,L11,1000000.0,FAM,,STANDARD,,16.882715,288,25,0.5417626555504091,0.981795608997345
17329,JG034,275,GC55 - HEX,6.0,False,L11,1000000.0,HEX,,STANDARD,,20.674597,289,25,0.14478584819446305,0.15267519652843475
17330,JG034,275,GC55 - FAM,6.0,False,L11,1000000.0,FAM,,STANDARD,,16.882715,288,26,0.5753689303581845,1.0428154468536377
17331,JG034,275,GC55 - HEX,6.0,False,L11,1000000.0,HEX,,STANDARD,,20.674597,289,26,0.16072492036408517,0.16997385025024414
17332,JG034,275,GC55 - FAM,6.0,False,L11,1000000.0,FAM,,STANDARD,,16.882715,288,27,0.5972227856960481,1.0822327136993408
17333,JG034,275,GC55 - HEX,6.0,False,L11,1000000.0,HEX,,STANDARD,,20.674597,289,27,0.17310104493874542,0.18329760432243347
17334,JG034,275,GC55 - FAM,6.0,False,L11,1000000.0,FAM,,STANDARD,,16.882715,288,28,0.6150703613847991,1.1142860651016235
17335,JG034,275,GC55 - HEX,6.0,False,L11,1000000.0,HEX,,STANDARD,,20.674597,289,28,0.18068032264562642,0.1912698596715927
17336,JG034,275,GC55 - FAM,6.0,False,L11,1000000.0,FAM,,STANDARD,,16.882715,288,29,0.6305679590393348,1.1420198678970337
17337,JG034,275,GC55 - HEX,6.0,False,L11,1000000.0,HEX,,STANDARD,,20.674597,289,29,0.18678797712149997,0.1976003348827362
17338,JG034,275,GC55 - FAM,6.0,False,L11,1000000.0,FAM,,STANDARD,,16.882715,288,30,0.6414011405167818,1.1611799001693726
17339,JG034,275,GC55 - HEX,6.0,False,L11,1000000.0,HEX,,STANDARD,,20.674597,289,30,0.19363207098150487,0.20475240051746368
17340,JG034,275,GC55 - FAM,6.0,False,L11,1000000.0,FAM,,STANDARD,,16.882715,288,31,0.6544909753867647,1.1844879388809204
17341,JG034,275,GC55 - HEX,6.0,False,L11,1000000.0,HEX,,STANDARD,,20.674597,289,31,0.19893949409525422,0.21019013226032257
17342,JG034,275,GC55 - FAM,6.0,False,L11,1000000.0,FAM,,STANDARD,,16.882715,288,32,0.6670540027068118,1.2068276405334473
17343,JG034,275,GC55 - HEX,6.0,False,L11,1000000.0,HEX,,STANDARD,,20.674597,289,32,0.20321425117329664,0.21447578072547913
17344,JG034,275,GC55 - FAM,6.0,False,L11,1000000.0,FAM,,STANDARD,,16.882715,288,33,0.6785193791857084,1.2271497249603271
17345,JG034,275,GC55 - HEX,6.0,False,L11,1000000.0,HEX,,STANDARD,,20.674597,289,33,0.20862874223000877,0.2200329452753067
17346,JG034,275,GC55 - FAM,6.0,False,L11,1000000.0,FAM,,STANDARD,,16.882715,288,34,0.6891018358092771,1.2458488941192627
17347,JG034,275,GC55 - HEX,6.0,False,L11,1000000.0,HEX,,STANDARD,,20.674597,289,34,0.21444238727967255,0.22603541612625122
17348,JG034,275,GC55 - FAM,6.0,False,L11,1000000.0,FAM,,STANDARD,,16.882715,288,35,0.70039333920663,1.2658512592315674
17349,JG034,275,GC55 - HEX,6.0,False,L11,1000000.0,HEX,,STANDARD,,20.674597,289,35,0.2201722853230518,0.2319444715976715
17350,JG034,275,GC55 - FAM,6.0,False,L11,1000000.0,FAM,,STANDARD,,16.882715,288,36,0.7120473105833739,1.286520004272461
17351,JG034,275,GC55 - HEX,6.0,False,L11,1000000.0,HEX,,STANDARD,,20.674597,289,36,0.22433318921424109,0.2361031025648117
17352,JG034,275,GC55 - FAM,6.0,False,L11,1000000.0,FAM,,STANDARD,,16.882715,288,37,0.7233807095460671,1.306599497795105
17353,JG034,275,GC55 - HEX,6.0,False,L11,1000000.0,HEX,,STANDARD,,20.674597,289,37,0.22916893102337607,0.24101459980010986
17354,JG034,275,GC55 - FAM,6.0,False,L11,1000000.0,FAM,,STANDARD,,16.882715,288,38,0.7336283907698119,1.3246833086013794
17355,JG034,275,GC55 - HEX,6.0,False,L11,1000000.0,HEX,,STANDARD,,20.674597,289,38,0.23409146518447868,0.24602293968200684
17356,JG034,275,GC55 - FAM,6.0,False,L11,1000000.0,FAM,,STANDARD,,16.882715,288,39,0.744420390073898,1.3437676429748535
17357,JG034,275,GC55 - HEX,6.0,False,L11,1000000.0,HEX,,STANDARD,,20.674597,289,39,0.23880079843420746,0.2507933974266052
17358,JG034,275,GC55 - FAM,6.0,False,L11,1000000.0,FAM,,STANDARD,,16.882715,288,40,0.7532824046582324,1.359304428100586
17359,JG034,275,GC55 - HEX,6.0,False,L11,1000000.0,HEX,,STANDARD,,20.674597,289,40,0.24302012487810623,0.2550172209739685
17360,JG034,275,GC55 - FAM,6.0,False,L11,1000000.0,FAM,,STANDARD,,16.882715,288,41,0.7634946108444522,1.377323031425476
17361,JG034,275,GC55 - HEX,6.0,False,L11,1000000.0,HEX,,STANDARD,,20.674597,289,41,0.24685790156418622,0.25881537795066833
17362,JG034,275,GC55 - FAM,6.0,False,L11,1000000.0,FAM,,STANDARD,,16.882715,288,42,0.7742630033593993,1.3963639736175537
17363,JG034,275,GC55 - HEX,6.0,False,L11,1000000.0,HEX,,STANDARD,,20.674597,289,42,0.2507586688215003,0.26268377900123596
17364,JG034,275,GC55 - FAM,6.0,False,L11,1000000.0,FAM,,STANDARD,,16.882715,288,43,0.7832630917186707,1.4121544361114502
17365,JG034,275,GC55 - HEX,6.0,False,L11,1000000.0,HEX,,STANDARD,,20.674597,289,43,0.256146018902651,0.26821067929267883
17366,JG034,275,GC55 - FAM,6.0,False,L11,1000000.0,FAM,,STANDARD,,16.882715,288,44,0.7939495090097941,1.4310446977615356
17367,JG034,275,GC55 - HEX,6.0,False,L11,1000000.0,HEX,,STANDARD,,20.674597,289,44,0.26029030696037647,0.2723507881164551
17368,JG034,275,GC55 - FAM,6.0,False,L11,1000000.0,FAM,,STANDARD,,16.882715,288,45,0.8037529415917735,1.4483119249343872
17369,JG034,275,GC55 - HEX,6.0,False,L11,1000000.0,HEX,,STANDARD,,20.674597,289,45,0.2653728820511922,0.27753764390945435
17370,JG034,275,GC55 - FAM,6.0,False,L11,1000000.0,FAM,,STANDARD,,16.882715,288,46,0.8132623918243918,1.465038776397705
17371,JG034,275,GC55 - HEX,6.0,False,L11,1000000.0,HEX,,STANDARD,,20.674597,289,46,0.2705189285572972,0.28279533982276917
17372,JG034,275,GC55 - FAM,6.0,False,L11,1000000.0,FAM,,STANDARD,,16.882715,288,47,0.8243459738866352,1.4846590757369995
17373,JG034,275,GC55 - HEX,6.0,False,L11,1000000.0,HEX,,STANDARD,,20.674597,289,47,0.2743887080866081,0.28662917017936707
17374,JG034,275,GC55 - FAM,6.0,False,L11,1000000.0,FAM,,STANDARD,,16.882715,288,48,0.8324114538989748,1.4987317323684692
17375,JG034,275,GC55 - HEX,6.0,False,L11,1000000.0,HEX,,STANDARD,,20.674597,289,48,0.2782692264664856,0.2904750108718872
17376,JG034,275,GC55 - FAM,6.0,False,L11,1000000.0,FAM,,STANDARD,,16.882715,288,49,0.840567534692708,1.5129709243774414
17377,JG034,275,GC55 - HEX,6.0,False,L11,1000000.0,HEX,,STANDARD,,20.674597,289,49,0.28243964038454483,0.2946442663669586
17378,JG034,275,GC55 - FAM,6.0,False,L11,1000000.0,FAM,,STANDARD,,16.882715,288,50,0.8506582696809677,1.530766248703003
17379,JG034,275,GC55 - HEX,6.0,False,L11,1000000.0,HEX,,STANDARD,,20.674597,289,50,0.28536910265031007,0.29742905497550964
