# File Name: \\wsl.localhost\Ubuntu\home\john\projects\CAN_paper\fig_ed1\data\JG075F L-MMMMx blocker tripartite competition matrix.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 6 System
# Block Type: 384-Well Block
# Instrument Name: 278860576
# Instrument Serial Number: 278860576
# Heated Cover Serial Number: 278154452
# Block Serial Number: 278033142
# Run Start Date/Time: 2022-05-04 11:29:00 AM EDT
# Run End Date/Time: 2022-05-04 12:48:19 PM EDT
# Run Duration: 79 minutes 18 seconds
# Sample Volume: 10.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2023-10-26 01:39:38 PM EDT
# Software Name and Version: Design & Analysis Software v2.6.0
# Plugin Name and Version: Primary Analysis v1.7.0, Standard Curve v1.6.0
# Exported On: 2023-10-26 01:39:44 PM EDT
"Sample","Target","Number of Replicates","Quantity","Number of Cqs","Cq Mean","Cq SD","Cq SE","Biogroup"
"JG075D_048","HEX","1","-","0","31.819099776941805","","",
"JG075D_049","FAM","1","-","0","28.838072447795113","","",
"JG075D_049","HEX","1","-","0","31.108712992020394","","",
"JG075D_050","FAM","1","-","0","28.97328642342191","","",
"JG075D_050","HEX","1","-","0","31.114742096412016","","",
"JG075D_051","FAM","1","-","0","29.11773142535289","","",
"JG075D_051","HEX","1","-","0","30.99646629972028","","",
"JG075D_052","FAM","1","-","0","29.079727041089104","","",
"JG075D_052","HEX","1","-","0","31.056314646443745","","",
"JG075D_053","FAM","1","-","0","28.842180991964035","","",
"JG075D_053","HEX","1","-","0","31.1102585206963","","",
"JG075D_054","FAM","1","-","0","29.70696626661503","","",
"JG075D_054","HEX","1","-","0","31.396847318000297","","",
"JG075D_055","FAM","1","-","0","","","",
"JG075D_055","HEX","1","-","0","31.47086814452215","","",
"JG075D_056","FAM","1","-","0","","","",
"JG075D_056","HEX","1","-","0","31.577420624340228","","",
"JG075D_057","FAM","1","-","0","28.89433034236869","","",
"JG075D_057","HEX","1","-","0","30.769889513767126","","",
"JG075D_058","FAM","1","-","0","28.876515529361512","","",
"JG075D_058","HEX","1","-","0","30.679883384525493","","",
"JG075D_059","FAM","1","-","0","29.00389964818926","","",
"JG075D_059","HEX","1","-","0","30.994998158246702","","",
"JG075D_060","FAM","1","-","0","29.172854814125728","","",
"JG075D_060","HEX","1","-","0","30.791007307945613","","",
"JG075D_061","FAM","1","-","0","28.914310461212168","","",
"JG075D_061","HEX","1","-","0","31.22193822551101","","",
"JG075D_062","FAM","1","-","0","30.24097509639812","","",
"JG075D_062","HEX","1","-","0","31.179850279679872","","",
"JG075D_063","FAM","1","-","0","","","",
"JG075D_063","HEX","1","-","0","31.384539045765855","","",
"JG075D_064","FAM","1","-","0","","","",
"JG075D_064","HEX","1","-","0","31.77453532190581","","",
