N_train,Iteration,Train_NLPD,Train_RMSE,Test_NLPD,Test_RMSE,TrainCode
1,0,-1.4599251124605017,0.05785519852305465,-0.8281069285284298,0.08401812362713698,0000000000000000000000000000001000000
1,1,-1.5975488471015447,0.05040897281996504,-0.7896075946909475,0.08366684508346094,0010000000000000000000000000000000000
