# File Name: \\wsl.localhost\Ubuntu\home\john\projects\CAN_paper\fig_s2\data\JG071A ARG1 Tripartite.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 6 System
# Block Type: 384-Well Block
# Instrument Name: 278860576
# Instrument Serial Number: 278860576
# Heated Cover Serial Number: 278154452
# Block Serial Number: 278033142
# Run Start Date/Time: 2022-02-08 12:26:48 PM EST
# Run End Date/Time: 2022-02-08 02:23:03 PM EST
# Run Duration: 116 minutes 14 seconds
# Sample Volume: 10.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2023-10-26 01:33:08 PM EDT
# Software Name and Version: Design & Analysis Software v2.6.0
# Plugin Name and Version: Primary Analysis v1.7.0, Standard Curve v1.6.0
# Exported On: 2023-10-26 01:33:26 PM EDT
"Well","Well Position","Sample","Quantity","Target","Dye","Task","Reporter","Quencher","Amp Status","Cq","Cq Mean","Cq Confidence","Cq SD","Quantity Mean","Quantity SD","Auto Threshold","Threshold","Auto Baseline","Baseline Start","Baseline End","Tm1","Tm2","Tm3","Tm4","Y-Intercept","R2","Slope","Efficiency","Standard Deviation","Standard Error","Omit"
"20","A20",,"","S056.1.1","HEX","UNKNOWN","HEX","NFQ-MGB","Amp","12.361022929204186","14.861120371837458","0.2767898975205283","3.3713788410082675","","","true","0.03999999910593033","true","3","9","","","","","","","","","","","false"
"21","A21",,"","S056.1.1","HEX","UNKNOWN","HEX","NFQ-MGB","Amp","8.412858637028084","14.861120371837458","0.30002262226784865","3.3713788410082675","","","true","0.03999999910593033","true","3","5","","","","","","","","","","","false"
"22","A22",,"","S056.1.1","HEX","UNKNOWN","HEX","NFQ-MGB","Amp","9.204869271309263","14.861120371837458","0.2389567454692535","3.3713788410082675","","","true","0.03999999910593033","true","3","6","","","","","","","","","","","false"
"23","A23",,"","S056.1.1","HEX","UNKNOWN","HEX","NFQ-MGB","Amp","9.11679752534124","14.861120371837458","0.26808280381099414","3.3713788410082675","","","true","0.03999999910593033","true","3","6","","","","","","","","","","","false"
"24","A24",,"","S056.1.1","HEX","UNKNOWN","HEX","NFQ-MGB","Amp","9.202821722616902","14.861120371837458","0.16771248244658102","3.3713788410082675","","","true","0.03999999910593033","true","3","6","","","","","","","","","","","false"
"25","B1",,"","S056.1.1","HEX","UNKNOWN","HEX","NFQ-MGB","Amp","18.30744492973091","14.861120371837458","0.9368694353159749","3.3713788410082675","","","true","0.03999999910593033","true","3","15","","","","","","","","","","","false"
"26","B2",,"","S056.1.1","HEX","UNKNOWN","HEX","NFQ-MGB","Amp","16.462812562017945","14.861120371837458","0.9350004816200201","3.3713788410082675","","","true","0.03999999910593033","true","3","13","","","","","","","","","","","false"
"27","B3",,"","S056.1.1","HEX","UNKNOWN","HEX","NFQ-MGB","Amp","16.12193818928096","14.861120371837458","0.9192878039041097","3.3713788410082675","","","true","0.03999999910593033","true","3","13","","","","","","","","","","","false"
"28","B4",,"","S056.1.1","HEX","UNKNOWN","HEX","NFQ-MGB","Amp","15.766499339498075","14.861120371837458","0.9220997478600615","3.3713788410082675","","","true","0.03999999910593033","true","3","12","","","","","","","","","","","false"
"29","B5",,"","S056.1.1","HEX","UNKNOWN","HEX","NFQ-MGB","Amp","21.340171896179584","14.861120371837458","0.43729091985710117","3.3713788410082675","","","true","0.03999999910593033","true","3","19","","","","","","","","","","","false"
"30","B6",,"","S056.1.1","HEX","UNKNOWN","HEX","NFQ-MGB","Amp","18.004144985239343","14.861120371837458","0.9174002955602202","3.3713788410082675","","","true","0.03999999910593033","true","3","15","","","","","","","","","","","false"
"31","B7",,"","S056.1.1","HEX","UNKNOWN","HEX","NFQ-MGB","Amp","16.501513169031163","14.861120371837458","0.89456080457877","3.3713788410082675","","","true","0.03999999910593033","true","3","13","","","","","","","","","","","false"
"32","B8",,"","S056.1.1","HEX","UNKNOWN","HEX","NFQ-MGB","Amp","16.11328684036698","14.861120371837458","0.9204081972988529","3.3713788410082675","","","true","0.03999999910593033","true","3","13","","","","","","","","","","","false"
"33","B9",,"","S056.1.1","HEX","UNKNOWN","HEX","NFQ-MGB","Amp","15.981957787973805","14.861120371837458","0.8930957653492843","3.3713788410082675","","","true","0.03999999910593033","true","3","13","","","","","","","","","","","false"
"34","B10",,"","S056.1.1","HEX","UNKNOWN","HEX","NFQ-MGB","Amp","21.393274667448395","14.861120371837458","0.37197409319256736","3.3713788410082675","","","true","0.03999999910593033","true","3","19","","","","","","","","","","","false"
"35","B11",,"","S056.1.1","HEX","UNKNOWN","HEX","NFQ-MGB","Amp","17.947730851033803","14.861120371837458","0.7656157143931557","3.3713788410082675","","","true","0.03999999910593033","true","3","15","","","","","","","","","","","false"
"36","B12",,"","S056.1.1","HEX","UNKNOWN","HEX","NFQ-MGB","Amp","16.427094461290466","14.861120371837458","0.9050608356116588","3.3713788410082675","","","true","0.03999999910593033","true","3","13","","","","","","","","","","","false"
"37","B13",,"","S056.1.1","HEX","UNKNOWN","HEX","NFQ-MGB","Amp","16.10631687934906","14.861120371837458","0.8994057408501406","3.3713788410082675","","","true","0.03999999910593033","true","3","13","","","","","","","","","","","false"
"38","B14",,"","S056.1.1","HEX","UNKNOWN","HEX","NFQ-MGB","Amp","16.11726207263863","14.861120371837458","0.7188019320202141","3.3713788410082675","","","true","0.03999999910593033","true","3","13","","","","","","","","","","","false"
"39","B15",,"","S056.1.1","HEX","UNKNOWN","HEX","NFQ-MGB","Amp","19.56340217336747","14.861120371837458","0.4517585684445198","3.3713788410082675","","","true","0.03999999910593033","true","3","17","","","","","","","","","","","false"
"40","B16",,"","S056.1.1","HEX","UNKNOWN","HEX","NFQ-MGB","Amp","14.474488532681843","14.861120371837458","0.8904475911666069","3.3713788410082675","","","true","0.03999999910593033","true","3","11","","","","","","","","","","","false"
"41","B17",,"","S056.1.1","HEX","UNKNOWN","HEX","NFQ-MGB","Amp","14.239906351648077","14.861120371837458","0.6598518459771016","3.3713788410082675","","","true","0.03999999910593033","true","3","11","","","","","","","","","","","false"
"42","B18",,"","S056.1.1","HEX","UNKNOWN","HEX","NFQ-MGB","Amp","14.712903548717101","14.861120371837458","0.8737399988850837","3.3713788410082675","","","true","0.03999999910593033","true","3","11","","","","","","","","","","","false"
"43","B19",,"","S056.1.1","HEX","UNKNOWN","HEX","NFQ-MGB","Amp","14.649828133145036","14.861120371837458","0.7583270665268189","3.3713788410082675","","","true","0.03999999910593033","true","3","12","","","","","","","","","","","false"
"44","B20",,"","S056.1.1","HEX","UNKNOWN","HEX","NFQ-MGB","Amp","12.845437943042862","14.861120371837458","0.3134322679674616","3.3713788410082675","","","true","0.03999999910593033","true","3","9","","","","","","","","","","","false"
"45","B21",,"","S056.1.1","HEX","UNKNOWN","HEX","NFQ-MGB","Amp","8.397036149300225","14.861120371837458","0.2705202271046008","3.3713788410082675","","","true","0.03999999910593033","true","3","5","","","","","","","","","","","false"
"46","B22",,"","S056.1.1","HEX","UNKNOWN","HEX","NFQ-MGB","Amp","9.166206970289178","14.861120371837458","0.3446128889632932","3.3713788410082675","","","true","0.03999999910593033","true","3","6","","","","","","","","","","","false"
"47","B23",,"","S056.1.1","HEX","UNKNOWN","HEX","NFQ-MGB","Amp","9.195317580804662","14.861120371837458","0.17020482923780983","3.3713788410082675","","","true","0.03999999910593033","true","3","6","","","","","","","","","","","false"
"48","B24",,"","S056.1.1","HEX","UNKNOWN","HEX","NFQ-MGB","Amp","8.39665685857888","14.861120371837458","0.1604880974430086","3.3713788410082675","","","true","0.03999999910593033","true","3","5","","","","","","","","","","","false"
"49","C1",,"","S056.1.1","HEX","UNKNOWN","HEX","NFQ-MGB","Amp","18.21484904706133","14.861120371837458","0.9199593484624619","3.3713788410082675","","","true","0.03999999910593033","true","3","15","","","","","","","","","","","false"
"50","C2",,"","S056.1.1","HEX","UNKNOWN","HEX","NFQ-MGB","Amp","16.59093927521736","14.861120371837458","0.9246429647222887","3.3713788410082675","","","true","0.03999999910593033","true","3","13","","","","","","","","","","","false"
