# File Name: \\wsl.localhost\Ubuntu\home\john\projects\CAN_paper\fig_2\data\JG045A TMCC1 Gen3 EvaGreen.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 6 System
# Block Type: 384-Well Block
# Instrument Name: 278860576
# Instrument Serial Number: 278860576
# Heated Cover Serial Number: 278154452
# Block Serial Number: 278033142
# Run Start Date/Time: 2020-11-05 10:11:48 AM EST
# Run End Date/Time: 2020-11-05 12:23:07 PM EST
# Run Duration: 131 minutes 18 seconds
# Sample Volume: 10.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Melt Stage Number: 3
# Quantification Cycle Method: CT
# Analysis Date/Time: 2023-08-07 06:02:02 PM EDT
# Software Name and Version: Design & Analysis Software v2.6.0
# Plugin Name and Version: Primary Analysis v1.7.0, Standard Curve v1.6.0
# Exported On: 2023-08-07 06:05:19 PM EDT
"Well","Well Position","Reading Number","Target","Temperature","Fluorescence","Derivative"
"44","B20","10","BP500_GC40","62.456050872802734","0.8118605613708496","0.03612605854868889"
"44","B20","11","BP500_GC40","62.720367431640625","0.8042054176330566","0.035848625004291534"
"44","B20","12","BP500_GC40","62.984683990478516","0.7945960760116577","0.03576890006661415"
"44","B20","13","BP500_GC40","63.249000549316406","0.7845029830932617","0.03578396886587143"
"44","B20","14","BP500_GC40","63.51331329345703","0.7744773030281067","0.035795073956251144"
"44","B20","15","BP500_GC40","63.77762985229492","0.766331136226654","0.03575621172785759"
"44","B20","16","BP500_GC40","64.04194641113281","0.7528439164161682","0.035689741373062134"
"44","B20","17","BP500_GC40","64.30626678466797","0.7467767596244812","0.03566209226846695"
"44","B20","18","BP500_GC40","64.5705795288086","0.737557053565979","0.035738907754421234"
"44","B20","19","BP500_GC40","64.83489990234375","0.7291489243507385","0.03594661131501198"
"44","B20","20","BP500_GC40","65.09921264648438","0.7183818817138672","0.03626715764403343"
"44","B20","21","BP500_GC40","65.363525390625","0.7088735103607178","0.03666364774107933"
"44","B20","22","BP500_GC40","65.62784576416016","0.6999355554580688","0.03711886331439018"
"44","B20","23","BP500_GC40","65.89216613769531","0.6870909929275513","0.037657350301742554"
"44","B20","24","BP500_GC40","66.15647888183594","0.68085777759552","0.03833933174610138"
"44","B20","25","BP500_GC40","66.42079162597656","0.6697245836257935","0.03923434019088745"
"44","B20","26","BP500_GC40","66.68511199951172","0.659733772277832","0.04039277136325836"
"44","B20","27","BP500_GC40","66.94942474365234","0.6498470902442932","0.041836146265268326"
"44","B20","28","BP500_GC40","67.2137451171875","0.6391922831535339","0.04356455057859421"
"44","B20","29","BP500_GC40","67.47805786132812","0.6245295405387878","0.045572735369205475"
"44","B20","30","BP500_GC40","67.74237823486328","0.6165158748626709","0.047858621925115585"
"44","B20","31","BP500_GC40","68.0066909790039","0.601425051689148","0.050416480749845505"
"44","B20","32","BP500_GC40","68.27101135253906","0.5894476771354675","0.05322308838367462"
"44","B20","33","BP500_GC40","68.53532409667969","0.5745843648910522","0.05622776225209236"
"44","B20","34","BP500_GC40","68.79964447021484","0.5605629086494446","0.05936017259955406"
"44","B20","35","BP500_GC40","69.06395721435547","0.5431029796600342","0.06255640089511871"
"44","B20","36","BP500_GC40","69.32827758789062","0.5277196764945984","0.06579266488552094"
"44","B20","37","BP500_GC40","69.59259033203125","0.5081064701080322","0.06911087036132812"
"44","B20","38","BP500_GC40","69.8569107055664","0.4896361827850342","0.0726189911365509"
"44","B20","39","BP500_GC40","70.12122344970703","0.4727799892425537","0.07645827531814575"
"44","B20","40","BP500_GC40","70.38554382324219","0.4511122703552246","0.08073509484529495"
"44","B20","41","BP500_GC40","70.64985656738281","0.4291423559188843","0.08542519807815552"
"44","B20","42","BP500_GC40","70.91416931152344","0.40836435556411743","0.09027517586946487"
"44","B20","43","BP500_GC40","71.1784896850586","0.3861983120441437","0.09474613517522812"
"44","B20","44","BP500_GC40","71.44280242919922","0.3595384955406189","0.09805335104465485"
"44","B20","45","BP500_GC40","71.70712280273438","0.32883015275001526","0.0993272215127945"
"44","B20","46","BP500_GC40","71.971435546875","0.29515722393989563","0.09785792976617813"
"44","B20","47","BP500_GC40","72.23575592041016","0.26219385862350464","0.09333139657974243"
"44","B20","48","BP500_GC40","72.50006866455078","0.23377232253551483","0.08595214039087296"
"44","B20","49","BP500_GC40","72.76438903808594","0.2108445167541504","0.07639956474304199"
"44","B20","50","BP500_GC40","73.02870178222656","0.19144007563591003","0.06564202904701233"
"44","B20","51","BP500_GC40","73.29302215576172","0.17652690410614014","0.0546901673078537"
"44","B20","52","BP500_GC40","73.55733489990234","0.16926348209381104","0.04438496381044388"
"44","B20","53","BP500_GC40","73.8216552734375","0.1606447845697403","0.03528347611427307"
"44","B20","54","BP500_GC40","74.08596801757812","0.1524924784898758","0.02765234373509884"
"44","B20","55","BP500_GC40","74.35028076171875","0.14883491396903992","0.02153422124683857"
"44","B20","56","BP500_GC40","74.6146011352539","0.14695602655410767","0.01683402620255947"
"44","B20","57","BP500_GC40","74.87892150878906","0.14241008460521698","0.01338314451277256"
"44","B20","58","BP500_GC40","75.14323425292969","0.14079110324382782","0.010970426723361015"
"44","B20","59","BP500_GC40","75.40754699707031","0.13986848294734955","0.009356220252811909"
"44","B20","60","BP500_GC40","75.67186737060547","0.13969925045967102","0.008293606340885162"
"44","B20","61","BP500_GC40","75.93618774414062","0.13477888703346252","0.007567291613668203"
"44","B20","62","BP500_GC40","76.20050048828125","0.13191010057926178","0.0070347050204873085"
"44","B20","63","BP500_GC40","76.46481323242188","0.13106977939605713","0.00664095301181078"
"44","B20","64","BP500_GC40","76.72913360595703","0.129317045211792","0.0063918218947947025"
"44","B20","65","BP500_GC40","76.99344635009766","0.12936027348041534","0.006299466826021671"
"44","B20","66","BP500_GC40","77.25776672363281","0.12877337634563446","0.006337007507681847"
"44","B20","67","BP500_GC40","77.52207946777344","0.1255151629447937","0.006431368179619312"
"44","B20","68","BP500_GC40","77.7863998413086","0.12107615172863007","0.006493852473795414"
"44","B20","69","BP500_GC40","78.05071258544922","0.12341291457414627","0.006462378427386284"
"44","B20","70","BP500_GC40","78.31503295898438","0.11910145729780197","0.006325456779450178"
"44","B20","71","BP500_GC40","78.579345703125","0.11549127846956253","0.006057247053831816"
"44","B20","72","BP500_GC40","78.84366607666016","0.11812074482440948","0.005745777394622564"
"44","B20","73","BP500_GC40","79.10797882080078","0.11500223726034164","0.005457843188196421"
"44","B20","74","BP500_GC40","79.37229919433594","0.11309505999088287","0.005219998303800821"
"44","B20","75","BP500_GC40","79.63661193847656","0.11179998517036438","0.005038102623075247"
"44","B20","76","BP500_GC40","79.90092468261719","0.10986948013305664","0.004910119343549013"
"44","B20","77","BP500_GC40","80.16524505615234","0.10902845859527588","0.004829620011150837"
"44","B20","78","BP500_GC40","80.4295654296875","0.1092948392033577","0.00477942917495966"
"44","B20","79","BP500_GC40","80.69387817382812","0.10592933744192123","0.004727283958345652"
"44","B20","80","BP500_GC40","80.95819091796875","0.10470707714557648","0.004633946809917688"
"44","B20","81","BP500_GC40","81.2225112915039","0.10338721424341202","0.00447078887373209"
"44","B20","82","BP500_GC40","81.48683166503906","0.10238649696111679","0.004235946107655764"
"44","B20","83","BP500_GC40","81.75114440917969","0.10029993206262589","0.003957195207476616"
"44","B20","84","BP500_GC40","82.01545715332031","0.0992927998304367","0.0036790778394788504"
"44","B20","85","BP500_GC40","82.27977752685547","0.09810203313827515","0.0034407549537718296"
"44","B20","86","BP500_GC40","82.5440902709961","0.09839612990617752","0.0032576180528849363"
"44","B20","87","BP500_GC40","82.80841064453125","0.09716319292783737","0.0031200137455016375"
"44","B20","88","BP500_GC40","83.07272338867188","0.09469392150640488","0.003010688815265894"
"44","B20","89","BP500_GC40","83.33704376220703","0.09431164711713791","0.0029282313771545887"
"44","B20","90","BP500_GC40","83.60135650634766","0.0921831801533699","0.0028943964280188084"
"44","B20","91","BP500_GC40","83.86567687988281","0.09284450113773346","0.002936057047918439"
"44","B20","92","BP500_GC40","84.12998962402344","0.09306420385837555","0.0030543941538780928"
"44","B20","93","BP500_GC40","84.39430236816406","0.09026692062616348","0.003207920817658305"
"44","B20","94","BP500_GC40","84.65862274169922","0.08945921063423157","0.0033258821349591017"
"44","B20","95","BP500_GC40","84.92294311523438","0.08806145191192627","0.003345097415149212"
"44","B20","96","BP500_GC40","85.187255859375","0.0861038789153099","0.0032453390303999186"
"44","B20","97","BP500_GC40","85.45156860351562","0.08483366668224335","0.0030615518335253"
"44","B20","98","BP500_GC40","85.71588897705078","0.08546502888202667","0.002867872128263116"
"44","B20","99","BP500_GC40","85.98020935058594","0.08350282162427902","0.002745388774201274"
"44","B20","100","BP500_GC40","86.24452209472656","0.08263394981622696","0.0027496912516653538"
"44","B20","101","BP500_GC40","86.50883483886719","0.08225992321968079","0.002890980802476406"
"44","B20","102","BP500_GC40","86.77315521240234","0.08101935684680939","0.0031317141838371754"
"44","B20","103","BP500_GC40","87.03746795654297","0.07976452261209488","0.0034012196119874716"
"44","B20","104","BP500_GC40","87.30178833007812","0.07626396417617798","0.003621011506766081"
"44","B20","105","BP500_GC40","87.56610107421875","0.07795367389917374","0.00372976902872324"
"44","B20","106","BP500_GC40","87.8304214477539","0.07445237040519714","0.003700298722833395"
"44","B20","107","BP500_GC40","88.09473419189453","0.0751955434679985","0.0035452076699584723"
"44","B20","108","BP500_GC40","88.35905456542969","0.07139433175325394","0.0033127085771411657"
"44","B20","109","BP500_GC40","88.62336730957031","0.07072831690311432","0.0030704441014677286"
"44","B20","110","BP500_GC40","88.88768005371094","0.0734633132815361","0.0028775976970791817"
"44","B20","111","BP500_GC40","89.1520004272461","0.07031972706317902","0.0027566326316446066"
"44","B20","112","BP500_GC40","89.41632080078125","0.0684846043586731","0.002684064442291856"
"44","B20","113","BP500_GC40","89.68063354492188","0.06844917684793472","0.0026107204612344503"
"44","B20","114","BP500_GC40","89.9449462890625","0.06642407178878784","0.002498696092516184"
"44","B20","115","BP500_GC40","90.20926666259766","0.06574959307909012","0.0023483228869736195"
"44","B20","116","BP500_GC40","90.47358703613281","0.06642385572195053","0.002197735011577606"
"44","B20","117","BP500_GC40","90.73789978027344","0.06398487091064453","0.002100415527820587"
"44","B20","118","BP500_GC40","91.00221252441406","0.06426497548818588","0.002098741475492716"
"44","B20","119","BP500_GC40","91.26653289794922","0.0629185363650322","0.002207487355917692"
"44","B20","120","BP500_GC40","91.53085327148438","0.06181100755929947","0.002408207394182682"
"44","B20","121","BP500_GC40","91.795166015625","0.06249851733446121","0.002652331255376339"
"44","B20","122","BP500_GC40","92.05947875976562","0.05911756679415703","0.002872811397537589"
"44","B20","123","BP500_GC40","92.32379913330078","0.058868568390607834","0.0030062920413911343"
"44","B20","124","BP500_GC40","92.5881118774414","0.05777023360133171","0.003019764320924878"
"44","B20","125","BP500_GC40","92.85243225097656","0.055417828261852264","0.0029269654769450426"
"44","B20","126","BP500_GC40","93.11674499511719","0.055685266852378845","0.002780760871246457"
"44","B20","127","BP500_GC40","93.38105773925781","0.05496947839856148","0.0026432634331285954"
"44","B20","128","BP500_GC40","93.64537811279297","0.05491491034626961","0.0025535891763865948"
"44","B20","129","BP500_GC40","93.90969848632812","0.05268770828843117","0.00251584080979228"
"44","B20","130","BP500_GC40","94.17401123046875","0.05030699819326401","0.0025129402056336403"
"44","B20","131","BP500_GC40","94.43832397460938","0.0514201745390892","0.0025296288076788187"
"44","B20","132","BP500_GC40","94.70264434814453","0.05106253921985626","0.0025634407065808773"
"49","C1","1","BP160_GC10","60.08100128173828","3.1169755458831787","0.10250158607959747"
"49","C1","2","BP160_GC10","60.34526824951172","3.103196144104004","0.11200819909572601"
"49","C1","3","BP160_GC10","60.60953140258789","3.062133550643921","0.12154802680015564"
"49","C1","4","BP160_GC10","60.87379837036133","3.037795066833496","0.1307472288608551"
"49","C1","5","BP160_GC10","61.138065338134766","3.0043604373931885","0.1393178254365921"
"49","C1","6","BP160_GC10","61.4023323059082","2.964359998703003","0.14716391265392303"
"49","C1","7","BP160_GC10","61.66659927368164","2.919351100921631","0.15440770983695984"
"49","C1","8","BP160_GC10","61.93086242675781","2.88089656829834","0.1613362729549408"
"49","C1","9","BP160_GC10","62.19512939453125","2.843001127243042","0.16827546060085297"
"49","C1","10","BP160_GC10","62.45939636230469","2.7979562282562256","0.17547470331192017"
"49","C1","11","BP160_GC10","62.723663330078125","2.7509751319885254","0.18305076658725739"
"49","C1","12","BP160_GC10","62.98793029785156","2.7093124389648438","0.1910274773836136"
"49","C1","13","BP160_GC10","63.252193450927734","2.646866798400879","0.19942013919353485"
"49","C1","14","BP160_GC10","63.51646041870117","2.604001998901367","0.2083018571138382"
"49","C1","15","BP160_GC10","63.78072738647461","2.5516717433929443","0.21780027449131012"
"49","C1","16","BP160_GC10","64.04499053955078","2.493927240371704","0.2280232459306717"
"49","C1","17","BP160_GC10","64.30925750732422","2.4365103244781494","0.23897261917591095"
"49","C1","18","BP160_GC10","64.57352447509766","2.377636671066284","0.2504677474498749"
"49","C1","19","BP160_GC10","64.8377914428711","2.312783718109131","0.2621026933193207"
"49","C1","20","BP160_GC10","65.10205841064453","2.2369439601898193","0.2732129395008087"
"49","C1","21","BP160_GC10","65.36632537841797","2.1734352111816406","0.2828693985939026"
"49","C1","22","BP160_GC10","65.6305923461914","2.0995900630950928","0.2899327278137207"
"49","C1","23","BP160_GC10","65.89485931396484","2.016972064971924","0.2932184040546417"
"49","C1","24","BP160_GC10","66.15911865234375","1.936834692955017","0.29177647829055786"
"49","C1","25","BP160_GC10","66.42338562011719","1.8528541326522827","0.2851988971233368"
"49","C1","26","BP160_GC10","66.68765258789062","1.769853949546814","0.2738320827484131"
"49","C1","27","BP160_GC10","66.95191955566406","1.7000852823257446","0.25877845287323"
"49","C1","28","BP160_GC10","67.2161865234375","1.635263442993164","0.241677924990654"
"49","C1","29","BP160_GC10","67.48045349121094","1.5805714130401611","0.2243456393480301"
"49","C1","30","BP160_GC10","67.74472045898438","1.523895263671875","0.2083911895751953"
"49","C1","31","BP160_GC10","68.00898742675781","1.4829998016357422","0.19493956863880157"
"49","C1","32","BP160_GC10","68.27325439453125","1.443261981010437","0.18451189994812012"
"49","C1","33","BP160_GC10","68.53752136230469","1.3959343433380127","0.17708441615104675"
"49","C1","34","BP160_GC10","68.80178833007812","1.3541301488876343","0.17227017879486084"
"49","C1","35","BP160_GC10","69.06604766845703","1.3133890628814697","0.16954869031906128"
"49","C1","36","BP160_GC10","69.33031463623047","1.2707500457763672","0.1684509515762329"
"49","C1","37","BP160_GC10","69.5945816040039","1.2282509803771973","0.16864563524723053"
"49","C1","38","BP160_GC10","69.85884857177734","1.1878958940505981","0.16992464661598206"
"49","C1","39","BP160_GC10","70.12311553955078","1.1435903310775757","0.17212441563606262"
"49","C1","40","BP160_GC10","70.38738250732422","1.1028614044189453","0.17504596710205078"
"49","C1","41","BP160_GC10","70.65164947509766","1.0575106143951416","0.17841914296150208"
"49","C1","42","BP160_GC10","70.9159164428711","1.0088948011398315","0.18191418051719666"
"49","C1","43","BP160_GC10","71.18017578125","0.9615075588226318","0.18518280982971191"
"49","C1","44","BP160_GC10","71.44444274902344","0.9129036664962769","0.1878935992717743"
"49","C1","45","BP160_GC10","71.70870971679688","0.8656394481658936","0.18974605202674866"
"49","C1","46","BP160_GC10","71.97297668457031","0.8145912885665894","0.1904720664024353"
"49","C1","47","BP160_GC10","72.23724365234375","0.7616208791732788","0.18983858823776245"
"49","C1","48","BP160_GC10","72.50151062011719","0.7134184241294861","0.18765604496002197"
"49","C1","49","BP160_GC10","72.76577758789062","0.6615031957626343","0.18379341065883636"
"49","C1","50","BP160_GC10","73.03004455566406","0.6152324676513672","0.1781897395849228"
"49","C1","51","BP160_GC10","73.2943115234375","0.5656776428222656","0.170867919921875"
"49","C1","52","BP160_GC10","73.55857849121094","0.5197961926460266","0.1619449108839035"
"49","C1","53","BP160_GC10","73.82284545898438","0.4812571108341217","0.15163908898830414"
"49","C1","54","BP160_GC10","74.08710479736328","0.4417353570461273","0.14026837050914764"
"49","C1","55","BP160_GC10","74.35137176513672","0.4056636691093445","0.1282350718975067"
"49","C1","56","BP160_GC10","74.61563873291016","0.37457460165023804","0.11598947644233704"
"49","C1","57","BP160_GC10","74.8799057006836","0.34748178720474243","0.10397015511989594"
"49","C1","58","BP160_GC10","75.14417266845703","0.3239378333091736","0.09253284335136414"
"49","C1","59","BP160_GC10","75.40843963623047","0.30277779698371887","0.08189469575881958"
"49","C1","60","BP160_GC10","75.6727066040039","0.28425315022468567","0.07211770117282867"
"49","C1","61","BP160_GC10","75.93696594238281","0.2653411626815796","0.06313915550708771"
"49","C1","62","BP160_GC10","76.20123291015625","0.25104984641075134","0.05483238399028778"
"49","C1","63","BP160_GC10","76.46549987792969","0.2393760085105896","0.04707249253988266"
"49","C1","64","BP160_GC10","76.72976684570312","0.2234971970319748","0.039786651730537415"
"49","C1","65","BP160_GC10","76.99403381347656","0.21918249130249023","0.032979752868413925"
"49","C1","66","BP160_GC10","77.25830078125","0.20640021562576294","0.02673202194273472"
"49","C1","67","BP160_GC10","77.52256774902344","0.20178376138210297","0.02117021568119526"
"49","C1","68","BP160_GC10","77.78683471679688","0.19842983782291412","0.016535593196749687"
"49","C1","69","BP160_GC10","78.05110168457031","0.19581429660320282","0.014001766219735146"
"49","C1","70","BP160_GC10","78.31536865234375","0.1923828125","0.012028437107801437"
"49","C1","71","BP160_GC10","78.57963562011719","0.19022424519062042","0.010547423735260963"
"49","C1","72","BP160_GC10","78.84390258789062","0.18836212158203125","0.009459396824240685"
"49","C1","73","BP160_GC10","79.10816192626953","0.18527382612228394","0.00866555143147707"
"49","C1","74","BP160_GC10","79.37242889404297","0.18386445939540863","0.008090442977845669"
"49","C1","75","BP160_GC10","79.6366958618164","0.1816931515932083","0.00768603291362524"
"49","C1","76","BP160_GC10","79.90096282958984","0.18033137917518616","0.007420090027153492"
"49","C1","77","BP160_GC10","80.16522979736328","0.1812600940465927","0.0072604091838002205"
"49","C1","78","BP160_GC10","80.42949676513672","0.17708276212215424","0.00716780312359333"
"49","C1","79","BP160_GC10","80.69376373291016","0.1762411892414093","0.007100922055542469"
"49","C1","80","BP160_GC10","80.95802307128906","0.17316022515296936","0.007026853039860725"
"49","C1","81","BP160_GC10","81.2222900390625","0.1731829196214676","0.006928020156919956"
"49","C1","82","BP160_GC10","81.48655700683594","0.17087095975875854","0.006802002899348736"
"49","C1","83","BP160_GC10","81.75082397460938","0.1704319417476654","0.006657755002379417"
"49","C1","84","BP160_GC10","82.01509094238281","0.166423037648201","0.0065127285197377205"
"49","C1","85","BP160_GC10","82.27935791015625","0.16757448017597198","0.006390189751982689"
"49","C1","86","BP160_GC10","82.54362487792969","0.1647542268037796","0.006313277408480644"
"49","C1","87","BP160_GC10","82.80789184570312","0.1651834398508072","0.00629460159689188"
"49","C1","88","BP160_GC10","83.07215881347656","0.16334956884384155","0.006326625123620033"
"49","C1","89","BP160_GC10","83.33642578125","0.16203586757183075","0.006379370577633381"
"49","C1","90","BP160_GC10","83.60069274902344","0.16107937693595886","0.0064093805849552155"
"49","C1","91","BP160_GC10","83.86495971679688","0.1583905816078186","0.006377016194164753"
"49","C1","92","BP160_GC10","84.12921905517578","0.15759268403053284","0.006263682618737221"
"49","C1","93","BP160_GC10","84.39348602294922","0.1562151312828064","0.006080834195017815"
"49","C1","94","BP160_GC10","84.65775299072266","0.15247303247451782","0.005865289829671383"
"49","C1","95","BP160_GC10","84.9220199584961","0.15546703338623047","0.0056641437113285065"
"49","C1","96","BP160_GC10","85.18628692626953","0.1538238376379013","0.0055166976526379585"
"49","C1","97","BP160_GC10","85.45055389404297","0.15109790861606598","0.005442328751087189"
"49","C1","98","BP160_GC10","85.7148208618164","0.15136539936065674","0.005437124520540237"
"49","C1","99","BP160_GC10","85.97908020019531","0.15054276585578918","0.005477936007082462"
"49","C1","100","BP160_GC10","86.24334716796875","0.1502237766981125","0.005531310103833675"
"49","C1","101","BP160_GC10","86.50761413574219","0.14874956011772156","0.005565446801483631"
"49","C1","102","BP160_GC10","86.77188110351562","0.14478908479213715","0.005562323145568371"
"49","C1","103","BP160_GC10","87.03614807128906","0.14531894028186798","0.005524255335330963"
"49","C1","104","BP160_GC10","87.3004150390625","0.14594855904579163","0.0054709408432245255"
"49","C1","105","BP160_GC10","87.56468200683594","0.14273683726787567","0.005429004319012165"
"49","C1","106","BP160_GC10","87.82894897460938","0.14233119785785675","0.005420154891908169"
"49","C1","107","BP160_GC10","88.09321594238281","0.14240314066410065","0.0054522790014743805"
"49","C1","108","BP160_GC10","88.35748291015625","0.14009086787700653","0.005514875054359436"
"49","C1","109","BP160_GC10","88.62174987792969","0.14113955199718475","0.005579721182584763"
"49","C1","110","BP160_GC10","88.88601684570312","0.1377435326576233","0.00560991745442152"
"49","C1","111","BP160_GC10","89.15028381347656","0.13753516972064972","0.005577505566179752"
"49","C1","112","BP160_GC10","89.41454315185547","0.1338932365179062","0.0054809655994176865"
"49","C1","113","BP160_GC10","89.6788101196289","0.13569682836532593","0.005349036306142807"
"49","C1","114","BP160_GC10","89.94307708740234","0.13521935045719147","0.005224443972110748"
"49","C1","115","BP160_GC10","90.20734405517578","0.1340056210756302","0.005137150175869465"
"49","C1","116","BP160_GC10","90.47161102294922","0.1337200254201889","0.00508722010999918"
"49","C1","117","BP160_GC10","90.73587036132812","0.13194692134857178","0.005050992593169212"
"49","C1","118","BP160_GC10","91.00013732910156","0.13004471361637115","0.005004728212952614"
"49","C1","119","BP160_GC10","91.264404296875","0.1295265555381775","0.004945285618305206"
"49","C1","120","BP160_GC10","91.52867126464844","0.13053952157497406","0.00489091407507658"
"49","C1","121","BP160_GC10","91.79293823242188","0.1294560730457306","0.00486338697373867"
"49","C1","122","BP160_GC10","92.05720520019531","0.12910400331020355","0.004869116470217705"
"49","C1","123","BP160_GC10","92.32147216796875","0.1263986974954605","0.004895161837339401"
"49","C1","124","BP160_GC10","92.58573913574219","0.12599080801010132","0.004920873790979385"
"49","C1","125","BP160_GC10","92.85000610351562","0.12580259144306183","0.004931958392262459"
"49","C1","126","BP160_GC10","93.11427307128906","0.12658114731311798","0.004925452172756195"
"49","C1","127","BP160_GC10","93.3785400390625","0.12275463342666626","0.004905452951788902"
"49","C1","128","BP160_GC10","93.64280700683594","0.12330187112092972","0.004877060651779175"
"49","C1","129","BP160_GC10","93.90707397460938","0.12318281829357147","0.004843905568122864"
"49","C1","130","BP160_GC10","94.17134094238281","0.12165134400129318","0.004808435216546059"
"49","C1","131","BP160_GC10","94.43560028076172","0.1215033084154129","0.00477234274148941"
"49","C1","132","BP160_GC10","94.69986724853516","0.12024132907390594","0.004736695438623428"
"50","C2","1","BP160_GC10","60.08100128173828","3.052053213119507","0.0955275371670723"
"50","C2","2","BP160_GC10","60.34526824951172","3.021028995513916","0.10547266155481339"
"50","C2","3","BP160_GC10","60.60953140258789","3.002429723739624","0.11503412574529648"
"50","C2","4","BP160_GC10","60.87379837036133","2.962646961212158","0.12392116338014603"
"50","C2","5","BP160_GC10","61.138065338134766","2.922105073928833","0.13212107121944427"
"50","C2","6","BP160_GC10","61.4023323059082","2.8963630199432373","0.13989374041557312"
"50","C2","7","BP160_GC10","61.66659927368164","2.8645458221435547","0.14762412011623383"
"50","C2","8","BP160_GC10","61.93086242675781","2.8212099075317383","0.15565073490142822"
"50","C2","9","BP160_GC10","62.19512939453125","2.7804112434387207","0.16415278613567352"
"50","C2","10","BP160_GC10","62.45939636230469","2.7356600761413574","0.17313113808631897"
"50","C2","11","BP160_GC10","62.723663330078125","2.6922740936279297","0.1824423372745514"
"50","C2","12","BP160_GC10","62.98793029785156","2.6485965251922607","0.19187165796756744"
"50","C2","13","BP160_GC10","63.252193450927734","2.591993808746338","0.20122337341308594"
"50","C2","14","BP160_GC10","63.51646041870117","2.541874885559082","0.2104259729385376"
"50","C2","15","BP160_GC10","63.78072738647461","2.482229232788086","0.2196001410484314"
"50","C2","16","BP160_GC10","64.04499053955078","2.4237418174743652","0.2290189266204834"
"50","C2","17","BP160_GC10","64.30925750732422","2.3762459754943848","0.23897318542003632"
"50","C2","18","BP160_GC10","64.57352447509766","2.3109421730041504","0.24957740306854248"
"50","C2","19","BP160_GC10","64.8377914428711","2.2480416297912598","0.26060760021209717"
"50","C2","20","BP160_GC10","65.10205841064453","2.1798722743988037","0.27142617106437683"
"50","C2","21","BP160_GC10","65.36632537841797","2.107104539871216","0.2809990644454956"
"50","C2","22","BP160_GC10","65.6305923461914","2.0363049507141113","0.2880220115184784"
"50","C2","23","BP160_GC10","65.89485931396484","1.9630177021026611","0.2911628186702728"
"50","C2","24","BP160_GC10","66.15911865234375","1.8717705011367798","0.28939640522003174"
"50","C2","25","BP160_GC10","66.42338562011719","1.7900416851043701","0.2823428213596344"
"50","C2","26","BP160_GC10","66.68765258789062","1.7112029790878296","0.2704675495624542"
"50","C2","27","BP160_GC10","66.95191955566406","1.6399341821670532","0.25503382086753845"
"50","C2","28","BP160_GC10","67.2161865234375","1.579803705215454","0.23781509697437286"
"50","C2","29","BP160_GC10","67.48045349121094","1.5231813192367554","0.22068440914154053"
"50","C2","30","BP160_GC10","67.74472045898438","1.4738069772720337","0.20522500574588776"
"50","C2","31","BP160_GC10","68.00898742675781","1.4280734062194824","0.19246792793273926"
"50","C2","32","BP160_GC10","68.27325439453125","1.3862547874450684","0.18280066549777985"
"50","C2","33","BP160_GC10","68.53752136230469","1.3457696437835693","0.17603947222232819"
"50","C2","34","BP160_GC10","68.80178833007812","1.3050384521484375","0.1716233342885971"
"50","C2","35","BP160_GC10","69.06604766845703","1.2566981315612793","0.1688668429851532"
"50","C2","36","BP160_GC10","69.33031463623047","1.212772250175476","0.16718167066574097"
"50","C2","37","BP160_GC10","69.5945816040039","1.1779271364212036","0.1661938577890396"
"50","C2","38","BP160_GC10","69.85884857177734","1.1292088031768799","0.16573648154735565"
"50","C2","39","BP160_GC10","70.12311553955078","1.091059684753418","0.16575294733047485"
"50","C2","40","BP160_GC10","70.38738250732422","1.0477720499038696","0.16618673503398895"
"50","C2","41","BP160_GC10","70.65164947509766","1.0066137313842773","0.16691185534000397"
"50","C2","42","BP160_GC10","70.9159164428711","0.964090883731842","0.16772876679897308"
"50","C2","43","BP160_GC10","71.18017578125","0.9159940481185913","0.16840942203998566"
"50","C2","44","BP160_GC10","71.44444274902344","0.8751738667488098","0.16875649988651276"
"50","C2","45","BP160_GC10","71.70870971679688","0.8319659233093262","0.16864584386348724"
"50","C2","46","BP160_GC10","71.97297668457031","0.7854918241500854","0.16803230345249176"
"50","C2","47","BP160_GC10","72.23724365234375","0.7410646677017212","0.16691792011260986"
"50","C2","48","BP160_GC10","72.50151062011719","0.6991233229637146","0.1652960330247879"
"50","C2","49","BP160_GC10","72.76577758789062","0.6590237021446228","0.16310220956802368"
"50","C2","50","BP160_GC10","73.03004455566406","0.6142632365226746","0.16020230948925018"
"50","C2","51","BP160_GC10","73.2943115234375","0.5708121061325073","0.15642547607421875"
"50","C2","52","BP160_GC10","73.55857849121094","0.5292743444442749","0.1516183465719223"
"50","C2","53","BP160_GC10","73.82284545898438","0.48943546414375305","0.14569102227687836"
"50","C2","54","BP160_GC10","74.08710479736328","0.45420098304748535","0.13863444328308105"
"50","C2","55","BP160_GC10","74.35137176513672","0.416670560836792","0.130518838763237"
"50","C2","56","BP160_GC10","74.61563873291016","0.3830811679363251","0.12148551642894745"
"50","C2","57","BP160_GC10","74.8799057006836","0.35019636154174805","0.11173542588949203"
"50","C2","58","BP160_GC10","75.14417266845703","0.3242839276790619","0.10150672495365143"
"50","C2","59","BP160_GC10","75.40843963623047","0.29842379689216614","0.09104062616825104"
