# File Name: \\wsl.localhost\Ubuntu\home\john\projects\CAN_paper\fig_2\data\JG047A TMCC1 Gen3 - Probe.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 6 System
# Block Type: 384-Well Block
# Instrument Name: 278860576
# Instrument Serial Number: 278860576
# Heated Cover Serial Number: 278154452
# Block Serial Number: 278033142
# Run Start Date/Time: 2020-12-17 10:03:32 AM EST
# Run End Date/Time: 2020-12-17 12:00:16 PM EST
# Run Duration: 116 minutes 43 seconds
# Sample Volume: 10.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2023-08-07 06:05:44 PM EDT
# Software Name and Version: Design & Analysis Software v2.6.0
# Plugin Name and Version: Primary Analysis v1.7.0, Standard Curve v1.6.0
# Exported On: 2023-08-07 06:05:53 PM EDT
"Well","Well Position","Cycle Number","Target","Rn","dRn","Sample","Omit"
"2","A2","43","BP160_GC10","0.6750345230102539","0.48296419708501725","1.0E8","false"
"2","A2","44","BP160_GC10","0.6815510988235474","0.48783835967381795","1.0E8","false"
"2","A2","45","BP160_GC10","0.6865563988685608","0.4912012464943386","1.0E8","false"
"2","A2","46","BP160_GC10","0.6908034682273865","0.4938059026286716","1.0E8","false"
"2","A2","47","BP160_GC10","0.6953608989715576","0.49672092014834995","1.0E8","false"
"2","A2","48","BP160_GC10","0.6985308527946472","0.4982484607469468","1.0E8","false"
"2","A2","49","BP160_GC10","0.7039475440979004","0.5020227388257072","1.0E8","false"
"2","A2","50","BP160_GC10","0.7081920504570007","0.5046248319603148","1.0E8","false"
"2","A2","51","BP160_GC10","0.7110251188278198","0.5058154871066411","1.0E8","false"
"2","A2","52","BP160_GC10","0.7153773307800293","0.5085252858343579","1.0E8","false"
"2","A2","53","BP160_GC10","0.7201713919639587","0.5116769337937945","1.0E8","false"
"2","A2","54","BP160_GC10","0.7231881022453308","0.5130512308506738","1.0E8","false"
"2","A2","55","BP160_GC10","0.7284358739852905","0.5166565893661408","1.0E8","false"
"2","A2","56","BP160_GC10","0.732778012752533","0.5193563149088904","1.0E8","false"
"2","A2","57","BP160_GC10","0.7357375621795654","0.5206734511114303","1.0E8","false"
"2","A2","58","BP160_GC10","0.7413071990013123","0.5246006747086843","1.0E8","false"
"2","A2","59","BP160_GC10","0.7457338571548462","0.5273849196377255","1.0E8","false"
"2","A2","60","BP160_GC10","0.7491225600242615","0.529131209282648","1.0E8","false"
"2","A2","61","BP160_GC10","0.7538439631462097","0.5322101991801035","1.0E8","false"
"2","A2","62","BP160_GC10","0.7588138580322266","0.5355376808416276","1.0E8","false"
"2","A2","63","BP160_GC10","0.7632641196250916","0.5383455292099999","1.0E8","false"
"2","A2","64","BP160_GC10","0.7649068236351013","0.5383458199955169","1.0E8","false"
"2","A2","65","BP160_GC10","0.7685662508010864","0.5403628339370092","1.0E8","false"
"2","A2","66","BP160_GC10","0.7736332416534424","0.5437874115648724","1.0E8","false"
"2","A2","67","BP160_GC10","0.7765392065048218","0.545050963191759","1.0E8","false"
"2","A2","68","BP160_GC10","0.7812711596488953","0.5481405031113398","1.0E8","false"
"2","A2","69","BP160_GC10","0.7850916981697083","0.55031862840766","1.0E8","false"
"2","A2","70","BP160_GC10","0.7874709367752075","0.5510554537886665","1.0E8","false"
"2","A2","71","BP160_GC10","0.7928003668785095","0.5547424706674757","1.0E8","false"
"2","A2","72","BP160_GC10","0.7965208292007446","0.5568205197652181","1.0E8","false"
"2","A2","73","BP160_GC10","0.8025493621826172","0.5612066395225979","1.0E8","false"
"2","A2","74","BP160_GC10","0.8085522651672363","0.5655671292827242","1.0E8","false"
"2","A2","75","BP160_GC10","0.813539445400238","0.5689118962912333","1.0E8","false"
"2","A2","76","BP160_GC10","0.8191847205162048","0.5729147581827073","1.0E8","false"
"2","A2","77","BP160_GC10","0.8274659514427185","0.5795535758847282","1.0E8","false"
"2","A2","78","BP160_GC10","0.8353943824768066","0.5858395936943236","1.0E8","false"
"2","A2","79","BP160_GC10","0.8457400798797607","0.5945428778727849","1.0E8","false"
"2","A2","80","BP160_GC10","0.8542091846466064","0.601369569415138","1.0E8","false"
"2","A2","81","BP160_GC10","0.8649587631225586","0.6104767346665974","1.0E8","false"
"2","A2","82","BP160_GC10","0.8773096799850464","0.6211852383045924","1.0E8","false"
"2","A2","83","BP160_GC10","0.8879476189613342","0.6301807640563875","1.0E8","false"
"2","A2","84","BP160_GC10","0.8993220925331116","0.639912824403672","1.0E8","false"
"2","A2","85","BP160_GC10","0.9115020036697388","0.6504503223158065","1.0E8","false"
"2","A2","86","BP160_GC10","0.9226661920547485","0.6599720974763235","1.0E8","false"
"2","A2","87","BP160_GC10","0.9334497451782227","0.6691132373753048","1.0E8","false"
"2","A2","88","BP160_GC10","0.9432474374771118","0.6772685164497012","1.0E8","false"
"2","A2","89","BP160_GC10","0.9534424543380737","0.6858211200861704","1.0E8","false"
"2","A2","90","BP160_GC10","0.961961567401886","0.6926978199254898","1.0E8","false"
"4","A4","1","BP160_GC20","0.1316048800945282","0.0029676396931920613","1.0E8","false"
"4","A4","2","BP160_GC20","0.13174860179424286","0.0020747376339776214","1.0E8","false"
"4","A4","3","BP160_GC20","0.13204388320446014","0.0013333952852657785","1.0E8","false"
"4","A4","4","BP160_GC20","0.1316959261894226","-5.1185488700858676E-5","1.0E8","false"
"4","A4","5","BP160_GC20","0.13187457621097565","-9.091592260769474E-4","1.0E8","false"
