Variation,Probe,lg10_Copies,Well,WellName,Sample,MasterMix,Target,PrimerPair,Fluorophore,Quencher,Intermediate
1,HEX_Z_IBFQ,8,201,I9,JG076E_201,TaqMan Fast Advanced,S056.4.1,FP004-RP004x,HEX,IBFQ,Z
2,HEX_Z_IBFQ,8,202,I10,JG076E_202,TaqMan Fast Advanced,S056.4.2,FP004-RP004x,HEX,IBFQ,Z
3,HEX_Z_IBFQ,8,203,I11,JG076E_203,TaqMan Fast Advanced,S056.4.3,FP004-RP004x,HEX,IBFQ,Z
4,HEX_Z_IBFQ,8,204,I12,JG076E_204,TaqMan Fast Advanced,S056.4.4,FP004-RP004x,HEX,IBFQ,Z
5,HEX_Z_IBFQ,8,205,I13,JG076E_205,TaqMan Fast Advanced,S056.4.5,FP004-RP004x,HEX,IBFQ,Z
6,HEX_Z_IBFQ,8,206,I14,JG076E_206,TaqMan Fast Advanced,S056.4.6,FP004-RP004x,HEX,IBFQ,Z
7,HEX_Z_IBFQ,8,207,I15,JG076E_207,TaqMan Fast Advanced,S056.4.7,FP004-RP004x,HEX,IBFQ,Z
9,HEX_Z_IBFQ,8,208,I16,JG076E_208,TaqMan Fast Advanced,S056.4.9,FP004-RP004x,HEX,IBFQ,Z
1,HEX_BHQ1,8,209,I17,JG076E_209,TaqMan Fast Advanced,S056.4.1,FP004-RP004x,HEX,BHQ1,None
2,HEX_BHQ1,8,210,I18,JG076E_210,TaqMan Fast Advanced,S056.4.2,FP004-RP004x,HEX,BHQ1,None
3,HEX_BHQ1,8,211,I19,JG076E_211,TaqMan Fast Advanced,S056.4.3,FP004-RP004x,HEX,BHQ1,None
4,HEX_BHQ1,8,212,I20,JG076E_212,TaqMan Fast Advanced,S056.4.4,FP004-RP004x,HEX,BHQ1,None
5,HEX_BHQ1,8,213,I21,JG076E_213,TaqMan Fast Advanced,S056.4.5,FP004-RP004x,HEX,BHQ1,None
6,HEX_BHQ1,8,214,I22,JG076E_214,TaqMan Fast Advanced,S056.4.6,FP004-RP004x,HEX,BHQ1,None
7,HEX_BHQ1,8,215,I23,JG076E_215,TaqMan Fast Advanced,S056.4.7,FP004-RP004x,HEX,BHQ1,None
9,HEX_BHQ1,8,216,I24,JG076E_216,TaqMan Fast Advanced,S056.4.9,FP004-RP004x,HEX,BHQ1,None
1,SUN_IBFQ,7,217,J1,JG076E_217,TaqMan Fast Advanced,S056.4.1,FP004-RP004x,SUN,IBFQ,None
2,SUN_IBFQ,7,218,J2,JG076E_218,TaqMan Fast Advanced,S056.4.2,FP004-RP004x,SUN,IBFQ,None
3,SUN_IBFQ,7,219,J3,JG076E_219,TaqMan Fast Advanced,S056.4.3,FP004-RP004x,SUN,IBFQ,None
4,SUN_IBFQ,7,220,J4,JG076E_220,TaqMan Fast Advanced,S056.4.4,FP004-RP004x,SUN,IBFQ,None
5,SUN_IBFQ,7,221,J5,JG076E_221,TaqMan Fast Advanced,S056.4.5,FP004-RP004x,SUN,IBFQ,None
6,SUN_IBFQ,7,222,J6,JG076E_222,TaqMan Fast Advanced,S056.4.6,FP004-RP004x,SUN,IBFQ,None
7,SUN_IBFQ,7,223,J7,JG076E_223,TaqMan Fast Advanced,S056.4.7,FP004-RP004x,SUN,IBFQ,None
9,SUN_IBFQ,7,224,J8,JG076E_224,TaqMan Fast Advanced,S056.4.9,FP004-RP004x,SUN,IBFQ,None
1,HEX_Z_IBFQ,7,225,J9,JG076E_225,TaqMan Fast Advanced,S056.4.1,FP004-RP004x,HEX,IBFQ,Z
2,HEX_Z_IBFQ,7,226,J10,JG076E_226,TaqMan Fast Advanced,S056.4.2,FP004-RP004x,HEX,IBFQ,Z
3,HEX_Z_IBFQ,7,227,J11,JG076E_227,TaqMan Fast Advanced,S056.4.3,FP004-RP004x,HEX,IBFQ,Z
4,HEX_Z_IBFQ,7,228,J12,JG076E_228,TaqMan Fast Advanced,S056.4.4,FP004-RP004x,HEX,IBFQ,Z
5,HEX_Z_IBFQ,7,229,J13,JG076E_229,TaqMan Fast Advanced,S056.4.5,FP004-RP004x,HEX,IBFQ,Z
6,HEX_Z_IBFQ,7,230,J14,JG076E_230,TaqMan Fast Advanced,S056.4.6,FP004-RP004x,HEX,IBFQ,Z
7,HEX_Z_IBFQ,7,231,J15,JG076E_231,TaqMan Fast Advanced,S056.4.7,FP004-RP004x,HEX,IBFQ,Z
9,HEX_Z_IBFQ,7,232,J16,JG076E_232,TaqMan Fast Advanced,S056.4.9,FP004-RP004x,HEX,IBFQ,Z
1,HEX_BHQ1,7,233,J17,JG076E_233,TaqMan Fast Advanced,S056.4.1,FP004-RP004x,HEX,BHQ1,None
2,HEX_BHQ1,7,234,J18,JG076E_234,TaqMan Fast Advanced,S056.4.2,FP004-RP004x,HEX,BHQ1,None
3,HEX_BHQ1,7,235,J19,JG076E_235,TaqMan Fast Advanced,S056.4.3,FP004-RP004x,HEX,BHQ1,None
4,HEX_BHQ1,7,236,J20,JG076E_236,TaqMan Fast Advanced,S056.4.4,FP004-RP004x,HEX,BHQ1,None
5,HEX_BHQ1,7,237,J21,JG076E_237,TaqMan Fast Advanced,S056.4.5,FP004-RP004x,HEX,BHQ1,None
6,HEX_BHQ1,7,238,J22,JG076E_238,TaqMan Fast Advanced,S056.4.6,FP004-RP004x,HEX,BHQ1,None
7,HEX_BHQ1,7,239,J23,JG076E_239,TaqMan Fast Advanced,S056.4.7,FP004-RP004x,HEX,BHQ1,None
9,HEX_BHQ1,7,240,J24,JG076E_240,TaqMan Fast Advanced,S056.4.9,FP004-RP004x,HEX,BHQ1,None
1,SUN_IBFQ,6,241,K1,JG076E_241,TaqMan Fast Advanced,S056.4.1,FP004-RP004x,SUN,IBFQ,None
2,SUN_IBFQ,6,242,K2,JG076E_242,TaqMan Fast Advanced,S056.4.2,FP004-RP004x,SUN,IBFQ,None
3,SUN_IBFQ,6,243,K3,JG076E_243,TaqMan Fast Advanced,S056.4.3,FP004-RP004x,SUN,IBFQ,None
4,SUN_IBFQ,6,244,K4,JG076E_244,TaqMan Fast Advanced,S056.4.4,FP004-RP004x,SUN,IBFQ,None
5,SUN_IBFQ,6,245,K5,JG076E_245,TaqMan Fast Advanced,S056.4.5,FP004-RP004x,SUN,IBFQ,None
6,SUN_IBFQ,6,246,K6,JG076E_246,TaqMan Fast Advanced,S056.4.6,FP004-RP004x,SUN,IBFQ,None
7,SUN_IBFQ,6,247,K7,JG076E_247,TaqMan Fast Advanced,S056.4.7,FP004-RP004x,SUN,IBFQ,None
9,SUN_IBFQ,6,248,K8,JG076E_248,TaqMan Fast Advanced,S056.4.9,FP004-RP004x,SUN,IBFQ,None
1,HEX_Z_IBFQ,6,249,K9,JG076E_249,TaqMan Fast Advanced,S056.4.1,FP004-RP004x,HEX,IBFQ,Z
2,HEX_Z_IBFQ,6,250,K10,JG076E_250,TaqMan Fast Advanced,S056.4.2,FP004-RP004x,HEX,IBFQ,Z
3,HEX_Z_IBFQ,6,251,K11,JG076E_251,TaqMan Fast Advanced,S056.4.3,FP004-RP004x,HEX,IBFQ,Z
4,HEX_Z_IBFQ,6,252,K12,JG076E_252,TaqMan Fast Advanced,S056.4.4,FP004-RP004x,HEX,IBFQ,Z
5,HEX_Z_IBFQ,6,253,K13,JG076E_253,TaqMan Fast Advanced,S056.4.5,FP004-RP004x,HEX,IBFQ,Z
6,HEX_Z_IBFQ,6,254,K14,JG076E_254,TaqMan Fast Advanced,S056.4.6,FP004-RP004x,HEX,IBFQ,Z
7,HEX_Z_IBFQ,6,255,K15,JG076E_255,TaqMan Fast Advanced,S056.4.7,FP004-RP004x,HEX,IBFQ,Z
9,HEX_Z_IBFQ,6,256,K16,JG076E_256,TaqMan Fast Advanced,S056.4.9,FP004-RP004x,HEX,IBFQ,Z
1,HEX_BHQ1,6,257,K17,JG076E_257,TaqMan Fast Advanced,S056.4.1,FP004-RP004x,HEX,BHQ1,None
2,HEX_BHQ1,6,258,K18,JG076E_258,TaqMan Fast Advanced,S056.4.2,FP004-RP004x,HEX,BHQ1,None
3,HEX_BHQ1,6,259,K19,JG076E_259,TaqMan Fast Advanced,S056.4.3,FP004-RP004x,HEX,BHQ1,None
4,HEX_BHQ1,6,260,K20,JG076E_260,TaqMan Fast Advanced,S056.4.4,FP004-RP004x,HEX,BHQ1,None
5,HEX_BHQ1,6,261,K21,JG076E_261,TaqMan Fast Advanced,S056.4.5,FP004-RP004x,HEX,BHQ1,None
6,HEX_BHQ1,6,262,K22,JG076E_262,TaqMan Fast Advanced,S056.4.6,FP004-RP004x,HEX,BHQ1,None
7,HEX_BHQ1,6,263,K23,JG076E_263,TaqMan Fast Advanced,S056.4.7,FP004-RP004x,HEX,BHQ1,None
9,HEX_BHQ1,6,264,K24,JG076E_264,TaqMan Fast Advanced,S056.4.9,FP004-RP004x,HEX,BHQ1,None
1,SUN_IBFQ,5,265,L1,JG076E_265,TaqMan Fast Advanced,S056.4.1,FP004-RP004x,SUN,IBFQ,None
2,SUN_IBFQ,5,266,L2,JG076E_266,TaqMan Fast Advanced,S056.4.2,FP004-RP004x,SUN,IBFQ,None
3,SUN_IBFQ,5,267,L3,JG076E_267,TaqMan Fast Advanced,S056.4.3,FP004-RP004x,SUN,IBFQ,None
4,SUN_IBFQ,5,268,L4,JG076E_268,TaqMan Fast Advanced,S056.4.4,FP004-RP004x,SUN,IBFQ,None
5,SUN_IBFQ,5,269,L5,JG076E_269,TaqMan Fast Advanced,S056.4.5,FP004-RP004x,SUN,IBFQ,None
6,SUN_IBFQ,5,270,L6,JG076E_270,TaqMan Fast Advanced,S056.4.6,FP004-RP004x,SUN,IBFQ,None
7,SUN_IBFQ,5,271,L7,JG076E_271,TaqMan Fast Advanced,S056.4.7,FP004-RP004x,SUN,IBFQ,None
9,SUN_IBFQ,5,272,L8,JG076E_272,TaqMan Fast Advanced,S056.4.9,FP004-RP004x,SUN,IBFQ,None
1,HEX_Z_IBFQ,5,273,L9,JG076E_273,TaqMan Fast Advanced,S056.4.1,FP004-RP004x,HEX,IBFQ,Z
2,HEX_Z_IBFQ,5,274,L10,JG076E_274,TaqMan Fast Advanced,S056.4.2,FP004-RP004x,HEX,IBFQ,Z
3,HEX_Z_IBFQ,5,275,L11,JG076E_275,TaqMan Fast Advanced,S056.4.3,FP004-RP004x,HEX,IBFQ,Z
4,HEX_Z_IBFQ,5,276,L12,JG076E_276,TaqMan Fast Advanced,S056.4.4,FP004-RP004x,HEX,IBFQ,Z
5,HEX_Z_IBFQ,5,277,L13,JG076E_277,TaqMan Fast Advanced,S056.4.5,FP004-RP004x,HEX,IBFQ,Z
6,HEX_Z_IBFQ,5,278,L14,JG076E_278,TaqMan Fast Advanced,S056.4.6,FP004-RP004x,HEX,IBFQ,Z
7,HEX_Z_IBFQ,5,279,L15,JG076E_279,TaqMan Fast Advanced,S056.4.7,FP004-RP004x,HEX,IBFQ,Z
9,HEX_Z_IBFQ,5,280,L16,JG076E_280,TaqMan Fast Advanced,S056.4.9,FP004-RP004x,HEX,IBFQ,Z
1,HEX_BHQ1,5,281,L17,JG076E_281,TaqMan Fast Advanced,S056.4.1,FP004-RP004x,HEX,BHQ1,None
2,HEX_BHQ1,5,282,L18,JG076E_282,TaqMan Fast Advanced,S056.4.2,FP004-RP004x,HEX,BHQ1,None
3,HEX_BHQ1,5,283,L19,JG076E_283,TaqMan Fast Advanced,S056.4.3,FP004-RP004x,HEX,BHQ1,None
4,HEX_BHQ1,5,284,L20,JG076E_284,TaqMan Fast Advanced,S056.4.4,FP004-RP004x,HEX,BHQ1,None
5,HEX_BHQ1,5,285,L21,JG076E_285,TaqMan Fast Advanced,S056.4.5,FP004-RP004x,HEX,BHQ1,None
6,HEX_BHQ1,5,286,L22,JG076E_286,TaqMan Fast Advanced,S056.4.6,FP004-RP004x,HEX,BHQ1,None
7,HEX_BHQ1,5,287,L23,JG076E_287,TaqMan Fast Advanced,S056.4.7,FP004-RP004x,HEX,BHQ1,None
9,HEX_BHQ1,5,288,L24,JG076E_288,TaqMan Fast Advanced,S056.4.9,FP004-RP004x,HEX,BHQ1,None
1,SUN_IBFQ,4,289,M1,JG076E_289,TaqMan Fast Advanced,S056.4.1,FP004-RP004x,SUN,IBFQ,None
2,SUN_IBFQ,4,290,M2,JG076E_290,TaqMan Fast Advanced,S056.4.2,FP004-RP004x,SUN,IBFQ,None
3,SUN_IBFQ,4,291,M3,JG076E_291,TaqMan Fast Advanced,S056.4.3,FP004-RP004x,SUN,IBFQ,None
4,SUN_IBFQ,4,292,M4,JG076E_292,TaqMan Fast Advanced,S056.4.4,FP004-RP004x,SUN,IBFQ,None
5,SUN_IBFQ,4,293,M5,JG076E_293,TaqMan Fast Advanced,S056.4.5,FP004-RP004x,SUN,IBFQ,None
6,SUN_IBFQ,4,294,M6,JG076E_294,TaqMan Fast Advanced,S056.4.6,FP004-RP004x,SUN,IBFQ,None
7,SUN_IBFQ,4,295,M7,JG076E_295,TaqMan Fast Advanced,S056.4.7,FP004-RP004x,SUN,IBFQ,None
9,SUN_IBFQ,4,296,M8,JG076E_296,TaqMan Fast Advanced,S056.4.9,FP004-RP004x,SUN,IBFQ,None
1,HEX_Z_IBFQ,4,297,M9,JG076E_297,TaqMan Fast Advanced,S056.4.1,FP004-RP004x,HEX,IBFQ,Z
2,HEX_Z_IBFQ,4,298,M10,JG076E_298,TaqMan Fast Advanced,S056.4.2,FP004-RP004x,HEX,IBFQ,Z
3,HEX_Z_IBFQ,4,299,M11,JG076E_299,TaqMan Fast Advanced,S056.4.3,FP004-RP004x,HEX,IBFQ,Z
4,HEX_Z_IBFQ,4,300,M12,JG076E_300,TaqMan Fast Advanced,S056.4.4,FP004-RP004x,HEX,IBFQ,Z
5,HEX_Z_IBFQ,4,301,M13,JG076E_301,TaqMan Fast Advanced,S056.4.5,FP004-RP004x,HEX,IBFQ,Z
6,HEX_Z_IBFQ,4,302,M14,JG076E_302,TaqMan Fast Advanced,S056.4.6,FP004-RP004x,HEX,IBFQ,Z
7,HEX_Z_IBFQ,4,303,M15,JG076E_303,TaqMan Fast Advanced,S056.4.7,FP004-RP004x,HEX,IBFQ,Z
9,HEX_Z_IBFQ,4,304,M16,JG076E_304,TaqMan Fast Advanced,S056.4.9,FP004-RP004x,HEX,IBFQ,Z
1,HEX_BHQ1,4,305,M17,JG076E_305,TaqMan Fast Advanced,S056.4.1,FP004-RP004x,HEX,BHQ1,None
2,HEX_BHQ1,4,306,M18,JG076E_306,TaqMan Fast Advanced,S056.4.2,FP004-RP004x,HEX,BHQ1,None
3,HEX_BHQ1,4,307,M19,JG076E_307,TaqMan Fast Advanced,S056.4.3,FP004-RP004x,HEX,BHQ1,None
4,HEX_BHQ1,4,308,M20,JG076E_308,TaqMan Fast Advanced,S056.4.4,FP004-RP004x,HEX,BHQ1,None
5,HEX_BHQ1,4,309,M21,JG076E_309,TaqMan Fast Advanced,S056.4.5,FP004-RP004x,HEX,BHQ1,None
6,HEX_BHQ1,4,310,M22,JG076E_310,TaqMan Fast Advanced,S056.4.6,FP004-RP004x,HEX,BHQ1,None
7,HEX_BHQ1,4,311,M23,JG076E_311,TaqMan Fast Advanced,S056.4.7,FP004-RP004x,HEX,BHQ1,None
9,HEX_BHQ1,4,312,M24,JG076E_312,TaqMan Fast Advanced,S056.4.9,FP004-RP004x,HEX,BHQ1,None
1,SUN_IBFQ,3,313,N1,JG076E_313,TaqMan Fast Advanced,S056.4.1,FP004-RP004x,SUN,IBFQ,None
2,SUN_IBFQ,3,314,N2,JG076E_314,TaqMan Fast Advanced,S056.4.2,FP004-RP004x,SUN,IBFQ,None
3,SUN_IBFQ,3,315,N3,JG076E_315,TaqMan Fast Advanced,S056.4.3,FP004-RP004x,SUN,IBFQ,None
4,SUN_IBFQ,3,316,N4,JG076E_316,TaqMan Fast Advanced,S056.4.4,FP004-RP004x,SUN,IBFQ,None
5,SUN_IBFQ,3,317,N5,JG076E_317,TaqMan Fast Advanced,S056.4.5,FP004-RP004x,SUN,IBFQ,None
6,SUN_IBFQ,3,318,N6,JG076E_318,TaqMan Fast Advanced,S056.4.6,FP004-RP004x,SUN,IBFQ,None
7,SUN_IBFQ,3,319,N7,JG076E_319,TaqMan Fast Advanced,S056.4.7,FP004-RP004x,SUN,IBFQ,None
9,SUN_IBFQ,3,320,N8,JG076E_320,TaqMan Fast Advanced,S056.4.9,FP004-RP004x,SUN,IBFQ,None
1,HEX_Z_IBFQ,3,321,N9,JG076E_321,TaqMan Fast Advanced,S056.4.1,FP004-RP004x,HEX,IBFQ,Z
2,HEX_Z_IBFQ,3,322,N10,JG076E_322,TaqMan Fast Advanced,S056.4.2,FP004-RP004x,HEX,IBFQ,Z
3,HEX_Z_IBFQ,3,323,N11,JG076E_323,TaqMan Fast Advanced,S056.4.3,FP004-RP004x,HEX,IBFQ,Z
4,HEX_Z_IBFQ,3,324,N12,JG076E_324,TaqMan Fast Advanced,S056.4.4,FP004-RP004x,HEX,IBFQ,Z
5,HEX_Z_IBFQ,3,325,N13,JG076E_325,TaqMan Fast Advanced,S056.4.5,FP004-RP004x,HEX,IBFQ,Z
6,HEX_Z_IBFQ,3,326,N14,JG076E_326,TaqMan Fast Advanced,S056.4.6,FP004-RP004x,HEX,IBFQ,Z
7,HEX_Z_IBFQ,3,327,N15,JG076E_327,TaqMan Fast Advanced,S056.4.7,FP004-RP004x,HEX,IBFQ,Z
9,HEX_Z_IBFQ,3,328,N16,JG076E_328,TaqMan Fast Advanced,S056.4.9,FP004-RP004x,HEX,IBFQ,Z
1,HEX_BHQ1,3,329,N17,JG076E_329,TaqMan Fast Advanced,S056.4.1,FP004-RP004x,HEX,BHQ1,None
2,HEX_BHQ1,3,330,N18,JG076E_330,TaqMan Fast Advanced,S056.4.2,FP004-RP004x,HEX,BHQ1,None
3,HEX_BHQ1,3,331,N19,JG076E_331,TaqMan Fast Advanced,S056.4.3,FP004-RP004x,HEX,BHQ1,None
4,HEX_BHQ1,3,332,N20,JG076E_332,TaqMan Fast Advanced,S056.4.4,FP004-RP004x,HEX,BHQ1,None
5,HEX_BHQ1,3,333,N21,JG076E_333,TaqMan Fast Advanced,S056.4.5,FP004-RP004x,HEX,BHQ1,None
6,HEX_BHQ1,3,334,N22,JG076E_334,TaqMan Fast Advanced,S056.4.6,FP004-RP004x,HEX,BHQ1,None
7,HEX_BHQ1,3,335,N23,JG076E_335,TaqMan Fast Advanced,S056.4.7,FP004-RP004x,HEX,BHQ1,None
9,HEX_BHQ1,3,336,N24,JG076E_336,TaqMan Fast Advanced,S056.4.9,FP004-RP004x,HEX,BHQ1,None
1,SUN_IBFQ,2,337,O1,JG076E_337,TaqMan Fast Advanced,S056.4.1,FP004-RP004x,SUN,IBFQ,None
2,SUN_IBFQ,2,338,O2,JG076E_338,TaqMan Fast Advanced,S056.4.2,FP004-RP004x,SUN,IBFQ,None
3,SUN_IBFQ,2,339,O3,JG076E_339,TaqMan Fast Advanced,S056.4.3,FP004-RP004x,SUN,IBFQ,None
4,SUN_IBFQ,2,340,O4,JG076E_340,TaqMan Fast Advanced,S056.4.4,FP004-RP004x,SUN,IBFQ,None
5,SUN_IBFQ,2,341,O5,JG076E_341,TaqMan Fast Advanced,S056.4.5,FP004-RP004x,SUN,IBFQ,None
6,SUN_IBFQ,2,342,O6,JG076E_342,TaqMan Fast Advanced,S056.4.6,FP004-RP004x,SUN,IBFQ,None
7,SUN_IBFQ,2,343,O7,JG076E_343,TaqMan Fast Advanced,S056.4.7,FP004-RP004x,SUN,IBFQ,None
9,SUN_IBFQ,2,344,O8,JG076E_344,TaqMan Fast Advanced,S056.4.9,FP004-RP004x,SUN,IBFQ,None
1,HEX_Z_IBFQ,2,345,O9,JG076E_345,TaqMan Fast Advanced,S056.4.1,FP004-RP004x,HEX,IBFQ,Z
2,HEX_Z_IBFQ,2,346,O10,JG076E_346,TaqMan Fast Advanced,S056.4.2,FP004-RP004x,HEX,IBFQ,Z
3,HEX_Z_IBFQ,2,347,O11,JG076E_347,TaqMan Fast Advanced,S056.4.3,FP004-RP004x,HEX,IBFQ,Z
4,HEX_Z_IBFQ,2,348,O12,JG076E_348,TaqMan Fast Advanced,S056.4.4,FP004-RP004x,HEX,IBFQ,Z
5,HEX_Z_IBFQ,2,349,O13,JG076E_349,TaqMan Fast Advanced,S056.4.5,FP004-RP004x,HEX,IBFQ,Z
6,HEX_Z_IBFQ,2,350,O14,JG076E_350,TaqMan Fast Advanced,S056.4.6,FP004-RP004x,HEX,IBFQ,Z
7,HEX_Z_IBFQ,2,351,O15,JG076E_351,TaqMan Fast Advanced,S056.4.7,FP004-RP004x,HEX,IBFQ,Z
9,HEX_Z_IBFQ,2,352,O16,JG076E_352,TaqMan Fast Advanced,S056.4.9,FP004-RP004x,HEX,IBFQ,Z
1,HEX_BHQ1,2,353,O17,JG076E_353,TaqMan Fast Advanced,S056.4.1,FP004-RP004x,HEX,BHQ1,None
2,HEX_BHQ1,2,354,O18,JG076E_354,TaqMan Fast Advanced,S056.4.2,FP004-RP004x,HEX,BHQ1,None
3,HEX_BHQ1,2,355,O19,JG076E_355,TaqMan Fast Advanced,S056.4.3,FP004-RP004x,HEX,BHQ1,None
4,HEX_BHQ1,2,356,O20,JG076E_356,TaqMan Fast Advanced,S056.4.4,FP004-RP004x,HEX,BHQ1,None
5,HEX_BHQ1,2,357,O21,JG076E_357,TaqMan Fast Advanced,S056.4.5,FP004-RP004x,HEX,BHQ1,None
6,HEX_BHQ1,2,358,O22,JG076E_358,TaqMan Fast Advanced,S056.4.6,FP004-RP004x,HEX,BHQ1,None
7,HEX_BHQ1,2,359,O23,JG076E_359,TaqMan Fast Advanced,S056.4.7,FP004-RP004x,HEX,BHQ1,None
9,HEX_BHQ1,2,360,O24,JG076E_360,TaqMan Fast Advanced,S056.4.9,FP004-RP004x,HEX,BHQ1,None
1,SUN_IBFQ,1,361,P1,JG076E_361,TaqMan Fast Advanced,S056.4.1,FP004-RP004x,SUN,IBFQ,None
2,SUN_IBFQ,1,362,P2,JG076E_362,TaqMan Fast Advanced,S056.4.2,FP004-RP004x,SUN,IBFQ,None
3,SUN_IBFQ,1,363,P3,JG076E_363,TaqMan Fast Advanced,S056.4.3,FP004-RP004x,SUN,IBFQ,None
4,SUN_IBFQ,1,364,P4,JG076E_364,TaqMan Fast Advanced,S056.4.4,FP004-RP004x,SUN,IBFQ,None
5,SUN_IBFQ,1,365,P5,JG076E_365,TaqMan Fast Advanced,S056.4.5,FP004-RP004x,SUN,IBFQ,None
6,SUN_IBFQ,1,366,P6,JG076E_366,TaqMan Fast Advanced,S056.4.6,FP004-RP004x,SUN,IBFQ,None
7,SUN_IBFQ,1,367,P7,JG076E_367,TaqMan Fast Advanced,S056.4.7,FP004-RP004x,SUN,IBFQ,None
9,SUN_IBFQ,1,368,P8,JG076E_368,TaqMan Fast Advanced,S056.4.9,FP004-RP004x,SUN,IBFQ,None
1,HEX_Z_IBFQ,1,369,P9,JG076E_369,TaqMan Fast Advanced,S056.4.1,FP004-RP004x,HEX,IBFQ,Z
2,HEX_Z_IBFQ,1,370,P10,JG076E_370,TaqMan Fast Advanced,S056.4.2,FP004-RP004x,HEX,IBFQ,Z
3,HEX_Z_IBFQ,1,371,P11,JG076E_371,TaqMan Fast Advanced,S056.4.3,FP004-RP004x,HEX,IBFQ,Z
4,HEX_Z_IBFQ,1,372,P12,JG076E_372,TaqMan Fast Advanced,S056.4.4,FP004-RP004x,HEX,IBFQ,Z
5,HEX_Z_IBFQ,1,373,P13,JG076E_373,TaqMan Fast Advanced,S056.4.5,FP004-RP004x,HEX,IBFQ,Z
6,HEX_Z_IBFQ,1,374,P14,JG076E_374,TaqMan Fast Advanced,S056.4.6,FP004-RP004x,HEX,IBFQ,Z
7,HEX_Z_IBFQ,1,375,P15,JG076E_375,TaqMan Fast Advanced,S056.4.7,FP004-RP004x,HEX,IBFQ,Z
9,HEX_Z_IBFQ,1,376,P16,JG076E_376,TaqMan Fast Advanced,S056.4.9,FP004-RP004x,HEX,IBFQ,Z
1,HEX_BHQ1,1,377,P17,JG076E_377,TaqMan Fast Advanced,S056.4.1,FP004-RP004x,HEX,BHQ1,None
2,HEX_BHQ1,1,378,P18,JG076E_378,TaqMan Fast Advanced,S056.4.2,FP004-RP004x,HEX,BHQ1,None
3,HEX_BHQ1,1,379,P19,JG076E_379,TaqMan Fast Advanced,S056.4.3,FP004-RP004x,HEX,BHQ1,None
4,HEX_BHQ1,1,380,P20,JG076E_380,TaqMan Fast Advanced,S056.4.4,FP004-RP004x,HEX,BHQ1,None
5,HEX_BHQ1,1,381,P21,JG076E_381,TaqMan Fast Advanced,S056.4.5,FP004-RP004x,HEX,BHQ1,None
6,HEX_BHQ1,1,382,P22,JG076E_382,TaqMan Fast Advanced,S056.4.6,FP004-RP004x,HEX,BHQ1,None
7,HEX_BHQ1,1,383,P23,JG076E_383,TaqMan Fast Advanced,S056.4.7,FP004-RP004x,HEX,BHQ1,None
9,HEX_BHQ1,1,384,P24,JG076E_384,TaqMan Fast Advanced,S056.4.9,FP004-RP004x,HEX,BHQ1,None
