# File Name: \\wsl.localhost\Ubuntu\home\john\projects\CAN_paper\fig_s3\data\JG076E_FP004-RP004x_Set_I.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 6 System
# Block Type: 384-Well Block
# Instrument Name: 278860576
# Instrument Serial Number: 278860576
# Heated Cover Serial Number: 278154452
# Block Serial Number: 278033142
# Run Start Date/Time: 2022-07-20 10:55:32 AM EDT
# Run End Date/Time: 2022-07-20 12:51:31 PM EDT
# Run Duration: 115 minutes 59 seconds
# Sample Volume: 10.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2023-10-26 01:32:35 PM EDT
# Software Name and Version: Design & Analysis Software v2.6.0
# Plugin Name and Version: Primary Analysis v1.7.0, Standard Curve v1.6.0
# Exported On: 2023-10-26 01:32:41 PM EDT
"Sample","Target","Number of Replicates","Quantity","Number of Cqs","Cq Mean","Cq SD","Cq SE","Biogroup"
"JG076E_062","S056.4.6_TET_BHQ1","1","-","0","15.515152154032279","","",
"JG076E_063","S056.4.7_TET_BHQ1","1","-","0","19.623229362979657","","",
"JG076E_064","S056.4.9_TET_BHQ1","1","-","0","14.984301853402282","","",
"JG076E_065","S056.4.1_SUN_Z_IBFQ","1","-","0","14.477038557814119","","",
"JG076E_066","S056.4.2_SUN_Z_IBFQ","1","-","0","16.690914226630802","","",
"JG076E_067","S056.4.3_SUN_Z_IBFQ","1","-","0","17.254485183913246","","",
"JG076E_068","S056.4.4_SUN_Z_IBFQ","1","-","0","16.274552207551807","","",
"JG076E_069","S056.4.5_SUN_Z_IBFQ","1","-","0","16.227331150957298","","",
"JG076E_070","S056.4.6_SUN_Z_IBFQ","1","-","0","68.24505384551907","","",
"JG076E_071","S056.4.7_SUN_Z_IBFQ","1","-","0","19.141202504181408","","",
"JG076E_072","S056.4.9_SUN_Z_IBFQ","1","-","0","14.695639798161455","","",
"JG076E_073","S056.4.1_TET_Z_IBFQ","1","-","0","17.95767045331553","","",
"JG076E_074","S056.4.2_TET_Z_IBFQ","1","-","0","20.442308725679624","","",
"JG076E_075","S056.4.3_TET_Z_IBFQ","1","-","0","20.943810975090337","","",
"JG076E_076","S056.4.4_TET_Z_IBFQ","1","-","0","19.71740046662312","","",
"JG076E_077","S056.4.5_TET_Z_IBFQ","1","-","0","19.745772433611634","","",
"JG076E_078","S056.4.6_TET_Z_IBFQ","1","-","0","19.753620612957654","","",
"JG076E_079","S056.4.7_TET_Z_IBFQ","1","-","0","23.03275178383152","","",
"JG076E_080","S056.4.9_TET_Z_IBFQ","1","-","0","18.318045964756045","","",
"JG076E_081","S056.4.1_TET_BHQ1","1","-","0","18.000654886058477","","",
"JG076E_082","S056.4.2_TET_BHQ1","1","-","0","20.079742002394802","","",
"JG076E_083","S056.4.3_TET_BHQ1","1","-","0","20.475705290989126","","",
"JG076E_084","S056.4.4_TET_BHQ1","1","-","0","19.80568861426665","","",
"JG076E_085","S056.4.5_TET_BHQ1","1","-","0","20.154816514533678","","",
"JG076E_086","S056.4.6_TET_BHQ1","1","-","0","18.90765054856545","","",
"JG076E_087","S056.4.7_TET_BHQ1","1","-","0","23.2901883063455","","",
"JG076E_088","S056.4.9_TET_BHQ1","1","-","0","18.490685967962982","","",
"JG076E_089","S056.4.1_SUN_Z_IBFQ","1","-","0","18.012824704953573","","",
"JG076E_090","S056.4.2_SUN_Z_IBFQ","1","-","0","20.14250831465118","","",
