# File Name: \\wsl.localhost\Ubuntu\home\john\projects\CAN_paper\fig_6\data\JG074C_L2_500_competitor_sweep.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 6 System
# Block Type: 384-Well Block
# Instrument Name: 278860576
# Instrument Serial Number: 278860576
# Heated Cover Serial Number: 278154452
# Block Serial Number: 278033142
# Run Start Date/Time: 2022-04-06 10:13:53 AM EDT
# Run End Date/Time: 2022-04-06 12:09:45 PM EDT
# Run Duration: 115 minutes 52 seconds
# Sample Volume: 10.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2023-10-26 01:45:31 PM EDT
# Software Name and Version: Design & Analysis Software v2.6.0
# Plugin Name and Version: Primary Analysis v1.7.0, Standard Curve v1.6.0
# Exported On: 2023-10-26 01:46:09 PM EDT
"Well","Well Position","Cycle Number","FAM","HEX","ROX"
"3","A3","15","111606.695","93350.61","146146.83"
"3","A3","16","124150.05","104086.38","146241.27"
"3","A3","17","136137.5","113355.05","146391.31"
"3","A3","18","147319.7","120640.62","146547.72"
"3","A3","19","157481.55","125326.34","146633.22"
"3","A3","20","166157.55","128940.2","146622.66"
"3","A3","21","173744.33","131872.98","146823.77"
"3","A3","22","180300.36","134195.4","146865.86"
"3","A3","23","186232.5","136406.28","146924.77"
"3","A3","24","191441.9","138282.19","146827.88"
"3","A3","25","196133.06","140036.86","146772.86"
"3","A3","26","200201.55","141453.11","146835.83"
"3","A3","27","203996.39","143242.23","146885.45"
"3","A3","28","207671.47","144716.16","146890.03"
"3","A3","29","211273.8","146007.62","146832.12"
"3","A3","30","214888.8","147728.55","146822.94"
"3","A3","31","218106.27","149158.56","147099.27"
"3","A3","32","221104.67","150432.75","147282.72"
"3","A3","33","224102.27","151692.48","147152.16"
"3","A3","34","227168.72","153333.1","147057.67"
"3","A3","35","229950.77","155080.23","147227.14"
"3","A3","36","233117.44","156423.78","147152.83"
"3","A3","37","236036.55","157745.55","147081.81"
"3","A3","38","238804.81","159246.0","147302.44"
"3","A3","39","241821.61","160622.88","147258.0"
"3","A3","40","244840.52","162117.72","147299.81"
"3","A3","41","247995.69","163729.62","147451.75"
"3","A3","42","251153.62","165424.88","147504.52"
"3","A3","43","254146.0","167029.4","147649.58"
"3","A3","44","257032.0","168379.77","147646.25"
"3","A3","45","259610.42","169785.14","147543.64"
"3","A3","46","263351.25","171063.03","147625.53"
"3","A3","47","266768.25","172588.45","147604.72"
"3","A3","48","269799.3","174137.55","147494.72"
"3","A3","49","273142.66","175817.22","147528.56"
"3","A3","50","277379.66","176936.4","147486.64"
"3","A3","51","280567.8","178230.4","147682.84"
"3","A3","52","284213.78","179163.5","147843.84"
"3","A3","53","287924.4","180575.73","147745.84"
"3","A3","54","291616.44","181678.44","147706.39"
"3","A3","55","294927.25","182978.2","147663.12"
"3","A3","56","298991.38","183709.19","147627.94"
"3","A3","57","302627.25","184457.0","147578.86"
"3","A3","58","306389.88","185299.89","147659.97"
"3","A3","59","310297.66","186266.4","147678.05"
"3","A3","60","314520.66","187290.17","147795.44"
"3","A3","61","319301.22","187928.12","147717.7"
"3","A3","62","322585.0","188568.95","147748.86"
"3","A3","63","326309.28","189160.77","147779.69"
"3","A3","64","330171.3","189960.6","147848.66"
"3","A3","65","333653.75","190701.4","147746.86"
"3","A3","66","337697.22","191421.28","147730.22"
"3","A3","67","341429.3","192057.62","147729.69"
"3","A3","68","345149.94","192638.7","147787.94"
"3","A3","69","349039.66","193408.78","147755.3"
"3","A3","70","353021.25","194290.55","147732.44"
"3","A3","71","357394.84","195531.53","147674.72"
"3","A3","72","363022.0","196165.47","147655.7"
"3","A3","73","369316.53","197301.62","147782.69"
"3","A3","74","375802.22","198763.53","147822.05"
"3","A3","75","383027.88","200815.5","147726.97"
"3","A3","76","389143.34","203509.44","147830.45"
"3","A3","77","394402.22","206302.27","148045.73"
"3","A3","78","399860.28","209129.56","148103.06"
"3","A3","79","404743.3","212184.12","148037.05"
"3","A3","80","408554.78","215290.67","148169.1"
"3","A3","81","412507.2","218515.27","147950.33"
"3","A3","82","415728.12","221814.1","147568.64"
"3","A3","83","417913.03","224451.58","147298.97"
"3","A3","84","420541.25","226844.78","146899.38"
"3","A3","85","422639.22","229297.0","146412.88"
"3","A3","86","424090.28","231076.75","146036.23"
"3","A3","87","425710.84","232272.92","145737.17"
"3","A3","88","427582.16","233559.17","145367.44"
"3","A3","89","430251.56","235400.83","145169.06"
"3","A3","90","432060.78","236692.73","145135.7"
