,Experiment,Well,Target,lg10_Copies,Outlier,WellPosition,Copies,Reporter,Sample,Task,Comments,Reaction,Blocker,Blocker μM,Configuration,WellName,lg10_Blocker,Cycle,Fluorescence,Corr_Fluorescence
27205,JG075B,224,S075_SNV,7.0,False,J8,10000000.0,HEX,JG075B_224,STANDARD,,303,L-MMMMx,0.0,2+2,J8,-2.0,13,-0.002802114917566196,0.00015880806313361973
27206,JG075B,224,S075_SNV,7.0,False,J8,10000000.0,FAM,JG075B_224,STANDARD,,302,L-MMMMx,0.0,2+2,J8,-2.0,14,0.0058828172821036384,-0.0013750717043876648
27207,JG075B,224,S075_SNV,7.0,False,J8,10000000.0,HEX,JG075B_224,STANDARD,,303,L-MMMMx,0.0,2+2,J8,-2.0,14,-0.0020979762637517154,-0.0008375819306820631
27208,JG075B,224,S075_SNV,7.0,False,J8,10000000.0,FAM,JG075B_224,STANDARD,,302,L-MMMMx,0.0,2+2,J8,-2.0,15,0.0068505386158240564,-0.003850179025903344
27209,JG075B,224,S075_SNV,7.0,False,J8,10000000.0,HEX,JG075B_224,STANDARD,,303,L-MMMMx,0.0,2+2,J8,-2.0,15,-0.00015734006237457784,-0.002892744028940797
27210,JG075B,224,S075_SNV,7.0,False,J8,10000000.0,FAM,JG075B_224,STANDARD,,302,L-MMMMx,0.0,2+2,J8,-2.0,16,0.007608535628653793,-0.006487530190497637
27211,JG075B,224,S075_SNV,7.0,False,J8,10000000.0,HEX,JG075B_224,STANDARD,,303,L-MMMMx,0.0,2+2,J8,-2.0,16,2.0182512079515182e-05,-0.003438210114836693
27212,JG075B,224,S075_SNV,7.0,False,J8,10000000.0,FAM,JG075B_224,STANDARD,,302,L-MMMMx,0.0,2+2,J8,-2.0,17,0.009094904745649609,-0.008561409078538418
27213,JG075B,224,S075_SNV,7.0,False,J8,10000000.0,HEX,JG075B_224,STANDARD,,303,L-MMMMx,0.0,2+2,J8,-2.0,17,-0.0020575851358909224,-0.0020525450818240643
27214,JG075B,224,S075_SNV,7.0,False,J8,10000000.0,FAM,JG075B_224,STANDARD,,302,L-MMMMx,0.0,2+2,J8,-2.0,18,0.008647603296373025,-0.01213118527084589
27215,JG075B,224,S075_SNV,7.0,False,J8,10000000.0,HEX,JG075B_224,STANDARD,,303,L-MMMMx,0.0,2+2,J8,-2.0,18,-0.0024693275250276584,-0.0020934429485350847
27216,JG075B,224,S075_SNV,7.0,False,J8,10000000.0,FAM,JG075B_224,STANDARD,,302,L-MMMMx,0.0,2+2,J8,-2.0,19,0.009430448249499325,-0.014749313704669476
27217,JG075B,224,S075_SNV,7.0,False,J8,10000000.0,HEX,JG075B_224,STANDARD,,303,L-MMMMx,0.0,2+2,J8,-2.0,19,-0.004320671663908575,-0.000901656923815608
27218,JG075B,224,S075_SNV,7.0,False,J8,10000000.0,FAM,JG075B_224,STANDARD,,302,L-MMMMx,0.0,2+2,J8,-2.0,20,0.013782035288288776,-0.01460664439946413
27219,JG075B,224,S075_SNV,7.0,False,J8,10000000.0,HEX,JG075B_224,STANDARD,,303,L-MMMMx,0.0,2+2,J8,-2.0,20,-0.005244986340857374,-0.0005036558141000569
27220,JG075B,224,S075_SNV,7.0,False,J8,10000000.0,FAM,JG075B_224,STANDARD,,302,L-MMMMx,0.0,2+2,J8,-2.0,21,0.018701503703685424,-0.014024659059941769
27221,JG075B,224,S075_SNV,7.0,False,J8,10000000.0,HEX,JG075B_224,STANDARD,,303,L-MMMMx,0.0,2+2,J8,-2.0,21,-0.007269972303863665,0.0008368138805963099
27222,JG075B,224,S075_SNV,7.0,False,J8,10000000.0,FAM,JG075B_224,STANDARD,,302,L-MMMMx,0.0,2+2,J8,-2.0,22,0.02415753353373406,-0.013027586974203587
27223,JG075B,224,S075_SNV,7.0,False,J8,10000000.0,HEX,JG075B_224,STANDARD,,303,L-MMMMx,0.0,2+2,J8,-2.0,22,-0.00984324041869337,0.002646759618073702
27224,JG075B,224,S075_SNV,7.0,False,J8,10000000.0,FAM,JG075B_224,STANDARD,,302,L-MMMMx,0.0,2+2,J8,-2.0,23,0.029527500885298163,-0.01209709420800209
27225,JG075B,224,S075_SNV,7.0,False,J8,10000000.0,HEX,JG075B_224,STANDARD,,303,L-MMMMx,0.0,2+2,J8,-2.0,23,-0.011961364389588917,0.004066980443894863
27226,JG075B,224,S075_SNV,7.0,False,J8,10000000.0,FAM,JG075B_224,STANDARD,,302,L-MMMMx,0.0,2+2,J8,-2.0,24,0.03763390063243666,-0.009049681946635246
27227,JG075B,224,S075_SNV,7.0,False,J8,10000000.0,HEX,JG075B_224,STANDARD,,303,L-MMMMx,0.0,2+2,J8,-2.0,24,-0.01841244181607238,0.009197366423904896
27228,JG075B,224,S075_SNV,7.0,False,J8,10000000.0,FAM,JG075B_224,STANDARD,,302,L-MMMMx,0.0,2+2,J8,-2.0,25,0.045033732824568545,-0.006548874080181122
27229,JG075B,224,S075_SNV,7.0,False,J8,10000000.0,HEX,JG075B_224,STANDARD,,303,L-MMMMx,0.0,2+2,J8,-2.0,25,-0.03039054302910814,0.01906036213040352
27230,JG075B,224,S075_SNV,7.0,False,J8,10000000.0,FAM,JG075B_224,STANDARD,,302,L-MMMMx,0.0,2+2,J8,-2.0,26,0.053967857913120934,-0.0028611293528229
27231,JG075B,224,S075_SNV,7.0,False,J8,10000000.0,HEX,JG075B_224,STANDARD,,303,L-MMMMx,0.0,2+2,J8,-2.0,26,-0.04888933153999452,0.03450680896639824
27232,JG075B,224,S075_SNV,7.0,False,J8,10000000.0,FAM,JG075B_224,STANDARD,,302,L-MMMMx,0.0,2+2,J8,-2.0,27,0.060496779428842885,-0.0010340627050027251
27233,JG075B,224,S075_SNV,7.0,False,J8,10000000.0,HEX,JG075B_224,STANDARD,,303,L-MMMMx,0.0,2+2,J8,-2.0,27,-0.07408250138026042,0.05568543076515198
27234,JG075B,224,S075_SNV,7.0,False,J8,10000000.0,FAM,JG075B_224,STANDARD,,302,L-MMMMx,0.0,2+2,J8,-2.0,28,0.06642091363492801,0.00032513722544535995
27235,JG075B,224,S075_SNV,7.0,False,J8,10000000.0,HEX,JG075B_224,STANDARD,,303,L-MMMMx,0.0,2+2,J8,-2.0,28,-0.10709947271283797,0.08356332033872604
27236,JG075B,224,S075_SNV,7.0,False,J8,10000000.0,FAM,JG075B_224,STANDARD,,302,L-MMMMx,0.0,2+2,J8,-2.0,29,0.07400593039916158,0.002969204680994153
27237,JG075B,224,S075_SNV,7.0,False,J8,10000000.0,HEX,JG075B_224,STANDARD,,303,L-MMMMx,0.0,2+2,J8,-2.0,29,-0.14816003870656896,0.11832867562770844
27238,JG075B,224,S075_SNV,7.0,False,J8,10000000.0,FAM,JG075B_224,STANDARD,,302,L-MMMMx,0.0,2+2,J8,-2.0,30,0.07929072132282537,0.0038338052108883858
27239,JG075B,224,S075_SNV,7.0,False,J8,10000000.0,HEX,JG075B_224,STANDARD,,303,L-MMMMx,0.0,2+2,J8,-2.0,30,-0.19308638890667507,0.15640416741371155
27240,JG075B,224,S075_SNV,7.0,False,J8,10000000.0,FAM,JG075B_224,STANDARD,,302,L-MMMMx,0.0,2+2,J8,-2.0,31,0.08519081659132127,0.005174408666789532
27241,JG075B,224,S075_SNV,7.0,False,J8,10000000.0,HEX,JG075B_224,STANDARD,,303,L-MMMMx,0.0,2+2,J8,-2.0,31,-0.2442897396474432,0.19985446333885193
27242,JG075B,224,S075_SNV,7.0,False,J8,10000000.0,FAM,JG075B_224,STANDARD,,302,L-MMMMx,0.0,2+2,J8,-2.0,32,0.09103921273442493,0.006475016940385103
27243,JG075B,224,S075_SNV,7.0,False,J8,10000000.0,HEX,JG075B_224,STANDARD,,303,L-MMMMx,0.0,2+2,J8,-2.0,32,-0.2973552936670255,0.24489928781986237
27244,JG075B,224,S075_SNV,7.0,False,J8,10000000.0,FAM,JG075B_224,STANDARD,,302,L-MMMMx,0.0,2+2,J8,-2.0,33,0.09505891604351688,0.006360939238220453
27245,JG075B,224,S075_SNV,7.0,False,J8,10000000.0,HEX,JG075B_224,STANDARD,,303,L-MMMMx,0.0,2+2,J8,-2.0,33,-0.3480944509805817,0.28795209527015686
27246,JG075B,224,S075_SNV,7.0,False,J8,10000000.0,FAM,JG075B_224,STANDARD,,302,L-MMMMx,0.0,2+2,J8,-2.0,34,0.09905612137255737,0.006229456979781389
27247,JG075B,224,S075_SNV,7.0,False,J8,10000000.0,HEX,JG075B_224,STANDARD,,303,L-MMMMx,0.0,2+2,J8,-2.0,34,-0.3992608736845896,0.3313707709312439
27248,JG075B,224,S075_SNV,7.0,False,J8,10000000.0,FAM,JG075B_224,STANDARD,,302,L-MMMMx,0.0,2+2,J8,-2.0,35,0.10470207421913633,0.007373454049229622
27249,JG075B,224,S075_SNV,7.0,False,J8,10000000.0,HEX,JG075B_224,STANDARD,,303,L-MMMMx,0.0,2+2,J8,-2.0,35,-0.44764293633884683,0.3724052906036377
27250,JG075B,224,S075_SNV,7.0,False,J8,10000000.0,FAM,JG075B_224,STANDARD,,302,L-MMMMx,0.0,2+2,J8,-2.0,36,0.10762207318139773,0.0064086392521858215
27251,JG075B,224,S075_SNV,7.0,False,J8,10000000.0,HEX,JG075B_224,STANDARD,,303,L-MMMMx,0.0,2+2,J8,-2.0,36,-0.4931295763935872,0.41096052527427673
27252,JG075B,224,S075_SNV,7.0,False,J8,10000000.0,FAM,JG075B_224,STANDARD,,302,L-MMMMx,0.0,2+2,J8,-2.0,37,0.11067933293633613,0.00555001012980938
27253,JG075B,224,S075_SNV,7.0,False,J8,10000000.0,HEX,JG075B_224,STANDARD,,303,L-MMMMx,0.0,2+2,J8,-2.0,37,-0.5357481505282579,0.4470599591732025
27254,JG075B,224,S075_SNV,7.0,False,J8,10000000.0,FAM,JG075B_224,STANDARD,,302,L-MMMMx,0.0,2+2,J8,-2.0,38,0.11403858184473926,0.004925000946968794
27255,JG075B,224,S075_SNV,7.0,False,J8,10000000.0,HEX,JG075B_224,STANDARD,,303,L-MMMMx,0.0,2+2,J8,-2.0,38,-0.5772987700164137,0.48224493861198425
27256,JG075B,224,S075_SNV,7.0,False,J8,10000000.0,FAM,JG075B_224,STANDARD,,302,L-MMMMx,0.0,2+2,J8,-2.0,39,0.11836374146175593,0.00504722585901618
27257,JG075B,224,S075_SNV,7.0,False,J8,10000000.0,HEX,JG075B_224,STANDARD,,303,L-MMMMx,0.0,2+2,J8,-2.0,39,-0.6098464664011696,0.5097209811210632
27258,JG075B,224,S075_SNV,7.0,False,J8,10000000.0,FAM,JG075B_224,STANDARD,,302,L-MMMMx,0.0,2+2,J8,-2.0,40,0.1213170251068332,0.0041081602685153484
27259,JG075B,224,S075_SNV,7.0,False,J8,10000000.0,HEX,JG075B_224,STANDARD,,303,L-MMMMx,0.0,2+2,J8,-2.0,40,-0.6393263861449034,0.5345702171325684
27260,JG075B,224,S075_SNV,7.0,False,J8,10000000.0,FAM,JG075B_224,STANDARD,,302,L-MMMMx,0.0,2+2,J8,-2.0,41,0.12331757323024488,0.0024320529773831367
27261,JG075B,224,S075_SNV,7.0,False,J8,10000000.0,HEX,JG075B_224,STANDARD,,303,L-MMMMx,0.0,2+2,J8,-2.0,41,-0.6704497253417445,0.5608266592025757
27262,JG075B,224,S075_SNV,7.0,False,J8,10000000.0,FAM,JG075B_224,STANDARD,,302,L-MMMMx,0.0,2+2,J8,-2.0,42,0.12601286205956078,0.0012934011174365878
27263,JG075B,224,S075_SNV,7.0,False,J8,10000000.0,HEX,JG075B_224,STANDARD,,303,L-MMMMx,0.0,2+2,J8,-2.0,42,-0.6958861468775029,0.5822135806083679
27264,JG075B,224,S075_SNV,7.0,False,J8,10000000.0,FAM,JG075B_224,STANDARD,,302,L-MMMMx,0.0,2+2,J8,-2.0,43,0.12696679182331813,-0.0011923753190785646
27265,JG075B,224,S075_SNV,7.0,False,J8,10000000.0,HEX,JG075B_224,STANDARD,,303,L-MMMMx,0.0,2+2,J8,-2.0,43,-0.7155148776253567,0.5986275672912598
27266,JG075B,224,S075_SNV,7.0,False,J8,10000000.0,FAM,JG075B_224,STANDARD,,302,L-MMMMx,0.0,2+2,J8,-2.0,44,0.1300604567000864,-0.002022841479629278
27267,JG075B,224,S075_SNV,7.0,False,J8,10000000.0,HEX,JG075B_224,STANDARD,,303,L-MMMMx,0.0,2+2,J8,-2.0,44,-0.7346325326976327,0.6146038770675659
27268,JG075B,224,S075_SNV,7.0,False,J8,10000000.0,FAM,JG075B_224,STANDARD,,302,L-MMMMx,0.0,2+2,J8,-2.0,45,0.13215781548080854,-0.0036240550689399242
27269,JG075B,224,S075_SNV,7.0,False,J8,10000000.0,HEX,JG075B_224,STANDARD,,303,L-MMMMx,0.0,2+2,J8,-2.0,45,-0.7530114878149606,0.6299477219581604
27270,JG075B,224,S075_SNV,7.0,False,J8,10000000.0,FAM,JG075B_224,STANDARD,,302,L-MMMMx,0.0,2+2,J8,-2.0,46,0.13359911158982454,-0.005732802674174309
27271,JG075B,224,S075_SNV,7.0,False,J8,10000000.0,HEX,JG075B_224,STANDARD,,303,L-MMMMx,0.0,2+2,J8,-2.0,46,-0.7666501499119277,0.6412326097488403
27272,JG075B,224,S075_SNV,7.0,False,J8,10000000.0,FAM,JG075B_224,STANDARD,,302,L-MMMMx,0.0,2+2,J8,-2.0,47,0.13598898263515416,-0.007107727229595184
27273,JG075B,224,S075_SNV,7.0,False,J8,10000000.0,HEX,JG075B_224,STANDARD,,303,L-MMMMx,0.0,2+2,J8,-2.0,47,-0.7782237655649168,0.6507492661476135
27274,JG075B,224,S075_SNV,7.0,False,J8,10000000.0,FAM,JG075B_224,STANDARD,,302,L-MMMMx,0.0,2+2,J8,-2.0,48,0.13905024887969075,-0.007963256910443306
27275,JG075B,224,S075_SNV,7.0,False,J8,10000000.0,HEX,JG075B_224,STANDARD,,303,L-MMMMx,0.0,2+2,J8,-2.0,48,-0.7927107631642355,0.6627605557441711
27276,JG075B,224,S075_SNV,7.0,False,J8,10000000.0,FAM,JG075B_224,STANDARD,,302,L-MMMMx,0.0,2+2,J8,-2.0,49,0.1401557703412264,-0.010331761091947556
27277,JG075B,224,S075_SNV,7.0,False,J8,10000000.0,HEX,JG075B_224,STANDARD,,303,L-MMMMx,0.0,2+2,J8,-2.0,49,-0.8010430647668842,0.669501781463623
27278,JG075B,224,S075_SNV,7.0,False,J8,10000000.0,FAM,JG075B_224,STANDARD,,302,L-MMMMx,0.0,2+2,J8,-2.0,50,0.1414324151373315,-0.012567884288728237
27279,JG075B,224,S075_SNV,7.0,False,J8,10000000.0,HEX,JG075B_224,STANDARD,,303,L-MMMMx,0.0,2+2,J8,-2.0,50,-0.8093889402944495,0.6762546300888062
28800,JG075B,241,S075_SNV,6.0,False,K1,1000000.0,FAM,JG075B_241,STANDARD,,320,L-MMMMx,3.1622776601683795,2+2,K1,0.5,1,0.001818012072078048,0.003967861644923687
28801,JG075B,241,S075_SNV,6.0,False,K1,1000000.0,HEX,JG075B_241,STANDARD,,321,L-MMMMx,3.1622776601683795,2+2,K1,0.5,1,0.0005522651416507043,0.001343879266642034
28802,JG075B,241,S075_SNV,6.0,False,K1,1000000.0,FAM,JG075B_241,STANDARD,,320,L-MMMMx,3.1622776601683795,2+2,K1,0.5,2,0.0015632532671459969,0.003373942105099559
28803,JG075B,241,S075_SNV,6.0,False,K1,1000000.0,HEX,JG075B_241,STANDARD,,321,L-MMMMx,3.1622776601683795,2+2,K1,0.5,2,0.0012818462034498805,0.00040726049337536097
28804,JG075B,241,S075_SNV,6.0,False,K1,1000000.0,FAM,JG075B_241,STANDARD,,320,L-MMMMx,3.1622776601683795,2+2,K1,0.5,3,0.00038542237315045217,0.0020659291185438633
28805,JG075B,241,S075_SNV,6.0,False,K1,1000000.0,HEX,JG075B_241,STANDARD,,321,L-MMMMx,3.1622776601683795,2+2,K1,0.5,3,0.0010104025100536504,0.0003277863725088537
28806,JG075B,241,S075_SNV,6.0,False,K1,1000000.0,FAM,JG075B_241,STANDARD,,320,L-MMMMx,3.1622776601683795,2+2,K1,0.5,4,-0.001915882137695752,-0.00011120881390525028
28807,JG075B,241,S075_SNV,6.0,False,K1,1000000.0,HEX,JG075B_241,STANDARD,,321,L-MMMMx,3.1622776601683795,2+2,K1,0.5,4,0.0010225494326072193,5.482932465383783e-06
28808,JG075B,241,S075_SNV,6.0,False,K1,1000000.0,FAM,JG075B_241,STANDARD,,320,L-MMMMx,3.1622776601683795,2+2,K1,0.5,5,-0.0018134855093108447,-0.0004288309719413519
28809,JG075B,241,S075_SNV,6.0,False,K1,1000000.0,HEX,JG075B_241,STANDARD,,321,L-MMMMx,3.1622776601683795,2+2,K1,0.5,5,0.000668687651512275,-3.4192898965557106e-06
28810,JG075B,241,S075_SNV,6.0,False,K1,1000000.0,FAM,JG075B_241,STANDARD,,320,L-MMMMx,3.1622776601683795,2+2,K1,0.5,6,-0.000632803843870423,8.771390275796875e-05
28811,JG075B,241,S075_SNV,6.0,False,K1,1000000.0,HEX,JG075B_241,STANDARD,,321,L-MMMMx,3.1622776601683795,2+2,K1,0.5,6,-0.0001392393205106367,0.00037647958379238844
28812,JG075B,241,S075_SNV,6.0,False,K1,1000000.0,FAM,JG075B_241,STANDARD,,320,L-MMMMx,3.1622776601683795,2+2,K1,0.5,7,-7.127891710653681e-05,0.0001252758374903351
28813,JG075B,241,S075_SNV,6.0,False,K1,1000000.0,HEX,JG075B_241,STANDARD,,321,L-MMMMx,3.1622776601683795,2+2,K1,0.5,7,-0.0004290426174799545,0.0003127261879853904
28814,JG075B,241,S075_SNV,6.0,False,K1,1000000.0,FAM,JG075B_241,STANDARD,,320,L-MMMMx,3.1622776601683795,2+2,K1,0.5,8,0.00024280675302971213,-2.858253901649732e-05
28815,JG075B,241,S075_SNV,6.0,False,K1,1000000.0,HEX,JG075B_241,STANDARD,,321,L-MMMMx,3.1622776601683795,2+2,K1,0.5,8,-7.766938928638602e-05,-0.00030004559084773064
28816,JG075B,241,S075_SNV,6.0,False,K1,1000000.0,FAM,JG075B_241,STANDARD,,320,L-MMMMx,3.1622776601683795,2+2,K1,0.5,9,0.0019018401621328103,0.0008580177673138678
28817,JG075B,241,S075_SNV,6.0,False,K1,1000000.0,HEX,JG075B_241,STANDARD,,321,L-MMMMx,3.1622776601683795,2+2,K1,0.5,9,-0.00039721350379732183,-0.000338332902174443
28818,JG075B,241,S075_SNV,6.0,False,K1,1000000.0,FAM,JG075B_241,STANDARD,,320,L-MMMMx,3.1622776601683795,2+2,K1,0.5,10,0.0019033811196705818,0.0004623731365427375
28819,JG075B,241,S075_SNV,6.0,False,K1,1000000.0,HEX,JG075B_241,STANDARD,,321,L-MMMMx,3.1622776601683795,2+2,K1,0.5,10,-0.0016584747630988457,0.0004297412233427167
28820,JG075B,241,S075_SNV,6.0,False,K1,1000000.0,FAM,JG075B_241,STANDARD,,320,L-MMMMx,3.1622776601683795,2+2,K1,0.5,11,0.0004250635058096206,-0.0010780978482216597
28821,JG075B,241,S075_SNV,6.0,False,K1,1000000.0,HEX,JG075B_241,STANDARD,,321,L-MMMMx,3.1622776601683795,2+2,K1,0.5,11,-0.0019197554152754707,0.00034156482433900237
28822,JG075B,241,S075_SNV,6.0,False,K1,1000000.0,FAM,JG075B_241,STANDARD,,320,L-MMMMx,3.1622776601683795,2+2,K1,0.5,12,2.634074291127931e-05,-0.0017833886668086052
28823,JG075B,241,S075_SNV,6.0,False,K1,1000000.0,HEX,JG075B_241,STANDARD,,321,L-MMMMx,3.1622776601683795,2+2,K1,0.5,12,-0.002782152111643183,0.0007681043352931738
28824,JG075B,241,S075_SNV,6.0,False,K1,1000000.0,FAM,JG075B_241,STANDARD,,320,L-MMMMx,3.1622776601683795,2+2,K1,0.5,13,0.0006406049414053906,-0.0017050273017957807
28825,JG075B,241,S075_SNV,6.0,False,K1,1000000.0,HEX,JG075B_241,STANDARD,,321,L-MMMMx,3.1622776601683795,2+2,K1,0.5,13,-0.0030400044776549757,0.0006769924075342715
28826,JG075B,241,S075_SNV,6.0,False,K1,1000000.0,FAM,JG075B_241,STANDARD,,320,L-MMMMx,3.1622776601683795,2+2,K1,0.5,14,0.0017294455375946388,-0.0012595312437042594
28827,JG075B,241,S075_SNV,6.0,False,K1,1000000.0,HEX,JG075B_241,STANDARD,,321,L-MMMMx,3.1622776601683795,2+2,K1,0.5,14,-0.002384262086908512,-0.00019640069513116032
28828,JG075B,241,S075_SNV,6.0,False,K1,1000000.0,FAM,JG075B_241,STANDARD,,320,L-MMMMx,3.1622776601683795,2+2,K1,0.5,15,0.003964527398255119,7.270322385011241e-05
28829,JG075B,241,S075_SNV,6.0,False,K1,1000000.0,HEX,JG075B_241,STANDARD,,321,L-MMMMx,3.1622776601683795,2+2,K1,0.5,15,-0.0018387295250040995,-0.0009754247148521245
28830,JG075B,241,S075_SNV,6.0,False,K1,1000000.0,FAM,JG075B_241,STANDARD,,320,L-MMMMx,3.1622776601683795,2+2,K1,0.5,16,0.005280273991881201,0.0006937350262887776
28831,JG075B,241,S075_SNV,6.0,False,K1,1000000.0,HEX,JG075B_241,STANDARD,,321,L-MMMMx,3.1622776601683795,2+2,K1,0.5,16,-0.0018312464638321302,-0.001293734647333622
28832,JG075B,241,S075_SNV,6.0,False,K1,1000000.0,FAM,JG075B_241,STANDARD,,320,L-MMMMx,3.1622776601683795,2+2,K1,0.5,17,0.004628641573096133,-0.00020720796601381153
28833,JG075B,241,S075_SNV,6.0,False,K1,1000000.0,HEX,JG075B_241,STANDARD,,321,L-MMMMx,3.1622776601683795,2+2,K1,0.5,17,-0.0025566857382849605,-0.0009844673331826925
28834,JG075B,241,S075_SNV,6.0,False,K1,1000000.0,FAM,JG075B_241,STANDARD,,320,L-MMMMx,3.1622776601683795,2+2,K1,0.5,18,0.003632759240372943,-0.0013744644820690155
28835,JG075B,241,S075_SNV,6.0,False,K1,1000000.0,HEX,JG075B_241,STANDARD,,321,L-MMMMx,3.1622776601683795,2+2,K1,0.5,18,-0.0023527810225827147,-0.0014709666138514876
28836,JG075B,241,S075_SNV,6.0,False,K1,1000000.0,FAM,JG075B_241,STANDARD,,320,L-MMMMx,3.1622776601683795,2+2,K1,0.5,19,0.006193830668148955,0.00020995715749450028
28837,JG075B,241,S075_SNV,6.0,False,K1,1000000.0,HEX,JG075B_241,STANDARD,,321,L-MMMMx,3.1622776601683795,2+2,K1,0.5,19,-0.002624886009756933,-0.0015498745488002896
28838,JG075B,241,S075_SNV,6.0,False,K1,1000000.0,FAM,JG075B_241,STANDARD,,320,L-MMMMx,3.1622776601683795,2+2,K1,0.5,20,0.010831226806256552,0.0034006345085799694
28839,JG075B,241,S075_SNV,6.0,False,K1,1000000.0,HEX,JG075B_241,STANDARD,,321,L-MMMMx,3.1622776601683795,2+2,K1,0.5,20,-0.004512810136041291,-0.0002452095504850149
28840,JG075B,241,S075_SNV,6.0,False,K1,1000000.0,FAM,JG075B_241,STANDARD,,320,L-MMMMx,3.1622776601683795,2+2,K1,0.5,21,0.016809294526163684,0.007628462743014097
28841,JG075B,241,S075_SNV,6.0,False,K1,1000000.0,HEX,JG075B_241,STANDARD,,321,L-MMMMx,3.1622776601683795,2+2,K1,0.5,21,-0.0063729251187144694,0.0010356432758271694
28842,JG075B,241,S075_SNV,6.0,False,K1,1000000.0,FAM,JG075B_241,STANDARD,,320,L-MMMMx,3.1622776601683795,2+2,K1,0.5,22,0.027267734811079507,0.01532233040779829
28843,JG075B,241,S075_SNV,6.0,False,K1,1000000.0,HEX,JG075B_241,STANDARD,,321,L-MMMMx,3.1622776601683795,2+2,K1,0.5,22,-0.009128623303929653,0.0030833545606583357
28844,JG075B,241,S075_SNV,6.0,False,K1,1000000.0,FAM,JG075B_241,STANDARD,,320,L-MMMMx,3.1622776601683795,2+2,K1,0.5,23,0.04377732272713127,0.027697399258613586
28845,JG075B,241,S075_SNV,6.0,False,K1,1000000.0,HEX,JG075B_241,STANDARD,,321,L-MMMMx,3.1622776601683795,2+2,K1,0.5,23,-0.014482109681163622,0.0073554664850234985
28846,JG075B,241,S075_SNV,6.0,False,K1,1000000.0,FAM,JG075B_241,STANDARD,,320,L-MMMMx,3.1622776601683795,2+2,K1,0.5,24,0.06587584806086445,0.04439609870314598
28847,JG075B,241,S075_SNV,6.0,False,K1,1000000.0,HEX,JG075B_241,STANDARD,,321,L-MMMMx,3.1622776601683795,2+2,K1,0.5,24,-0.023345412785068874,0.014632918871939182
28848,JG075B,241,S075_SNV,6.0,False,K1,1000000.0,FAM,JG075B_241,STANDARD,,320,L-MMMMx,3.1622776601683795,2+2,K1,0.5,25,0.09326617567505828,0.06518856436014175
28849,JG075B,241,S075_SNV,6.0,False,K1,1000000.0,HEX,JG075B_241,STANDARD,,321,L-MMMMx,3.1622776601683795,2+2,K1,0.5,25,-0.03661742228707735,0.025685401633381844
28850,JG075B,241,S075_SNV,6.0,False,K1,1000000.0,FAM,JG075B_241,STANDARD,,320,L-MMMMx,3.1622776601683795,2+2,K1,0.5,26,0.122180163578662,0.08715973794460297
28851,JG075B,241,S075_SNV,6.0,False,K1,1000000.0,HEX,JG075B_241,STANDARD,,321,L-MMMMx,3.1622776601683795,2+2,K1,0.5,26,-0.05585075156309782,0.04184236750006676
28852,JG075B,241,S075_SNV,6.0,False,K1,1000000.0,FAM,JG075B_241,STANDARD,,320,L-MMMMx,3.1622776601683795,2+2,K1,0.5,27,0.1469307538827766,0.10591009259223938
28853,JG075B,241,S075_SNV,6.0,False,K1,1000000.0,HEX,JG075B_241,STANDARD,,321,L-MMMMx,3.1622776601683795,2+2,K1,0.5,27,-0.08284408488432193,0.0646439716219902
28854,JG075B,241,S075_SNV,6.0,False,K1,1000000.0,FAM,JG075B_241,STANDARD,,320,L-MMMMx,3.1622776601683795,2+2,K1,0.5,28,0.17089672713259646,0.124053455889225
28855,JG075B,241,S075_SNV,6.0,False,K1,1000000.0,HEX,JG075B_241,STANDARD,,321,L-MMMMx,3.1622776601683795,2+2,K1,0.5,28,-0.11981493171548971,0.09598898887634277
28856,JG075B,241,S075_SNV,6.0,False,K1,1000000.0,FAM,JG075B_241,STANDARD,,320,L-MMMMx,3.1622776601683795,2+2,K1,0.5,29,0.1919540274580575,0.13994665443897247
28857,JG075B,241,S075_SNV,6.0,False,K1,1000000.0,HEX,JG075B_241,STANDARD,,321,L-MMMMx,3.1622776601683795,2+2,K1,0.5,29,-0.16306131728002082,0.13270755112171173
28858,JG075B,241,S075_SNV,6.0,False,K1,1000000.0,FAM,JG075B_241,STANDARD,,320,L-MMMMx,3.1622776601683795,2+2,K1,0.5,30,0.20781656730399908,0.15182116627693176
28859,JG075B,241,S075_SNV,6.0,False,K1,1000000.0,HEX,JG075B_241,STANDARD,,321,L-MMMMx,3.1622776601683795,2+2,K1,0.5,30,-0.2120206545975259,0.17431791126728058
28860,JG075B,241,S075_SNV,6.0,False,K1,1000000.0,FAM,JG075B_241,STANDARD,,320,L-MMMMx,3.1622776601683795,2+2,K1,0.5,31,0.22026573210802328,0.1610550731420517
28861,JG075B,241,S075_SNV,6.0,False,K1,1000000.0,HEX,JG075B_241,STANDARD,,321,L-MMMMx,3.1622776601683795,2+2,K1,0.5,31,-0.26107539224373966,0.2160099744796753
28862,JG075B,241,S075_SNV,6.0,False,K1,1000000.0,FAM,JG075B_241,STANDARD,,320,L-MMMMx,3.1622776601683795,2+2,K1,0.5,32,0.23293552350751792,0.17045965790748596
28863,JG075B,241,S075_SNV,6.0,False,K1,1000000.0,HEX,JG075B_241,STANDARD,,321,L-MMMMx,3.1622776601683795,2+2,K1,0.5,32,-0.3126917035463935,0.2598954141139984
