Variation,Probe,lg10_Copies,Well,WellName,Sample,MasterMix,Target,PrimerPair,Fluorophore,Quencher,Intermediate
5,HEX_Z_IBFQ,8,204,I12,JG076C_204,TaqMan Fast Advanced,S056.2.5,FP002-RP002x,HEX,IBFQ,Z
6,HEX_Z_IBFQ,8,205,I13,JG076C_205,TaqMan Fast Advanced,S056.2.6,FP002-RP002x,HEX,IBFQ,Z
7,HEX_Z_IBFQ,8,206,I14,JG076C_206,TaqMan Fast Advanced,S056.2.7,FP002-RP002x,HEX,IBFQ,Z
8,HEX_Z_IBFQ,8,207,I15,JG076C_207,TaqMan Fast Advanced,S056.2.8,FP002-RP002x,HEX,IBFQ,Z
9,HEX_Z_IBFQ,8,208,I16,JG076C_208,TaqMan Fast Advanced,S056.2.9,FP002-RP002x,HEX,IBFQ,Z
1,HEX_BHQ1,8,209,I17,JG076C_209,TaqMan Fast Advanced,S056.2.1,FP002-RP002x,HEX,BHQ1,None
2,HEX_BHQ1,8,210,I18,JG076C_210,TaqMan Fast Advanced,S056.2.2,FP002-RP002x,HEX,BHQ1,None
3,HEX_BHQ1,8,211,I19,JG076C_211,TaqMan Fast Advanced,S056.2.3,FP002-RP002x,HEX,BHQ1,None
5,HEX_BHQ1,8,212,I20,JG076C_212,TaqMan Fast Advanced,S056.2.5,FP002-RP002x,HEX,BHQ1,None
6,HEX_BHQ1,8,213,I21,JG076C_213,TaqMan Fast Advanced,S056.2.6,FP002-RP002x,HEX,BHQ1,None
7,HEX_BHQ1,8,214,I22,JG076C_214,TaqMan Fast Advanced,S056.2.7,FP002-RP002x,HEX,BHQ1,None
8,HEX_BHQ1,8,215,I23,JG076C_215,TaqMan Fast Advanced,S056.2.8,FP002-RP002x,HEX,BHQ1,None
9,HEX_BHQ1,8,216,I24,JG076C_216,TaqMan Fast Advanced,S056.2.9,FP002-RP002x,HEX,BHQ1,None
1,SUN_IBFQ,8,217,J1,JG076C_217,TaqMan Fast Advanced,S056.2.1,FP002-RP002x,SUN,IBFQ,None
2,SUN_IBFQ,8,218,J2,JG076C_218,TaqMan Fast Advanced,S056.2.2,FP002-RP002x,SUN,IBFQ,None
3,SUN_IBFQ,8,219,J3,JG076C_219,TaqMan Fast Advanced,S056.2.3,FP002-RP002x,SUN,IBFQ,None
5,SUN_IBFQ,8,220,J4,JG076C_220,TaqMan Fast Advanced,S056.2.5,FP002-RP002x,SUN,IBFQ,None
6,SUN_IBFQ,8,221,J5,JG076C_221,TaqMan Fast Advanced,S056.2.6,FP002-RP002x,SUN,IBFQ,None
7,SUN_IBFQ,8,222,J6,JG076C_222,TaqMan Fast Advanced,S056.2.7,FP002-RP002x,SUN,IBFQ,None
8,SUN_IBFQ,8,223,J7,JG076C_223,TaqMan Fast Advanced,S056.2.8,FP002-RP002x,SUN,IBFQ,None
9,SUN_IBFQ,8,224,J8,JG076C_224,TaqMan Fast Advanced,S056.2.9,FP002-RP002x,SUN,IBFQ,None
1,HEX_Z_IBFQ,8,225,J9,JG076C_225,TaqMan Fast Advanced,S056.2.1,FP002-RP002x,HEX,IBFQ,Z
2,HEX_Z_IBFQ,8,226,J10,JG076C_226,TaqMan Fast Advanced,S056.2.2,FP002-RP002x,HEX,IBFQ,Z
3,HEX_Z_IBFQ,8,227,J11,JG076C_227,TaqMan Fast Advanced,S056.2.3,FP002-RP002x,HEX,IBFQ,Z
5,HEX_Z_IBFQ,8,228,J12,JG076C_228,TaqMan Fast Advanced,S056.2.5,FP002-RP002x,HEX,IBFQ,Z
6,HEX_Z_IBFQ,8,229,J13,JG076C_229,TaqMan Fast Advanced,S056.2.6,FP002-RP002x,HEX,IBFQ,Z
7,HEX_Z_IBFQ,8,230,J14,JG076C_230,TaqMan Fast Advanced,S056.2.7,FP002-RP002x,HEX,IBFQ,Z
8,HEX_Z_IBFQ,8,231,J15,JG076C_231,TaqMan Fast Advanced,S056.2.8,FP002-RP002x,HEX,IBFQ,Z
9,HEX_Z_IBFQ,8,232,J16,JG076C_232,TaqMan Fast Advanced,S056.2.9,FP002-RP002x,HEX,IBFQ,Z
1,HEX_BHQ1,8,233,J17,JG076C_233,TaqMan Fast Advanced,S056.2.1,FP002-RP002x,HEX,BHQ1,None
2,HEX_BHQ1,8,234,J18,JG076C_234,TaqMan Fast Advanced,S056.2.2,FP002-RP002x,HEX,BHQ1,None
3,HEX_BHQ1,8,235,J19,JG076C_235,TaqMan Fast Advanced,S056.2.3,FP002-RP002x,HEX,BHQ1,None
5,HEX_BHQ1,8,236,J20,JG076C_236,TaqMan Fast Advanced,S056.2.5,FP002-RP002x,HEX,BHQ1,None
6,HEX_BHQ1,8,237,J21,JG076C_237,TaqMan Fast Advanced,S056.2.6,FP002-RP002x,HEX,BHQ1,None
7,HEX_BHQ1,8,238,J22,JG076C_238,TaqMan Fast Advanced,S056.2.7,FP002-RP002x,HEX,BHQ1,None
8,HEX_BHQ1,8,239,J23,JG076C_239,TaqMan Fast Advanced,S056.2.8,FP002-RP002x,HEX,BHQ1,None
9,HEX_BHQ1,8,240,J24,JG076C_240,TaqMan Fast Advanced,S056.2.9,FP002-RP002x,HEX,BHQ1,None
1,SUN_IBFQ,6,241,K1,JG076C_241,TaqMan Fast Advanced,S056.2.1,FP002-RP002x,SUN,IBFQ,None
2,SUN_IBFQ,6,242,K2,JG076C_242,TaqMan Fast Advanced,S056.2.2,FP002-RP002x,SUN,IBFQ,None
3,SUN_IBFQ,6,243,K3,JG076C_243,TaqMan Fast Advanced,S056.2.3,FP002-RP002x,SUN,IBFQ,None
5,SUN_IBFQ,6,244,K4,JG076C_244,TaqMan Fast Advanced,S056.2.5,FP002-RP002x,SUN,IBFQ,None
6,SUN_IBFQ,6,245,K5,JG076C_245,TaqMan Fast Advanced,S056.2.6,FP002-RP002x,SUN,IBFQ,None
7,SUN_IBFQ,6,246,K6,JG076C_246,TaqMan Fast Advanced,S056.2.7,FP002-RP002x,SUN,IBFQ,None
8,SUN_IBFQ,6,247,K7,JG076C_247,TaqMan Fast Advanced,S056.2.8,FP002-RP002x,SUN,IBFQ,None
9,SUN_IBFQ,6,248,K8,JG076C_248,TaqMan Fast Advanced,S056.2.9,FP002-RP002x,SUN,IBFQ,None
1,HEX_Z_IBFQ,6,249,K9,JG076C_249,TaqMan Fast Advanced,S056.2.1,FP002-RP002x,HEX,IBFQ,Z
2,HEX_Z_IBFQ,6,250,K10,JG076C_250,TaqMan Fast Advanced,S056.2.2,FP002-RP002x,HEX,IBFQ,Z
3,HEX_Z_IBFQ,6,251,K11,JG076C_251,TaqMan Fast Advanced,S056.2.3,FP002-RP002x,HEX,IBFQ,Z
5,HEX_Z_IBFQ,6,252,K12,JG076C_252,TaqMan Fast Advanced,S056.2.5,FP002-RP002x,HEX,IBFQ,Z
6,HEX_Z_IBFQ,6,253,K13,JG076C_253,TaqMan Fast Advanced,S056.2.6,FP002-RP002x,HEX,IBFQ,Z
7,HEX_Z_IBFQ,6,254,K14,JG076C_254,TaqMan Fast Advanced,S056.2.7,FP002-RP002x,HEX,IBFQ,Z
8,HEX_Z_IBFQ,6,255,K15,JG076C_255,TaqMan Fast Advanced,S056.2.8,FP002-RP002x,HEX,IBFQ,Z
9,HEX_Z_IBFQ,6,256,K16,JG076C_256,TaqMan Fast Advanced,S056.2.9,FP002-RP002x,HEX,IBFQ,Z
1,HEX_BHQ1,6,257,K17,JG076C_257,TaqMan Fast Advanced,S056.2.1,FP002-RP002x,HEX,BHQ1,None
2,HEX_BHQ1,6,258,K18,JG076C_258,TaqMan Fast Advanced,S056.2.2,FP002-RP002x,HEX,BHQ1,None
3,HEX_BHQ1,6,259,K19,JG076C_259,TaqMan Fast Advanced,S056.2.3,FP002-RP002x,HEX,BHQ1,None
5,HEX_BHQ1,6,260,K20,JG076C_260,TaqMan Fast Advanced,S056.2.5,FP002-RP002x,HEX,BHQ1,None
6,HEX_BHQ1,6,261,K21,JG076C_261,TaqMan Fast Advanced,S056.2.6,FP002-RP002x,HEX,BHQ1,None
7,HEX_BHQ1,6,262,K22,JG076C_262,TaqMan Fast Advanced,S056.2.7,FP002-RP002x,HEX,BHQ1,None
8,HEX_BHQ1,6,263,K23,JG076C_263,TaqMan Fast Advanced,S056.2.8,FP002-RP002x,HEX,BHQ1,None
9,HEX_BHQ1,6,264,K24,JG076C_264,TaqMan Fast Advanced,S056.2.9,FP002-RP002x,HEX,BHQ1,None
1,SUN_IBFQ,6,265,L1,JG076C_265,TaqMan Fast Advanced,S056.2.1,FP002-RP002x,SUN,IBFQ,None
2,SUN_IBFQ,6,266,L2,JG076C_266,TaqMan Fast Advanced,S056.2.2,FP002-RP002x,SUN,IBFQ,None
3,SUN_IBFQ,6,267,L3,JG076C_267,TaqMan Fast Advanced,S056.2.3,FP002-RP002x,SUN,IBFQ,None
5,SUN_IBFQ,6,268,L4,JG076C_268,TaqMan Fast Advanced,S056.2.5,FP002-RP002x,SUN,IBFQ,None
6,SUN_IBFQ,6,269,L5,JG076C_269,TaqMan Fast Advanced,S056.2.6,FP002-RP002x,SUN,IBFQ,None
7,SUN_IBFQ,6,270,L6,JG076C_270,TaqMan Fast Advanced,S056.2.7,FP002-RP002x,SUN,IBFQ,None
8,SUN_IBFQ,6,271,L7,JG076C_271,TaqMan Fast Advanced,S056.2.8,FP002-RP002x,SUN,IBFQ,None
9,SUN_IBFQ,6,272,L8,JG076C_272,TaqMan Fast Advanced,S056.2.9,FP002-RP002x,SUN,IBFQ,None
1,HEX_Z_IBFQ,6,273,L9,JG076C_273,TaqMan Fast Advanced,S056.2.1,FP002-RP002x,HEX,IBFQ,Z
2,HEX_Z_IBFQ,6,274,L10,JG076C_274,TaqMan Fast Advanced,S056.2.2,FP002-RP002x,HEX,IBFQ,Z
3,HEX_Z_IBFQ,6,275,L11,JG076C_275,TaqMan Fast Advanced,S056.2.3,FP002-RP002x,HEX,IBFQ,Z
5,HEX_Z_IBFQ,6,276,L12,JG076C_276,TaqMan Fast Advanced,S056.2.5,FP002-RP002x,HEX,IBFQ,Z
6,HEX_Z_IBFQ,6,277,L13,JG076C_277,TaqMan Fast Advanced,S056.2.6,FP002-RP002x,HEX,IBFQ,Z
7,HEX_Z_IBFQ,6,278,L14,JG076C_278,TaqMan Fast Advanced,S056.2.7,FP002-RP002x,HEX,IBFQ,Z
8,HEX_Z_IBFQ,6,279,L15,JG076C_279,TaqMan Fast Advanced,S056.2.8,FP002-RP002x,HEX,IBFQ,Z
9,HEX_Z_IBFQ,6,280,L16,JG076C_280,TaqMan Fast Advanced,S056.2.9,FP002-RP002x,HEX,IBFQ,Z
1,HEX_BHQ1,6,281,L17,JG076C_281,TaqMan Fast Advanced,S056.2.1,FP002-RP002x,HEX,BHQ1,None
2,HEX_BHQ1,6,282,L18,JG076C_282,TaqMan Fast Advanced,S056.2.2,FP002-RP002x,HEX,BHQ1,None
3,HEX_BHQ1,6,283,L19,JG076C_283,TaqMan Fast Advanced,S056.2.3,FP002-RP002x,HEX,BHQ1,None
5,HEX_BHQ1,6,284,L20,JG076C_284,TaqMan Fast Advanced,S056.2.5,FP002-RP002x,HEX,BHQ1,None
6,HEX_BHQ1,6,285,L21,JG076C_285,TaqMan Fast Advanced,S056.2.6,FP002-RP002x,HEX,BHQ1,None
7,HEX_BHQ1,6,286,L22,JG076C_286,TaqMan Fast Advanced,S056.2.7,FP002-RP002x,HEX,BHQ1,None
8,HEX_BHQ1,6,287,L23,JG076C_287,TaqMan Fast Advanced,S056.2.8,FP002-RP002x,HEX,BHQ1,None
9,HEX_BHQ1,6,288,L24,JG076C_288,TaqMan Fast Advanced,S056.2.9,FP002-RP002x,HEX,BHQ1,None
1,SUN_IBFQ,4,289,M1,JG076C_289,TaqMan Fast Advanced,S056.2.1,FP002-RP002x,SUN,IBFQ,None
2,SUN_IBFQ,4,290,M2,JG076C_290,TaqMan Fast Advanced,S056.2.2,FP002-RP002x,SUN,IBFQ,None
3,SUN_IBFQ,4,291,M3,JG076C_291,TaqMan Fast Advanced,S056.2.3,FP002-RP002x,SUN,IBFQ,None
5,SUN_IBFQ,4,292,M4,JG076C_292,TaqMan Fast Advanced,S056.2.5,FP002-RP002x,SUN,IBFQ,None
6,SUN_IBFQ,4,293,M5,JG076C_293,TaqMan Fast Advanced,S056.2.6,FP002-RP002x,SUN,IBFQ,None
7,SUN_IBFQ,4,294,M6,JG076C_294,TaqMan Fast Advanced,S056.2.7,FP002-RP002x,SUN,IBFQ,None
8,SUN_IBFQ,4,295,M7,JG076C_295,TaqMan Fast Advanced,S056.2.8,FP002-RP002x,SUN,IBFQ,None
9,SUN_IBFQ,4,296,M8,JG076C_296,TaqMan Fast Advanced,S056.2.9,FP002-RP002x,SUN,IBFQ,None
1,HEX_Z_IBFQ,4,297,M9,JG076C_297,TaqMan Fast Advanced,S056.2.1,FP002-RP002x,HEX,IBFQ,Z
2,HEX_Z_IBFQ,4,298,M10,JG076C_298,TaqMan Fast Advanced,S056.2.2,FP002-RP002x,HEX,IBFQ,Z
3,HEX_Z_IBFQ,4,299,M11,JG076C_299,TaqMan Fast Advanced,S056.2.3,FP002-RP002x,HEX,IBFQ,Z
5,HEX_Z_IBFQ,4,300,M12,JG076C_300,TaqMan Fast Advanced,S056.2.5,FP002-RP002x,HEX,IBFQ,Z
6,HEX_Z_IBFQ,4,301,M13,JG076C_301,TaqMan Fast Advanced,S056.2.6,FP002-RP002x,HEX,IBFQ,Z
7,HEX_Z_IBFQ,4,302,M14,JG076C_302,TaqMan Fast Advanced,S056.2.7,FP002-RP002x,HEX,IBFQ,Z
8,HEX_Z_IBFQ,4,303,M15,JG076C_303,TaqMan Fast Advanced,S056.2.8,FP002-RP002x,HEX,IBFQ,Z
9,HEX_Z_IBFQ,4,304,M16,JG076C_304,TaqMan Fast Advanced,S056.2.9,FP002-RP002x,HEX,IBFQ,Z
1,HEX_BHQ1,4,305,M17,JG076C_305,TaqMan Fast Advanced,S056.2.1,FP002-RP002x,HEX,BHQ1,None
2,HEX_BHQ1,4,306,M18,JG076C_306,TaqMan Fast Advanced,S056.2.2,FP002-RP002x,HEX,BHQ1,None
3,HEX_BHQ1,4,307,M19,JG076C_307,TaqMan Fast Advanced,S056.2.3,FP002-RP002x,HEX,BHQ1,None
5,HEX_BHQ1,4,308,M20,JG076C_308,TaqMan Fast Advanced,S056.2.5,FP002-RP002x,HEX,BHQ1,None
6,HEX_BHQ1,4,309,M21,JG076C_309,TaqMan Fast Advanced,S056.2.6,FP002-RP002x,HEX,BHQ1,None
7,HEX_BHQ1,4,310,M22,JG076C_310,TaqMan Fast Advanced,S056.2.7,FP002-RP002x,HEX,BHQ1,None
8,HEX_BHQ1,4,311,M23,JG076C_311,TaqMan Fast Advanced,S056.2.8,FP002-RP002x,HEX,BHQ1,None
9,HEX_BHQ1,4,312,M24,JG076C_312,TaqMan Fast Advanced,S056.2.9,FP002-RP002x,HEX,BHQ1,None
1,SUN_IBFQ,4,313,N1,JG076C_313,TaqMan Fast Advanced,S056.2.1,FP002-RP002x,SUN,IBFQ,None
2,SUN_IBFQ,4,314,N2,JG076C_314,TaqMan Fast Advanced,S056.2.2,FP002-RP002x,SUN,IBFQ,None
3,SUN_IBFQ,4,315,N3,JG076C_315,TaqMan Fast Advanced,S056.2.3,FP002-RP002x,SUN,IBFQ,None
5,SUN_IBFQ,4,316,N4,JG076C_316,TaqMan Fast Advanced,S056.2.5,FP002-RP002x,SUN,IBFQ,None
6,SUN_IBFQ,4,317,N5,JG076C_317,TaqMan Fast Advanced,S056.2.6,FP002-RP002x,SUN,IBFQ,None
7,SUN_IBFQ,4,318,N6,JG076C_318,TaqMan Fast Advanced,S056.2.7,FP002-RP002x,SUN,IBFQ,None
8,SUN_IBFQ,4,319,N7,JG076C_319,TaqMan Fast Advanced,S056.2.8,FP002-RP002x,SUN,IBFQ,None
9,SUN_IBFQ,4,320,N8,JG076C_320,TaqMan Fast Advanced,S056.2.9,FP002-RP002x,SUN,IBFQ,None
1,HEX_Z_IBFQ,4,321,N9,JG076C_321,TaqMan Fast Advanced,S056.2.1,FP002-RP002x,HEX,IBFQ,Z
2,HEX_Z_IBFQ,4,322,N10,JG076C_322,TaqMan Fast Advanced,S056.2.2,FP002-RP002x,HEX,IBFQ,Z
3,HEX_Z_IBFQ,4,323,N11,JG076C_323,TaqMan Fast Advanced,S056.2.3,FP002-RP002x,HEX,IBFQ,Z
5,HEX_Z_IBFQ,4,324,N12,JG076C_324,TaqMan Fast Advanced,S056.2.5,FP002-RP002x,HEX,IBFQ,Z
6,HEX_Z_IBFQ,4,325,N13,JG076C_325,TaqMan Fast Advanced,S056.2.6,FP002-RP002x,HEX,IBFQ,Z
7,HEX_Z_IBFQ,4,326,N14,JG076C_326,TaqMan Fast Advanced,S056.2.7,FP002-RP002x,HEX,IBFQ,Z
8,HEX_Z_IBFQ,4,327,N15,JG076C_327,TaqMan Fast Advanced,S056.2.8,FP002-RP002x,HEX,IBFQ,Z
9,HEX_Z_IBFQ,4,328,N16,JG076C_328,TaqMan Fast Advanced,S056.2.9,FP002-RP002x,HEX,IBFQ,Z
1,HEX_BHQ1,4,329,N17,JG076C_329,TaqMan Fast Advanced,S056.2.1,FP002-RP002x,HEX,BHQ1,None
2,HEX_BHQ1,4,330,N18,JG076C_330,TaqMan Fast Advanced,S056.2.2,FP002-RP002x,HEX,BHQ1,None
3,HEX_BHQ1,4,331,N19,JG076C_331,TaqMan Fast Advanced,S056.2.3,FP002-RP002x,HEX,BHQ1,None
5,HEX_BHQ1,4,332,N20,JG076C_332,TaqMan Fast Advanced,S056.2.5,FP002-RP002x,HEX,BHQ1,None
6,HEX_BHQ1,4,333,N21,JG076C_333,TaqMan Fast Advanced,S056.2.6,FP002-RP002x,HEX,BHQ1,None
7,HEX_BHQ1,4,334,N22,JG076C_334,TaqMan Fast Advanced,S056.2.7,FP002-RP002x,HEX,BHQ1,None
8,HEX_BHQ1,4,335,N23,JG076C_335,TaqMan Fast Advanced,S056.2.8,FP002-RP002x,HEX,BHQ1,None
9,HEX_BHQ1,4,336,N24,JG076C_336,TaqMan Fast Advanced,S056.2.9,FP002-RP002x,HEX,BHQ1,None
1,SUN_IBFQ,2,337,O1,JG076C_337,TaqMan Fast Advanced,S056.2.1,FP002-RP002x,SUN,IBFQ,None
2,SUN_IBFQ,2,338,O2,JG076C_338,TaqMan Fast Advanced,S056.2.2,FP002-RP002x,SUN,IBFQ,None
3,SUN_IBFQ,2,339,O3,JG076C_339,TaqMan Fast Advanced,S056.2.3,FP002-RP002x,SUN,IBFQ,None
5,SUN_IBFQ,2,340,O4,JG076C_340,TaqMan Fast Advanced,S056.2.5,FP002-RP002x,SUN,IBFQ,None
6,SUN_IBFQ,2,341,O5,JG076C_341,TaqMan Fast Advanced,S056.2.6,FP002-RP002x,SUN,IBFQ,None
7,SUN_IBFQ,2,342,O6,JG076C_342,TaqMan Fast Advanced,S056.2.7,FP002-RP002x,SUN,IBFQ,None
8,SUN_IBFQ,2,343,O7,JG076C_343,TaqMan Fast Advanced,S056.2.8,FP002-RP002x,SUN,IBFQ,None
9,SUN_IBFQ,2,344,O8,JG076C_344,TaqMan Fast Advanced,S056.2.9,FP002-RP002x,SUN,IBFQ,None
1,HEX_Z_IBFQ,2,345,O9,JG076C_345,TaqMan Fast Advanced,S056.2.1,FP002-RP002x,HEX,IBFQ,Z
2,HEX_Z_IBFQ,2,346,O10,JG076C_346,TaqMan Fast Advanced,S056.2.2,FP002-RP002x,HEX,IBFQ,Z
3,HEX_Z_IBFQ,2,347,O11,JG076C_347,TaqMan Fast Advanced,S056.2.3,FP002-RP002x,HEX,IBFQ,Z
5,HEX_Z_IBFQ,2,348,O12,JG076C_348,TaqMan Fast Advanced,S056.2.5,FP002-RP002x,HEX,IBFQ,Z
6,HEX_Z_IBFQ,2,349,O13,JG076C_349,TaqMan Fast Advanced,S056.2.6,FP002-RP002x,HEX,IBFQ,Z
7,HEX_Z_IBFQ,2,350,O14,JG076C_350,TaqMan Fast Advanced,S056.2.7,FP002-RP002x,HEX,IBFQ,Z
8,HEX_Z_IBFQ,2,351,O15,JG076C_351,TaqMan Fast Advanced,S056.2.8,FP002-RP002x,HEX,IBFQ,Z
9,HEX_Z_IBFQ,2,352,O16,JG076C_352,TaqMan Fast Advanced,S056.2.9,FP002-RP002x,HEX,IBFQ,Z
1,HEX_BHQ1,2,353,O17,JG076C_353,TaqMan Fast Advanced,S056.2.1,FP002-RP002x,HEX,BHQ1,None
2,HEX_BHQ1,2,354,O18,JG076C_354,TaqMan Fast Advanced,S056.2.2,FP002-RP002x,HEX,BHQ1,None
3,HEX_BHQ1,2,355,O19,JG076C_355,TaqMan Fast Advanced,S056.2.3,FP002-RP002x,HEX,BHQ1,None
5,HEX_BHQ1,2,356,O20,JG076C_356,TaqMan Fast Advanced,S056.2.5,FP002-RP002x,HEX,BHQ1,None
6,HEX_BHQ1,2,357,O21,JG076C_357,TaqMan Fast Advanced,S056.2.6,FP002-RP002x,HEX,BHQ1,None
7,HEX_BHQ1,2,358,O22,JG076C_358,TaqMan Fast Advanced,S056.2.7,FP002-RP002x,HEX,BHQ1,None
8,HEX_BHQ1,2,359,O23,JG076C_359,TaqMan Fast Advanced,S056.2.8,FP002-RP002x,HEX,BHQ1,None
9,HEX_BHQ1,2,360,O24,JG076C_360,TaqMan Fast Advanced,S056.2.9,FP002-RP002x,HEX,BHQ1,None
1,SUN_IBFQ,2,361,P1,JG076C_361,TaqMan Fast Advanced,S056.2.1,FP002-RP002x,SUN,IBFQ,None
2,SUN_IBFQ,2,362,P2,JG076C_362,TaqMan Fast Advanced,S056.2.2,FP002-RP002x,SUN,IBFQ,None
3,SUN_IBFQ,2,363,P3,JG076C_363,TaqMan Fast Advanced,S056.2.3,FP002-RP002x,SUN,IBFQ,None
5,SUN_IBFQ,2,364,P4,JG076C_364,TaqMan Fast Advanced,S056.2.5,FP002-RP002x,SUN,IBFQ,None
6,SUN_IBFQ,2,365,P5,JG076C_365,TaqMan Fast Advanced,S056.2.6,FP002-RP002x,SUN,IBFQ,None
7,SUN_IBFQ,2,366,P6,JG076C_366,TaqMan Fast Advanced,S056.2.7,FP002-RP002x,SUN,IBFQ,None
8,SUN_IBFQ,2,367,P7,JG076C_367,TaqMan Fast Advanced,S056.2.8,FP002-RP002x,SUN,IBFQ,None
9,SUN_IBFQ,2,368,P8,JG076C_368,TaqMan Fast Advanced,S056.2.9,FP002-RP002x,SUN,IBFQ,None
1,HEX_Z_IBFQ,2,369,P9,JG076C_369,TaqMan Fast Advanced,S056.2.1,FP002-RP002x,HEX,IBFQ,Z
2,HEX_Z_IBFQ,2,370,P10,JG076C_370,TaqMan Fast Advanced,S056.2.2,FP002-RP002x,HEX,IBFQ,Z
3,HEX_Z_IBFQ,2,371,P11,JG076C_371,TaqMan Fast Advanced,S056.2.3,FP002-RP002x,HEX,IBFQ,Z
5,HEX_Z_IBFQ,2,372,P12,JG076C_372,TaqMan Fast Advanced,S056.2.5,FP002-RP002x,HEX,IBFQ,Z
6,HEX_Z_IBFQ,2,373,P13,JG076C_373,TaqMan Fast Advanced,S056.2.6,FP002-RP002x,HEX,IBFQ,Z
7,HEX_Z_IBFQ,2,374,P14,JG076C_374,TaqMan Fast Advanced,S056.2.7,FP002-RP002x,HEX,IBFQ,Z
8,HEX_Z_IBFQ,2,375,P15,JG076C_375,TaqMan Fast Advanced,S056.2.8,FP002-RP002x,HEX,IBFQ,Z
9,HEX_Z_IBFQ,2,376,P16,JG076C_376,TaqMan Fast Advanced,S056.2.9,FP002-RP002x,HEX,IBFQ,Z
1,HEX_BHQ1,2,377,P17,JG076C_377,TaqMan Fast Advanced,S056.2.1,FP002-RP002x,HEX,BHQ1,None
2,HEX_BHQ1,2,378,P18,JG076C_378,TaqMan Fast Advanced,S056.2.2,FP002-RP002x,HEX,BHQ1,None
3,HEX_BHQ1,2,379,P19,JG076C_379,TaqMan Fast Advanced,S056.2.3,FP002-RP002x,HEX,BHQ1,None
5,HEX_BHQ1,2,380,P20,JG076C_380,TaqMan Fast Advanced,S056.2.5,FP002-RP002x,HEX,BHQ1,None
6,HEX_BHQ1,2,381,P21,JG076C_381,TaqMan Fast Advanced,S056.2.6,FP002-RP002x,HEX,BHQ1,None
7,HEX_BHQ1,2,382,P22,JG076C_382,TaqMan Fast Advanced,S056.2.7,FP002-RP002x,HEX,BHQ1,None
8,HEX_BHQ1,2,383,P23,JG076C_383,TaqMan Fast Advanced,S056.2.8,FP002-RP002x,HEX,BHQ1,None
9,HEX_BHQ1,2,384,P24,JG076C_384,TaqMan Fast Advanced,S056.2.9,FP002-RP002x,HEX,BHQ1,None
