# File Name: \\wsl.localhost\Ubuntu\home\john\projects\CAN_paper\fig_8\data\JG073N Febrile Signature Gen2.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 6 System
# Block Type: 384-Well Block
# Instrument Name: 278860576
# Instrument Serial Number: 278860576
# Heated Cover Serial Number: 278154452
# Block Serial Number: 278033142
# Run Start Date/Time: 2022-06-02 09:40:12 AM EDT
# Run End Date/Time: 2022-06-02 11:37:57 AM EDT
# Run Duration: 117 minutes 45 seconds
# Sample Volume: 10.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 3 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2023-10-26 01:42:36 PM EDT
# Software Name and Version: Design & Analysis Software v2.6.0
# Plugin Name and Version: Primary Analysis v1.7.0, Standard Curve v1.6.0
# Exported On: 2023-10-26 01:42:48 PM EDT
"Well","Well Position","Omit","Sample","Target","Task","Reporter","Quencher","Amp Status","Amp Score","Curve Quality","Result Quality Issues","Cq","Cq Confidence","Cq Mean","Cq SD","Auto Threshold","Threshold","Auto Baseline","Baseline Start","Baseline End"
"20","A20","false","JG073N_020","FAM","UNKNOWN","FAM","None","Amp","0.8383049036490889","","","26.6954361642521","0.3038534516352998","26.6954361642521","","true","0.03999999910593033","true","3","23"
"20","A20","false","JG073N_020","HEX","UNKNOWN","HEX","None","Amp","1.0685586276191985","","","15.78131171355837","0.3945880727633537","15.78131171355837","","true","0.03999999910593033","true","3","12"
"21","A21","false","JG073N_021","FAM","UNKNOWN","FAM","None","Inconclusive","0.7308401980882415","","","76.04718839668983","0.47048140543315164","76.04718839668983","","true","0.03999999910593033","true","3","69"
"21","A21","false","JG073N_021","HEX","UNKNOWN","HEX","None","Amp","1.0575595286401747","","","15.903527145946267","0.35544962806999025","15.903527145946267","","true","0.03999999910593033","true","3","13"
"22","A22","false","JG073N_022","FAM","UNKNOWN","FAM","None","Inconclusive","0.6511687207364656","","","78.95816902297237","0.5880769109788271","78.95816902297237","","true","0.03999999910593033","true","3","72"
"22","A22","false","JG073N_022","HEX","UNKNOWN","HEX","None","Amp","1.0482129413730252","","","15.964692150595788","0.39430163378193295","15.964692150595788","","true","0.03999999910593033","true","3","13"
"23","A23","false","JG073N_023","FAM","UNKNOWN","FAM","None","No Amp","0.0","","","Undetermined","0.0","","","true","0.03999999910593033","true","3","89"
"23","A23","false","JG073N_023","HEX","UNKNOWN","HEX","None","Amp","1.0677342366024216","","","15.862915626740943","0.358957771783499","15.862915626740943","","true","0.03999999910593033","true","3","13"
"24","A24","false","JG073N_024","FAM","UNKNOWN","FAM","None","No Amp","0.0","","","Undetermined","0.0","","","true","0.03999999910593033","true","3","89"
"24","A24","false","JG073N_024","HEX","UNKNOWN","HEX","None","Amp","1.0537452750153873","","","16.063995878739835","0.414867382262688","16.063995878739835","","true","0.03999999910593033","true","3","13"
"25","B1","false","JG073N_025","FAM","UNKNOWN","FAM","None","Amp","1.1591138256989535","","","12.003960817424492","0.27229541442123967","12.003960817424492","","true","0.03999999910593033","true","3","9"
"25","B1","false","JG073N_025","HEX","UNKNOWN","HEX","None","Amp","1.1016484142445924","","","11.513305649866151","0.42329655269231453","11.513305649866151","","true","0.03999999910593033","true","3","9"
"26","B2","false","JG073N_026","FAM","UNKNOWN","FAM","None","Amp","1.1350194050366151","","","12.086791271636717","0.2321167054930538","12.086791271636717","","true","0.03999999910593033","true","3","9"
"26","B2","false","JG073N_026","HEX","UNKNOWN","HEX","None","Amp","1.1073370342878561","","","11.249087977120055","0.388972054064011","11.249087977120055","","true","0.03999999910593033","true","3","8"
"27","B3","false","JG073N_027","FAM","UNKNOWN","FAM","None","Inconclusive","1.0872656754637169","","","12.364812991203774","0.20957760176027362","12.364812991203774","","true","0.03999999910593033","true","3","10"
"27","B3","false","JG073N_027","HEX","UNKNOWN","HEX","None","Amp","1.1065998379947353","","","11.384949326412833","0.38026019459794863","11.384949326412833","","true","0.03999999910593033","true","3","9"
"28","B4","false","JG073N_028","FAM","UNKNOWN","FAM","None","Amp","1.0378673020632951","","","12.471598249526826","0.1820129989922909","12.471598249526826","","true","0.03999999910593033","true","3","10"
"28","B4","false","JG073N_028","HEX","UNKNOWN","HEX","None","Amp","1.1208718880742057","","","11.105782577455656","0.35273121226969495","11.105782577455656","","true","0.03999999910593033","true","3","8"
"29","B5","false","JG073N_029","FAM","UNKNOWN","FAM","None","Inconclusive","0.9121784790434332","","","12.34967728210224","0.24342539993585893","12.34967728210224","","true","0.03999999910593033","true","3","9"
"29","B5","false","JG073N_029","HEX","UNKNOWN","HEX","None","Amp","1.1196982627976668","","","11.198962225861731","0.36551168674395107","11.198962225861731","","true","0.03999999910593033","true","3","8"
"30","B6","false","JG073N_030","FAM","UNKNOWN","FAM","None","Amp","1.0022990665958524","","","12.324988668978527","0.2465601065980027","12.324988668978527","","true","0.03999999910593033","true","3","9"
