# File Name: \\wsl.localhost\Ubuntu\home\john\projects\CAN_paper\fig_8\data\JG073N Febrile Signature Gen2.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 6 System
# Block Type: 384-Well Block
# Instrument Name: 278860576
# Instrument Serial Number: 278860576
# Heated Cover Serial Number: 278154452
# Block Serial Number: 278033142
# Run Start Date/Time: 2022-06-02 09:40:12 AM EDT
# Run End Date/Time: 2022-06-02 11:37:57 AM EDT
# Run Duration: 117 minutes 45 seconds
# Sample Volume: 10.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 3 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2023-10-26 01:42:36 PM EDT
# Software Name and Version: Design & Analysis Software v2.6.0
# Plugin Name and Version: Primary Analysis v1.7.0, Standard Curve v1.6.0
# Exported On: 2023-10-26 01:42:48 PM EDT
"Well","Well Position","Cycle Number","FAM","HEX","ROX"
"2","A2","23","146086.1","155703.12","125372.016"
"2","A2","24","149393.67","157891.34","125318.17"
"2","A2","25","151280.4","159878.12","125236.2"
"2","A2","26","152680.78","161351.25","125191.1"
"2","A2","27","153582.47","163061.67","125419.03"
"2","A2","28","154627.72","164526.44","125471.2"
"2","A2","29","155439.3","165928.77","125441.38"
"2","A2","30","156145.34","167524.7","125557.32"
"2","A2","31","156959.48","169049.53","125552.945"
"2","A2","32","157529.1","170348.0","125589.44"
"2","A2","33","158144.19","171553.66","125684.44"
"2","A2","34","158558.98","172871.12","125718.56"
"2","A2","35","158727.14","174252.69","125760.39"
"2","A2","36","159327.56","175439.02","125882.31"
"2","A2","37","160011.4","176911.45","125808.81"
"2","A2","38","160350.55","178142.64","125848.65"
"2","A2","39","160698.66","179672.98","125953.98"
"2","A2","40","161182.25","180868.55","125881.16"
"2","A2","41","161806.75","181808.39","125895.336"
"2","A2","42","162236.83","182675.7","125832.24"
"2","A2","43","162527.06","184011.94","125929.51"
"2","A2","44","162903.53","185265.83","125831.38"
"2","A2","45","163102.73","186444.44","125752.1"
"2","A2","46","163456.02","188161.48","125807.19"
"2","A2","47","163853.2","189655.77","125877.375"
"2","A2","48","164514.03","191323.73","125805.41"
"2","A2","49","165046.17","192796.16","125873.95"
"2","A2","50","165638.73","194349.16","125906.58"
"2","A2","51","166381.16","196634.55","126083.59"
"2","A2","52","167348.45","199670.56","126220.484"
"2","A2","53","168521.31","202773.61","126116.305"
"2","A2","54","169811.02","206136.88","126060.54"
"2","A2","55","171486.72","210350.7","126117.08"
"2","A2","56","173742.48","215194.47","126278.555"
"2","A2","57","176716.5","220284.94","126308.64"
"2","A2","58","180281.9","225438.52","126672.99"
"2","A2","59","184465.94","231026.12","126801.97"
"2","A2","60","189421.8","236883.5","126782.34"
"2","A2","61","195134.06","243016.75","126699.31"
"2","A2","62","201508.9","249171.38","126894.14"
"2","A2","63","208677.34","255506.1","127000.984"
"2","A2","64","216627.69","261687.3","127256.125"
"2","A2","65","225166.55","267798.28","127255.02"
"2","A2","66","233697.4","274403.9","127303.445"
"2","A2","67","242814.78","280683.44","127319.94"
"2","A2","68","252735.66","286544.5","127227.48"
"2","A2","69","262260.2","292598.97","127380.56"
"2","A2","70","271791.22","297982.62","127458.12"
"2","A2","71","281683.44","303682.6","127706.51"
"2","A2","72","291314.94","308410.8","127656.35"
"2","A2","73","300507.22","313005.94","127557.95"
"2","A2","74","309300.78","317656.12","127085.48"
"2","A2","75","317222.16","321317.47","126501.36"
"2","A2","76","325774.5","324683.44","126168.26"
"2","A2","77","333693.94","328323.47","125967.125"
"2","A2","78","342134.62","332225.1","125795.57"
"2","A2","79","351171.2","335898.9","125660.08"
"2","A2","80","359720.66","339944.12","125636.59"
"2","A2","81","368225.66","343707.53","125511.7"
"2","A2","82","376768.03","347230.8","125374.66"
"2","A2","83","384757.53","350953.2","125258.875"
"2","A2","84","392775.84","354761.38","125241.016"
"2","A2","85","401532.5","358262.47","125185.33"
"2","A2","86","409848.84","361648.84","125281.555"
"2","A2","87","417695.84","365271.9","125211.34"
"2","A2","88","424894.16","369191.0","125180.03"
"2","A2","89","432878.53","372591.78","125283.45"
"2","A2","90","439783.66","375174.38","125320.234"
"3","A3","1","69378.41","60514.016","139493.25"
"3","A3","2","69210.89","60580.203","139304.47"
"3","A3","3","69099.445","60917.434","139147.1"
"3","A3","4","69072.805","61563.73","139145.72"
"3","A3","5","68960.3","62044.06","139055.42"
"3","A3","6","68957.17","62879.375","139030.44"
"3","A3","7","69077.95","64305.98","139258.62"
"3","A3","8","69188.48","66633.68","139241.1"
"3","A3","9","69452.69","70570.016","139239.53"
"3","A3","10","69915.36","76913.836","139336.67"
"3","A3","11","70832.81","85846.25","139446.33"
"3","A3","12","72275.266","97086.305","139600.72"
"3","A3","13","73860.56","109463.01","139842.52"
"3","A3","14","75748.83","122345.96","139883.92"
"3","A3","15","77911.58","133943.92","139912.8"
"3","A3","16","80733.914","143685.12","140052.38"
"3","A3","17","84448.91","152150.45","140378.39"
"3","A3","18","89227.04","158515.94","140332.69"
"3","A3","19","96081.84","163587.52","140278.75"
"3","A3","20","105125.914","168488.42","140573.03"
"3","A3","21","116208.945","173431.55","140501.52"
"3","A3","22","127604.11","179109.1","140349.47"
"3","A3","23","137556.0","184342.56","140377.12"
"3","A3","24","144443.6","188785.83","140609.64"
"3","A3","25","148363.42","191915.97","140740.75"
"3","A3","26","150672.22","194205.05","140688.6"
"3","A3","27","151992.27","196352.45","140541.98"
"3","A3","28","153084.14","198271.67","140479.89"
"3","A3","29","154036.19","199875.0","140458.86"
"3","A3","30","154827.84","201270.56","140356.75"
"3","A3","31","155446.55","203169.83","140409.6"
"3","A3","32","156369.3","204825.62","140530.78"
"3","A3","33","157062.48","206050.9","140608.42"
"3","A3","34","157575.16","207219.38","140586.45"
"3","A3","35","157887.94","208653.45","140483.12"
"3","A3","36","158176.05","209996.02","140407.16"
"3","A3","37","158696.11","211266.92","140644.36"
"3","A3","38","159234.11","212604.27","140779.28"
"3","A3","39","159667.84","213813.4","140789.28"
"3","A3","40","160094.98","215097.23","140554.94"
"3","A3","41","160293.94","216197.22","140390.25"
"3","A3","42","160687.53","217435.9","140431.56"
"3","A3","43","161146.14","218827.05","140548.42"
"3","A3","44","161511.88","219774.45","140542.03"
"3","A3","45","161887.39","220807.08","140483.48"
"3","A3","46","162207.81","221938.81","140688.36"
"3","A3","47","162479.8","223111.03","140626.56"
