* Instrument Type = QuantStudio 6
* Passive Reference = ROX
[Sample Setup]
Well	Target Name	Sample Name	Reporter	Quantity	Quencher	Task
251	HEX	JG073N_251	HEX		None	UNKNOWN
252	FAM	JG073N_252	FAM		None	UNKNOWN
252	HEX	JG073N_252	HEX		None	UNKNOWN
253	FAM	JG073N_253	FAM		None	UNKNOWN
253	HEX	JG073N_253	HEX		None	UNKNOWN
254	FAM	JG073N_254	FAM		None	UNKNOWN
254	HEX	JG073N_254	HEX		None	UNKNOWN
255	FAM	JG073N_255	FAM		None	UNKNOWN
255	HEX	JG073N_255	HEX		None	UNKNOWN
256	FAM	JG073N_256	FAM		None	UNKNOWN
256	HEX	JG073N_256	HEX		None	UNKNOWN
257	FAM	JG073N_257	FAM		None	UNKNOWN
257	HEX	JG073N_257	HEX		None	UNKNOWN
258	FAM	JG073N_258	FAM		None	UNKNOWN
258	HEX	JG073N_258	HEX		None	UNKNOWN
259	FAM	JG073N_259	FAM		None	UNKNOWN
259	HEX	JG073N_259	HEX		None	UNKNOWN
260	FAM	JG073N_260	FAM		None	UNKNOWN
260	HEX	JG073N_260	HEX		None	UNKNOWN
261	FAM	JG073N_261	FAM		None	UNKNOWN
261	HEX	JG073N_261	HEX		None	UNKNOWN
262	FAM	JG073N_262	FAM		None	UNKNOWN
262	HEX	JG073N_262	HEX		None	UNKNOWN
263	FAM	JG073N_263	FAM		None	UNKNOWN
263	HEX	JG073N_263	HEX		None	UNKNOWN
264	FAM	JG073N_264	FAM		None	UNKNOWN
264	HEX	JG073N_264	HEX		None	UNKNOWN
265	FAM	JG073N_265	FAM		None	UNKNOWN
265	HEX	JG073N_265	HEX		None	UNKNOWN
266	FAM	JG073N_266	FAM		None	UNKNOWN
266	HEX	JG073N_266	HEX		None	UNKNOWN
267	FAM	JG073N_267	FAM		None	UNKNOWN
267	HEX	JG073N_267	HEX		None	UNKNOWN
268	FAM	JG073N_268	FAM		None	UNKNOWN
268	HEX	JG073N_268	HEX		None	UNKNOWN
269	FAM	JG073N_269	FAM		None	UNKNOWN
269	HEX	JG073N_269	HEX		None	UNKNOWN
270	FAM	JG073N_270	FAM		None	UNKNOWN
270	HEX	JG073N_270	HEX		None	UNKNOWN
271	FAM	JG073N_271	FAM		None	UNKNOWN
271	HEX	JG073N_271	HEX		None	UNKNOWN
272	FAM	JG073N_272	FAM		None	UNKNOWN
272	HEX	JG073N_272	HEX		None	UNKNOWN
273	FAM	JG073N_273	FAM		None	UNKNOWN
273	HEX	JG073N_273	HEX		None	UNKNOWN
274	FAM	JG073N_274	FAM		None	UNKNOWN
274	HEX	JG073N_274	HEX		None	UNKNOWN
275	FAM	JG073N_275	FAM		None	UNKNOWN
275	HEX	JG073N_275	HEX		None	UNKNOWN
276	FAM	JG073N_276	FAM		None	UNKNOWN
276	HEX	JG073N_276	HEX		None	UNKNOWN
277	FAM	JG073N_277	FAM		None	UNKNOWN
277	HEX	JG073N_277	HEX		None	UNKNOWN
278	FAM	JG073N_278	FAM		None	UNKNOWN
278	HEX	JG073N_278	HEX		None	UNKNOWN
279	FAM	JG073N_279	FAM		None	UNKNOWN
279	HEX	JG073N_279	HEX		None	UNKNOWN
280	FAM	JG073N_280	FAM		None	UNKNOWN
280	HEX	JG073N_280	HEX		None	UNKNOWN
281	FAM	JG073N_281	FAM		None	UNKNOWN
281	HEX	JG073N_281	HEX		None	UNKNOWN
282	FAM	JG073N_282	FAM		None	UNKNOWN
282	HEX	JG073N_282	HEX		None	UNKNOWN
283	FAM	JG073N_283	FAM		None	UNKNOWN
283	HEX	JG073N_283	HEX		None	UNKNOWN
284	FAM	JG073N_284	FAM		None	UNKNOWN
284	HEX	JG073N_284	HEX		None	UNKNOWN
285	FAM	JG073N_285	FAM		None	UNKNOWN
285	HEX	JG073N_285	HEX		None	UNKNOWN
286	FAM	JG073N_286	FAM		None	UNKNOWN
286	HEX	JG073N_286	HEX		None	UNKNOWN
287	FAM	JG073N_287	FAM		None	UNKNOWN
287	HEX	JG073N_287	HEX		None	UNKNOWN
288	FAM	JG073N_288	FAM		None	UNKNOWN
288	HEX	JG073N_288	HEX		None	UNKNOWN
289	FAM	JG073N_289	FAM		None	UNKNOWN
289	HEX	JG073N_289	HEX		None	UNKNOWN
290	FAM	JG073N_290	FAM		None	UNKNOWN
290	HEX	JG073N_290	HEX		None	UNKNOWN
291	FAM	JG073N_291	FAM		None	UNKNOWN
291	HEX	JG073N_291	HEX		None	UNKNOWN
292	FAM	JG073N_292	FAM		None	UNKNOWN
292	HEX	JG073N_292	HEX		None	UNKNOWN
293	FAM	JG073N_293	FAM		None	UNKNOWN
293	HEX	JG073N_293	HEX		None	UNKNOWN
294	FAM	JG073N_294	FAM		None	UNKNOWN
294	HEX	JG073N_294	HEX		None	UNKNOWN
295	FAM	JG073N_295	FAM		None	UNKNOWN
295	HEX	JG073N_295	HEX		None	UNKNOWN
296	FAM	JG073N_296	FAM		None	UNKNOWN
296	HEX	JG073N_296	HEX		None	UNKNOWN
297	FAM	JG073N_297	FAM		None	UNKNOWN
297	HEX	JG073N_297	HEX		None	UNKNOWN
298	FAM	JG073N_298	FAM		None	UNKNOWN
298	HEX	JG073N_298	HEX		None	UNKNOWN
299	FAM	JG073N_299	FAM		None	UNKNOWN
299	HEX	JG073N_299	HEX		None	UNKNOWN
300	FAM	JG073N_300	FAM		None	UNKNOWN
300	HEX	JG073N_300	HEX		None	UNKNOWN
301	FAM	JG073N_301	FAM		None	UNKNOWN
301	HEX	JG073N_301	HEX		None	UNKNOWN
302	FAM	JG073N_302	FAM		None	UNKNOWN
302	HEX	JG073N_302	HEX		None	UNKNOWN
303	FAM	JG073N_303	FAM		None	UNKNOWN
303	HEX	JG073N_303	HEX		None	UNKNOWN
304	FAM	JG073N_304	FAM		None	UNKNOWN
304	HEX	JG073N_304	HEX		None	UNKNOWN
305	FAM	JG073N_305	FAM		None	UNKNOWN
305	HEX	JG073N_305	HEX		None	UNKNOWN
306	FAM	JG073N_306	FAM		None	UNKNOWN
306	HEX	JG073N_306	HEX		None	UNKNOWN
307	FAM	JG073N_307	FAM		None	UNKNOWN
307	HEX	JG073N_307	HEX		None	UNKNOWN
308	FAM	JG073N_308	FAM		None	UNKNOWN
308	HEX	JG073N_308	HEX		None	UNKNOWN
309	FAM	JG073N_309	FAM		None	UNKNOWN
309	HEX	JG073N_309	HEX		None	UNKNOWN
310	FAM	JG073N_310	FAM		None	UNKNOWN
310	HEX	JG073N_310	HEX		None	UNKNOWN
311	FAM	JG073N_311	FAM		None	UNKNOWN
311	HEX	JG073N_311	HEX		None	UNKNOWN
312	FAM	JG073N_312	FAM		None	UNKNOWN
312	HEX	JG073N_312	HEX		None	UNKNOWN
313	FAM	JG073N_313	FAM		None	UNKNOWN
313	HEX	JG073N_313	HEX		None	UNKNOWN
314	FAM	JG073N_314	FAM		None	UNKNOWN
314	HEX	JG073N_314	HEX		None	UNKNOWN
315	FAM	JG073N_315	FAM		None	UNKNOWN
315	HEX	JG073N_315	HEX		None	UNKNOWN
316	FAM	JG073N_316	FAM		None	UNKNOWN
316	HEX	JG073N_316	HEX		None	UNKNOWN
317	FAM	JG073N_317	FAM		None	UNKNOWN
317	HEX	JG073N_317	HEX		None	UNKNOWN
318	FAM	JG073N_318	FAM		None	UNKNOWN
318	HEX	JG073N_318	HEX		None	UNKNOWN
319	FAM	JG073N_319	FAM		None	UNKNOWN
319	HEX	JG073N_319	HEX		None	UNKNOWN
320	FAM	JG073N_320	FAM		None	UNKNOWN
320	HEX	JG073N_320	HEX		None	UNKNOWN
321	FAM	JG073N_321	FAM		None	UNKNOWN
321	HEX	JG073N_321	HEX		None	UNKNOWN
322	FAM	JG073N_322	FAM		None	UNKNOWN
322	HEX	JG073N_322	HEX		None	UNKNOWN
323	FAM	JG073N_323	FAM		None	UNKNOWN
323	HEX	JG073N_323	HEX		None	UNKNOWN
324	FAM	JG073N_324	FAM		None	UNKNOWN
324	HEX	JG073N_324	HEX		None	UNKNOWN
325	FAM	JG073N_325	FAM		None	UNKNOWN
325	HEX	JG073N_325	HEX		None	UNKNOWN
326	FAM	JG073N_326	FAM		None	UNKNOWN
326	HEX	JG073N_326	HEX		None	UNKNOWN
327	FAM	JG073N_327	FAM		None	UNKNOWN
327	HEX	JG073N_327	HEX		None	UNKNOWN
328	FAM	JG073N_328	FAM		None	UNKNOWN
328	HEX	JG073N_328	HEX		None	UNKNOWN
329	FAM	JG073N_329	FAM		None	UNKNOWN
329	HEX	JG073N_329	HEX		None	UNKNOWN
330	FAM	JG073N_330	FAM		None	UNKNOWN
330	HEX	JG073N_330	HEX		None	UNKNOWN
331	FAM	JG073N_331	FAM		None	UNKNOWN
331	HEX	JG073N_331	HEX		None	UNKNOWN
332	FAM	JG073N_332	FAM		None	UNKNOWN
332	HEX	JG073N_332	HEX		None	UNKNOWN
333	FAM	JG073N_333	FAM		None	UNKNOWN
333	HEX	JG073N_333	HEX		None	UNKNOWN
334	FAM	JG073N_334	FAM		None	UNKNOWN
334	HEX	JG073N_334	HEX		None	UNKNOWN
335	FAM	JG073N_335	FAM		None	UNKNOWN
335	HEX	JG073N_335	HEX		None	UNKNOWN
336	FAM	JG073N_336	FAM		None	UNKNOWN
336	HEX	JG073N_336	HEX		None	UNKNOWN
337	FAM	JG073N_337	FAM		None	UNKNOWN
337	HEX	JG073N_337	HEX		None	UNKNOWN
338	FAM	JG073N_338	FAM		None	UNKNOWN
338	HEX	JG073N_338	HEX		None	UNKNOWN
339	FAM	JG073N_339	FAM		None	UNKNOWN
339	HEX	JG073N_339	HEX		None	UNKNOWN
340	FAM	JG073N_340	FAM		None	UNKNOWN
340	HEX	JG073N_340	HEX		None	UNKNOWN
341	FAM	JG073N_341	FAM		None	UNKNOWN
341	HEX	JG073N_341	HEX		None	UNKNOWN
342	FAM	JG073N_342	FAM		None	UNKNOWN
342	HEX	JG073N_342	HEX		None	UNKNOWN
343	FAM	JG073N_343	FAM		None	UNKNOWN
343	HEX	JG073N_343	HEX		None	UNKNOWN
344	FAM	JG073N_344	FAM		None	UNKNOWN
344	HEX	JG073N_344	HEX		None	UNKNOWN
345	FAM	JG073N_345	FAM		None	UNKNOWN
345	HEX	JG073N_345	HEX		None	UNKNOWN
346	FAM	JG073N_346	FAM		None	UNKNOWN
346	HEX	JG073N_346	HEX		None	UNKNOWN
347	FAM	JG073N_347	FAM		None	UNKNOWN
347	HEX	JG073N_347	HEX		None	UNKNOWN
348	FAM	JG073N_348	FAM		None	UNKNOWN
348	HEX	JG073N_348	HEX		None	UNKNOWN
349	FAM	JG073N_349	FAM		None	UNKNOWN
349	HEX	JG073N_349	HEX		None	UNKNOWN
350	FAM	JG073N_350	FAM		None	UNKNOWN
350	HEX	JG073N_350	HEX		None	UNKNOWN
351	FAM	JG073N_351	FAM		None	UNKNOWN
351	HEX	JG073N_351	HEX		None	UNKNOWN
352	FAM	JG073N_352	FAM		None	UNKNOWN
352	HEX	JG073N_352	HEX		None	UNKNOWN
353	FAM	JG073N_353	FAM		None	UNKNOWN
353	HEX	JG073N_353	HEX		None	UNKNOWN
354	FAM	JG073N_354	FAM		None	UNKNOWN
354	HEX	JG073N_354	HEX		None	UNKNOWN
355	FAM	JG073N_355	FAM		None	UNKNOWN
355	HEX	JG073N_355	HEX		None	UNKNOWN
356	FAM	JG073N_356	FAM		None	UNKNOWN
356	HEX	JG073N_356	HEX		None	UNKNOWN
357	FAM	JG073N_357	FAM		None	UNKNOWN
357	HEX	JG073N_357	HEX		None	UNKNOWN
358	FAM	JG073N_358	FAM		None	UNKNOWN
358	HEX	JG073N_358	HEX		None	UNKNOWN
359	FAM	JG073N_359	FAM		None	UNKNOWN
359	HEX	JG073N_359	HEX		None	UNKNOWN
360	FAM	JG073N_360	FAM		None	UNKNOWN
360	HEX	JG073N_360	HEX		None	UNKNOWN
361	FAM	JG073N_361	FAM		None	UNKNOWN
361	HEX	JG073N_361	HEX		None	UNKNOWN
362	FAM	JG073N_362	FAM		None	UNKNOWN
362	HEX	JG073N_362	HEX		None	UNKNOWN
363	FAM	JG073N_363	FAM		None	UNKNOWN
363	HEX	JG073N_363	HEX		None	UNKNOWN
364	FAM	JG073N_364	FAM		None	UNKNOWN
364	HEX	JG073N_364	HEX		None	UNKNOWN
365	FAM	JG073N_365	FAM		None	UNKNOWN
365	HEX	JG073N_365	HEX		None	UNKNOWN
366	FAM	JG073N_366	FAM		None	UNKNOWN
366	HEX	JG073N_366	HEX		None	UNKNOWN
367	FAM	JG073N_367	FAM		None	UNKNOWN
367	HEX	JG073N_367	HEX		None	UNKNOWN
368	FAM	JG073N_368	FAM		None	UNKNOWN
368	HEX	JG073N_368	HEX		None	UNKNOWN
369	FAM	JG073N_369	FAM		None	UNKNOWN
369	HEX	JG073N_369	HEX		None	UNKNOWN
370	FAM	JG073N_370	FAM		None	UNKNOWN
370	HEX	JG073N_370	HEX		None	UNKNOWN
371	FAM	JG073N_371	FAM		None	UNKNOWN
371	HEX	JG073N_371	HEX		None	UNKNOWN
372	FAM	JG073N_372	FAM		None	UNKNOWN
372	HEX	JG073N_372	HEX		None	UNKNOWN
373	FAM	JG073N_373	FAM		None	UNKNOWN
373	HEX	JG073N_373	HEX		None	UNKNOWN
374	FAM	JG073N_374	FAM		None	UNKNOWN
374	HEX	JG073N_374	HEX		None	UNKNOWN
375	FAM	JG073N_375	FAM		None	UNKNOWN
375	HEX	JG073N_375	HEX		None	UNKNOWN
376	FAM	JG073N_376	FAM		None	UNKNOWN
376	HEX	JG073N_376	HEX		None	UNKNOWN
377	FAM	JG073N_377	FAM		None	UNKNOWN
377	HEX	JG073N_377	HEX		None	UNKNOWN
378	FAM	JG073N_378	FAM		None	UNKNOWN
378	HEX	JG073N_378	HEX		None	UNKNOWN
379	FAM	JG073N_379	FAM		None	UNKNOWN
379	HEX	JG073N_379	HEX		None	UNKNOWN
380	FAM	JG073N_380	FAM		None	UNKNOWN
380	HEX	JG073N_380	HEX		None	UNKNOWN
381	FAM	JG073N_381	FAM		None	UNKNOWN
381	HEX	JG073N_381	HEX		None	UNKNOWN
382	FAM	JG073N_382	FAM		None	UNKNOWN
382	HEX	JG073N_382	HEX		None	UNKNOWN
383	FAM	JG073N_383	FAM		None	UNKNOWN
383	HEX	JG073N_383	HEX		None	UNKNOWN
384	FAM	JG073N_384	FAM		None	UNKNOWN
384	HEX	JG073N_384	HEX		None	UNKNOWN
