,Experiment,Well,Target,lg10_Copies,Outlier,WellPosition,Copies,Reporter,Sample,Task,Comments,CT,Reaction,L2_500,S037.01.01b,S036.1b,lg10 L2_500,lg10 S037.01.01b,lg10 S036.1b,Cycle,Fluorescence,Corr_Fluorescence
15171,JG074C,88,HEX,#NAME?,FALSE,D16,0,HEX,JG074C.088,UNKNOWN,,14.715621,175,3162277,1000000,100,6.4999999093351235,6,2,26,-0.238018802,0.45153698325157166
15172,JG074C,88,FAM,#NAME?,FALSE,D16,0,FAM,JG074C.088,UNKNOWN,,13.975197,174,3162277,1000000,100,6.4999999093351235,6,2,27,0.46431463173796833,1.0253690481185913
15173,JG074C,88,HEX,#NAME?,FALSE,D16,0,HEX,JG074C.088,UNKNOWN,,14.715621,175,3162277,1000000,100,6.4999999093351235,6,2,27,-0.244079167,0.46259522438049316
15174,JG074C,88,FAM,#NAME?,FALSE,D16,0,FAM,JG074C.088,UNKNOWN,,13.975197,174,3162277,1000000,100,6.4999999093351235,6,2,28,0.4813596866026331,1.0623366832733154
15175,JG074C,88,HEX,#NAME?,FALSE,D16,0,HEX,JG074C.088,UNKNOWN,,14.715621,175,3162277,1000000,100,6.4999999093351235,6,2,28,-0.249081183,0.47156912088394165
15176,JG074C,88,FAM,#NAME?,FALSE,D16,0,FAM,JG074C.088,UNKNOWN,,13.975197,174,3162277,1000000,100,6.4999999093351235,6,2,29,0.4980908585300186,1.0985723733901978
15177,JG074C,88,HEX,#NAME?,FALSE,D16,0,HEX,JG074C.088,UNKNOWN,,14.715621,175,3162277,1000000,100,6.4999999093351235,6,2,29,-0.25372855,0.4798445701599121
15178,JG074C,88,FAM,#NAME?,FALSE,D16,0,FAM,JG074C.088,UNKNOWN,,13.975197,174,3162277,1000000,100,6.4999999093351235,6,2,30,0.5124422754212883,1.1292576789855957
15179,JG074C,88,HEX,#NAME?,FALSE,D16,0,HEX,JG074C.088,UNKNOWN,,14.715621,175,3162277,1000000,100,6.4999999093351235,6,2,30,-0.257525096,0.4864444434642792
15180,JG074C,88,FAM,#NAME?,FALSE,D16,0,FAM,JG074C.088,UNKNOWN,,13.975197,174,3162277,1000000,100,6.4999999093351235,6,2,31,0.5247951356067186,1.155281901359558
15181,JG074C,88,HEX,#NAME?,FALSE,D16,0,HEX,JG074C.088,UNKNOWN,,14.715621,175,3162277,1000000,100,6.4999999093351235,6,2,31,-0.262009726,0.49439939856529236
15182,JG074C,88,FAM,#NAME?,FALSE,D16,0,FAM,JG074C.088,UNKNOWN,,13.975197,174,3162277,1000000,100,6.4999999093351235,6,2,32,0.537295251,1.1816494464874268
15183,JG074C,88,HEX,#NAME?,FALSE,D16,0,HEX,JG074C.088,UNKNOWN,,14.715621,175,3162277,1000000,100,6.4999999093351235,6,2,32,-0.266567053,0.5024975538253784
15184,JG074C,88,FAM,#NAME?,FALSE,D16,0,FAM,JG074C.088,UNKNOWN,,13.975197,174,3162277,1000000,100,6.4999999093351235,6,2,33,0.5482632136647181,1.2044436931610107
15185,JG074C,88,HEX,#NAME?,FALSE,D16,0,HEX,JG074C.088,UNKNOWN,,14.715621,175,3162277,1000000,100,6.4999999093351235,6,2,33,-0.270637713,0.5096372365951538
15186,JG074C,88,FAM,#NAME?,FALSE,D16,0,FAM,JG074C.088,UNKNOWN,,13.975197,174,3162277,1000000,100,6.4999999093351235,6,2,34,0.558580409,1.2257200479507446
15187,JG074C,88,HEX,#NAME?,FALSE,D16,0,HEX,JG074C.088,UNKNOWN,,14.715621,175,3162277,1000000,100,6.4999999093351235,6,2,34,-0.274724384,0.5168084502220154
15188,JG074C,88,FAM,#NAME?,FALSE,D16,0,FAM,JG074C.088,UNKNOWN,,13.975197,174,3162277,1000000,100,6.4999999093351235,6,2,35,0.5681752295837608,1.2453117370605469
15189,JG074C,88,HEX,#NAME?,FALSE,D16,0,HEX,JG074C.088,UNKNOWN,,14.715621,175,3162277,1000000,100,6.4999999093351235,6,2,35,-0.279454284,0.5252464413642883
15190,JG074C,88,FAM,#NAME?,FALSE,D16,0,FAM,JG074C.088,UNKNOWN,,13.975197,174,3162277,1000000,100,6.4999999093351235,6,2,36,0.5791519832197088,1.268126368522644
15191,JG074C,88,HEX,#NAME?,FALSE,D16,0,HEX,JG074C.088,UNKNOWN,,14.715621,175,3162277,1000000,100,6.4999999093351235,6,2,36,-0.283164514,0.5316762924194336
15192,JG074C,88,FAM,#NAME?,FALSE,D16,0,FAM,JG074C.088,UNKNOWN,,13.975197,174,3162277,1000000,100,6.4999999093351235,6,2,37,0.5897462095958297,1.2900489568710327
15193,JG074C,88,HEX,#NAME?,FALSE,D16,0,HEX,JG074C.088,UNKNOWN,,14.715621,175,3162277,1000000,100,6.4999999093351235,6,2,37,-0.287249641,0.5388444662094116
15194,JG074C,88,FAM,#NAME?,FALSE,D16,0,FAM,JG074C.088,UNKNOWN,,13.975197,174,3162277,1000000,100,6.4999999093351235,6,2,38,0.599435997,1.3098620176315308
15195,JG074C,88,HEX,#NAME?,FALSE,D16,0,HEX,JG074C.088,UNKNOWN,,14.715621,175,3162277,1000000,100,6.4999999093351235,6,2,38,-0.290760483,0.5448817014694214
15196,JG074C,88,FAM,#NAME?,FALSE,D16,0,FAM,JG074C.088,UNKNOWN,,13.975197,174,3162277,1000000,100,6.4999999093351235,6,2,39,0.6083851110055493,1.327947735786438
15197,JG074C,88,HEX,#NAME?,FALSE,D16,0,HEX,JG074C.088,UNKNOWN,,14.715621,175,3162277,1000000,100,6.4999999093351235,6,2,39,-0.295447133,0.5532345175743103
15198,JG074C,88,FAM,#NAME?,FALSE,D16,0,FAM,JG074C.088,UNKNOWN,,13.975197,174,3162277,1000000,100,6.4999999093351235,6,2,40,0.6180541979638627,1.3477126359939575
15199,JG074C,88,HEX,#NAME?,FALSE,D16,0,HEX,JG074C.088,UNKNOWN,,14.715621,175,3162277,1000000,100,6.4999999093351235,6,2,40,-0.299210207,0.5597684383392334
15200,JG074C,88,FAM,#NAME?,FALSE,D16,0,FAM,JG074C.088,UNKNOWN,,13.975197,174,3162277,1000000,100,6.4999999093351235,6,2,41,0.6249363152041999,1.3609774112701416
15201,JG074C,88,HEX,#NAME?,FALSE,D16,0,HEX,JG074C.088,UNKNOWN,,14.715621,175,3162277,1000000,100,6.4999999093351235,6,2,41,-0.302028668,0.5644420385360718
15202,JG074C,88,FAM,#NAME?,FALSE,D16,0,FAM,JG074C.088,UNKNOWN,,13.975197,174,3162277,1000000,100,6.4999999093351235,6,2,42,0.6341934851145515,1.3797816038131714
15203,JG074C,88,HEX,#NAME?,FALSE,D16,0,HEX,JG074C.088,UNKNOWN,,14.715621,175,3162277,1000000,100,6.4999999093351235,6,2,42,-0.306671374,0.5727083086967468
15204,JG074C,88,FAM,#NAME?,FALSE,D16,0,FAM,JG074C.088,UNKNOWN,,13.975197,174,3162277,1000000,100,6.4999999093351235,6,2,43,0.6439514570147195,1.3997536897659302
15205,JG074C,88,HEX,#NAME?,FALSE,D16,0,HEX,JG074C.088,UNKNOWN,,14.715621,175,3162277,1000000,100,6.4999999093351235,6,2,43,-0.311938393,0.5822041034698486
15206,JG074C,88,FAM,#NAME?,FALSE,D16,0,FAM,JG074C.088,UNKNOWN,,13.975197,174,3162277,1000000,100,6.4999999093351235,6,2,44,0.6499403802591349,1.410935401916504
15207,JG074C,88,HEX,#NAME?,FALSE,D16,0,HEX,JG074C.088,UNKNOWN,,14.715621,175,3162277,1000000,100,6.4999999093351235,6,2,44,-0.316982145,0.5912602543830872
15208,JG074C,88,FAM,#NAME?,FALSE,D16,0,FAM,JG074C.088,UNKNOWN,,13.975197,174,3162277,1000000,100,6.4999999093351235,6,2,45,0.6583782139889641,1.4278285503387451
15209,JG074C,88,HEX,#NAME?,FALSE,D16,0,HEX,JG074C.088,UNKNOWN,,14.715621,175,3162277,1000000,100,6.4999999093351235,6,2,45,-0.322110065,0.6004821062088013
15210,JG074C,88,FAM,#NAME?,FALSE,D16,0,FAM,JG074C.088,UNKNOWN,,13.975197,174,3162277,1000000,100,6.4999999093351235,6,2,46,0.6698949730364666,1.4519027471542358
15211,JG074C,88,HEX,#NAME?,FALSE,D16,0,HEX,JG074C.088,UNKNOWN,,14.715621,175,3162277,1000000,100,6.4999999093351235,6,2,46,-0.327122795,0.6094771027565002
15212,JG074C,88,FAM,#NAME?,FALSE,D16,0,FAM,JG074C.088,UNKNOWN,,13.975197,174,3162277,1000000,100,6.4999999093351235,6,2,47,0.6779551352105954,1.4679150581359863
15213,JG074C,88,HEX,#NAME?,FALSE,D16,0,HEX,JG074C.088,UNKNOWN,,14.715621,175,3162277,1000000,100,6.4999999093351235,6,2,47,-0.333315086,0.6207951307296753
15214,JG074C,88,FAM,#NAME?,FALSE,D16,0,FAM,JG074C.088,UNKNOWN,,13.975197,174,3162277,1000000,100,6.4999999093351235,6,2,48,0.6851806274016967,1.481980800628662
15215,JG074C,88,HEX,#NAME?,FALSE,D16,0,HEX,JG074C.088,UNKNOWN,,14.715621,175,3162277,1000000,100,6.4999999093351235,6,2,48,-0.338083878,0.6293097138404846
15216,JG074C,88,FAM,#NAME?,FALSE,D16,0,FAM,JG074C.088,UNKNOWN,,13.975197,174,3162277,1000000,100,6.4999999093351235,6,2,49,0.695240215,1.502656341
15217,JG074C,88,HEX,#NAME?,FALSE,D16,0,HEX,JG074C.088,UNKNOWN,,14.715621,175,3162277,1000000,100,6.4999999093351235,6,2,49,-0.344616413,0.6412978172302246
15218,JG074C,88,FAM,#NAME?,FALSE,D16,0,FAM,JG074C.088,UNKNOWN,,13.975197,174,3162277,1000000,100,6.4999999093351235,6,2,50,0.7054613190456369,1.523708701133728
15219,JG074C,88,HEX,#NAME?,FALSE,D16,0,HEX,JG074C.088,UNKNOWN,,14.715621,175,3162277,1000000,100,6.4999999093351235,6,2,50,-0.352217072,0.6553895473480225
15300,JG074C,89,FAM,#NAME?,FALSE,D17,0,FAM,JG074C.089,UNKNOWN,,13.547028,176,3162277,1000000,10000,6.4999999093351235,6,4,1,-0.006788557,0.003193092
15301,JG074C,89,HEX,#NAME?,FALSE,D17,0,HEX,JG074C.089,UNKNOWN,,14.732507,177,3162277,1000000,10000,6.4999999093351235,6,4,1,0.002208193,-0.001133567
15302,JG074C,89,FAM,#NAME?,FALSE,D17,0,FAM,JG074C.089,UNKNOWN,,13.547028,176,3162277,1000000,10000,6.4999999093351235,6,4,2,-0.006551982,0.000199129
15303,JG074C,89,HEX,#NAME?,FALSE,D17,0,HEX,JG074C.089,UNKNOWN,,14.732507,177,3162277,1000000,10000,6.4999999093351235,6,4,2,0.00217487,-0.00169755
15304,JG074C,89,FAM,#NAME?,FALSE,D17,0,FAM,JG074C.089,UNKNOWN,,13.547028,176,3162277,1000000,10000,6.4999999093351235,6,4,3,-0.005083144,7.915298192529008e-05
15305,JG074C,89,HEX,#NAME?,FALSE,D17,0,HEX,JG074C.089,UNKNOWN,,14.732507,177,3162277,1000000,10000,6.4999999093351235,6,4,3,0.001374443,-0.000750794
15306,JG074C,89,FAM,#NAME?,FALSE,D17,0,FAM,JG074C.089,UNKNOWN,,13.547028,176,3162277,1000000,10000,6.4999999093351235,6,4,4,-0.002929461,0.001556432
15307,JG074C,89,HEX,#NAME?,FALSE,D17,0,HEX,JG074C.089,UNKNOWN,,14.732507,177,3162277,1000000,10000,6.4999999093351235,6,4,4,-0.000146528,0.001615
15308,JG074C,89,FAM,#NAME?,FALSE,D17,0,FAM,JG074C.089,UNKNOWN,,13.547028,176,3162277,1000000,10000,6.4999999093351235,6,4,5,-0.001175938,0.002100422
15309,JG074C,89,HEX,#NAME?,FALSE,D17,0,HEX,JG074C.089,UNKNOWN,,14.732507,177,3162277,1000000,10000,6.4999999093351235,6,4,5,-0.000184571,0.001060315
15310,JG074C,89,FAM,#NAME?,FALSE,D17,0,FAM,JG074C.089,UNKNOWN,,13.547028,176,3162277,1000000,10000,6.4999999093351235,6,4,6,-0.000816923,-0.000607975
15311,JG074C,89,HEX,#NAME?,FALSE,D17,0,HEX,JG074C.089,UNKNOWN,,14.732507,177,3162277,1000000,10000,6.4999999093351235,6,4,6,0.000225751,-0.000377383
15312,JG074C,89,FAM,#NAME?,FALSE,D17,0,FAM,JG074C.089,UNKNOWN,,13.547028,176,3162277,1000000,10000,6.4999999093351235,6,4,7,-6.31E-05,-0.00239563
15313,JG074C,89,HEX,#NAME?,FALSE,D17,0,HEX,JG074C.089,UNKNOWN,,14.732507,177,3162277,1000000,10000,6.4999999093351235,6,4,7,0.000276567,-0.001107067
15314,JG074C,89,FAM,#NAME?,FALSE,D17,0,FAM,JG074C.089,UNKNOWN,,13.547028,176,3162277,1000000,10000,6.4999999093351235,6,4,8,0.001345143,-0.002656869
15315,JG074C,89,HEX,#NAME?,FALSE,D17,0,HEX,JG074C.089,UNKNOWN,,14.732507,177,3162277,1000000,10000,6.4999999093351235,6,4,8,-6.05E-05,-0.001072768
15316,JG074C,89,FAM,#NAME?,FALSE,D17,0,FAM,JG074C.089,UNKNOWN,,13.547028,176,3162277,1000000,10000,6.4999999093351235,6,4,9,0.003293738,-0.001657917
15317,JG074C,89,HEX,#NAME?,FALSE,D17,0,HEX,JG074C.089,UNKNOWN,,14.732507,177,3162277,1000000,10000,6.4999999093351235,6,4,9,-0.0005294,-0.000779011
15318,JG074C,89,FAM,#NAME?,FALSE,D17,0,FAM,JG074C.089,UNKNOWN,,13.547028,176,3162277,1000000,10000,6.4999999093351235,6,4,10,0.005429711,-0.000221944
15319,JG074C,89,HEX,#NAME?,FALSE,D17,0,HEX,JG074C.089,UNKNOWN,,14.732507,177,3162277,1000000,10000,6.4999999093351235,6,4,10,-0.000955718,-0.000569028
15320,JG074C,89,FAM,#NAME?,FALSE,D17,0,FAM,JG074C.089,UNKNOWN,,13.547028,176,3162277,1000000,10000,6.4999999093351235,6,4,11,0.008676311,0.003804328
15321,JG074C,89,HEX,#NAME?,FALSE,D17,0,HEX,JG074C.089,UNKNOWN,,14.732507,177,3162277,1000000,10000,6.4999999093351235,6,4,11,-0.002570102,0.001980736
15322,JG074C,89,FAM,#NAME?,FALSE,D17,0,FAM,JG074C.089,UNKNOWN,,13.547028,176,3162277,1000000,10000,6.4999999093351235,6,4,12,0.013284042079787525,0.011005143634974957
15323,JG074C,89,HEX,#NAME?,FALSE,D17,0,HEX,JG074C.089,UNKNOWN,,14.732507,177,3162277,1000000,10000,6.4999999093351235,6,4,12,-0.004690432,0.00552691
15324,JG074C,89,FAM,#NAME?,FALSE,D17,0,FAM,JG074C.089,UNKNOWN,,13.547028,176,3162277,1000000,10000,6.4999999093351235,6,4,13,0.021321740233246303,0.026205618
15325,JG074C,89,HEX,#NAME?,FALSE,D17,0,HEX,JG074C.089,UNKNOWN,,14.732507,177,3162277,1000000,10000,6.4999999093351235,6,4,13,-0.008804357,0.012999271973967552
15326,JG074C,89,FAM,#NAME?,FALSE,D17,0,FAM,JG074C.089,UNKNOWN,,13.547028,176,3162277,1000000,10000,6.4999999093351235,6,4,14,0.035364998806838494,0.055412765592336655
15327,JG074C,89,HEX,#NAME?,FALSE,D17,0,HEX,JG074C.089,UNKNOWN,,14.732507,177,3162277,1000000,10000,6.4999999093351235,6,4,14,-0.015043681,0.0246574
15328,JG074C,89,FAM,#NAME?,FALSE,D17,0,FAM,JG074C.089,UNKNOWN,,13.547028,176,3162277,1000000,10000,6.4999999093351235,6,4,15,0.058267745122812575,0.10528276115655899
15329,JG074C,89,HEX,#NAME?,FALSE,D17,0,HEX,JG074C.089,UNKNOWN,,14.732507,177,3162277,1000000,10000,6.4999999093351235,6,4,15,-0.026296128,0.046188381
15330,JG074C,89,FAM,#NAME?,FALSE,D17,0,FAM,JG074C.089,UNKNOWN,,13.547028,176,3162277,1000000,10000,6.4999999093351235,6,4,16,0.092507538,0.18159396946430206
15331,JG074C,89,HEX,#NAME?,FALSE,D17,0,HEX,JG074C.089,UNKNOWN,,14.732507,177,3162277,1000000,10000,6.4999999093351235,6,4,16,-0.045144802,0.082679383
15332,JG074C,89,FAM,#NAME?,FALSE,D17,0,FAM,JG074C.089,UNKNOWN,,13.547028,176,3162277,1000000,10000,6.4999999093351235,6,4,17,0.13616289960927555,0.27986496686935425
15333,JG074C,89,HEX,#NAME?,FALSE,D17,0,HEX,JG074C.089,UNKNOWN,,14.732507,177,3162277,1000000,10000,6.4999999093351235,6,4,17,-0.070538677,0.13206051290035248
15334,JG074C,89,FAM,#NAME?,FALSE,D17,0,FAM,JG074C.089,UNKNOWN,,13.547028,176,3162277,1000000,10000,6.4999999093351235,6,4,18,0.18609062948134372,0.3927648961544037
15335,JG074C,89,HEX,#NAME?,FALSE,D17,0,HEX,JG074C.089,UNKNOWN,,14.732507,177,3162277,1000000,10000,6.4999999093351235,6,4,18,-0.098639394,0.18677251040935516
15336,JG074C,89,FAM,#NAME?,FALSE,D17,0,FAM,JG074C.089,UNKNOWN,,13.547028,176,3162277,1000000,10000,6.4999999093351235,6,4,19,0.23639919989496344,0.506553054
15337,JG074C,89,HEX,#NAME?,FALSE,D17,0,HEX,JG074C.089,UNKNOWN,,14.732507,177,3162277,1000000,10000,6.4999999093351235,6,4,19,-0.127066493,0.24212728440761566
15338,JG074C,89,FAM,#NAME?,FALSE,D17,0,FAM,JG074C.089,UNKNOWN,,13.547028,176,3162277,1000000,10000,6.4999999093351235,6,4,20,0.28572763365245746,0.6180552840232849
15339,JG074C,89,HEX,#NAME?,FALSE,D17,0,HEX,JG074C.089,UNKNOWN,,14.732507,177,3162277,1000000,10000,6.4999999093351235,6,4,20,-0.151271151,0.2891663610935211
15340,JG074C,89,FAM,#NAME?,FALSE,D17,0,FAM,JG074C.089,UNKNOWN,,13.547028,176,3162277,1000000,10000,6.4999999093351235,6,4,21,0.32976585443301826,0.7172191739082336
15341,JG074C,89,HEX,#NAME?,FALSE,D17,0,HEX,JG074C.089,UNKNOWN,,14.732507,177,3162277,1000000,10000,6.4999999093351235,6,4,21,-0.169087942,0.3236251771450043
15342,JG074C,89,FAM,#NAME?,FALSE,D17,0,FAM,JG074C.089,UNKNOWN,,13.547028,176,3162277,1000000,10000,6.4999999093351235,6,4,22,0.3682917265510221,0.803526759
15343,JG074C,89,HEX,#NAME?,FALSE,D17,0,HEX,JG074C.089,UNKNOWN,,14.732507,177,3162277,1000000,10000,6.4999999093351235,6,4,22,-0.183000291,0.3503945767879486
15344,JG074C,89,FAM,#NAME?,FALSE,D17,0,FAM,JG074C.089,UNKNOWN,,13.547028,176,3162277,1000000,10000,6.4999999093351235,6,4,23,0.401558053,0.8775675892829895
15345,JG074C,89,HEX,#NAME?,FALSE,D17,0,HEX,JG074C.089,UNKNOWN,,14.732507,177,3162277,1000000,10000,6.4999999093351235,6,4,23,-0.192679817,0.36882784962654114
15346,JG074C,89,FAM,#NAME?,FALSE,D17,0,FAM,JG074C.089,UNKNOWN,,13.547028,176,3162277,1000000,10000,6.4999999093351235,6,4,24,0.4305919949884022,0.9417372345924377
15347,JG074C,89,HEX,#NAME?,FALSE,D17,0,HEX,JG074C.089,UNKNOWN,,14.732507,177,3162277,1000000,10000,6.4999999093351235,6,4,24,-0.200661851,0.38391807675361633
15348,JG074C,89,FAM,#NAME?,FALSE,D17,0,FAM,JG074C.089,UNKNOWN,,13.547028,176,3162277,1000000,10000,6.4999999093351235,6,4,25,0.4567669492026263,0.9992389678955078
15349,JG074C,89,HEX,#NAME?,FALSE,D17,0,HEX,JG074C.089,UNKNOWN,,14.732507,177,3162277,1000000,10000,6.4999999093351235,6,4,25,-0.206914189,0.3956018388271332
15350,JG074C,89,FAM,#NAME?,FALSE,D17,0,FAM,JG074C.089,UNKNOWN,,13.547028,176,3162277,1000000,10000,6.4999999093351235,6,4,26,0.47913012456478354,1.047850489616394
15351,JG074C,89,HEX,#NAME?,FALSE,D17,0,HEX,JG074C.089,UNKNOWN,,14.732507,177,3162277,1000000,10000,6.4999999093351235,6,4,26,-0.213087687,0.40713030099868774
15352,JG074C,89,FAM,#NAME?,FALSE,D17,0,FAM,JG074C.089,UNKNOWN,,13.547028,176,3162277,1000000,10000,6.4999999093351235,6,4,27,0.49790544570412343,1.0880942344665527
15353,JG074C,89,HEX,#NAME?,FALSE,D17,0,HEX,JG074C.089,UNKNOWN,,14.732507,177,3162277,1000000,10000,6.4999999093351235,6,4,27,-0.218966974,0.4180793762207031
15354,JG074C,89,FAM,#NAME?,FALSE,D17,0,FAM,JG074C.089,UNKNOWN,,13.547028,176,3162277,1000000,10000,6.4999999093351235,6,4,28,0.5149418625267104,1.1242822408676147
15355,JG074C,89,HEX,#NAME?,FALSE,D17,0,HEX,JG074C.089,UNKNOWN,,14.732507,177,3162277,1000000,10000,6.4999999093351235,6,4,28,-0.222370041,0.42415177822113037
15356,JG074C,89,FAM,#NAME?,FALSE,D17,0,FAM,JG074C.089,UNKNOWN,,13.547028,176,3162277,1000000,10000,6.4999999093351235,6,4,29,0.5312019289284643,1.158659577
15357,JG074C,89,HEX,#NAME?,FALSE,D17,0,HEX,JG074C.089,UNKNOWN,,14.732507,177,3162277,1000000,10000,6.4999999093351235,6,4,29,-0.226706855,0.43206310272216797
15358,JG074C,89,FAM,#NAME?,FALSE,D17,0,FAM,JG074C.089,UNKNOWN,,13.547028,176,3162277,1000000,10000,6.4999999093351235,6,4,30,0.5440216011748248,1.1850130558013916
15359,JG074C,89,HEX,#NAME?,FALSE,D17,0,HEX,JG074C.089,UNKNOWN,,14.732507,177,3162277,1000000,10000,6.4999999093351235,6,4,30,-0.231926176,0.4417124390602112
15360,JG074C,89,FAM,#NAME?,FALSE,D17,0,FAM,JG074C.089,UNKNOWN,,13.547028,176,3162277,1000000,10000,6.4999999093351235,6,4,31,0.557857138,1.2137356996536255
15361,JG074C,89,HEX,#NAME?,FALSE,D17,0,HEX,JG074C.089,UNKNOWN,,14.732507,177,3162277,1000000,10000,6.4999999093351235,6,4,31,-0.237544092,0.4521467685699463
15362,JG074C,89,FAM,#NAME?,FALSE,D17,0,FAM,JG074C.089,UNKNOWN,,13.547028,176,3162277,1000000,10000,6.4999999093351235,6,4,32,0.5711887035238037,1.2412829399108887
15363,JG074C,89,HEX,#NAME?,FALSE,D17,0,HEX,JG074C.089,UNKNOWN,,14.732507,177,3162277,1000000,10000,6.4999999093351235,6,4,32,-0.24177192,0.4598434567451477
15364,JG074C,89,FAM,#NAME?,FALSE,D17,0,FAM,JG074C.089,UNKNOWN,,13.547028,176,3162277,1000000,10000,6.4999999093351235,6,4,33,0.5824264384783885,1.263946771621704
15365,JG074C,89,HEX,#NAME?,FALSE,D17,0,HEX,JG074C.089,UNKNOWN,,14.732507,177,3162277,1000000,10000,6.4999999093351235,6,4,33,-0.245029804,0.4656299352645874
15366,JG074C,89,FAM,#NAME?,FALSE,D17,0,FAM,JG074C.089,UNKNOWN,,13.547028,176,3162277,1000000,10000,6.4999999093351235,6,4,34,0.594659388,1.2889318466186523
15367,JG074C,89,HEX,#NAME?,FALSE,D17,0,HEX,JG074C.089,UNKNOWN,,14.732507,177,3162277,1000000,10000,6.4999999093351235,6,4,34,-0.248539435,0.4719121754169464
15368,JG074C,89,FAM,#NAME?,FALSE,D17,0,FAM,JG074C.089,UNKNOWN,,13.547028,176,3162277,1000000,10000,6.4999999093351235,6,4,35,0.6063123626546518,1.3125641345977783
15369,JG074C,89,HEX,#NAME?,FALSE,D17,0,HEX,JG074C.089,UNKNOWN,,14.732507,177,3162277,1000000,10000,6.4999999093351235,6,4,35,-0.252581283,0.47924259305000305
15370,JG074C,89,FAM,#NAME?,FALSE,D17,0,FAM,JG074C.089,UNKNOWN,,13.547028,176,3162277,1000000,10000,6.4999999093351235,6,4,36,0.6144117793631936,1.3279085159301758
15371,JG074C,89,HEX,#NAME?,FALSE,D17,0,HEX,JG074C.089,UNKNOWN,,14.732507,177,3162277,1000000,10000,6.4999999093351235,6,4,36,-0.256201867,0.48574337363243103
15372,JG074C,89,FAM,#NAME?,FALSE,D17,0,FAM,JG074C.089,UNKNOWN,,13.547028,176,3162277,1000000,10000,6.4999999093351235,6,4,37,0.6246364610989417,1.3482097387313843
15373,JG074C,89,HEX,#NAME?,FALSE,D17,0,HEX,JG074C.089,UNKNOWN,,14.732507,177,3162277,1000000,10000,6.4999999093351235,6,4,37,-0.260079827,0.49275103211402893
15374,JG074C,89,FAM,#NAME?,FALSE,D17,0,FAM,JG074C.089,UNKNOWN,,13.547028,176,3162277,1000000,10000,6.4999999093351235,6,4,38,0.6332826812048152,1.364829421043396
15375,JG074C,89,HEX,#NAME?,FALSE,D17,0,HEX,JG074C.089,UNKNOWN,,14.732507,177,3162277,1000000,10000,6.4999999093351235,6,4,38,-0.264186715,0.5002095103263855
15376,JG074C,89,FAM,#NAME?,FALSE,D17,0,FAM,JG074C.089,UNKNOWN,,13.547028,176,3162277,1000000,10000,6.4999999093351235,6,4,39,0.6436720479794681,1.3855146169662476
15377,JG074C,89,HEX,#NAME?,FALSE,D17,0,HEX,JG074C.089,UNKNOWN,,14.732507,177,3162277,1000000,10000,6.4999999093351235,6,4,39,-0.268049392,0.5071870684623718
15378,JG074C,89,FAM,#NAME?,FALSE,D17,0,FAM,JG074C.089,UNKNOWN,,13.547028,176,3162277,1000000,10000,6.4999999093351235,6,4,40,0.652680504,1.4029792547225952
15379,JG074C,89,HEX,#NAME?,FALSE,D17,0,HEX,JG074C.089,UNKNOWN,,14.732507,177,3162277,1000000,10000,6.4999999093351235,6,4,40,-0.27318403,0.5166696310043335
15380,JG074C,89,FAM,#NAME?,FALSE,D17,0,FAM,JG074C.089,UNKNOWN,,13.547028,176,3162277,1000000,10000,6.4999999093351235,6,4,41,0.6614156597735901,1.4198063611984253
15381,JG074C,89,HEX,#NAME?,FALSE,D17,0,HEX,JG074C.089,UNKNOWN,,14.732507,177,3162277,1000000,10000,6.4999999093351235,6,4,41,-0.278142404,0.5258050560951233
15382,JG074C,89,FAM,#NAME?,FALSE,D17,0,FAM,JG074C.089,UNKNOWN,,13.547028,176,3162277,1000000,10000,6.4999999093351235,6,4,42,0.6699390561213977,1.4361395835876465
15383,JG074C,89,HEX,#NAME?,FALSE,D17,0,HEX,JG074C.089,UNKNOWN,,14.732507,177,3162277,1000000,10000,6.4999999093351235,6,4,42,-0.283938946,0.5365911722183228
15384,JG074C,89,FAM,#NAME?,FALSE,D17,0,FAM,JG074C.089,UNKNOWN,,13.547028,176,3162277,1000000,10000,6.4999999093351235,6,4,43,0.6790326654716949,1.4538028240203857
15385,JG074C,89,HEX,#NAME?,FALSE,D17,0,HEX,JG074C.089,UNKNOWN,,14.732507,177,3162277,1000000,10000,6.4999999093351235,6,4,43,-0.28844467,0.5448351502418518
15386,JG074C,89,FAM,#NAME?,FALSE,D17,0,FAM,JG074C.089,UNKNOWN,,13.547028,176,3162277,1000000,10000,6.4999999093351235,6,4,44,0.6888821801728183,1.473228931427002
15387,JG074C,89,HEX,#NAME?,FALSE,D17,0,HEX,JG074C.089,UNKNOWN,,14.732507,177,3162277,1000000,10000,6.4999999093351235,6,4,44,-0.293564751,0.5542890429496765
15388,JG074C,89,FAM,#NAME?,FALSE,D17,0,FAM,JG074C.089,UNKNOWN,,13.547028,176,3162277,1000000,10000,6.4999999093351235,6,4,45,0.7009151261253174,1.4977474212646484
15389,JG074C,89,HEX,#NAME?,FALSE,D17,0,HEX,JG074C.089,UNKNOWN,,14.732507,177,3162277,1000000,10000,6.4999999093351235,6,4,45,-0.300998891,0.5683002471923828
15390,JG074C,89,FAM,#NAME?,FALSE,D17,0,FAM,JG074C.089,UNKNOWN,,13.547028,176,3162277,1000000,10000,6.4999999093351235,6,4,46,0.7103322275957972,1.5161651372909546
