# File Name: \\wsl.localhost\Ubuntu\home\john\projects\CAN_paper\fig_4\data\JG063I Primer Probe Sweep 5 logs.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 6 System
# Block Type: 384-Well Block
# Instrument Name: 278860576
# Instrument Serial Number: 278860576
# Heated Cover Serial Number: 278154452
# Block Serial Number: 278033142
# Run Start Date/Time: 2022-02-10 11:07:51 AM EST
# Run End Date/Time: 2022-02-10 01:03:51 PM EST
# Run Duration: 115 minutes 59 seconds
# Sample Volume: 10.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2023-10-26 01:47:16 PM EDT
# Software Name and Version: Design & Analysis Software v2.6.0
# Plugin Name and Version: Primary Analysis v1.7.0, Standard Curve v1.6.0
# Exported On: 2023-10-26 01:47:35 PM EDT
"Sample","Target","Number of Replicates","Quantity","Number of Cqs","Cq Mean","Cq SD","Cq SE","Biogroup"
"100+25 primer+probe","S056.1.12","1","1000.0","0","","","",
"100+25 primer+probe","S056.1.12","2","1000000.0","0","15.907831379006574","0.07016619408826241","0.049614991649861793",
"100+25 primer+probe","S056.1.12","2","1.0E7","0","12.998029162708349","0.08976093196677251","0.06347056367932918",
"100+25 primer+probe","S056.1.12","2","10000.0","0","27.102354749880742","0.2948229216327309","0.20847128713573407",
"100+25 primer+probe","S056.1.12","2","100000.0","0","20.096471033001365","0.021482699456247492","0.015190562463705157",
"100+25 primer+probe","S056.1.12","2","1.0E8","0","9.701898604905415","0.03891646442110806","0.027518095891970518",
"100+25 primer+probe","S056.1.12","2","10.0","0","","","",
"100+25 primer+probe","S056.1.12","2","100.0","0","","","",
"100+50 primer+probe","S056.1.1","16","100000.0","0","18.788810086182362","0.27412888415842174","0.07913419253075826",
"100+50 primer+probe","S056.1.12","2","100.0","0","","","",
"100+50 primer+probe","S056.1.12","2","1000.0","0","","","",
"100+50 primer+probe","S056.1.12","2","10.0","0","","","",
"100+50 primer+probe","S056.1.12","2","1.0E7","0","12.171940198148116","0.023591080268050974","0.016681412833055",
"100+50 primer+probe","S056.1.12","2","1.0E8","0","8.715554817960419","0.2923420574210199","0.2067170512284302",
"100+50 primer+probe","S056.1.12","2","100000.0","0","18.970627474956693","0.24733153981318856","0.17488980900321618",
"100+50 primer+probe","S056.1.12","2","1000000.0","0","15.10919883646662","0.002754572703648452","0.0019477770380211823",
"100+50 primer+probe","S056.1.12","2","10000.0","0","24.62305085420182","0.3196693128974631","0.22604033888704042",
"200+100 primer+probe","S056.1.1","16","100000.0","0","17.812026958669","0.7641552351810565","0.1973040333182296",
"200+100 primer+probe","S056.1.12","2","100000.0","0","18.76676424185432","0.26470505564911606","0.18717473986385239",
"200+100 primer+probe","S056.1.12","2","1000.0","0","","","",
"200+100 primer+probe","S056.1.12","2","1000000.0","0","14.51787913463993","0.027225664072071165","0.019251451687668474",
"200+100 primer+probe","S056.1.12","2","10000.0","0","22.642743832430845","0.3172418557788409","0.2243238674974231",
"200+100 primer+probe","S056.1.12","2","100.0","0","","","",
"200+100 primer+probe","S056.1.12","2","1.0E7","0","11.690894223254585","0.139942266664176","0.09895412573285498",
"200+100 primer+probe","S056.1.12","2","1.0E8","0","7.816278361912244","0.14817730134554485","0.10477717459935729",
"200+100 primer+probe","S056.1.12","2","10.0","0","","","",
"200+200 primer+probe","S056.1.1","16","100000.0","0","17.325104261149683","1.3179951774276435","0.3403048915039302",
"200+200 primer+probe","S056.1.12","2","100.0","0","","","",
"200+200 primer+probe","S056.1.12","2","100000.0","0","18.673707606365767","0.032162652065169314","0.022742429376224737",
"200+200 primer+probe","S056.1.12","2","1.0E7","0","10.921106457546438","0.3815951003382915","0.26982848311676694",
"200+200 primer+probe","S056.1.12","2","1.0E8","0","7.346400638665506","0.11483673634312175","0.08120183499755304",
"200+200 primer+probe","S056.1.12","2","10.0","0","","","",
"200+200 primer+probe","S056.1.12","2","1000000.0","0","14.16816729100591","0.08509746380773613","0.06017299372022701",
"200+200 primer+probe","S056.1.12","2","10000.0","0","22.469653307510207","0.10096035562732296","0.07138975209508547",
"200+200 primer+probe","S056.1.12","2","1000.0","0","","","",
"200+25 primer+probe","S056.1.1","16","100000.0","0","19.5726018583919","0.2911909853849332","0.08076184836602014",
"200+25 primer+probe","S056.1.12","2","100.0","0","","","",
"200+25 primer+probe","S056.1.12","2","10.0","0","","","",
"200+25 primer+probe","S056.1.12","2","1.0E8","0","9.448592286882437","0.04854204473273662","0.03432440900317879",
"200+25 primer+probe","S056.1.12","2","100000.0","0","20.042330481554245","0.08532833727114505","0.06033624591179949",
"200+25 primer+probe","S056.1.12","2","10000.0","0","23.89747462655603","0.1645630875965309","0.11636367517250282",
"200+25 primer+probe","S056.1.12","2","1000000.0","0","15.669049982161159","0.3293237980642004","0.2328670908173053",
"200+25 primer+probe","S056.1.12","2","1.0E7","0","12.83561206391959","0.404213345214198","0.2858219974470583",
"200+25 primer+probe","S056.1.12","2","1000.0","0","","","",
"200+50 primer+probe","S056.1.1","16","100000.0","0","18.622910177531544","0.2054834010015152","0.05491774894405366",
"200+50 primer+probe","S056.1.12","2","10.0","0","","","",
"200+50 primer+probe","S056.1.12","2","100000.0","0","19.160347854259697","0.08180134875609832","0.05784228841564287",
"200+50 primer+probe","S056.1.12","2","100.0","0","","","",
"200+50 primer+probe","S056.1.12","2","1.0E7","0","12.186594415044228","0.22643725660281563","0.16011531965712925",
"200+50 primer+probe","S056.1.12","2","1.0E8","0","8.854236191938483","0.05653608047914351","0.03997704588851077",
"200+50 primer+probe","S056.1.12","2","1000000.0","0","15.096667355497528","0.023261094710592223","0.01644807780768229",
"200+50 primer+probe","S056.1.12","2","1000.0","0","34.261410057037075","","",
"200+50 primer+probe","S056.1.12","2","10000.0","0","23.062132825991725","0.1123379019423901","0.07943489224773347",
"25+10 primer+probe","S056.1.1","16","100000.0","0","","","",
"25+10 primer+probe","S056.1.12","2","100000.0","0","","","",
"25+10 primer+probe","S056.1.12","2","10.0","0","","","",
"25+10 primer+probe","S056.1.12","2","1.0E8","0","","","",
"25+10 primer+probe","S056.1.12","2","10000.0","0","","","",
