* Instrument Type = QuantStudio 6
* Passive Reference = ROX
[Sample Setup]
Well	Target Name	Sample Name	Reporter	Quantity	Quencher	Task
36	S075_WTHEX	JG075B_036	HEX	10000000	None	STANDARD
37	S075_WTFAM	JG075B_037	FAM	10000000	None	STANDARD
37	S075_WTHEX	JG075B_037	HEX	10000000	None	STANDARD
38	S075_WTFAM	JG075B_038	FAM	10000000	None	STANDARD
38	S075_WTHEX	JG075B_038	HEX	10000000	None	STANDARD
39	S075_WTFAM	JG075B_039	FAM	10000000	None	STANDARD
39	S075_WTHEX	JG075B_039	HEX	10000000	None	STANDARD
40	S075_WTFAM	JG075B_040	FAM	10000000	None	STANDARD
40	S075_WTHEX	JG075B_040	HEX	10000000	None	STANDARD
49	S075_WTFAM	JG075B_049	FAM	1000000	None	STANDARD
49	S075_WTHEX	JG075B_049	HEX	1000000	None	STANDARD
50	S075_WTFAM	JG075B_050	FAM	1000000	None	STANDARD
50	S075_WTHEX	JG075B_050	HEX	1000000	None	STANDARD
51	S075_WTFAM	JG075B_051	FAM	1000000	None	STANDARD
51	S075_WTHEX	JG075B_051	HEX	1000000	None	STANDARD
52	S075_WTFAM	JG075B_052	FAM	1000000	None	STANDARD
52	S075_WTHEX	JG075B_052	HEX	1000000	None	STANDARD
53	S075_WTFAM	JG075B_053	FAM	1000000	None	STANDARD
53	S075_WTHEX	JG075B_053	HEX	1000000	None	STANDARD
54	S075_WTFAM	JG075B_054	FAM	1000000	None	STANDARD
54	S075_WTHEX	JG075B_054	HEX	1000000	None	STANDARD
55	S075_WTFAM	JG075B_055	FAM	1000000	None	STANDARD
55	S075_WTHEX	JG075B_055	HEX	1000000	None	STANDARD
56	S075_WTFAM	JG075B_056	FAM	1000000	None	STANDARD
56	S075_WTHEX	JG075B_056	HEX	1000000	None	STANDARD
57	S075_WTFAM	JG075B_057	FAM	1000000	None	STANDARD
57	S075_WTHEX	JG075B_057	HEX	1000000	None	STANDARD
58	S075_WTFAM	JG075B_058	FAM	1000000	None	STANDARD
58	S075_WTHEX	JG075B_058	HEX	1000000	None	STANDARD
59	S075_WTFAM	JG075B_059	FAM	1000000	None	STANDARD
59	S075_WTHEX	JG075B_059	HEX	1000000	None	STANDARD
60	S075_WTFAM	JG075B_060	FAM	1000000	None	STANDARD
60	S075_WTHEX	JG075B_060	HEX	1000000	None	STANDARD
61	S075_WTFAM	JG075B_061	FAM	1000000	None	STANDARD
61	S075_WTHEX	JG075B_061	HEX	1000000	None	STANDARD
62	S075_WTFAM	JG075B_062	FAM	1000000	None	STANDARD
62	S075_WTHEX	JG075B_062	HEX	1000000	None	STANDARD
63	S075_WTFAM	JG075B_063	FAM	1000000	None	STANDARD
63	S075_WTHEX	JG075B_063	HEX	1000000	None	STANDARD
64	S075_WTFAM	JG075B_064	FAM	1000000	None	STANDARD
64	S075_WTHEX	JG075B_064	HEX	1000000	None	STANDARD
73	S075_WTFAM	JG075B_073	FAM	100000	None	STANDARD
73	S075_WTHEX	JG075B_073	HEX	100000	None	STANDARD
74	S075_WTFAM	JG075B_074	FAM	100000	None	STANDARD
74	S075_WTHEX	JG075B_074	HEX	100000	None	STANDARD
75	S075_WTFAM	JG075B_075	FAM	100000	None	STANDARD
75	S075_WTHEX	JG075B_075	HEX	100000	None	STANDARD
76	S075_WTFAM	JG075B_076	FAM	100000	None	STANDARD
76	S075_WTHEX	JG075B_076	HEX	100000	None	STANDARD
77	S075_WTFAM	JG075B_077	FAM	100000	None	STANDARD
77	S075_WTHEX	JG075B_077	HEX	100000	None	STANDARD
78	S075_WTFAM	JG075B_078	FAM	100000	None	STANDARD
78	S075_WTHEX	JG075B_078	HEX	100000	None	STANDARD
79	S075_WTFAM	JG075B_079	FAM	100000	None	STANDARD
79	S075_WTHEX	JG075B_079	HEX	100000	None	STANDARD
80	S075_WTFAM	JG075B_080	FAM	100000	None	STANDARD
80	S075_WTHEX	JG075B_080	HEX	100000	None	STANDARD
81	S075_WTFAM	JG075B_081	FAM	100000	None	STANDARD
81	S075_WTHEX	JG075B_081	HEX	100000	None	STANDARD
82	S075_WTFAM	JG075B_082	FAM	100000	None	STANDARD
82	S075_WTHEX	JG075B_082	HEX	100000	None	STANDARD
83	S075_WTFAM	JG075B_083	FAM	100000	None	STANDARD
83	S075_WTHEX	JG075B_083	HEX	100000	None	STANDARD
84	S075_WTFAM	JG075B_084	FAM	100000	None	STANDARD
84	S075_WTHEX	JG075B_084	HEX	100000	None	STANDARD
85	S075_WTFAM	JG075B_085	FAM	100000	None	STANDARD
85	S075_WTHEX	JG075B_085	HEX	100000	None	STANDARD
86	S075_WTFAM	JG075B_086	FAM	100000	None	STANDARD
86	S075_WTHEX	JG075B_086	HEX	100000	None	STANDARD
87	S075_WTFAM	JG075B_087	FAM	100000	None	STANDARD
87	S075_WTHEX	JG075B_087	HEX	100000	None	STANDARD
88	S075_WTFAM	JG075B_088	FAM	100000	None	STANDARD
88	S075_WTHEX	JG075B_088	HEX	100000	None	STANDARD
97	S075_WTFAM	JG075B_097	FAM	10000	None	STANDARD
97	S075_WTHEX	JG075B_097	HEX	10000	None	STANDARD
98	S075_WTFAM	JG075B_098	FAM	10000	None	STANDARD
98	S075_WTHEX	JG075B_098	HEX	10000	None	STANDARD
99	S075_WTFAM	JG075B_099	FAM	10000	None	STANDARD
99	S075_WTHEX	JG075B_099	HEX	10000	None	STANDARD
100	S075_WTFAM	JG075B_100	FAM	10000	None	STANDARD
100	S075_WTHEX	JG075B_100	HEX	10000	None	STANDARD
101	S075_WTFAM	JG075B_101	FAM	10000	None	STANDARD
101	S075_WTHEX	JG075B_101	HEX	10000	None	STANDARD
102	S075_WTFAM	JG075B_102	FAM	10000	None	STANDARD
102	S075_WTHEX	JG075B_102	HEX	10000	None	STANDARD
103	S075_WTFAM	JG075B_103	FAM	10000	None	STANDARD
103	S075_WTHEX	JG075B_103	HEX	10000	None	STANDARD
104	S075_WTFAM	JG075B_104	FAM	10000	None	STANDARD
104	S075_WTHEX	JG075B_104	HEX	10000	None	STANDARD
105	S075_WTFAM	JG075B_105	FAM	10000	None	STANDARD
105	S075_WTHEX	JG075B_105	HEX	10000	None	STANDARD
106	S075_WTFAM	JG075B_106	FAM	10000	None	STANDARD
106	S075_WTHEX	JG075B_106	HEX	10000	None	STANDARD
107	S075_WTFAM	JG075B_107	FAM	10000	None	STANDARD
107	S075_WTHEX	JG075B_107	HEX	10000	None	STANDARD
108	S075_WTFAM	JG075B_108	FAM	10000	None	STANDARD
108	S075_WTHEX	JG075B_108	HEX	10000	None	STANDARD
109	S075_WTFAM	JG075B_109	FAM	10000	None	STANDARD
109	S075_WTHEX	JG075B_109	HEX	10000	None	STANDARD
110	S075_WTFAM	JG075B_110	FAM	10000	None	STANDARD
110	S075_WTHEX	JG075B_110	HEX	10000	None	STANDARD
111	S075_WTFAM	JG075B_111	FAM	10000	None	STANDARD
111	S075_WTHEX	JG075B_111	HEX	10000	None	STANDARD
112	S075_WTFAM	JG075B_112	FAM	10000	None	STANDARD
112	S075_WTHEX	JG075B_112	HEX	10000	None	STANDARD
121	S075_WTFAM	JG075B_121	FAM	1000	None	STANDARD
121	S075_WTHEX	JG075B_121	HEX	1000	None	STANDARD
122	S075_WTFAM	JG075B_122	FAM	1000	None	STANDARD
122	S075_WTHEX	JG075B_122	HEX	1000	None	STANDARD
123	S075_WTFAM	JG075B_123	FAM	1000	None	STANDARD
123	S075_WTHEX	JG075B_123	HEX	1000	None	STANDARD
124	S075_WTFAM	JG075B_124	FAM	1000	None	STANDARD
124	S075_WTHEX	JG075B_124	HEX	1000	None	STANDARD
125	S075_WTFAM	JG075B_125	FAM	1000	None	STANDARD
125	S075_WTHEX	JG075B_125	HEX	1000	None	STANDARD
126	S075_WTFAM	JG075B_126	FAM	1000	None	STANDARD
126	S075_WTHEX	JG075B_126	HEX	1000	None	STANDARD
127	S075_WTFAM	JG075B_127	FAM	1000	None	STANDARD
127	S075_WTHEX	JG075B_127	HEX	1000	None	STANDARD
128	S075_WTFAM	JG075B_128	FAM	1000	None	STANDARD
128	S075_WTHEX	JG075B_128	HEX	1000	None	STANDARD
129	S075_WTFAM	JG075B_129	FAM	1000	None	STANDARD
129	S075_WTHEX	JG075B_129	HEX	1000	None	STANDARD
130	S075_WTFAM	JG075B_130	FAM	1000	None	STANDARD
130	S075_WTHEX	JG075B_130	HEX	1000	None	STANDARD
131	S075_WTFAM	JG075B_131	FAM	1000	None	STANDARD
131	S075_WTHEX	JG075B_131	HEX	1000	None	STANDARD
132	S075_WTFAM	JG075B_132	FAM	1000	None	STANDARD
132	S075_WTHEX	JG075B_132	HEX	1000	None	STANDARD
133	S075_WTFAM	JG075B_133	FAM	1000	None	STANDARD
133	S075_WTHEX	JG075B_133	HEX	1000	None	STANDARD
134	S075_WTFAM	JG075B_134	FAM	1000	None	STANDARD
134	S075_WTHEX	JG075B_134	HEX	1000	None	STANDARD
135	S075_WTFAM	JG075B_135	FAM	1000	None	STANDARD
135	S075_WTHEX	JG075B_135	HEX	1000	None	STANDARD
136	S075_WTFAM	JG075B_136	FAM	1000	None	STANDARD
136	S075_WTHEX	JG075B_136	HEX	1000	None	STANDARD
145	S075_WTFAM	JG075B_145	FAM	100	None	STANDARD
145	S075_WTHEX	JG075B_145	HEX	100	None	STANDARD
146	S075_WTFAM	JG075B_146	FAM	100	None	STANDARD
146	S075_WTHEX	JG075B_146	HEX	100	None	STANDARD
147	S075_WTFAM	JG075B_147	FAM	100	None	STANDARD
147	S075_WTHEX	JG075B_147	HEX	100	None	STANDARD
148	S075_WTFAM	JG075B_148	FAM	100	None	STANDARD
148	S075_WTHEX	JG075B_148	HEX	100	None	STANDARD
149	S075_WTFAM	JG075B_149	FAM	100	None	STANDARD
149	S075_WTHEX	JG075B_149	HEX	100	None	STANDARD
150	S075_WTFAM	JG075B_150	FAM	100	None	STANDARD
150	S075_WTHEX	JG075B_150	HEX	100	None	STANDARD
151	S075_WTFAM	JG075B_151	FAM	100	None	STANDARD
151	S075_WTHEX	JG075B_151	HEX	100	None	STANDARD
152	S075_WTFAM	JG075B_152	FAM	100	None	STANDARD
152	S075_WTHEX	JG075B_152	HEX	100	None	STANDARD
153	S075_WTFAM	JG075B_153	FAM	100	None	STANDARD
153	S075_WTHEX	JG075B_153	HEX	100	None	STANDARD
154	S075_WTFAM	JG075B_154	FAM	100	None	STANDARD
154	S075_WTHEX	JG075B_154	HEX	100	None	STANDARD
155	S075_WTFAM	JG075B_155	FAM	100	None	STANDARD
155	S075_WTHEX	JG075B_155	HEX	100	None	STANDARD
156	S075_WTFAM	JG075B_156	FAM	100	None	STANDARD
156	S075_WTHEX	JG075B_156	HEX	100	None	STANDARD
157	S075_WTFAM	JG075B_157	FAM	100	None	STANDARD
157	S075_WTHEX	JG075B_157	HEX	100	None	STANDARD
158	S075_WTFAM	JG075B_158	FAM	100	None	STANDARD
158	S075_WTHEX	JG075B_158	HEX	100	None	STANDARD
159	S075_WTFAM	JG075B_159	FAM	100	None	STANDARD
159	S075_WTHEX	JG075B_159	HEX	100	None	STANDARD
160	S075_WTFAM	JG075B_160	FAM	100	None	STANDARD
160	S075_WTHEX	JG075B_160	HEX	100	None	STANDARD
169	S075_WTFAM	JG075B_169	FAM	10	None	STANDARD
169	S075_WTHEX	JG075B_169	HEX	10	None	STANDARD
170	S075_WTFAM	JG075B_170	FAM	10	None	STANDARD
170	S075_WTHEX	JG075B_170	HEX	10	None	STANDARD
171	S075_WTFAM	JG075B_171	FAM	10	None	STANDARD
171	S075_WTHEX	JG075B_171	HEX	10	None	STANDARD
172	S075_WTFAM	JG075B_172	FAM	10	None	STANDARD
172	S075_WTHEX	JG075B_172	HEX	10	None	STANDARD
173	S075_WTFAM	JG075B_173	FAM	10	None	STANDARD
173	S075_WTHEX	JG075B_173	HEX	10	None	STANDARD
174	S075_WTFAM	JG075B_174	FAM	10	None	STANDARD
174	S075_WTHEX	JG075B_174	HEX	10	None	STANDARD
175	S075_WTFAM	JG075B_175	FAM	10	None	STANDARD
175	S075_WTHEX	JG075B_175	HEX	10	None	STANDARD
176	S075_WTFAM	JG075B_176	FAM	10	None	STANDARD
176	S075_WTHEX	JG075B_176	HEX	10	None	STANDARD
177	S075_WTFAM	JG075B_177	FAM	10	None	STANDARD
177	S075_WTHEX	JG075B_177	HEX	10	None	STANDARD
178	S075_WTFAM	JG075B_178	FAM	10	None	STANDARD
178	S075_WTHEX	JG075B_178	HEX	10	None	STANDARD
179	S075_WTFAM	JG075B_179	FAM	10	None	STANDARD
179	S075_WTHEX	JG075B_179	HEX	10	None	STANDARD
180	S075_WTFAM	JG075B_180	FAM	10	None	STANDARD
180	S075_WTHEX	JG075B_180	HEX	10	None	STANDARD
181	S075_WTFAM	JG075B_181	FAM	10	None	STANDARD
181	S075_WTHEX	JG075B_181	HEX	10	None	STANDARD
182	S075_WTFAM	JG075B_182	FAM	10	None	STANDARD
182	S075_WTHEX	JG075B_182	HEX	10	None	STANDARD
183	S075_WTFAM	JG075B_183	FAM	10	None	STANDARD
183	S075_WTHEX	JG075B_183	HEX	10	None	STANDARD
184	S075_WTFAM	JG075B_184	FAM	10	None	STANDARD
184	S075_WTHEX	JG075B_184	HEX	10	None	STANDARD
193	S075_SNVFAM	JG075B_193	FAM	100000000	None	STANDARD
193	S075_SNVHEX	JG075B_193	HEX	100000000	None	STANDARD
194	S075_SNVFAM	JG075B_194	FAM	100000000	None	STANDARD
194	S075_SNVHEX	JG075B_194	HEX	100000000	None	STANDARD
195	S075_SNVFAM	JG075B_195	FAM	100000000	None	STANDARD
195	S075_SNVHEX	JG075B_195	HEX	100000000	None	STANDARD
196	S075_SNVFAM	JG075B_196	FAM	100000000	None	STANDARD
196	S075_SNVHEX	JG075B_196	HEX	100000000	None	STANDARD
197	S075_SNVFAM	JG075B_197	FAM	100000000	None	STANDARD
197	S075_SNVHEX	JG075B_197	HEX	100000000	None	STANDARD
198	S075_SNVFAM	JG075B_198	FAM	100000000	None	STANDARD
198	S075_SNVHEX	JG075B_198	HEX	100000000	None	STANDARD
199	S075_SNVFAM	JG075B_199	FAM	100000000	None	STANDARD
199	S075_SNVHEX	JG075B_199	HEX	100000000	None	STANDARD
200	S075_SNVFAM	JG075B_200	FAM	100000000	None	STANDARD
200	S075_SNVHEX	JG075B_200	HEX	100000000	None	STANDARD
201	S075_SNVFAM	JG075B_201	FAM	100000000	None	STANDARD
201	S075_SNVHEX	JG075B_201	HEX	100000000	None	STANDARD
202	S075_SNVFAM	JG075B_202	FAM	100000000	None	STANDARD
