# File Name: \\wsl.localhost\Ubuntu\home\john\projects\CAN_paper\fig_ed1\data\JG075B L-MMMMx blocker tripartite competition separate.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 6 System
# Block Type: 384-Well Block
# Instrument Name: 278860576
# Instrument Serial Number: 278860576
# Heated Cover Serial Number: 278154452
# Block Serial Number: 278033142
# Run Start Date/Time: 2022-04-29 04:11:25 PM EDT
# Run End Date/Time: 2022-04-29 06:06:47 PM EDT
# Run Duration: 115 minutes 22 seconds
# Sample Volume: 10.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2023-10-26 01:34:53 PM EDT
# Software Name and Version: Design & Analysis Software v2.6.0
# Plugin Name and Version: Primary Analysis v1.7.0, Standard Curve v1.6.0
# Exported On: 2023-10-26 01:35:10 PM EDT
"Sample","Target","Number of Replicates","Quantity","Number of Cqs","Cq Mean","Cq SD","Cq SE","Biogroup"
"JG075B_174","S075_WTHEX","1","10.0","0","25.696317177324254","","",
"JG075B_175","S075_WTFAM","1","10.0","0","23.42325840864052","","",
"JG075B_175","S075_WTHEX","1","10.0","0","25.58632620073449","","",
"JG075B_176","S075_WTFAM","1","10.0","0","23.442004536465582","","",
"JG075B_176","S075_WTHEX","1","10.0","0","25.676153076931364","","",
"JG075B_177","S075_WTFAM","1","10.0","0","25.842137686803593","","",
"JG075B_177","S075_WTHEX","1","10.0","0","9.21628789852935","","",
"JG075B_178","S075_WTFAM","1","10.0","0","25.70272167461348","","",
"JG075B_178","S075_WTHEX","1","10.0","0","9.106168345189829","","",
"JG075B_179","S075_WTFAM","1","10.0","0","25.812982668083748","","",
"JG075B_179","S075_WTHEX","1","10.0","0","9.123129373624536","","",
"JG075B_180","S075_WTFAM","1","10.0","0","25.920551734105334","","",
"JG075B_180","S075_WTHEX","1","10.0","0","9.298411455252488","","",
"JG075B_181","S075_WTFAM","1","10.0","0","25.575357763966416","","",
"JG075B_181","S075_WTHEX","1","10.0","0","9.435143752242872","","",
"JG075B_182","S075_WTFAM","1","10.0","0","25.54414262023696","","",
"JG075B_182","S075_WTHEX","1","10.0","0","9.092007079884922","","",
"JG075B_183","S075_WTFAM","1","10.0","0","25.84584415119439","","",
"JG075B_183","S075_WTHEX","1","10.0","0","9.359690531799815","","",
"JG075B_184","S075_WTFAM","1","10.0","0","26.057548299683695","","",
"JG075B_184","S075_WTHEX","1","10.0","0","9.226320875093101","","",
"JG075B_193","S075_SNVFAM","1","1.0E8","0","","","",
"JG075B_193","S075_SNVHEX","1","1.0E8","0","26.421797447025526","","",
"JG075B_194","S075_SNVFAM","1","1.0E8","0","","","",
"JG075B_194","S075_SNVHEX","1","1.0E8","0","26.41658302047655","","",
"JG075B_195","S075_SNVFAM","1","1.0E8","0","","","",
"JG075B_195","S075_SNVHEX","1","1.0E8","0","26.571833245977572","","",
"JG075B_196","S075_SNVFAM","1","1.0E8","0","","","",
"JG075B_196","S075_SNVHEX","1","1.0E8","0","26.420244862892588","","",
"JG075B_197","S075_SNVFAM","1","1.0E8","0","","","",
"JG075B_197","S075_SNVHEX","1","1.0E8","0","26.495226503286236","","",
"JG075B_198","S075_SNVFAM","1","1.0E8","0","","","",
"JG075B_198","S075_SNVHEX","1","1.0E8","0","26.4662895066578","","",
"JG075B_199","S075_SNVFAM","1","1.0E8","0","","","",
"JG075B_199","S075_SNVHEX","1","1.0E8","0","26.472098113541982","","",
"JG075B_200","S075_SNVFAM","1","1.0E8","0","","","",
"JG075B_200","S075_SNVHEX","1","1.0E8","0","26.38068531458464","","",
"JG075B_201","S075_SNVFAM","1","1.0E8","0","","","",
"JG075B_201","S075_SNVHEX","1","1.0E8","0","9.39035497063117","","",
"JG075B_202","S075_SNVFAM","1","1.0E8","0","","","",
"JG075B_202","S075_SNVHEX","1","1.0E8","0","9.4098243964779","","",
"JG075B_203","S075_SNVFAM","1","1.0E8","0","","","",
"JG075B_203","S075_SNVHEX","1","1.0E8","0","9.173613462627246","","",
"JG075B_204","S075_SNVFAM","1","1.0E8","0","","","",
"JG075B_204","S075_SNVHEX","1","1.0E8","0","8.658574962130555","","",
"JG075B_205","S075_SNVFAM","1","1.0E8","0","","","",
"JG075B_205","S075_SNVHEX","1","1.0E8","0","9.431039625697192","","",
"JG075B_206","S075_SNVFAM","1","1.0E8","0","","","",
"JG075B_206","S075_SNVHEX","1","1.0E8","0","8.741708970575079","","",
"JG075B_207","S075_SNVFAM","1","1.0E8","0","","","",
"JG075B_207","S075_SNVHEX","1","1.0E8","0","9.334715232621509","","",
"JG075B_208","S075_SNVFAM","1","1.0E8","0","","","",
"JG075B_208","S075_SNVHEX","1","1.0E8","0","9.10929726531961","","",
"JG075B_217","S075_SNVFAM","1","1.0E7","0","26.413561504727504","","",
"JG075B_217","S075_SNVHEX","1","1.0E7","0","26.243260833445163","","",
"JG075B_218","S075_SNVFAM","1","1.0E7","0","26.67200982155144","","",
"JG075B_218","S075_SNVHEX","1","1.0E7","0","26.22477521620815","","",
"JG075B_219","S075_SNVFAM","1","1.0E7","0","26.990878164045448","","",
"JG075B_219","S075_SNVHEX","1","1.0E7","0","26.272732666583536","","",
"JG075B_220","S075_SNVFAM","1","1.0E7","0","","","",
"JG075B_220","S075_SNVHEX","1","1.0E7","0","26.297701006906863","","",
"JG075B_221","S075_SNVFAM","1","1.0E7","0","28.12888516127968","","",
"JG075B_221","S075_SNVHEX","1","1.0E7","0","26.131755423535672","","",
"JG075B_222","S075_SNVFAM","1","1.0E7","0","","","",
"JG075B_222","S075_SNVHEX","1","1.0E7","0","26.241741563589034","","",
"JG075B_223","S075_SNVFAM","1","1.0E7","0","26.967915605634722","","",
"JG075B_223","S075_SNVHEX","1","1.0E7","0","26.285383412737055","","",
"JG075B_224","S075_SNVFAM","1","1.0E7","0","","","",
"JG075B_224","S075_SNVHEX","1","1.0E7","0","26.290458157657227","","",
"JG075B_225","S075_SNVFAM","1","1.0E7","0","","","",
"JG075B_225","S075_SNVHEX","1","1.0E7","0","9.459232335623467","","",
"JG075B_226","S075_SNVFAM","1","1.0E7","0","","","",
"JG075B_226","S075_SNVHEX","1","1.0E7","0","9.434559134315974","","",
"JG075B_227","S075_SNVFAM","1","1.0E7","0","","","",
"JG075B_227","S075_SNVHEX","1","1.0E7","0","9.338853464592034","","",
"JG075B_228","S075_SNVFAM","1","1.0E7","0","","","",
"JG075B_228","S075_SNVHEX","1","1.0E7","0","9.313463948227522","","",
"JG075B_229","S075_SNVFAM","1","1.0E7","0","","","",
"JG075B_229","S075_SNVHEX","1","1.0E7","0","9.31835001713464","","",
"JG075B_230","S075_SNVFAM","1","1.0E7","0","","","",
"JG075B_230","S075_SNVHEX","1","1.0E7","0","9.361416606125786","","",
"JG075B_231","S075_SNVFAM","1","1.0E7","0","","","",
"JG075B_231","S075_SNVHEX","1","1.0E7","0","9.04985122188794","","",
"JG075B_232","S075_SNVFAM","1","1.0E7","0","","","",
"JG075B_232","S075_SNVHEX","1","1.0E7","0","9.168643290861578","","",
"JG075B_241","S075_SNVFAM","1","1000000.0","0","23.741753113578365","","",
"JG075B_241","S075_SNVHEX","1","1000000.0","0","25.904528890454102","","",
"JG075B_242","S075_SNVFAM","1","1000000.0","0","23.873512482955377","","",
"JG075B_242","S075_SNVHEX","1","1000000.0","0","25.91583931734428","","",
"JG075B_243","S075_SNVFAM","1","1000000.0","0","23.934413283486414","","",
"JG075B_243","S075_SNVHEX","1","1000000.0","0","26.110452165791166","","",
"JG075B_244","S075_SNVFAM","1","1000000.0","0","23.99147654977632","","",
"JG075B_244","S075_SNVHEX","1","1000000.0","0","25.964501542072767","","",
"JG075B_245","S075_SNVFAM","1","1000000.0","0","24.02450860913413","","",
"JG075B_245","S075_SNVHEX","1","1000000.0","0","26.090121171007837","","",
"JG075B_246","S075_SNVFAM","1","1000000.0","0","23.82771735535161","","",
"JG075B_246","S075_SNVHEX","1","1000000.0","0","26.05757890784153","","",
"JG075B_247","S075_SNVFAM","1","1000000.0","0","23.857250749146658","","",
"JG075B_247","S075_SNVHEX","1","1000000.0","0","26.07566933863364","","",
"JG075B_248","S075_SNVFAM","1","1000000.0","0","23.97633634126956","","",
"JG075B_248","S075_SNVHEX","1","1000000.0","0","26.019201614183977","","",
"JG075B_249","S075_SNVFAM","1","1000000.0","0","","","",
"JG075B_249","S075_SNVHEX","1","1000000.0","0","9.033937556215513","","",
