* Instrument Type = QuantStudio 6
* Passive Reference = ROX
[Sample Setup]
Well	Target Name	Sample Name	Reporter	Quantity	Quencher	Task
121	HEX	JG075E_121	HEX		None	UNKNOWN
122	FAM	JG075E_122	FAM		None	UNKNOWN
122	HEX	JG075E_122	HEX		None	UNKNOWN
123	FAM	JG075E_123	FAM		None	UNKNOWN
123	HEX	JG075E_123	HEX		None	UNKNOWN
124	FAM	JG075E_124	FAM		None	UNKNOWN
124	HEX	JG075E_124	HEX		None	UNKNOWN
125	FAM	JG075E_125	FAM		None	UNKNOWN
125	HEX	JG075E_125	HEX		None	UNKNOWN
126	FAM	JG075E_126	FAM		None	UNKNOWN
126	HEX	JG075E_126	HEX		None	UNKNOWN
127	FAM	JG075E_127	FAM		None	UNKNOWN
127	HEX	JG075E_127	HEX		None	UNKNOWN
128	FAM	JG075E_128	FAM		None	UNKNOWN
128	HEX	JG075E_128	HEX		None	UNKNOWN
129	FAM	JG075E_129	FAM		None	UNKNOWN
129	HEX	JG075E_129	HEX		None	UNKNOWN
130	FAM	JG075E_130	FAM		None	UNKNOWN
130	HEX	JG075E_130	HEX		None	UNKNOWN
131	FAM	JG075E_131	FAM		None	UNKNOWN
131	HEX	JG075E_131	HEX		None	UNKNOWN
132	FAM	JG075E_132	FAM		None	UNKNOWN
132	HEX	JG075E_132	HEX		None	UNKNOWN
133	FAM	JG075E_133	FAM		None	UNKNOWN
133	HEX	JG075E_133	HEX		None	UNKNOWN
134	FAM	JG075E_134	FAM		None	UNKNOWN
134	HEX	JG075E_134	HEX		None	UNKNOWN
135	FAM	JG075E_135	FAM		None	UNKNOWN
135	HEX	JG075E_135	HEX		None	UNKNOWN
136	FAM	JG075E_136	FAM		None	UNKNOWN
136	HEX	JG075E_136	HEX		None	UNKNOWN
137	FAM	JG075E_137	FAM		None	UNKNOWN
137	HEX	JG075E_137	HEX		None	UNKNOWN
138	FAM	JG075E_138	FAM		None	UNKNOWN
138	HEX	JG075E_138	HEX		None	UNKNOWN
139	FAM	JG075E_139	FAM		None	UNKNOWN
139	HEX	JG075E_139	HEX		None	UNKNOWN
140	FAM	JG075E_140	FAM		None	UNKNOWN
140	HEX	JG075E_140	HEX		None	UNKNOWN
141	FAM	JG075E_141	FAM		None	UNKNOWN
141	HEX	JG075E_141	HEX		None	UNKNOWN
142	FAM	JG075E_142	FAM		None	UNKNOWN
142	HEX	JG075E_142	HEX		None	UNKNOWN
143	FAM	JG075E_143	FAM		None	UNKNOWN
143	HEX	JG075E_143	HEX		None	UNKNOWN
144	FAM	JG075E_144	FAM		None	UNKNOWN
144	HEX	JG075E_144	HEX		None	UNKNOWN
145	FAM	JG075E_145	FAM		None	UNKNOWN
145	HEX	JG075E_145	HEX		None	UNKNOWN
146	FAM	JG075E_146	FAM		None	UNKNOWN
146	HEX	JG075E_146	HEX		None	UNKNOWN
147	FAM	JG075E_147	FAM		None	UNKNOWN
147	HEX	JG075E_147	HEX		None	UNKNOWN
148	FAM	JG075E_148	FAM		None	UNKNOWN
