* Instrument Type = QuantStudio 6
* Passive Reference = ROX
[Sample Setup]
Well	Target Name	Sample Name	Reporter	Quantity	Quencher	Task
158	FAM	JG075D_158	FAM		None	UNKNOWN
158	HEX	JG075D_158	HEX		None	UNKNOWN
159	FAM	JG075D_159	FAM		None	UNKNOWN
159	HEX	JG075D_159	HEX		None	UNKNOWN
160	FAM	JG075D_160	FAM		None	UNKNOWN
160	HEX	JG075D_160	HEX		None	UNKNOWN
161	FAM	JG075D_161	FAM		None	UNKNOWN
161	HEX	JG075D_161	HEX		None	UNKNOWN
162	FAM	JG075D_162	FAM		None	UNKNOWN
162	HEX	JG075D_162	HEX		None	UNKNOWN
163	FAM	JG075D_163	FAM		None	UNKNOWN
163	HEX	JG075D_163	HEX		None	UNKNOWN
164	FAM	JG075D_164	FAM		None	UNKNOWN
164	HEX	JG075D_164	HEX		None	UNKNOWN
165	FAM	JG075D_165	FAM		None	UNKNOWN
165	HEX	JG075D_165	HEX		None	UNKNOWN
166	FAM	JG075D_166	FAM		None	UNKNOWN
166	HEX	JG075D_166	HEX		None	UNKNOWN
167	FAM	JG075D_167	FAM		None	UNKNOWN
167	HEX	JG075D_167	HEX		None	UNKNOWN
168	FAM	JG075D_168	FAM		None	UNKNOWN
168	HEX	JG075D_168	HEX		None	UNKNOWN
169	FAM	JG075D_169	FAM		None	UNKNOWN
169	HEX	JG075D_169	HEX		None	UNKNOWN
170	FAM	JG075D_170	FAM		None	UNKNOWN
170	HEX	JG075D_170	HEX		None	UNKNOWN
171	FAM	JG075D_171	FAM		None	UNKNOWN
171	HEX	JG075D_171	HEX		None	UNKNOWN
172	FAM	JG075D_172	FAM		None	UNKNOWN
172	HEX	JG075D_172	HEX		None	UNKNOWN
173	FAM	JG075D_173	FAM		None	UNKNOWN
173	HEX	JG075D_173	HEX		None	UNKNOWN
174	FAM	JG075D_174	FAM		None	UNKNOWN
174	HEX	JG075D_174	HEX		None	UNKNOWN
175	FAM	JG075D_175	FAM		None	UNKNOWN
175	HEX	JG075D_175	HEX		None	UNKNOWN
176	FAM	JG075D_176	FAM		None	UNKNOWN
176	HEX	JG075D_176	HEX		None	UNKNOWN
177	FAM	JG075D_177	FAM		None	UNKNOWN
177	HEX	JG075D_177	HEX		None	UNKNOWN
178	FAM	JG075D_178	FAM		None	UNKNOWN
178	HEX	JG075D_178	HEX		None	UNKNOWN
179	FAM	JG075D_179	FAM		None	UNKNOWN
179	HEX	JG075D_179	HEX		None	UNKNOWN
180	FAM	JG075D_180	FAM		None	UNKNOWN
180	HEX	JG075D_180	HEX		None	UNKNOWN
181	FAM	JG075D_181	FAM		None	UNKNOWN
181	HEX	JG075D_181	HEX		None	UNKNOWN
182	FAM	JG075D_182	FAM		None	UNKNOWN
182	HEX	JG075D_182	HEX		None	UNKNOWN
183	FAM	JG075D_183	FAM		None	UNKNOWN
183	HEX	JG075D_183	HEX		None	UNKNOWN
184	FAM	JG075D_184	FAM		None	UNKNOWN
184	HEX	JG075D_184	HEX		None	UNKNOWN
185	FAM	JG075D_185	FAM		None	UNKNOWN
185	HEX	JG075D_185	HEX		None	UNKNOWN
186	FAM	JG075D_186	FAM		None	UNKNOWN
186	HEX	JG075D_186	HEX		None	UNKNOWN
187	FAM	JG075D_187	FAM		None	UNKNOWN
187	HEX	JG075D_187	HEX		None	UNKNOWN
188	FAM	JG075D_188	FAM		None	UNKNOWN
188	HEX	JG075D_188	HEX		None	UNKNOWN
189	FAM	JG075D_189	FAM		None	UNKNOWN
189	HEX	JG075D_189	HEX		None	UNKNOWN
190	FAM	JG075D_190	FAM		None	UNKNOWN
190	HEX	JG075D_190	HEX		None	UNKNOWN
191	FAM	JG075D_191	FAM		None	UNKNOWN
191	HEX	JG075D_191	HEX		None	UNKNOWN
192	FAM	JG075D_192	FAM		None	UNKNOWN
192	HEX	JG075D_192	HEX		None	UNKNOWN
193	FAM	JG075D_193	FAM		None	UNKNOWN
193	HEX	JG075D_193	HEX		None	UNKNOWN
194	FAM	JG075D_194	FAM		None	UNKNOWN
