* Instrument Type = QuantStudio 6
* Passive Reference = ROX
[Sample Setup]
Well	Target Name	Sample Name	Reporter	Quantity	Quencher	Task
299	S075_SNVHEX	JG075C_299	HEX	10000	None	STANDARD
300	S075_SNVFAM	JG075C_300	FAM	10000	None	STANDARD
300	S075_SNVHEX	JG075C_300	HEX	10000	None	STANDARD
301	S075_SNVFAM	JG075C_301	FAM	10000	None	STANDARD
301	S075_SNVHEX	JG075C_301	HEX	10000	None	STANDARD
302	S075_SNVFAM	JG075C_302	FAM	10000	None	STANDARD
302	S075_SNVHEX	JG075C_302	HEX	10000	None	STANDARD
303	S075_SNVFAM	JG075C_303	FAM	10000	None	STANDARD
303	S075_SNVHEX	JG075C_303	HEX	10000	None	STANDARD
304	S075_SNVFAM	JG075C_304	FAM	10000	None	STANDARD
304	S075_SNVHEX	JG075C_304	HEX	10000	None	STANDARD
313	S075_SNVFAM	JG075C_313	FAM	1000	None	STANDARD
313	S075_SNVHEX	JG075C_313	HEX	1000	None	STANDARD
314	S075_SNVFAM	JG075C_314	FAM	1000	None	STANDARD
314	S075_SNVHEX	JG075C_314	HEX	1000	None	STANDARD
315	S075_SNVFAM	JG075C_315	FAM	1000	None	STANDARD
315	S075_SNVHEX	JG075C_315	HEX	1000	None	STANDARD
316	S075_SNVFAM	JG075C_316	FAM	1000	None	STANDARD
316	S075_SNVHEX	JG075C_316	HEX	1000	None	STANDARD
317	S075_SNVFAM	JG075C_317	FAM	1000	None	STANDARD
317	S075_SNVHEX	JG075C_317	HEX	1000	None	STANDARD
318	S075_SNVFAM	JG075C_318	FAM	1000	None	STANDARD
318	S075_SNVHEX	JG075C_318	HEX	1000	None	STANDARD
319	S075_SNVFAM	JG075C_319	FAM	1000	None	STANDARD
319	S075_SNVHEX	JG075C_319	HEX	1000	None	STANDARD
320	S075_SNVFAM	JG075C_320	FAM	1000	None	STANDARD
320	S075_SNVHEX	JG075C_320	HEX	1000	None	STANDARD
321	S075_SNVFAM	JG075C_321	FAM	1000	None	STANDARD
321	S075_SNVHEX	JG075C_321	HEX	1000	None	STANDARD
322	S075_SNVFAM	JG075C_322	FAM	1000	None	STANDARD
322	S075_SNVHEX	JG075C_322	HEX	1000	None	STANDARD
323	S075_SNVFAM	JG075C_323	FAM	1000	None	STANDARD
323	S075_SNVHEX	JG075C_323	HEX	1000	None	STANDARD
324	S075_SNVFAM	JG075C_324	FAM	1000	None	STANDARD
324	S075_SNVHEX	JG075C_324	HEX	1000	None	STANDARD
325	S075_SNVFAM	JG075C_325	FAM	1000	None	STANDARD
325	S075_SNVHEX	JG075C_325	HEX	1000	None	STANDARD
326	S075_SNVFAM	JG075C_326	FAM	1000	None	STANDARD
326	S075_SNVHEX	JG075C_326	HEX	1000	None	STANDARD
327	S075_SNVFAM	JG075C_327	FAM	1000	None	STANDARD
327	S075_SNVHEX	JG075C_327	HEX	1000	None	STANDARD
328	S075_SNVFAM	JG075C_328	FAM	1000	None	STANDARD
328	S075_SNVHEX	JG075C_328	HEX	1000	None	STANDARD
337	S075_SNVFAM	JG075C_337	FAM	100	None	STANDARD
337	S075_SNVHEX	JG075C_337	HEX	100	None	STANDARD
338	S075_SNVFAM	JG075C_338	FAM	100	None	STANDARD
338	S075_SNVHEX	JG075C_338	HEX	100	None	STANDARD
339	S075_SNVFAM	JG075C_339	FAM	100	None	STANDARD
339	S075_SNVHEX	JG075C_339	HEX	100	None	STANDARD
340	S075_SNVFAM	JG075C_340	FAM	100	None	STANDARD
340	S075_SNVHEX	JG075C_340	HEX	100	None	STANDARD
341	S075_SNVFAM	JG075C_341	FAM	100	None	STANDARD
341	S075_SNVHEX	JG075C_341	HEX	100	None	STANDARD
342	S075_SNVFAM	JG075C_342	FAM	100	None	STANDARD
342	S075_SNVHEX	JG075C_342	HEX	100	None	STANDARD
343	S075_SNVFAM	JG075C_343	FAM	100	None	STANDARD
343	S075_SNVHEX	JG075C_343	HEX	100	None	STANDARD
344	S075_SNVFAM	JG075C_344	FAM	100	None	STANDARD
344	S075_SNVHEX	JG075C_344	HEX	100	None	STANDARD
345	S075_SNVFAM	JG075C_345	FAM	100	None	STANDARD
345	S075_SNVHEX	JG075C_345	HEX	100	None	STANDARD
346	S075_SNVFAM	JG075C_346	FAM	100	None	STANDARD
346	S075_SNVHEX	JG075C_346	HEX	100	None	STANDARD
347	S075_SNVFAM	JG075C_347	FAM	100	None	STANDARD
347	S075_SNVHEX	JG075C_347	HEX	100	None	STANDARD
348	S075_SNVFAM	JG075C_348	FAM	100	None	STANDARD
348	S075_SNVHEX	JG075C_348	HEX	100	None	STANDARD
349	S075_SNVFAM	JG075C_349	FAM	100	None	STANDARD
349	S075_SNVHEX	JG075C_349	HEX	100	None	STANDARD
350	S075_SNVFAM	JG075C_350	FAM	100	None	STANDARD
350	S075_SNVHEX	JG075C_350	HEX	100	None	STANDARD
351	S075_SNVFAM	JG075C_351	FAM	100	None	STANDARD
351	S075_SNVHEX	JG075C_351	HEX	100	None	STANDARD
352	S075_SNVFAM	JG075C_352	FAM	100	None	STANDARD
352	S075_SNVHEX	JG075C_352	HEX	100	None	STANDARD
361	S075_SNVFAM	JG075C_361	FAM	10	None	STANDARD
361	S075_SNVHEX	JG075C_361	HEX	10	None	STANDARD
362	S075_SNVFAM	JG075C_362	FAM	10	None	STANDARD
362	S075_SNVHEX	JG075C_362	HEX	10	None	STANDARD
363	S075_SNVFAM	JG075C_363	FAM	10	None	STANDARD
363	S075_SNVHEX	JG075C_363	HEX	10	None	STANDARD
364	S075_SNVFAM	JG075C_364	FAM	10	None	STANDARD
364	S075_SNVHEX	JG075C_364	HEX	10	None	STANDARD
365	S075_SNVFAM	JG075C_365	FAM	10	None	STANDARD
365	S075_SNVHEX	JG075C_365	HEX	10	None	STANDARD
366	S075_SNVFAM	JG075C_366	FAM	10	None	STANDARD
366	S075_SNVHEX	JG075C_366	HEX	10	None	STANDARD
367	S075_SNVFAM	JG075C_367	FAM	10	None	STANDARD
367	S075_SNVHEX	JG075C_367	HEX	10	None	STANDARD
368	S075_SNVFAM	JG075C_368	FAM	10	None	STANDARD
368	S075_SNVHEX	JG075C_368	HEX	10	None	STANDARD
369	S075_SNVFAM	JG075C_369	FAM	10	None	STANDARD
369	S075_SNVHEX	JG075C_369	HEX	10	None	STANDARD
370	S075_SNVFAM	JG075C_370	FAM	10	None	STANDARD
370	S075_SNVHEX	JG075C_370	HEX	10	None	STANDARD
371	S075_SNVFAM	JG075C_371	FAM	10	None	STANDARD
371	S075_SNVHEX	JG075C_371	HEX	10	None	STANDARD
372	S075_SNVFAM	JG075C_372	FAM	10	None	STANDARD
372	S075_SNVHEX	JG075C_372	HEX	10	None	STANDARD
373	S075_SNVFAM	JG075C_373	FAM	10	None	STANDARD
373	S075_SNVHEX	JG075C_373	HEX	10	None	STANDARD
374	S075_SNVFAM	JG075C_374	FAM	10	None	STANDARD
374	S075_SNVHEX	JG075C_374	HEX	10	None	STANDARD
375	S075_SNVFAM	JG075C_375	FAM	10	None	STANDARD
375	S075_SNVHEX	JG075C_375	HEX	10	None	STANDARD
376	S075_SNVFAM	JG075C_376	FAM	10	None	STANDARD
376	S075_SNVHEX	JG075C_376	HEX	10	None	STANDARD
