# File Name: \\wsl.localhost\Ubuntu\home\john\projects\CAN_paper\fig_6\data\JG074D_L2_500_like_competitor_sweep.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 6 System
# Block Type: 384-Well Block
# Instrument Name: 278860576
# Instrument Serial Number: 278860576
# Heated Cover Serial Number: 278154452
# Block Serial Number: 278033142
# Run Start Date/Time: 2022-04-06 12:12:16 PM EDT
# Run End Date/Time: 2022-04-06 02:06:43 PM EDT
# Run Duration: 114 minutes 26 seconds
# Sample Volume: 10.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2023-10-26 01:45:00 PM EDT
# Software Name and Version: Design & Analysis Software v2.6.0
# Plugin Name and Version: Primary Analysis v1.7.0, Standard Curve v1.6.0
# Exported On: 2023-10-26 01:45:13 PM EDT
"Well","Well Position","Cycle Number","FAM","HEX","ROX"
"2","A2","23","75995.125","205085.16","144676.64"
"2","A2","24","77191.95","210345.83","144646.89"
"2","A2","25","78262.99","214917.81","144847.28"
"2","A2","26","79202.36","219374.52","144918.66"
"2","A2","27","79956.41","223636.77","145078.81"
"2","A2","28","80897.85","227446.84","145103.6"
"2","A2","29","81884.484","231310.27","145220.02"
"2","A2","30","82932.22","234926.23","145232.4"
"2","A2","31","83831.62","238428.25","145383.38"
"2","A2","32","84611.25","242185.22","145550.98"
"2","A2","33","85500.64","246051.31","145575.11"
"2","A2","34","86455.87","249400.84","145436.78"
"2","A2","35","87439.81","252657.06","145540.97"
"2","A2","36","88178.26","256576.02","145748.62"
"2","A2","37","89208.12","260442.16","145766.78"
"2","A2","38","90163.57","264365.97","145959.7"
"2","A2","39","91099.734","268356.4","145875.36"
"2","A2","40","92016.21","272473.7","145910.84"
"2","A2","41","93060.4","276299.22","145902.84"
"2","A2","42","93804.71","280408.6","146364.77"
"2","A2","43","94651.0","284698.12","146401.42"
"2","A2","44","95743.08","289046.28","146506.08"
"2","A2","45","96619.53","293144.75","146431.22"
"2","A2","46","97836.01","297511.44","146508.17"
"2","A2","47","98869.336","301742.03","146576.33"
"2","A2","48","100066.57","306078.6","146675.06"
"2","A2","49","101437.695","310570.8","146784.19"
"2","A2","50","102613.47","315050.7","146790.72"
"2","A2","51","103742.29","319749.56","146851.36"
"2","A2","52","105199.71","323698.6","147137.28"
"2","A2","53","106548.29","327762.4","147217.3"
"2","A2","54","107940.35","332093.34","147125.56"
"2","A2","55","109350.266","336254.12","147319.98"
"2","A2","56","111091.9","340419.16","147232.5"
"2","A2","57","112790.875","344271.22","147405.98"
"2","A2","58","114534.99","348372.84","147656.03"
"2","A2","59","116247.39","351561.3","147845.39"
"2","A2","60","117916.234","355070.53","147873.19"
"2","A2","61","119687.336","359053.47","147986.77"
"2","A2","62","121501.27","362273.3","147885.67"
"2","A2","63","122995.32","365610.4","147949.75"
"2","A2","64","124767.65","369109.12","147957.05"
"2","A2","65","126737.414","372600.38","147981.28"
"2","A2","66","128334.53","376398.75","148035.25"
"2","A2","67","129600.66","380174.9","148112.78"
"2","A2","68","130878.01","384526.75","148293.17"
"2","A2","69","132014.36","389662.47","148410.9"
"2","A2","70","133197.39","394592.78","148416.44"
"2","A2","71","134236.64","399317.72","148597.61"
"2","A2","72","135291.25","404415.06","148689.05"
"2","A2","73","136597.38","409158.72","148732.08"
"2","A2","74","137789.66","413237.56","148919.6"
"2","A2","75","138767.52","417833.75","148907.2"
"2","A2","76","139856.94","421411.0","148896.86"
"2","A2","77","140909.58","424191.56","148656.38"
"2","A2","78","141711.28","426758.2","148341.88"
"2","A2","79","142755.52","428784.84","147878.23"
"2","A2","80","143728.86","430190.8","147506.23"
"2","A2","81","145153.81","431501.0","147202.73"
"2","A2","82","146651.27","432911.8","146937.2"
"2","A2","83","148231.38","434683.84","146710.19"
"2","A2","84","149915.02","436535.22","146677.08"
"2","A2","85","151761.03","438861.56","146601.36"
"2","A2","86","153653.52","441535.97","146604.44"
"2","A2","87","155382.86","443542.47","146529.69"
"2","A2","88","157151.83","445960.1","146478.94"
"2","A2","89","158822.75","448175.88","146512.19"
"2","A2","90","160390.12","450394.12","146519.31"
"3","A3","1","61568.363","48624.445","141633.31"
"3","A3","2","61270.227","48441.24","141083.28"
"3","A3","3","61004.66","48274.938","140449.5"
"3","A3","4","60951.68","48290.527","140277.12"
"3","A3","5","61001.996","48473.77","140109.48"
"3","A3","6","61247.273","48685.28","140092.2"
"3","A3","7","61372.535","49041.664","140212.78"
"3","A3","8","61506.32","49818.062","140333.3"
"3","A3","9","61588.29","51438.887","140355.88"
"3","A3","10","61786.152","54211.92","140365.94"
"3","A3","11","61983.5","58851.516","140495.88"
"3","A3","12","62027.594","66383.58","140573.9"
"3","A3","13","62031.453","78078.484","140960.12"
"3","A3","14","62081.76","93667.85","141174.89"
"3","A3","15","62386.125","111868.79","141446.1"
"3","A3","16","62963.566","130724.984","141757.03"
"3","A3","17","63759.41","148396.94","142018.64"
"3","A3","18","64907.312","163311.47","142274.14"
"3","A3","19","65873.28","175629.97","142626.36"
"3","A3","20","66828.91","185473.06","143046.03"
"3","A3","21","67758.11","193966.33","142933.9"
"3","A3","22","68599.1","200947.25","142868.4"
"3","A3","23","69350.664","206805.28","143269.83"
"3","A3","24","70205.07","212262.55","143259.27"
"3","A3","25","71147.445","216792.61","143323.16"
"3","A3","26","72045.38","221358.69","143423.28"
"3","A3","27","72931.85","225607.33","143613.14"
"3","A3","28","73699.73","229642.47","143838.03"
"3","A3","29","74675.21","233455.4","143870.72"
"3","A3","30","75512.234","237111.23","144008.86"
"3","A3","31","76428.21","240880.03","144082.86"
"3","A3","32","77293.266","244363.8","144111.0"
"3","A3","33","78163.5","247819.84","144179.06"
"3","A3","34","78999.62","251438.64","144118.61"
"3","A3","35","79653.11","255102.72","144190.34"
"3","A3","36","80478.586","258541.5","144096.72"
"3","A3","37","81343.6","262160.2","144266.73"
"3","A3","38","82119.41","266046.25","144524.64"
"3","A3","39","83053.195","270172.28","144602.11"
"3","A3","40","83934.336","274192.5","144673.2"
"3","A3","41","84812.75","278237.25","144803.34"
"3","A3","42","85729.49","282504.62","144804.39"
"3","A3","43","86628.85","286610.62","144757.97"
"3","A3","44","87628.0","290903.88","144996.3"
"3","A3","45","88431.48","295356.88","145073.0"
"3","A3","46","89264.766","299931.3","145138.8"
"3","A3","47","90370.15","304340.75","145200.86"
"3","A3","48","91457.98","308624.62","145259.56"
"3","A3","49","92524.375","313186.97","145413.48"
"3","A3","50","93737.55","317850.88","145459.64"
"3","A3","51","94905.516","322417.38","145476.86"
"3","A3","52","96067.555","326675.0","145738.47"
"3","A3","53","97440.33","330713.8","145764.16"
"3","A3","54","98705.23","334687.38","145958.45"
"3","A3","55","100050.99","339040.22","145838.81"
"3","A3","56","101563.8","343599.0","145878.97"
"3","A3","57","103134.14","347399.0","146032.25"
"3","A3","58","104827.48","350831.56","146138.88"
"3","A3","59","106317.81","355018.62","146180.6"
"3","A3","60","107921.26","358912.12","146265.88"
"3","A3","61","109474.25","362361.9","146477.83"
"3","A3","62","110794.57","366162.0","146465.31"
"3","A3","63","112377.23","369847.56","146559.81"
"3","A3","64","113766.516","373771.4","146508.1"
"3","A3","65","115024.61","377892.6","146495.52"
"3","A3","66","116071.96","382584.78","146561.03"
"3","A3","67","117300.07","387795.25","146673.86"
"3","A3","68","118158.45","392828.06","146880.27"
"3","A3","69","119081.59","397891.94","147009.52"
"3","A3","70","120151.2","402680.12","146938.1"
"3","A3","71","121069.01","407243.47","146986.16"
"3","A3","72","122294.89","412587.7","146919.4"
"3","A3","73","123297.83","417282.75","146920.6"
"3","A3","74","124131.56","421377.44","146864.03"
"3","A3","75","124897.98","424654.97","146655.02"
"3","A3","76","125561.24","426906.6","145994.33"
"3","A3","77","126411.82","427860.44","145548.53"
"3","A3","78","127274.55","428186.94","145056.12"
"3","A3","79","128375.54","429067.53","144679.67"
"3","A3","80","129633.11","430533.97","144208.3"
"3","A3","81","130844.09","430912.25","143951.66"
"3","A3","82","132673.0","433137.94","143936.36"
"3","A3","83","134334.19","435365.47","143951.47"
"3","A3","84","136025.31","438126.1","143830.52"
"3","A3","85","137629.53","440579.38","143580.75"
"3","A3","86","138933.72","441926.9","143436.06"
"3","A3","87","140870.12","445182.7","143655.42"
"3","A3","88","142562.83","447845.3","143797.11"
"3","A3","89","144195.39","449795.9","143703.92"
"3","A3","90","145386.11","453187.0","143812.05"
"4","A4","1","66506.48","49685.676","142898.56"
"4","A4","2","66233.55","49627.887","142411.7"
"4","A4","3","65919.11","49309.84","142050.39"
"4","A4","4","65893.31","49271.2","141749.9"
"4","A4","5","66078.76","49483.59","141670.52"
"4","A4","6","66482.14","49803.21","141664.73"
"4","A4","7","66642.86","50232.414","141661.47"
"4","A4","8","66736.53","51145.473","141693.61"
"4","A4","9","66945.2","52917.55","141821.23"
"4","A4","10","66985.62","56048.83","141877.73"
"4","A4","11","67010.94","61131.094","142014.7"
"4","A4","12","66927.15","69505.92","142120.52"
"4","A4","13","66860.71","82118.914","142410.05"
"4","A4","14","66845.234","98723.14","142657.28"
"4","A4","15","66981.31","117346.49","142783.83"
"4","A4","16","67487.52","136070.47","143145.28"
"4","A4","17","68175.93","153579.16","143376.6"
"4","A4","18","69253.07","168201.34","143562.03"
"4","A4","19","70252.63","180432.86","143780.1"
"4","A4","20","71115.42","190287.16","143923.77"
"4","A4","21","72041.91","198190.86","143893.98"
"4","A4","22","72679.29","205290.75","144118.8"
"4","A4","23","73544.36","211291.73","144227.92"
"4","A4","24","74381.66","216497.36","144267.11"
"4","A4","25","75347.38","221058.48","144327.45"
"4","A4","26","76241.57","225508.11","144424.92"
"4","A4","27","76978.53","229807.4","144387.64"
"4","A4","28","77798.39","233738.11","144631.84"
"4","A4","29","78865.89","237358.89","144681.48"
"4","A4","30","79706.016","241240.84","144669.98"
"4","A4","31","80412.984","244916.34","144883.73"
"4","A4","32","81169.77","248652.45","144845.38"
"4","A4","33","82110.305","252328.03","144870.11"
"4","A4","34","82961.54","255802.45","145000.39"
"4","A4","35","83821.375","259693.44","144978.05"
"4","A4","36","84628.7","263497.72","144984.9"
"4","A4","37","85508.555","267101.38","145130.88"
"4","A4","38","86439.375","270704.97","145225.3"
"4","A4","39","87053.94","274689.4","145255.88"
"4","A4","40","87864.414","278812.4","145446.0"
"4","A4","41","88766.055","282809.16","145369.6"
"4","A4","42","89464.0","286876.97","145366.2"
"4","A4","43","90272.484","290858.88","145329.1"
"4","A4","44","91316.59","295613.25","145719.14"
"4","A4","45","92174.07","299991.8","145849.98"
"4","A4","46","93236.39","304595.7","145808.78"
"4","A4","47","94391.41","309005.1","145847.97"
"4","A4","48","95317.4","313577.2","145896.62"
"4","A4","49","96251.29","318197.12","145847.89"
"4","A4","50","97260.18","322785.78","145858.08"
"4","A4","51","98518.23","327322.56","146156.53"
"4","A4","52","99755.56","331720.38","146110.08"
"4","A4","53","101007.06","335686.16","146000.92"
"4","A4","54","102412.28","339959.2","146096.03"
"4","A4","55","103728.734","344233.94","146142.08"
"4","A4","56","105190.73","348288.84","146202.73"
"4","A4","57","106795.484","352463.44","146448.33"
"4","A4","58","108279.914","356730.7","146495.61"
"4","A4","59","109795.484","360373.8","146486.42"
"4","A4","60","111360.2","363892.28","146501.45"
"4","A4","61","113087.73","367529.53","146553.45"
"4","A4","62","114422.09","371324.9","146469.11"
"4","A4","63","116152.78","374795.34","146514.95"
"4","A4","64","118023.445","377967.62","146758.81"
"4","A4","65","119640.43","381684.56","146926.3"
"4","A4","66","121297.44","384998.97","146916.3"
"4","A4","67","122834.445","387978.72","146894.17"
"4","A4","68","124315.95","391195.5","146843.77"
"4","A4","69","125954.78","394492.88","147120.19"
"4","A4","70","127408.555","398047.44","147134.64"
"4","A4","71","128576.29","401812.78","147054.95"
"4","A4","72","130070.1","405916.28","147068.45"
"4","A4","73","131295.61","410641.97","147231.08"
"4","A4","74","132620.72","415731.38","147272.05"
"4","A4","75","133835.89","420566.47","147437.36"
"4","A4","76","134863.12","425019.47","147335.44"
"4","A4","77","135994.34","428973.25","147305.72"
"4","A4","78","136742.55","433185.72","147482.67"
"4","A4","79","137701.25","436672.12","147387.1"
"4","A4","80","138627.38","440464.34","147044.38"
"4","A4","81","139437.42","443763.12","146746.55"
"4","A4","82","140370.75","445983.2","146474.36"
"4","A4","83","141116.31","448000.88","146117.75"
"4","A4","84","142244.81","449822.38","145851.9"
"4","A4","85","143337.92","451686.25","145689.2"
"4","A4","86","144740.9","452988.62","145510.34"
"4","A4","87","145981.16","455248.12","145144.7"
"4","A4","88","147721.31","457812.44","144952.36"
"4","A4","89","149305.03","459124.84","145024.56"
"4","A4","90","150722.0","461682.2","144913.92"
"5","A5","1","61791.543","49057.51","139016.42"
"5","A5","2","61480.293","48940.42","138511.98"
"5","A5","3","61160.387","48729.207","138075.4"
"5","A5","4","61123.145","48748.836","137829.95"
"5","A5","5","61182.14","48988.652","137616.61"
"5","A5","6","61340.418","49097.633","137195.66"
"5","A5","7","61704.695","49521.996","137114.16"
"5","A5","8","62276.043","50128.58","137192.27"
"5","A5","9","62615.5","51582.043","137219.92"
"5","A5","10","63429.47","54427.508","137404.67"
"5","A5","11","64832.023","59153.89","137707.33"
"5","A5","12","66863.08","66777.88","137840.31"
"5","A5","13","69913.91","77783.07","137897.77"
"5","A5","14","73720.47","92554.87","138361.95"
"5","A5","15","77978.21","109225.555","138751.02"
"5","A5","16","82578.82","126374.79","139063.4"
"5","A5","17","87125.61","142747.02","139262.44"
"5","A5","18","91522.15","156888.6","139682.3"
"5","A5","19","95826.484","168724.02","139879.22"
"5","A5","20","99847.02","178223.8","139972.03"
"5","A5","21","103514.55","186389.84","140109.34"
"5","A5","22","106823.68","193542.44","140273.6"
"5","A5","23","110130.93","199940.02","140465.23"
"5","A5","24","113134.664","205934.66","140612.5"
"5","A5","25","115930.15","211018.66","140731.69"
"5","A5","26","118588.14","216247.4","140614.67"
"5","A5","27","121439.11","221255.02","140563.45"
"5","A5","28","123826.12","226126.31","140511.45"
"5","A5","29","126256.0","230760.92","140891.97"
"5","A5","30","128654.84","235214.52","141123.83"
"5","A5","31","130956.63","239764.69","141161.84"
"5","A5","32","133379.42","244296.69","141228.31"
"5","A5","33","135647.92","248619.4","141390.95"
"5","A5","34","137922.73","252808.6","141480.5"
"5","A5","35","139937.0","257237.33","141484.38"
"5","A5","36","142237.75","261475.45","141672.81"
"5","A5","37","144323.78","266153.44","141634.36"
"5","A5","38","146388.2","270178.22","141887.34"
"5","A5","39","148509.9","274792.4","141924.27"
"5","A5","40","150773.48","279021.53","141981.48"
"5","A5","41","152942.56","283547.75","141986.12"
"5","A5","42","155071.69","287851.34","142254.11"
"5","A5","43","157025.45","292478.06","142426.58"
"5","A5","44","159130.89","297212.62","142464.92"
"5","A5","45","161490.98","301946.88","142358.11"
"5","A5","46","163557.84","306214.4","142380.95"
"5","A5","47","165434.16","310539.8","142589.39"
"5","A5","48","167745.61","315147.16","142612.11"
"5","A5","49","169983.89","319163.03","142725.94"
"5","A5","50","172224.36","323285.72","142847.38"
"5","A5","51","174817.44","327564.4","143060.05"
"5","A5","52","177061.22","331559.0","143151.75"
"5","A5","53","179319.67","335415.22","143241.44"
"5","A5","54","181635.08","339361.94","143261.17"
"5","A5","55","183796.6","343370.12","143255.27"
"5","A5","56","186428.72","347245.4","143352.14"
"5","A5","57","189016.33","351023.16","143477.06"
"5","A5","58","191264.2","354631.4","143534.62"
"5","A5","59","193649.23","357904.56","143545.89"
"5","A5","60","196047.72","361119.6","143510.62"
"5","A5","61","198416.05","364858.12","143744.88"
"5","A5","62","200840.27","367968.84","143816.52"
"5","A5","63","203460.25","371144.84","143905.03"
"5","A5","64","205791.08","373891.3","143933.08"
"5","A5","65","208112.38","377108.06","143806.39"
"5","A5","66","210232.66","380488.66","144011.61"
"5","A5","67","212924.47","383053.28","144084.06"
"5","A5","68","215667.77","386192.94","144011.36"
"5","A5","69","218267.05","389739.38","144141.58"
"5","A5","70","221623.55","392739.06","144182.23"
"5","A5","71","224778.22","395556.9","144179.67"
"5","A5","72","228190.42","398682.28","144274.44"
"5","A5","73","232646.56","402236.84","144397.72"
"5","A5","74","236817.64","406631.03","144399.97"
"5","A5","75","240858.98","411751.0","144534.28"
"5","A5","76","244988.08","416365.38","144593.81"
"5","A5","77","248895.31","420293.62","144713.81"
"5","A5","78","251528.83","424625.53","144801.2"
"5","A5","79","253925.6","428177.66","144702.5"
"5","A5","80","256414.73","431553.6","144507.19"
"5","A5","81","258150.16","435213.56","144410.2"
"5","A5","82","259657.06","437333.53","144163.39"
"5","A5","83","261061.61","439817.3","143992.72"
"5","A5","84","262475.6","442961.22","143824.9"
"5","A5","85","263551.5","444540.1","143572.77"
"5","A5","86","264556.66","445274.4","143427.2"
"5","A5","87","266267.7","446983.88","143237.14"
"5","A5","88","268322.25","450174.78","143078.83"
"5","A5","89","270494.72","452757.6","143192.92"
"5","A5","90","271746.62","454083.5","143229.47"
"6","A6","1","59130.04","50602.15","141764.84"
"6","A6","2","58970.223","50515.156","141295.95"
"6","A6","3","58826.625","50159.473","140519.95"
"6","A6","4","58838.453","50109.258","140093.33"
"6","A6","5","58829.93","50282.594","139818.77"
"6","A6","6","58771.777","50467.65","139462.47"
"6","A6","7","58823.246","50703.61","139359.42"
"6","A6","8","58882.21","51797.215","139329.42"
"6","A6","9","58978.98","53456.55","139319.64"
"6","A6","10","59170.848","56554.156","139371.4"
"6","A6","11","59148.785","61778.145","139598.97"
"6","A6","12","58993.89","70140.87","139786.42"
"6","A6","13","58668.324","82698.25","140147.12"
"6","A6","14","58349.957","99234.85","140311.5"
"6","A6","15","58044.113","118193.06","140437.66"
"6","A6","16","57991.47","137386.03","140678.0"
"6","A6","17","58041.92","154810.8","141065.58"
"6","A6","18","58096.43","169691.92","141345.83"
"6","A6","19","58454.504","182099.23","141681.98"
"6","A6","20","59028.04","192160.72","141719.17"
"6","A6","21","59338.895","200610.22","141842.44"
"6","A6","22","59625.7","207507.34","141881.1"
"6","A6","23","59874.664","213685.5","142227.75"
"6","A6","24","60178.28","219410.42","142326.62"
"6","A6","25","60804.78","224064.67","142340.1"
"6","A6","26","61294.566","228448.44","142453.78"
"6","A6","27","61552.45","232510.58","142499.31"
"6","A6","28","62016.043","236428.8","142419.88"
"6","A6","29","62588.16","240346.38","142613.94"
"6","A6","30","62978.01","244059.55","142804.34"
"6","A6","31","63577.082","247737.56","142797.67"
"6","A6","32","64106.684","251483.92","143062.4"
"6","A6","33","64487.355","255028.7","143053.25"
"6","A6","34","65085.227","258469.48","143048.77"
"6","A6","35","65428.72","262115.4","143147.55"
"6","A6","36","65911.43","265913.8","143302.94"
"6","A6","37","66170.35","269968.78","143483.3"
"6","A6","38","66701.93","273817.8","143496.42"
"6","A6","39","67042.95","277560.8","143487.08"
"6","A6","40","67454.586","281439.84","143529.14"
"6","A6","41","68055.695","285730.38","143607.9"
"6","A6","42","68537.01","289796.9","143662.34"
"6","A6","43","69019.26","294312.34","143871.0"
"6","A6","44","69681.58","298591.78","143884.11"
"6","A6","45","70173.39","302940.56","144018.66"
"6","A6","46","70577.88","307593.72","144202.23"
"6","A6","47","71113.17","312060.12","144171.52"
"6","A6","48","71591.17","316378.6","144251.47"
"6","A6","49","72239.125","321279.8","144381.73"
"6","A6","50","72895.95","325663.56","144415.34"
"6","A6","51","73516.195","330072.16","144562.12"
"6","A6","52","74016.164","334971.53","144441.34"
"6","A6","53","74772.79","339172.75","144525.8"
"6","A6","54","75535.59","343475.7","144728.88"
"6","A6","55","76530.34","347469.3","144656.84"
"6","A6","56","77299.71","351865.44","144790.9"
"6","A6","57","78113.555","356286.75","144909.31"
"6","A6","58","78890.95","360452.44","145086.23"
"6","A6","59","79664.09","363830.0","145175.28"
"6","A6","60","80511.61","367576.3","145193.27"
"6","A6","61","81572.76","371481.78","145259.39"
"6","A6","62","82578.69","375051.28","145333.1"
"6","A6","63","83491.01","378506.16","145351.88"
"6","A6","64","84248.18","382425.88","145381.92"
"6","A6","65","85206.62","386191.22","145482.66"
"6","A6","66","86151.23","389863.34","145486.08"
"6","A6","67","86927.016","393880.4","145592.2"
"6","A6","68","87327.06","398426.94","145838.38"
"6","A6","69","87936.516","403367.3","145995.16"
"6","A6","70","88390.15","408564.2","145980.72"
"6","A6","71","88904.67","413882.1","146136.28"
"6","A6","72","89336.61","418921.53","146241.25"
"6","A6","73","89864.51","424063.0","146225.08"
"6","A6","74","90391.03","428542.97","146104.55"
"6","A6","75","90759.19","432886.84","146222.44"
"6","A6","76","91060.87","436280.47","146082.02"
"6","A6","77","91589.4","438987.38","145849.58"
"6","A6","78","91748.94","440264.0","145374.97"
"6","A6","79","91797.94","441705.12","144771.56"
"6","A6","80","92183.43","443652.03","144356.52"
"6","A6","81","92654.86","444257.78","144084.97"
"6","A6","82","93445.65","446208.84","143958.08"
"6","A6","83","94208.9","448113.16","143950.38"
"6","A6","84","95102.39","449748.72","143785.9"
"6","A6","85","95677.18","452253.06","143694.19"
"6","A6","86","96507.055","454117.47","143525.36"
"6","A6","87","97431.59","457163.8","143535.11"
"6","A6","88","98051.72","460826.5","143642.89"
"6","A6","89","99145.87","463210.16","143582.6"
"6","A6","90","99877.04","465138.38","143615.58"
"7","A7","1","63105.543","48325.574","133997.38"
