# File Name: \\wsl.localhost\Ubuntu\home\john\projects\CAN_paper\fig_4\data\JG063B Competitor concentration sweep 2.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 6 System
# Block Type: 384-Well Block
# Instrument Name: 278860576
# Instrument Serial Number: 278860576
# Heated Cover Serial Number: 278154452
# Block Serial Number: 278033142
# Run Start Date/Time: 2021-09-24 11:41:26 AM EDT
# Run End Date/Time: 2021-09-24 01:36:56 PM EDT
# Run Duration: 115 minutes 29 seconds
# Sample Volume: 10.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2023-10-26 01:47:53 PM EDT
# Software Name and Version: Design & Analysis Software v2.6.0
# Plugin Name and Version: Primary Analysis v1.7.0, Standard Curve v1.6.0
# Exported On: 2023-10-26 01:48:10 PM EDT
"Well","Well Position","Omit","Sample","Target","Task","Reporter","Quencher","Amp Status","Amp Score","Curve Quality","Result Quality Issues","Cq","Cq Confidence","Cq Mean","Cq SD","Auto Threshold","Threshold","Auto Baseline","Baseline Start","Baseline End"
"15","A15","false","S056.4.3_vs_S056.4.10","S056.4.10","STANDARD","FAM","NFQ-MGB","No Amp","0.0","","","Undetermined","0.0","","","true","0.03999999910593033","true","3","89"
"15","A15","false","S056.4.3_vs_S056.4.10","S056.4.3","STANDARD","HEX","NFQ-MGB","Inconclusive","0.8884687583280765","","","18.432064191335975","0.517775534385641","18.401082957484366","0.09438762060042964","true","0.03999999910593033","true","3","15"
"16","A16","false","S056.4.3_vs_S056.4.10","S056.4.10","STANDARD","FAM","NFQ-MGB","No Amp","0.0","","","Undetermined","0.0","","","true","0.03999999910593033","true","3","89"
"16","A16","false","S056.4.3_vs_S056.4.10","S056.4.3","STANDARD","HEX","NFQ-MGB","Inconclusive","0.8997723599833578","","","15.983300699719283","0.5087761740569934","15.959185405619586","0.10479843045700163","true","0.03999999910593033","true","3","12"
"17","A17","false","S056.4.3_vs_S056.4.10","S056.4.10","STANDARD","FAM","NFQ-MGB","No Amp","0.0","","","Undetermined","0.0","","","true","0.03999999910593033","true","3","89"
"17","A17","false","S056.4.3_vs_S056.4.10","S056.4.3","STANDARD","HEX","NFQ-MGB","Inconclusive","0.9004688590228399","","","11.02757240986905","0.3061067897873791","45.35922903267443","37.8960214540864","true","0.03999999910593033","true","3","7"
"19","A19","false","S056.4.3_vs_S056.4.12","S056.4.12","STANDARD","FAM","NFQ-MGB","Amp","1.06241042442644","","","27.46532996033894","0.9573449523456207","35.855460459525034","19.510734208745795","true","0.03999999910593033","true","3","24"
"19","A19","false","S056.4.3_vs_S056.4.12","S056.4.3","STANDARD","HEX","NFQ-MGB","Inconclusive","0.8780601387424988","","","26.196177357555285","0.7285057522746381","25.91475873882809","0.30696073261124013","true","0.03999999910593033","true","3","23"
"20","A20","false","S056.4.3_vs_S056.4.12","S056.4.12","STANDARD","FAM","NFQ-MGB","Inconclusive","0.8885037723234483","","","28.542683827441014","0.6266332384870426","35.855460459525034","19.510734208745795","true","0.03999999910593033","true","3","25"
"20","A20","false","S056.4.3_vs_S056.4.12","S056.4.3","STANDARD","HEX","NFQ-MGB","Inconclusive","0.8737285068203718","","","20.808188201607084","0.551524837401138","20.672345934195747","0.7037099869419264","true","0.03999999910593033","true","3","17"
"21","A21","false","S056.4.3_vs_S056.4.12","S056.4.12","STANDARD","FAM","NFQ-MGB","Inconclusive","0.7564908551995034","","","29.313368595186148","0.5655952355488484","35.855460459525034","19.510734208745795","true","0.03999999910593033","true","3","26"
"21","A21","false","S056.4.3_vs_S056.4.12","S056.4.3","STANDARD","HEX","NFQ-MGB","Inconclusive","0.8862332493737699","","","18.434468292107837","0.5647550496310567","25.459771291683687","20.149798890933543","true","0.03999999910593033","true","3","15"
"22","A22","false","S056.4.3_vs_S056.4.12","S056.4.12","STANDARD","FAM","NFQ-MGB","Inconclusive","0.5458761889602546","","","32.84797778455494","0.29544180561411865","35.855460459525034","19.510734208745795","true","0.03999999910593033","true","3","26"
"22","A22","false","S056.4.3_vs_S056.4.12","S056.4.3","STANDARD","HEX","NFQ-MGB","Inconclusive","0.8900988697558825","","","15.951006020840293","0.489991215381854","15.812220815209846","0.3749140765124749","true","0.03999999910593033","true","3","12"
"23","A23","false","S056.4.3_vs_S056.4.12","S056.4.12","STANDARD","FAM","NFQ-MGB","No Amp","0.0","","","Undetermined","0.0","","","true","0.03999999910593033","true","3","89"
"23","A23","false","S056.4.3_vs_S056.4.12","S056.4.3","STANDARD","HEX","NFQ-MGB","Inconclusive","0.8743149208121433","","","11.36331066427684","0.28745844858291747","38.56832956684464","34.79269040114143","true","0.03999999910593033","true","3","8"
"25","B1","false","S056.4.1_vs_S056.4.10","S056.4.10","STANDARD","FAM","NFQ-MGB","No Amp","0.0","","","Undetermined","0.0","","","true","0.03999999910593033","true","3","89"
"25","B1","false","S056.4.1_vs_S056.4.10","S056.4.1","STANDARD","HEX","NFQ-MGB","Amp","1.0866191112194","","","24.76978990311435","0.9820023157349443","24.654643993480676","0.21210711534504195","true","0.03999999910593033","true","3","22"
"26","B2","false","S056.4.1_vs_S056.4.10","S056.4.10","STANDARD","FAM","NFQ-MGB","No Amp","0.0","","","Undetermined","0.0","","","true","0.03999999910593033","true","3","89"
"26","B2","false","S056.4.1_vs_S056.4.10","S056.4.1","STANDARD","HEX","NFQ-MGB","Amp","1.0987504291978683","","","18.550791996561628","0.9768357334014847","18.59275737956325","0.04357702779605243","true","0.03999999910593033","true","3","15"
"27","B3","false","S056.4.1_vs_S056.4.10","S056.4.10","STANDARD","FAM","NFQ-MGB","No Amp","0.0","","","Undetermined","0.0","","","true","0.03999999910593033","true","3","89"
"27","B3","false","S056.4.1_vs_S056.4.10","S056.4.1","STANDARD","HEX","NFQ-MGB","Amp","1.101139612647756","","","15.907367439686105","0.9729081318429343","15.92385703464029","0.02122012865497929","true","0.03999999910593033","true","3","13"
"28","B4","false","S056.4.1_vs_S056.4.10","S056.4.10","STANDARD","FAM","NFQ-MGB","No Amp","0.0","","","Undetermined","0.0","","","true","0.03999999910593033","true","3","89"
"28","B4","false","S056.4.1_vs_S056.4.10","S056.4.1","STANDARD","HEX","NFQ-MGB","Amp","1.116769239163484","","","12.960671573768586","0.9003367804571193","13.003388047499739","0.036228529396730116","true","0.03999999910593033","true","3","10"
"29","B5","false","S056.4.1_vs_S056.4.10","S056.4.10","STANDARD","FAM","NFQ-MGB","No Amp","0.0","","","Undetermined","0.0","","","true","0.03999999910593033","true","3","89"
"29","B5","false","S056.4.1_vs_S056.4.10","S056.4.1","STANDARD","HEX","NFQ-MGB","Amp","1.114220664008182","","","8.791224135966573","0.48079411385078363","8.903340819894447","0.044698966154942246","true","0.03999999910593033","true","3","6"
"31","B7","false","S056.4.1_vs_S056.4.12","S056.4.12","STANDARD","FAM","NFQ-MGB","Inconclusive","0.8598595489059179","","","27.453241107664226","0.7261922175505613","27.792352267105787","0.47957560083435774","true","0.03999999910593033","true","3","24"
"31","B7","false","S056.4.1_vs_S056.4.12","S056.4.1","STANDARD","HEX","NFQ-MGB","Amp","1.0792508614909209","","","24.42229962575864","0.97018105809874","24.669803630705353","0.6954303361709705","true","0.03999999910593033","true","3","21"
"32","B8","false","S056.4.1_vs_S056.4.12","S056.4.12","STANDARD","FAM","NFQ-MGB","No Amp","0.0","","","Undetermined","0.0","","","true","0.03999999910593033","true","3","89"
"32","B8","false","S056.4.1_vs_S056.4.12","S056.4.1","STANDARD","HEX","NFQ-MGB","Amp","1.1047832325649793","","","18.518650278532924","0.9715394131436536","18.52216362400714","0.13058516363817096","true","0.03999999910593033","true","3","15"
"33","B9","false","S056.4.1_vs_S056.4.12","S056.4.12","STANDARD","FAM","NFQ-MGB","No Amp","0.0","","","Undetermined","0.0","","","true","0.03999999910593033","true","3","89"
"33","B9","false","S056.4.1_vs_S056.4.12","S056.4.1","STANDARD","HEX","NFQ-MGB","Amp","1.108978492771298","","","15.870824057734463","0.9605315027536206","15.878834247722882","0.18046509532502053","true","0.03999999910593033","true","3","13"
"34","B10","false","S056.4.1_vs_S056.4.12","S056.4.12","STANDARD","FAM","NFQ-MGB","No Amp","0.0","","","Undetermined","0.0","","","true","0.03999999910593033","true","3","89"
"34","B10","false","S056.4.1_vs_S056.4.12","S056.4.1","STANDARD","HEX","NFQ-MGB","Amp","1.1114116035567585","","","12.976987477208034","0.9099686177177573","12.939527021332152","0.09025391181999945","true","0.03999999910593033","true","3","10"
"35","B11","false","S056.4.1_vs_S056.4.12","S056.4.12","STANDARD","FAM","NFQ-MGB","No Amp","0.0","","","Undetermined","0.0","","","true","0.03999999910593033","true","3","89"
"35","B11","false","S056.4.1_vs_S056.4.12","S056.4.1","STANDARD","HEX","NFQ-MGB","Amp","1.1084602882085852","","","8.885540203011153","0.38503262410500744","8.85950515152332","0.1287945051087881","true","0.03999999910593033","true","3","6"
"37","B13","false","S056.4.3_vs_S056.4.10","S056.4.10","STANDARD","FAM","NFQ-MGB","No Amp","0.0","","","Undetermined","0.0","","","true","0.03999999910593033","true","3","89"
"37","B13","false","S056.4.3_vs_S056.4.10","S056.4.3","STANDARD","HEX","NFQ-MGB","Inconclusive","0.9358861275540574","","","26.016982833284867","0.5454954170555605","25.954213374480453","0.4382749343577399","true","0.03999999910593033","true","3","22"
"38","B14","false","S056.4.3_vs_S056.4.10","S056.4.10","STANDARD","FAM","NFQ-MGB","No Amp","0.0","","","Undetermined","0.0","","","true","0.03999999910593033","true","3","89"
"38","B14","false","S056.4.3_vs_S056.4.10","S056.4.3","STANDARD","HEX","NFQ-MGB","Inconclusive","0.8873208553912563","","","20.73302369717093","0.5553256244968616","20.804811849393896","0.0842625702824428","true","0.03999999910593033","true","3","17"
"39","B15","false","S056.4.3_vs_S056.4.10","S056.4.10","STANDARD","FAM","NFQ-MGB","No Amp","0.0","","","Undetermined","0.0","","","true","0.03999999910593033","true","3","89"
"39","B15","false","S056.4.3_vs_S056.4.10","S056.4.3","STANDARD","HEX","NFQ-MGB","Inconclusive","0.899492393432332","","","18.326053557538316","0.5153340678412688","18.401082957484366","0.09438762060042964","true","0.03999999910593033","true","3","15"
"40","B16","false","S056.4.3_vs_S056.4.10","S056.4.10","STANDARD","FAM","NFQ-MGB","No Amp","0.0","","","Undetermined","0.0","","","true","0.03999999910593033","true","3","89"
"40","B16","false","S056.4.3_vs_S056.4.10","S056.4.3","STANDARD","HEX","NFQ-MGB","Inconclusive","0.9094204567155604","","","15.838117002958228","0.46544559867105173","15.959185405619586","0.10479843045700163","true","0.03999999910593033","true","3","12"
"41","B17","false","S056.4.3_vs_S056.4.10","S056.4.10","STANDARD","FAM","NFQ-MGB","No Amp","0.0","","","Undetermined","0.0","","","true","0.03999999910593033","true","3","89"
"41","B17","false","S056.4.3_vs_S056.4.10","S056.4.3","STANDARD","HEX","NFQ-MGB","Inconclusive","0.9040099804989646","","","11.32969495930897","0.2961767441873909","45.35922903267443","37.8960214540864","true","0.03999999910593033","true","3","8"
"43","B19","false","S056.4.3_vs_S056.4.12","S056.4.12","STANDARD","FAM","NFQ-MGB","Amp","1.0727129803042328","","","27.118670504173338","0.9527193672690839","35.855460459525034","19.510734208745795","true","0.03999999910593033","true","3","24"
"43","B19","false","S056.4.3_vs_S056.4.12","S056.4.3","STANDARD","HEX","NFQ-MGB","Inconclusive","0.870406405407476","","","26.109055889195993","0.7079816364487379","25.91475873882809","0.30696073261124013","true","0.03999999910593033","true","3","23"
"44","B20","false","S056.4.3_vs_S056.4.12","S056.4.12","STANDARD","FAM","NFQ-MGB","Inconclusive","0.8978397032676162","","","28.24563357665829","0.5995074280156204","35.855460459525034","19.510734208745795","true","0.03999999910593033","true","3","25"
"44","B20","false","S056.4.3_vs_S056.4.12","S056.4.3","STANDARD","HEX","NFQ-MGB","Inconclusive","0.8971846640933265","","","20.859455082308575","0.5366166505301109","20.672345934195747","0.7037099869419264","true","0.03999999910593033","true","3","17"
"45","B21","false","S056.4.3_vs_S056.4.12","S056.4.12","STANDARD","FAM","NFQ-MGB","Inconclusive","0.7527869132304076","","","29.365058510220734","0.5109241126309587","35.855460459525034","19.510734208745795","true","0.03999999910593033","true","3","25"
"45","B21","false","S056.4.3_vs_S056.4.12","S056.4.3","STANDARD","HEX","NFQ-MGB","Inconclusive","0.8881046568935997","","","18.509308430384934","0.55135850426058","25.459771291683687","20.149798890933543","true","0.03999999910593033","true","3","15"
"46","B22","false","S056.4.3_vs_S056.4.12","S056.4.12","STANDARD","FAM","NFQ-MGB","Inconclusive","0.6418402627165425","","","83.94496091762686","0.5178825017427501","35.855460459525034","19.510734208745795","true","0.03999999910593033","true","3","77"
"46","B22","false","S056.4.3_vs_S056.4.12","S056.4.3","STANDARD","HEX","NFQ-MGB","Inconclusive","0.9001330357501867","","","15.975017714837035","0.5037076936318633","15.812220815209846","0.3749140765124749","true","0.03999999910593033","true","3","12"
"47","B23","false","S056.4.3_vs_S056.4.12","S056.4.12","STANDARD","FAM","NFQ-MGB","No Amp","0.0","","","Undetermined","0.0","","","true","0.03999999910593033","true","3","89"
"47","B23","false","S056.4.3_vs_S056.4.12","S056.4.3","STANDARD","HEX","NFQ-MGB","Inconclusive","0.9068851579185611","","","83.5556623142358","0.2281955633603765","38.56832956684464","34.79269040114143","true","0.03999999910593033","true","3","79"
"49","C1","false","S056.4.1_vs_S056.4.10","S056.4.10","STANDARD","FAM","NFQ-MGB","No Amp","0.0","","","Undetermined","0.0","","","true","0.03999999910593033","true","3","89"
"49","C1","false","S056.4.1_vs_S056.4.10","S056.4.1","STANDARD","HEX","NFQ-MGB","Amp","1.0827226004964732","","","24.799435235513393","0.943460946999137","24.654643993480676","0.21210711534504195","true","0.03999999910593033","true","3","22"
"50","C2","false","S056.4.1_vs_S056.4.10","S056.4.10","STANDARD","FAM","NFQ-MGB","No Amp","0.0","","","Undetermined","0.0","","","true","0.03999999910593033","true","3","89"
"50","C2","false","S056.4.1_vs_S056.4.10","S056.4.1","STANDARD","HEX","NFQ-MGB","Amp","1.0869235751200514","","","18.68561654238998","0.9621937875765357","18.59275737956325","0.04357702779605243","true","0.03999999910593033","true","3","15"
"51","C3","false","S056.4.1_vs_S056.4.10","S056.4.10","STANDARD","FAM","NFQ-MGB","No Amp","0.0","","","Undetermined","0.0","","","true","0.03999999910593033","true","3","89"
"51","C3","false","S056.4.1_vs_S056.4.10","S056.4.1","STANDARD","HEX","NFQ-MGB","Amp","0.0","","","15.956678067315643","0.9580730230404163","15.92385703464029","0.02122012865497929","true","0.03999999910593033","true","3","13"
"52","C4","false","S056.4.1_vs_S056.4.10","S056.4.10","STANDARD","FAM","NFQ-MGB","No Amp","0.0","","","Undetermined","0.0","","","true","0.03999999910593033","true","3","89"
"52","C4","false","S056.4.1_vs_S056.4.10","S056.4.1","STANDARD","HEX","NFQ-MGB","Amp","1.1024456480846052","","","13.019343552337691","0.8713160610497358","13.003388047499739","0.036228529396730116","true","0.03999999910593033","true","3","10"
"53","C5","false","S056.4.1_vs_S056.4.10","S056.4.10","STANDARD","FAM","NFQ-MGB","No Amp","0.0","","","Undetermined","0.0","","","true","0.03999999910593033","true","3","89"
"53","C5","false","S056.4.1_vs_S056.4.10","S056.4.1","STANDARD","HEX","NFQ-MGB","Amp","1.1029455412378468","","","8.897427838255927","0.5397677851150217","8.903340819894447","0.044698966154942246","true","0.03999999910593033","true","3","6"
"55","C7","false","S056.4.1_vs_S056.4.12","S056.4.12","STANDARD","FAM","NFQ-MGB","Amp","0.9783984598266158","","","25.569495038205268","0.9492241761266731","25.313108602081","0.36258517517526534","true","0.03999999910593033","true","3","22"
"55","C7","false","S056.4.1_vs_S056.4.12","S056.4.1","STANDARD","HEX","NFQ-MGB","Amp","1.0546392812426852","","","24.360724625598934","0.9684796993133978","24.669803630705353","0.6954303361709705","true","0.03999999910593033","true","3","21"
"56","C8","false","S056.4.1_vs_S056.4.12","S056.4.12","STANDARD","FAM","NFQ-MGB","No Amp","0.5040491983459058","","","Undetermined","0.0","","","true","0.03999999910593033","true","3","89"
"56","C8","false","S056.4.1_vs_S056.4.12","S056.4.1","STANDARD","HEX","NFQ-MGB","Amp","1.1047952549998215","","","18.521222709462435","0.9629417877969147","18.52216362400714","0.13058516363817096","true","0.03999999910593033","true","3","15"
"57","C9","false","S056.4.1_vs_S056.4.12","S056.4.12","STANDARD","FAM","NFQ-MGB","No Amp","0.0","","","Undetermined","0.0","","","true","0.03999999910593033","true","3","89"
"57","C9","false","S056.4.1_vs_S056.4.12","S056.4.1","STANDARD","HEX","NFQ-MGB","Amp","1.1113275366756075","","","15.836538438541869","0.9661434950880414","15.878834247722882","0.18046509532502053","true","0.03999999910593033","true","3","13"
"58","C10","false","S056.4.1_vs_S056.4.12","S056.4.12","STANDARD","FAM","NFQ-MGB","No Amp","0.0","","","Undetermined","0.0","","","true","0.03999999910593033","true","3","89"
"58","C10","false","S056.4.1_vs_S056.4.12","S056.4.1","STANDARD","HEX","NFQ-MGB","Amp","1.1107417113242233","","","13.012760074705035","0.8971027745432351","12.939527021332152","0.09025391181999945","true","0.03999999910593033","true","3","10"
