# File Name: \\wsl.localhost\Ubuntu\home\john\projects\CAN_paper\fig_s3\data\JG076E_FP004-RP004x_Set_I.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 6 System
# Block Type: 384-Well Block
# Instrument Name: 278860576
# Instrument Serial Number: 278860576
# Heated Cover Serial Number: 278154452
# Block Serial Number: 278033142
# Run Start Date/Time: 2022-07-20 10:55:32 AM EDT
# Run End Date/Time: 2022-07-20 12:51:31 PM EDT
# Run Duration: 115 minutes 59 seconds
# Sample Volume: 10.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2023-10-26 01:32:35 PM EDT
# Software Name and Version: Design & Analysis Software v2.6.0
# Plugin Name and Version: Primary Analysis v1.7.0, Standard Curve v1.6.0
# Exported On: 2023-10-26 01:32:41 PM EDT
"Well","Well Position","Sample","Quantity","Target","Dye","Task","Reporter","Quencher","Amp Status","Cq","Cq Mean","Cq Confidence","Cq SD","Quantity Mean","Quantity SD","Auto Threshold","Threshold","Auto Baseline","Baseline Start","Baseline End","Tm1","Tm2","Tm3","Tm4","Y-Intercept","R2","Slope","Efficiency","Standard Deviation","Standard Error","Omit"
"23","A23","JG076E_023","","S056.4.7_SUN_Z_IBFQ","SUN","UNKNOWN","SUN","None","Amp","12.790512971621531","12.790512971621531","0.6048555801474887","","","0.0","true","0.06311599052611683","true","3","9","","","","","","","","","","","false"
"24","A24","JG076E_024","","S056.4.9_SUN_Z_IBFQ","SUN","UNKNOWN","SUN","None","Amp","8.308081624425542","8.308081624425542","0.8549266227265547","","","0.0","true","0.06544462389210033","true","3","5","","","","","","","","","","","false"
"25","B1","JG076E_025","","S056.4.1_TET_Z_IBFQ","TET","UNKNOWN","TET","None","Amp","11.557381037007286","11.557381037007286","0.5825642044626773","","","0.0","true","0.14194366625141502","true","3","7","","","","","","","","","","","false"
"26","B2","JG076E_026","","S056.4.2_TET_Z_IBFQ","TET","UNKNOWN","TET","None","Amp","13.626026081009584","13.626026081009584","0.5616447035586213","","","0.0","true","0.09367009197194755","true","3","9","","","","","","","","","","","false"
"27","B3","JG076E_027","","S056.4.3_TET_Z_IBFQ","TET","UNKNOWN","TET","None","Amp","13.631614486408289","13.631614486408289","0.3846711307627311","","","0.0","true","0.0779531845253233","true","3","9","","","","","","","","","","","false"
"28","B4","JG076E_028","","S056.4.4_TET_Z_IBFQ","TET","UNKNOWN","TET","None","Amp","12.76428824742753","12.76428824742753","0.6984680679010323","","","0.0","true","0.11746512035441736","true","3","8","","","","","","","","","","","false"
"29","B5","JG076E_029","","S056.4.5_TET_Z_IBFQ","TET","UNKNOWN","TET","None","Inconclusive","12.394936821372422","12.394936821372422","0.2521495644218362","","","0.0","true","0.048358725337941055","true","3","9","","","","","","","","","","","false"
"30","B6","JG076E_030","","S056.4.6_TET_Z_IBFQ","TET","UNKNOWN","TET","None","Inconclusive","64.64996557322607","64.64996557322607","0.17678818778784075","","","0.0","true","0.09648019774541308","true","3","52","","","","","","","","","","","false"
"31","B7","JG076E_031","","S056.4.7_TET_Z_IBFQ","TET","UNKNOWN","TET","None","Inconclusive","16.00880048186289","16.00880048186289","0.5293357076578529","","","0.0","true","0.10514987811860455","true","3","11","","","","","","","","","","","false"
"32","B8","JG076E_032","","S056.4.9_TET_Z_IBFQ","TET","UNKNOWN","TET","None","Amp","11.712140146771333","11.712140146771333","0.5788195960980197","","","0.0","true","0.11579990586355626","true","3","7","","","","","","","","","","","false"
"33","B9","JG076E_033","","S056.4.1_TET_BHQ1","TET","UNKNOWN","TET","None","Amp","11.593810366055468","11.593810366055468","0.6097685961629334","","","0.0","true","0.10899412667020891","true","3","8","","","","","","","","","","","false"
"34","B10","JG076E_034","","S056.4.2_TET_BHQ1","TET","UNKNOWN","TET","None","Amp","13.046713955754491","13.046713955754491","0.5240237867860091","","","0.0","true","0.06432381444517808","true","3","9","","","","","","","","","","","false"
"35","B11","JG076E_035","","S056.4.3_TET_BHQ1","TET","UNKNOWN","TET","None","Amp","82.7448790912253","82.7448790912253","0.368932772372719","","","0.0","true","0.0561416728389065","true","3","62","","","","","","","","","","","false"
"36","B12","JG076E_036","","S056.4.4_TET_BHQ1","TET","UNKNOWN","TET","None","Amp","13.003603809667283","13.003603809667283","0.8163737037048727","","","0.0","true","0.10982033697125929","true","3","9","","","","","","","","","","","false"
"37","B13","JG076E_037","","S056.4.5_TET_BHQ1","TET","UNKNOWN","TET","None","Amp","12.712089347323623","12.712089347323623","0.26013523773438924","","","0.0","true","0.03999999910593033","true","3","9","","","","","","","","","","","false"
"38","B14","JG076E_038","","S056.4.6_TET_BHQ1","TET","UNKNOWN","TET","None","Amp","12.361861111987565","12.361861111987565","0.4655700965458311","","","0.0","true","0.049783120554378474","true","3","9","","","","","","","","","","","false"
"39","B15","JG076E_039","","S056.4.7_TET_BHQ1","TET","UNKNOWN","TET","None","Amp","16.108427739995108","16.108427739995108","0.6205607694644888","","","0.0","true","0.08893166367749171","true","3","12","","","","","","","","","","","false"
"40","B16","JG076E_040","","S056.4.9_TET_BHQ1","TET","UNKNOWN","TET","None","Amp","11.845132667409416","11.845132667409416","0.7096912895282416","","","0.0","true","0.10571160727165936","true","3","8","","","","","","","","","","","false"
"41","B17","JG076E_041","","S056.4.1_SUN_Z_IBFQ","SUN","UNKNOWN","SUN","None","Amp","11.576464613812291","11.576464613812291","0.6344705834521337","","","0.0","true","0.08725615920721387","true","3","8","","","","","","","","","","","false"
"42","B18","JG076E_042","","S056.4.2_SUN_Z_IBFQ","SUN","UNKNOWN","SUN","None","Amp","13.414399976346473","13.414399976346473","0.5662261465369984","","","0.0","true","0.05250388172924952","true","3","10","","","","","","","","","","","false"
"43","B19","JG076E_043","","S056.4.3_SUN_Z_IBFQ","SUN","UNKNOWN","SUN","None","Amp","13.87862990707304","13.87862990707304","0.3929165467544592","","","0.0","true","0.05150873928291904","true","3","10","","","","","","","","","","","false"
"44","B20","JG076E_044","","S056.4.4_SUN_Z_IBFQ","SUN","UNKNOWN","SUN","None","Amp","12.975481640028505","12.975481640028505","0.7463906197447236","","","0.0","true","0.0815016898461021","true","3","9","","","","","","","","","","","false"
"45","B21","JG076E_045","","S056.4.5_SUN_Z_IBFQ","SUN","UNKNOWN","SUN","None","Amp","12.94425450896276","12.94425450896276","0.3011735688027703","","","0.0","true","0.03999999910593033","true","3","9","","","","","","","","","","","false"
"46","B22","JG076E_046","","S056.4.6_SUN_Z_IBFQ","SUN","UNKNOWN","SUN","None","Amp","12.481160081962432","12.481160081962432","0.4094140239090578","","","0.0","true","0.04664450197919308","true","3","9","","","","","","","","","","","false"
"47","B23","JG076E_047","","S056.4.7_SUN_Z_IBFQ","SUN","UNKNOWN","SUN","None","Amp","16.209355434732746","16.209355434732746","0.674828149115343","","","0.0","true","0.06311599052611683","true","3","12","","","","","","","","","","","false"
"48","B24","JG076E_048","","S056.4.9_SUN_Z_IBFQ","SUN","UNKNOWN","SUN","None","Amp","11.822555040892677","11.822555040892677","0.6904430604800798","","","0.0","true","0.06544462389210033","true","3","8","","","","","","","","","","","false"
"49","C1","JG076E_049","","S056.4.1_TET_Z_IBFQ","TET","UNKNOWN","TET","None","Amp","14.720416439998221","14.720416439998221","0.8885922149486765","","","0.0","true","0.14194366625141502","true","3","10","","","","","","","","","","","false"
"50","C2","JG076E_050","","S056.4.2_TET_Z_IBFQ","TET","UNKNOWN","TET","None","Amp","16.884715632779347","16.884715632779347","0.9021735328612966","","","0.0","true","0.09367009197194755","true","3","12","","","","","","","","","","","false"
"51","C3","JG076E_051","","S056.4.3_TET_Z_IBFQ","TET","UNKNOWN","TET","None","Amp","17.216368647467707","17.216368647467707","0.4177894894531518","","","0.0","true","0.0779531845253233","true","3","13","","","","","","","","","","","false"
"52","C4","JG076E_052","","S056.4.4_TET_Z_IBFQ","TET","UNKNOWN","TET","None","Amp","16.282216023775597","16.282216023775597","0.8927008329630356","","","0.0","true","0.11746512035441736","true","3","12","","","","","","","","","","","false"
"53","C5","JG076E_053","","S056.4.5_TET_Z_IBFQ","TET","UNKNOWN","TET","None","Amp","15.84062446442902","15.84062446442902","0.28289541682273345","","","0.0","true","0.048358725337941055","true","3","12","","","","","","","","","","","false"
"54","C6","JG076E_054","","S056.4.6_TET_Z_IBFQ","TET","UNKNOWN","TET","None","Inconclusive","68.18476006238484","68.18476006238484","0.21471724838217204","","","0.0","true","0.09648019774541308","true","3","57","","","","","","","","","","","false"
"55","C7","JG076E_055","","S056.4.7_TET_Z_IBFQ","TET","UNKNOWN","TET","None","Inconclusive","19.255280235983882","19.255280235983882","0.4801206285502342","","","0.0","true","0.10514987811860455","true","3","15","","","","","","","","","","","false"
"56","C8","JG076E_056","","S056.4.9_TET_Z_IBFQ","TET","UNKNOWN","TET","None","Amp","14.828422830442282","14.828422830442282","0.6972631257413595","","","0.0","true","0.11579990586355626","true","3","10","","","","","","","","","","","false"
"57","C9","JG076E_057","","S056.4.1_TET_BHQ1","TET","UNKNOWN","TET","None","Amp","14.65659011990071","14.65659011990071","0.7586357209379885","","","0.0","true","0.10899412667020891","true","3","10","","","","","","","","","","","false"
"58","C10","JG076E_058","","S056.4.2_TET_BHQ1","TET","UNKNOWN","TET","None","Amp","16.453162779442735","16.453162779442735","0.7758109281324507","","","0.0","true","0.06432381444517808","true","3","12","","","","","","","","","","","false"
"59","C11","JG076E_059","","S056.4.3_TET_BHQ1","TET","UNKNOWN","TET","None","Amp","16.753514942739116","16.753514942739116","0.3918614228706948","","","0.0","true","0.0561416728389065","true","3","13","","","","","","","","","","","false"
"60","C12","JG076E_060","","S056.4.4_TET_BHQ1","TET","UNKNOWN","TET","None","Amp","16.381033429092255","16.381033429092255","0.8120574555402199","","","0.0","true","0.10982033697125929","true","3","12","","","","","","","","","","","false"
"61","C13","JG076E_061","","S056.4.5_TET_BHQ1","TET","UNKNOWN","TET","None","Inconclusive","16.374459265000066","16.374459265000066","0.281011632993782","","","0.0","true","0.03999999910593033","true","3","13","","","","","","","","","","","false"
"62","C14","JG076E_062","","S056.4.6_TET_BHQ1","TET","UNKNOWN","TET","None","Inconclusive","15.515152154032279","15.515152154032279","0.40251365231728153","","","0.0","true","0.049783120554378474","true","3","12","","","","","","","","","","","false"
"63","C15","JG076E_063","","S056.4.7_TET_BHQ1","TET","UNKNOWN","TET","None","Amp","19.623229362979657","19.623229362979657","0.6263400240763602","","","0.0","true","0.08893166367749171","true","3","15","","","","","","","","","","","false"
"64","C16","JG076E_064","","S056.4.9_TET_BHQ1","TET","UNKNOWN","TET","None","Amp","14.984301853402282","14.984301853402282","0.8145511449016637","","","0.0","true","0.10571160727165936","true","3","11","","","","","","","","","","","false"
"65","C17","JG076E_065","","S056.4.1_SUN_Z_IBFQ","SUN","UNKNOWN","SUN","None","Amp","14.477038557814119","14.477038557814119","0.8397629568020721","","","0.0","true","0.08725615920721387","true","3","10","","","","","","","","","","","false"
"66","C18","JG076E_066","","S056.4.2_SUN_Z_IBFQ","SUN","UNKNOWN","SUN","None","Amp","16.690914226630802","16.690914226630802","0.7582131298285282","","","0.0","true","0.05250388172924952","true","3","13","","","","","","","","","","","false"
"67","C19","JG076E_067","","S056.4.3_SUN_Z_IBFQ","SUN","UNKNOWN","SUN","None","Inconclusive","17.254485183913246","17.254485183913246","0.34727454725946877","","","0.0","true","0.05150873928291904","true","3","13","","","","","","","","","","","false"
"68","C20","JG076E_068","","S056.4.4_SUN_Z_IBFQ","SUN","UNKNOWN","SUN","None","Amp","16.274552207551807","16.274552207551807","0.9083156509656769","","","0.0","true","0.0815016898461021","true","3","12","","","","","","","","","","","false"
"69","C21","JG076E_069","","S056.4.5_SUN_Z_IBFQ","SUN","UNKNOWN","SUN","None","Inconclusive","16.227331150957298","16.227331150957298","0.28694753177876625","","","0.0","true","0.03999999910593033","true","3","12","","","","","","","","","","","false"
"70","C22","JG076E_070","","S056.4.6_SUN_Z_IBFQ","SUN","UNKNOWN","SUN","None","Inconclusive","68.24505384551907","68.24505384551907","0.21778612307915823","","","0.0","true","0.04664450197919308","true","3","58","","","","","","","","","","","false"
"71","C23","JG076E_071","","S056.4.7_SUN_Z_IBFQ","SUN","UNKNOWN","SUN","None","Inconclusive","19.141202504181408","19.141202504181408","0.4767632938765108","","","0.0","true","0.06311599052611683","true","3","15","","","","","","","","","","","false"
"72","C24","JG076E_072","","S056.4.9_SUN_Z_IBFQ","SUN","UNKNOWN","SUN","None","Amp","14.695639798161455","14.695639798161455","0.8609821236718204","","","0.0","true","0.06544462389210033","true","3","11","","","","","","","","","","","false"
"73","D1","JG076E_073","","S056.4.1_TET_Z_IBFQ","TET","UNKNOWN","TET","None","Amp","17.95767045331553","17.95767045331553","0.9804090770305436","","","0.0","true","0.14194366625141502","true","3","13","","","","","","","","","","","false"
"74","D2","JG076E_074","","S056.4.2_TET_Z_IBFQ","TET","UNKNOWN","TET","None","Amp","20.442308725679624","20.442308725679624","0.9753448767040624","","","0.0","true","0.09367009197194755","true","3","16","","","","","","","","","","","false"
"75","D3","JG076E_075","","S056.4.3_TET_Z_IBFQ","TET","UNKNOWN","TET","None","Amp","20.943810975090337","20.943810975090337","0.4795359439971301","","","0.0","true","0.0779531845253233","true","3","16","","","","","","","","","","","false"
"76","D4","JG076E_076","","S056.4.4_TET_Z_IBFQ","TET","UNKNOWN","TET","None","Amp","19.71740046662312","19.71740046662312","0.9691324456525026","","","0.0","true","0.11746512035441736","true","3","14","","","","","","","","","","","false"
"77","D5","JG076E_077","","S056.4.5_TET_Z_IBFQ","TET","UNKNOWN","TET","None","Amp","19.745772433611634","19.745772433611634","0.30469391261340484","","","0.0","true","0.048358725337941055","true","3","16","","","","","","","","","","","false"
"78","D6","JG076E_078","","S056.4.6_TET_Z_IBFQ","TET","UNKNOWN","TET","None","Inconclusive","19.753620612957654","19.753620612957654","0.4769817277256441","","","0.0","true","0.09648019774541308","true","3","15","","","","","","","","","","","false"
"79","D7","JG076E_079","","S056.4.7_TET_Z_IBFQ","TET","UNKNOWN","TET","None","Inconclusive","23.03275178383152","23.03275178383152","0.5394406132211014","","","0.0","true","0.10514987811860455","true","3","18","","","","","","","","","","","false"
