,Experiment,Well,Target,lg10_Copies,Outlier,WellPosition,Copies,Reporter,Sample,Task,Comments,CT,Reaction,L2_500,S037.01.01b,S036.1b,lg10 L2_500,lg10 S037.01.01b,lg10 S036.1b,Cycle,Fluorescence,Corr_Fluorescence
19293,JG074C,112,HEX,-inf,False,E16,0.0,HEX,JG074C.112,UNKNOWN,,18.658892,223,1000000,1000000,100,6.0,6.0,2.0,17,-0.011670994704010994,0.014737282879650593
19294,JG074C,112,FAM,-inf,False,E16,0.0,FAM,JG074C.112,UNKNOWN,,15.342792,222,1000000,1000000,100,6.0,6.0,2.0,18,0.08509167697172734,0.16607163846492767
19295,JG074C,112,HEX,-inf,False,E16,0.0,HEX,JG074C.112,UNKNOWN,,18.658892,223,1000000,1000000,100,6.0,6.0,2.0,18,-0.017888588393206062,0.026225797832012177
19296,JG074C,112,FAM,-inf,False,E16,0.0,FAM,JG074C.112,UNKNOWN,,15.342792,222,1000000,1000000,100,6.0,6.0,2.0,19,0.12259207549086537,0.2507302463054657
19297,JG074C,112,HEX,-inf,False,E16,0.0,HEX,JG074C.112,UNKNOWN,,18.658892,223,1000000,1000000,100,6.0,6.0,2.0,19,-0.02884370906380055,0.047044407576322556
19298,JG074C,112,FAM,-inf,False,E16,0.0,FAM,JG074C.112,UNKNOWN,,15.342792,222,1000000,1000000,100,6.0,6.0,2.0,20,0.16666395396792488,0.35071539878845215
19299,JG074C,112,HEX,-inf,False,E16,0.0,HEX,JG074C.112,UNKNOWN,,18.658892,223,1000000,1000000,100,6.0,6.0,2.0,20,-0.04508028569504938,0.07826432585716248
19300,JG074C,112,FAM,-inf,False,E16,0.0,FAM,JG074C.112,UNKNOWN,,15.342792,222,1000000,1000000,100,6.0,6.0,2.0,21,0.2164916563349848,0.46412479877471924
19301,JG074C,112,HEX,-inf,False,E16,0.0,HEX,JG074C.112,UNKNOWN,,18.658892,223,1000000,1000000,100,6.0,6.0,2.0,21,-0.06364163512195302,0.11406265199184418
19302,JG074C,112,FAM,-inf,False,E16,0.0,FAM,JG074C.112,UNKNOWN,,15.342792,222,1000000,1000000,100,6.0,6.0,2.0,22,0.2668442858744692,0.5787584781646729
19303,JG074C,112,HEX,-inf,False,E16,0.0,HEX,JG074C.112,UNKNOWN,,18.658892,223,1000000,1000000,100,6.0,6.0,2.0,22,-0.08467235008312654,0.1547241508960724
19304,JG074C,112,FAM,-inf,False,E16,0.0,FAM,JG074C.112,UNKNOWN,,15.342792,222,1000000,1000000,100,6.0,6.0,2.0,23,0.3155986731788474,0.6896645426750183
19305,JG074C,112,HEX,-inf,False,E16,0.0,HEX,JG074C.112,UNKNOWN,,18.658892,223,1000000,1000000,100,6.0,6.0,2.0,23,-0.10328972068411213,0.19063282012939453
19306,JG074C,112,FAM,-inf,False,E16,0.0,FAM,JG074C.112,UNKNOWN,,15.342792,222,1000000,1000000,100,6.0,6.0,2.0,24,0.3603918281694091,0.791331946849823
19307,JG074C,112,HEX,-inf,False,E16,0.0,HEX,JG074C.112,UNKNOWN,,18.658892,223,1000000,1000000,100,6.0,6.0,2.0,24,-0.11654040808175577,0.21597231924533844
19308,JG074C,112,FAM,-inf,False,E16,0.0,FAM,JG074C.112,UNKNOWN,,15.342792,222,1000000,1000000,100,6.0,6.0,2.0,25,0.40197183595770297,0.8855053782463074
19309,JG074C,112,HEX,-inf,False,E16,0.0,HEX,JG074C.112,UNKNOWN,,18.658892,223,1000000,1000000,100,6.0,6.0,2.0,25,-0.1272934469698839,0.23639294505119324
19310,JG074C,112,FAM,-inf,False,E16,0.0,FAM,JG074C.112,UNKNOWN,,15.342792,222,1000000,1000000,100,6.0,6.0,2.0,26,0.4394680432374896,0.9701542258262634
19311,JG074C,112,HEX,-inf,False,E16,0.0,HEX,JG074C.112,UNKNOWN,,18.658892,223,1000000,1000000,100,6.0,6.0,2.0,26,-0.13566202978019107,0.2521176338195801
19312,JG074C,112,FAM,-inf,False,E16,0.0,FAM,JG074C.112,UNKNOWN,,15.342792,222,1000000,1000000,100,6.0,6.0,2.0,27,0.4731852860025703,1.0459893941879272
19313,JG074C,112,HEX,-inf,False,E16,0.0,HEX,JG074C.112,UNKNOWN,,18.658892,223,1000000,1000000,100,6.0,6.0,2.0,27,-0.14115156006381321,0.26217228174209595
19314,JG074C,112,FAM,-inf,False,E16,0.0,FAM,JG074C.112,UNKNOWN,,15.342792,222,1000000,1000000,100,6.0,6.0,2.0,28,0.5036236506653113,1.1141773462295532
19315,JG074C,112,HEX,-inf,False,E16,0.0,HEX,JG074C.112,UNKNOWN,,18.658892,223,1000000,1000000,100,6.0,6.0,2.0,28,-0.14662828810181858,0.2722017467021942
19316,JG074C,112,FAM,-inf,False,E16,0.0,FAM,JG074C.112,UNKNOWN,,15.342792,222,1000000,1000000,100,6.0,6.0,2.0,29,0.5296394400095326,1.1720505952835083
19317,JG074C,112,HEX,-inf,False,E16,0.0,HEX,JG074C.112,UNKNOWN,,18.658892,223,1000000,1000000,100,6.0,6.0,2.0,29,-0.15229123887571064,0.28259795904159546
19318,JG074C,112,FAM,-inf,False,E16,0.0,FAM,JG074C.112,UNKNOWN,,15.342792,222,1000000,1000000,100,6.0,6.0,2.0,30,0.5519849814988089,1.2213637828826904
19319,JG074C,112,HEX,-inf,False,E16,0.0,HEX,JG074C.112,UNKNOWN,,18.658892,223,1000000,1000000,100,6.0,6.0,2.0,30,-0.15710152377309766,0.29131489992141724
19320,JG074C,112,FAM,-inf,False,E16,0.0,FAM,JG074C.112,UNKNOWN,,15.342792,222,1000000,1000000,100,6.0,6.0,2.0,31,0.5710905416314336,1.263120412826538
19321,JG074C,112,HEX,-inf,False,E16,0.0,HEX,JG074C.112,UNKNOWN,,18.658892,223,1000000,1000000,100,6.0,6.0,2.0,31,-0.1618460420517488,0.2999023497104645
19322,JG074C,112,FAM,-inf,False,E16,0.0,FAM,JG074C.112,UNKNOWN,,15.342792,222,1000000,1000000,100,6.0,6.0,2.0,32,0.5884702822921096,1.3008519411087036
19323,JG074C,112,HEX,-inf,False,E16,0.0,HEX,JG074C.112,UNKNOWN,,18.658892,223,1000000,1000000,100,6.0,6.0,2.0,32,-0.16552640014569137,0.3063940107822418
19324,JG074C,112,FAM,-inf,False,E16,0.0,FAM,JG074C.112,UNKNOWN,,15.342792,222,1000000,1000000,100,6.0,6.0,2.0,33,0.6061171889050995,1.3392064571380615
19325,JG074C,112,HEX,-inf,False,E16,0.0,HEX,JG074C.112,UNKNOWN,,18.658892,223,1000000,1000000,100,6.0,6.0,2.0,33,-0.16958867676785663,0.3136378526687622
19326,JG074C,112,FAM,-inf,False,E16,0.0,FAM,JG074C.112,UNKNOWN,,15.342792,222,1000000,1000000,100,6.0,6.0,2.0,34,0.6220804951157047,1.3736344575881958
19327,JG074C,112,HEX,-inf,False,E16,0.0,HEX,JG074C.112,UNKNOWN,,18.658892,223,1000000,1000000,100,6.0,6.0,2.0,34,-0.17465261561444992,0.3228543698787689
19328,JG074C,112,FAM,-inf,False,E16,0.0,FAM,JG074C.112,UNKNOWN,,15.342792,222,1000000,1000000,100,6.0,6.0,2.0,35,0.6345358362145441,1.3998808860778809
19329,JG074C,112,HEX,-inf,False,E16,0.0,HEX,JG074C.112,UNKNOWN,,18.658892,223,1000000,1000000,100,6.0,6.0,2.0,35,-0.17766271713290954,0.32802602648735046
19330,JG074C,112,FAM,-inf,False,E16,0.0,FAM,JG074C.112,UNKNOWN,,15.342792,222,1000000,1000000,100,6.0,6.0,2.0,36,0.6467658215292338,1.4256017208099365
19331,JG074C,112,HEX,-inf,False,E16,0.0,HEX,JG074C.112,UNKNOWN,,18.658892,223,1000000,1000000,100,6.0,6.0,2.0,36,-0.1801031035887443,0.33207571506500244
19332,JG074C,112,FAM,-inf,False,E16,0.0,FAM,JG074C.112,UNKNOWN,,15.342792,222,1000000,1000000,100,6.0,6.0,2.0,37,0.6588768676491588,1.4510451555252075
19333,JG074C,112,HEX,-inf,False,E16,0.0,HEX,JG074C.112,UNKNOWN,,18.658892,223,1000000,1000000,100,6.0,6.0,2.0,37,-0.18333547388216767,0.33768510818481445
19334,JG074C,112,FAM,-inf,False,E16,0.0,FAM,JG074C.112,UNKNOWN,,15.342792,222,1000000,1000000,100,6.0,6.0,2.0,38,0.670404667034465,1.4751282930374146
19335,JG074C,112,HEX,-inf,False,E16,0.0,HEX,JG074C.112,UNKNOWN,,18.658892,223,1000000,1000000,100,6.0,6.0,2.0,38,-0.1859974935404887,0.3421712815761566
19336,JG074C,112,FAM,-inf,False,E16,0.0,FAM,JG074C.112,UNKNOWN,,15.342792,222,1000000,1000000,100,6.0,6.0,2.0,39,0.6801348847520987,1.4950189590454102
19337,JG074C,112,HEX,-inf,False,E16,0.0,HEX,JG074C.112,UNKNOWN,,18.658892,223,1000000,1000000,100,6.0,6.0,2.0,39,-0.19037679976746674,0.3500394821166992
19338,JG074C,112,FAM,-inf,False,E16,0.0,FAM,JG074C.112,UNKNOWN,,15.342792,222,1000000,1000000,100,6.0,6.0,2.0,40,0.690498388513193,1.51638662815094
19339,JG074C,112,HEX,-inf,False,E16,0.0,HEX,JG074C.112,UNKNOWN,,18.658892,223,1000000,1000000,100,6.0,6.0,2.0,40,-0.19246072085953203,0.35338711738586426
19340,JG074C,112,FAM,-inf,False,E16,0.0,FAM,JG074C.112,UNKNOWN,,15.342792,222,1000000,1000000,100,6.0,6.0,2.0,41,0.7009299743574099,1.5379129648208618
19341,JG074C,112,HEX,-inf,False,E16,0.0,HEX,JG074C.112,UNKNOWN,,18.658892,223,1000000,1000000,100,6.0,6.0,2.0,41,-0.19533002794156312,0.35828152298927307
19342,JG074C,112,FAM,-inf,False,E16,0.0,FAM,JG074C.112,UNKNOWN,,15.342792,222,1000000,1000000,100,6.0,6.0,2.0,42,0.712415299109777,1.5618970394134521
19343,JG074C,112,HEX,-inf,False,E16,0.0,HEX,JG074C.112,UNKNOWN,,18.658892,223,1000000,1000000,100,6.0,6.0,2.0,42,-0.19861354668674147,0.3639916777610779
19344,JG074C,112,FAM,-inf,False,E16,0.0,FAM,JG074C.112,UNKNOWN,,15.342792,222,1000000,1000000,100,6.0,6.0,2.0,43,0.7205491657612801,1.5780645608901978
19345,JG074C,112,HEX,-inf,False,E16,0.0,HEX,JG074C.112,UNKNOWN,,18.658892,223,1000000,1000000,100,6.0,6.0,2.0,43,-0.20290123968090154,0.371679425239563
19346,JG074C,112,FAM,-inf,False,E16,0.0,FAM,JG074C.112,UNKNOWN,,15.342792,222,1000000,1000000,100,6.0,6.0,2.0,44,0.7314883004684157,1.6007747650146484
19347,JG074C,112,HEX,-inf,False,E16,0.0,HEX,JG074C.112,UNKNOWN,,18.658892,223,1000000,1000000,100,6.0,6.0,2.0,44,-0.2059282595334032,0.37688443064689636
19348,JG074C,112,FAM,-inf,False,E16,0.0,FAM,JG074C.112,UNKNOWN,,15.342792,222,1000000,1000000,100,6.0,6.0,2.0,45,0.7394991900238281,1.6166554689407349
19349,JG074C,112,HEX,-inf,False,E16,0.0,HEX,JG074C.112,UNKNOWN,,18.658892,223,1000000,1000000,100,6.0,6.0,2.0,45,-0.2081430782904628,0.38048985600471497
19350,JG074C,112,FAM,-inf,False,E16,0.0,FAM,JG074C.112,UNKNOWN,,15.342792,222,1000000,1000000,100,6.0,6.0,2.0,46,0.7478926068390676,1.6334283351898193
19351,JG074C,112,HEX,-inf,False,E16,0.0,HEX,JG074C.112,UNKNOWN,,18.658892,223,1000000,1000000,100,6.0,6.0,2.0,46,-0.21008965519669132,0.38356703519821167
19352,JG074C,112,FAM,-inf,False,E16,0.0,FAM,JG074C.112,UNKNOWN,,15.342792,222,1000000,1000000,100,6.0,6.0,2.0,47,0.7552489474782125,1.6477824449539185
19353,JG074C,112,HEX,-inf,False,E16,0.0,HEX,JG074C.112,UNKNOWN,,18.658892,223,1000000,1000000,100,6.0,6.0,2.0,47,-0.21293438680959514,0.38841304183006287
19354,JG074C,112,FAM,-inf,False,E16,0.0,FAM,JG074C.112,UNKNOWN,,15.342792,222,1000000,1000000,100,6.0,6.0,2.0,48,0.7643059090405224,1.6661028861999512
19355,JG074C,112,HEX,-inf,False,E16,0.0,HEX,JG074C.112,UNKNOWN,,18.658892,223,1000000,1000000,100,6.0,6.0,2.0,48,-0.21514757123742706,0.3920152485370636
19356,JG074C,112,FAM,-inf,False,E16,0.0,FAM,JG074C.112,UNKNOWN,,15.342792,222,1000000,1000000,100,6.0,6.0,2.0,49,0.7730358517080738,1.6836605072021484
19357,JG074C,112,HEX,-inf,False,E16,0.0,HEX,JG074C.112,UNKNOWN,,18.658892,223,1000000,1000000,100,6.0,6.0,2.0,49,-0.2186914023101467,0.39823806285858154
19358,JG074C,112,FAM,-inf,False,E16,0.0,FAM,JG074C.112,UNKNOWN,,15.342792,222,1000000,1000000,100,6.0,6.0,2.0,50,0.7818749710494615,1.7014728784561157
19359,JG074C,112,HEX,-inf,False,E16,0.0,HEX,JG074C.112,UNKNOWN,,18.658892,223,1000000,1000000,100,6.0,6.0,2.0,50,-0.2214951243655783,0.4030032753944397
23400,JG074C,136,FAM,-inf,False,F16,0.0,FAM,JG074C.136,UNKNOWN,,15.440546,270,316227,1000000,100,5.499998947982042,6.0,2.0,1,-0.005678779518767775,-0.0001705892209429294
23401,JG074C,136,HEX,-inf,False,F16,0.0,HEX,JG074C.136,UNKNOWN,,20.457607,271,316227,1000000,100,5.499998947982042,6.0,2.0,1,0.002416166604641287,0.0006716477801091969
23402,JG074C,136,FAM,-inf,False,F16,0.0,FAM,JG074C.136,UNKNOWN,,15.440546,270,316227,1000000,100,5.499998947982042,6.0,2.0,2,-0.005494799445044131,-0.0021481772419065237
23403,JG074C,136,HEX,-inf,False,F16,0.0,HEX,JG074C.136,UNKNOWN,,20.457607,271,316227,1000000,100,5.499998947982042,6.0,2.0,2,0.002357724202073891,-0.00017459278751630336
23404,JG074C,136,FAM,-inf,False,F16,0.0,FAM,JG074C.136,UNKNOWN,,15.440546,270,316227,1000000,100,5.499998947982042,6.0,2.0,3,-0.004177766369712673,-0.0014831635635346174
23405,JG074C,136,HEX,-inf,False,F16,0.0,HEX,JG074C.136,UNKNOWN,,20.457607,271,316227,1000000,100,5.499998947982042,6.0,2.0,3,0.0013568337442255805,0.0008352255099453032
23406,JG074C,136,FAM,-inf,False,F16,0.0,FAM,JG074C.136,UNKNOWN,,15.440546,270,316227,1000000,100,5.499998947982042,6.0,2.0,4,-0.0021297070381195134,0.0008868112927302718
23407,JG074C,136,HEX,-inf,False,F16,0.0,HEX,JG074C.136,UNKNOWN,,20.457607,271,316227,1000000,100,5.499998947982042,6.0,2.0,4,0.00039046092497287653,0.0017770646372810006
23408,JG074C,136,FAM,-inf,False,F16,0.0,FAM,JG074C.136,UNKNOWN,,15.440546,270,316227,1000000,100,5.499998947982042,6.0,2.0,5,-0.0009598656886682241,0.0012085320195183158
23409,JG074C,136,HEX,-inf,False,F16,0.0,HEX,JG074C.136,UNKNOWN,,20.457607,271,316227,1000000,100,5.499998947982042,6.0,2.0,5,-0.0002154515035094014,0.0020090125035494566
23410,JG074C,136,FAM,-inf,False,F16,0.0,FAM,JG074C.136,UNKNOWN,,15.440546,270,316227,1000000,100,5.499998947982042,6.0,2.0,6,5.0798012611413653e-05,0.0011590052163228393
23411,JG074C,136,HEX,-inf,False,F16,0.0,HEX,JG074C.136,UNKNOWN,,20.457607,271,316227,1000000,100,5.499998947982042,6.0,2.0,6,-0.0008249352440077087,0.0022479938343167305
23412,JG074C,136,FAM,-inf,False,F16,0.0,FAM,JG074C.136,UNKNOWN,,15.440546,270,316227,1000000,100,5.499998947982042,6.0,2.0,7,0.0005944196459233329,2.0203626263537444e-05
23413,JG074C,136,HEX,-inf,False,F16,0.0,HEX,JG074C.136,UNKNOWN,,20.457607,271,316227,1000000,100,5.499998947982042,6.0,2.0,7,4.7176123771066465e-05,-0.0004308810457587242
23414,JG074C,136,FAM,-inf,False,F16,0.0,FAM,JG074C.136,UNKNOWN,,15.440546,270,316227,1000000,100,5.499998947982042,6.0,2.0,8,0.0012898075895294407,-0.0007646358571946621
23415,JG074C,136,HEX,-inf,False,F16,0.0,HEX,JG074C.136,UNKNOWN,,20.457607,271,316227,1000000,100,5.499998947982042,6.0,2.0,8,0.00037124242386966743,-0.0020304350182414055
23416,JG074C,136,FAM,-inf,False,F16,0.0,FAM,JG074C.136,UNKNOWN,,15.440546,270,316227,1000000,100,5.499998947982042,6.0,2.0,9,0.0021040452807187977,-0.0012722838437184691
23417,JG074C,136,HEX,-inf,False,F16,0.0,HEX,JG074C.136,UNKNOWN,,20.457607,271,316227,1000000,100,5.499998947982042,6.0,2.0,9,-0.0003708338415627488,-0.0015303257387131453
23418,JG074C,136,FAM,-inf,False,F16,0.0,FAM,JG074C.136,UNKNOWN,,15.440546,270,316227,1000000,100,5.499998947982042,6.0,2.0,10,0.0032282685677174263,-0.0010569574078544974
23419,JG074C,136,HEX,-inf,False,F16,0.0,HEX,JG074C.136,UNKNOWN,,20.457607,271,316227,1000000,100,5.499998947982042,6.0,2.0,10,-0.000754492627759332,-0.0017360845813527703
23420,JG074C,136,FAM,-inf,False,F16,0.0,FAM,JG074C.136,UNKNOWN,,15.440546,270,316227,1000000,100,5.499998947982042,6.0,2.0,11,0.004596951001153549,-0.00027148271328769624
23421,JG074C,136,HEX,-inf,False,F16,0.0,HEX,JG074C.136,UNKNOWN,,20.457607,271,316227,1000000,100,5.499998947982042,6.0,2.0,11,-0.0007358643010994498,-0.0027341083623468876
23422,JG074C,136,FAM,-inf,False,F16,0.0,FAM,JG074C.136,UNKNOWN,,15.440546,270,316227,1000000,100,5.499998947982042,6.0,2.0,12,0.0064201145626719665,0.001573971239849925
23423,JG074C,136,HEX,-inf,False,F16,0.0,HEX,JG074C.136,UNKNOWN,,20.457607,271,316227,1000000,100,5.499998947982042,6.0,2.0,12,-0.0013265381228014666,-0.0025321715511381626
23424,JG074C,136,FAM,-inf,False,F16,0.0,FAM,JG074C.136,UNKNOWN,,15.440546,270,316227,1000000,100,5.499998947982042,6.0,2.0,13,0.009684106098412984,0.006779845338314772
23425,JG074C,136,HEX,-inf,False,F16,0.0,HEX,JG074C.136,UNKNOWN,,20.457607,271,316227,1000000,100,5.499998947982042,6.0,2.0,13,-0.0017865412696796955,-0.002587577560916543
23426,JG074C,136,FAM,-inf,False,F16,0.0,FAM,JG074C.136,UNKNOWN,,15.440546,270,316227,1000000,100,5.499998947982042,6.0,2.0,14,0.014118846233586842,0.014716238714754581
23427,JG074C,136,HEX,-inf,False,F16,0.0,HEX,JG074C.136,UNKNOWN,,20.457607,271,316227,1000000,100,5.499998947982042,6.0,2.0,14,-0.0033346293652382745,-0.0005001073586754501
23428,JG074C,136,FAM,-inf,False,F16,0.0,FAM,JG074C.136,UNKNOWN,,15.440546,270,316227,1000000,100,5.499998947982042,6.0,2.0,15,0.02169789757594944,0.029986059293150902
23429,JG074C,136,HEX,-inf,False,F16,0.0,HEX,JG074C.136,UNKNOWN,,20.457607,271,316227,1000000,100,5.499998947982042,6.0,2.0,15,-0.004339711574902009,0.0005179661093279719
23430,JG074C,136,FAM,-inf,False,F16,0.0,FAM,JG074C.136,UNKNOWN,,15.440546,270,316227,1000000,100,5.499998947982042,6.0,2.0,16,0.03377725383736394,0.055751871317625046
23431,JG074C,136,HEX,-inf,False,F16,0.0,HEX,JG074C.136,UNKNOWN,,20.457607,271,316227,1000000,100,5.499998947982042,6.0,2.0,16,-0.006203437068894238,0.0032270532101392746
23432,JG074C,136,FAM,-inf,False,F16,0.0,FAM,JG074C.136,UNKNOWN,,15.440546,270,316227,1000000,100,5.499998947982042,6.0,2.0,17,0.05268048444593381,0.09743289649486542
23433,JG074C,136,HEX,-inf,False,F16,0.0,HEX,JG074C.136,UNKNOWN,,20.457607,271,316227,1000000,100,5.499998947982042,6.0,2.0,17,-0.006813601779904077,0.003467375645413995
23434,JG074C,136,FAM,-inf,False,F16,0.0,FAM,JG074C.136,UNKNOWN,,15.440546,270,316227,1000000,100,5.499998947982042,6.0,2.0,18,0.078673707544135,0.155649796128273
23435,JG074C,136,HEX,-inf,False,F16,0.0,HEX,JG074C.136,UNKNOWN,,20.457607,271,316227,1000000,100,5.499998947982042,6.0,2.0,18,-0.009986546046687833,0.00875484012067318
23436,JG074C,136,FAM,-inf,False,F16,0.0,FAM,JG074C.136,UNKNOWN,,15.440546,270,316227,1000000,100,5.499998947982042,6.0,2.0,19,0.11162510354309868,0.23009514808654785
23437,JG074C,136,HEX,-inf,False,F16,0.0,HEX,JG074C.136,UNKNOWN,,20.457607,271,316227,1000000,100,5.499998947982042,6.0,2.0,19,-0.015859356799555722,0.019359426572918892
23438,JG074C,136,FAM,-inf,False,F16,0.0,FAM,JG074C.136,UNKNOWN,,15.440546,270,316227,1000000,100,5.499998947982042,6.0,2.0,20,0.14968229798753427,0.3164486587047577
23439,JG074C,136,HEX,-inf,False,F16,0.0,HEX,JG074C.136,UNKNOWN,,20.457607,271,316227,1000000,100,5.499998947982042,6.0,2.0,20,-0.022461698827765823,0.03140075504779816
23440,JG074C,136,FAM,-inf,False,F16,0.0,FAM,JG074C.136,UNKNOWN,,15.440546,270,316227,1000000,100,5.499998947982042,6.0,2.0,21,0.19200198285233644,0.4127435088157654
23441,JG074C,136,HEX,-inf,False,F16,0.0,HEX,JG074C.136,UNKNOWN,,20.457607,271,316227,1000000,100,5.499998947982042,6.0,2.0,21,-0.03239100551978996,0.04999421164393425
23442,JG074C,136,FAM,-inf,False,F16,0.0,FAM,JG074C.136,UNKNOWN,,15.440546,270,316227,1000000,100,5.499998947982042,6.0,2.0,22,0.23689501200988136,0.5150401592254639
23443,JG074C,136,HEX,-inf,False,F16,0.0,HEX,JG074C.136,UNKNOWN,,20.457607,271,316227,1000000,100,5.499998947982042,6.0,2.0,22,-0.04555191073865774,0.07495198398828506
23444,JG074C,136,FAM,-inf,False,F16,0.0,FAM,JG074C.136,UNKNOWN,,15.440546,270,316227,1000000,100,5.499998947982042,6.0,2.0,23,0.2841497789855987,0.6228449940681458
23445,JG074C,136,HEX,-inf,False,F16,0.0,HEX,JG074C.136,UNKNOWN,,20.457607,271,316227,1000000,100,5.499998947982042,6.0,2.0,23,-0.05988944220538293,0.10222700238227844
23446,JG074C,136,FAM,-inf,False,F16,0.0,FAM,JG074C.136,UNKNOWN,,15.440546,270,316227,1000000,100,5.499998947982042,6.0,2.0,24,0.3304967592966768,0.7285326719284058
23447,JG074C,136,HEX,-inf,False,F16,0.0,HEX,JG074C.136,UNKNOWN,,20.457607,271,316227,1000000,100,5.499998947982042,6.0,2.0,24,-0.07408061041016305,0.12921378016471863
23448,JG074C,136,FAM,-inf,False,F16,0.0,FAM,JG074C.136,UNKNOWN,,15.440546,270,316227,1000000,100,5.499998947982042,6.0,2.0,25,0.3749885028426634,0.8298933506011963
23449,JG074C,136,HEX,-inf,False,F16,0.0,HEX,JG074C.136,UNKNOWN,,20.457607,271,316227,1000000,100,5.499998947982042,6.0,2.0,25,-0.08440351805785212,0.14858239889144897
23450,JG074C,136,FAM,-inf,False,F16,0.0,FAM,JG074C.136,UNKNOWN,,15.440546,270,316227,1000000,100,5.499998947982042,6.0,2.0,26,0.41807214330460696,0.9279699921607971
23451,JG074C,136,HEX,-inf,False,F16,0.0,HEX,JG074C.136,UNKNOWN,,20.457607,271,316227,1000000,100,5.499998947982042,6.0,2.0,26,-0.09418873138963631,0.16689206659793854
23452,JG074C,136,FAM,-inf,False,F16,0.0,FAM,JG074C.136,UNKNOWN,,15.440546,270,316227,1000000,100,5.499998947982042,6.0,2.0,27,0.45759875048676835,1.01775062084198
23453,JG074C,136,HEX,-inf,False,F16,0.0,HEX,JG074C.136,UNKNOWN,,20.457607,271,316227,1000000,100,5.499998947982042,6.0,2.0,27,-0.1023022075136459,0.18190942704677582
23454,JG074C,136,FAM,-inf,False,F16,0.0,FAM,JG074C.136,UNKNOWN,,15.440546,270,316227,1000000,100,5.499998947982042,6.0,2.0,28,0.4935288654040345,1.099143147468567
23455,JG074C,136,HEX,-inf,False,F16,0.0,HEX,JG074C.136,UNKNOWN,,20.457607,271,316227,1000000,100,5.499998947982042,6.0,2.0,28,-0.10755917880124119,0.19130118191242218
23456,JG074C,136,FAM,-inf,False,F16,0.0,FAM,JG074C.136,UNKNOWN,,15.440546,270,316227,1000000,100,5.499998947982042,6.0,2.0,29,0.5250726438893679,1.1703054904937744
23457,JG074C,136,HEX,-inf,False,F16,0.0,HEX,JG074C.136,UNKNOWN,,20.457607,271,316227,1000000,100,5.499998947982042,6.0,2.0,29,-0.11130636280138201,0.19771955907344818
23458,JG074C,136,FAM,-inf,False,F16,0.0,FAM,JG074C.136,UNKNOWN,,15.440546,270,316227,1000000,100,5.499998947982042,6.0,2.0,30,0.5545676219093204,1.236689567565918
23459,JG074C,136,HEX,-inf,False,F16,0.0,HEX,JG074C.136,UNKNOWN,,20.457607,271,316227,1000000,100,5.499998947982042,6.0,2.0,30,-0.11624621368809632,0.2064867615699768
23460,JG074C,136,FAM,-inf,False,F16,0.0,FAM,JG074C.136,UNKNOWN,,15.440546,270,316227,1000000,100,5.499998947982042,6.0,2.0,31,0.5807961933196373,1.2954553365707397
23461,JG074C,136,HEX,-inf,False,F16,0.0,HEX,JG074C.136,UNKNOWN,,20.457607,271,316227,1000000,100,5.499998947982042,6.0,2.0,31,-0.1204730733165596,0.21384981274604797
23462,JG074C,136,FAM,-inf,False,F16,0.0,FAM,JG074C.136,UNKNOWN,,15.440546,270,316227,1000000,100,5.499998947982042,6.0,2.0,32,0.6033327428754521,1.34561026096344
23463,JG074C,136,HEX,-inf,False,F16,0.0,HEX,JG074C.136,UNKNOWN,,20.457607,271,316227,1000000,100,5.499998947982042,6.0,2.0,32,-0.1244712781799288,0.22076255083084106
23464,JG074C,136,FAM,-inf,False,F16,0.0,FAM,JG074C.136,UNKNOWN,,15.440546,270,316227,1000000,100,5.499998947982042,6.0,2.0,33,0.6236682784196855,1.390631914138794
23465,JG074C,136,HEX,-inf,False,F16,0.0,HEX,JG074C.136,UNKNOWN,,20.457607,271,316227,1000000,100,5.499998947982042,6.0,2.0,33,-0.12843800707298722,0.22761330008506775
23466,JG074C,136,FAM,-inf,False,F16,0.0,FAM,JG074C.136,UNKNOWN,,15.440546,270,316227,1000000,100,5.499998947982042,6.0,2.0,34,0.6425678033593166,1.4323042631149292
23467,JG074C,136,HEX,-inf,False,F16,0.0,HEX,JG074C.136,UNKNOWN,,20.457607,271,316227,1000000,100,5.499998947982042,6.0,2.0,34,-0.13347779416543823,0.2365773320198059
23468,JG074C,136,FAM,-inf,False,F16,0.0,FAM,JG074C.136,UNKNOWN,,15.440546,270,316227,1000000,100,5.499998947982042,6.0,2.0,35,0.6586465731027854,1.4673978090286255
23469,JG074C,136,HEX,-inf,False,F16,0.0,HEX,JG074C.136,UNKNOWN,,20.457607,271,316227,1000000,100,5.499998947982042,6.0,2.0,35,-0.13768440627069198,0.24390049278736115
23470,JG074C,136,FAM,-inf,False,F16,0.0,FAM,JG074C.136,UNKNOWN,,15.440546,270,316227,1000000,100,5.499998947982042,6.0,2.0,36,0.6735816456300739,1.4998239278793335
23471,JG074C,136,HEX,-inf,False,F16,0.0,HEX,JG074C.136,UNKNOWN,,20.457607,271,316227,1000000,100,5.499998947982042,6.0,2.0,36,-0.14085660903625208,0.24918650090694427
23472,JG074C,136,FAM,-inf,False,F16,0.0,FAM,JG074C.136,UNKNOWN,,15.440546,270,316227,1000000,100,5.499998947982042,6.0,2.0,37,0.687374707659458,1.529586672782898
